sku_id,product_name,seller_id,platform_id,category_id,category,brand,base_price,product_demand_weight,active_flag
SKU01065,Fashion SKU 01065,S0100,P03,C02,Fashion,Private Label,24.75,1.0008763605553372,1
SKU01066,Electronics SKU 01066,S0100,P03,C01,Electronics,Marketplace Choice,48.69,0.6151821925654861,1
SKU01067,FMCG SKU 01067,S0100,P03,C05,FMCG,Marketplace Choice,14.33,0.8428130587954831,1
SKU01068,Fashion SKU 01068,S0100,P03,C02,Fashion,Imported,27.7,0.8621461309335309,1
SKU01069,Fashion SKU 01069,S0101,P03,C02,Fashion,Imported,29.38,1.9560958072213728,0
SKU01070,Fashion SKU 01070,S0101,P03,C02,Fashion,Imported,47.49,2.0635531397398896,1
SKU01071,FMCG SKU 01071,S0101,P03,C05,FMCG,Private Label,7.91,1.7353835850415036,1
SKU01072,Mother Baby SKU 01072,S0101,P03,C08,Mother Baby,Official Brand,30.02,1.9022010066048085,1
SKU01073,FMCG SKU 01073,S0101,P03,C05,FMCG,Imported,11.51,1.626121572168312,1
SKU01074,Home SKU 01074,S0102,P03,C04,Home,Imported,50.01,0.5830404637586277,1
SKU01075,Fashion SKU 01075,S0102,P03,C02,Fashion,Official Brand,25.4,0.5360935292747211,1
SKU01076,Beauty SKU 01076,S0102,P03,C03,Beauty,Local Brand,33.77,0.7365148066850444,1
SKU01077,Electronics SKU 01077,S0102,P03,C01,Electronics,Marketplace Choice,95.71,0.6804675518659662,1
SKU01078,Fashion SKU 01078,S0102,P03,C02,Fashion,Private Label,24.3,1.278721546228954,1
SKU01079,Sports SKU 01079,S0102,P03,C06,Sports,Private Label,33.91,2.054316731986661,1
SKU01080,Electronics SKU 01080,S0102,P03,C01,Electronics,Marketplace Choice,107.2,1.1015865196806605,1
SKU01081,Fashion SKU 01081,S0102,P03,C02,Fashion,Private Label,25.46,2.3451236594832685,1
SKU01082,Fashion SKU 01082,S0102,P03,C02,Fashion,Local Brand,34.02,1.8272830043584163,1
SKU01083,Home SKU 01083,S0102,P03,C04,Home,Imported,41.26,1.4568567019340233,1
SKU01084,Fashion SKU 01084,S0102,P03,C02,Fashion,Imported,17.16,1.4994118456951937,0
SKU01085,Fashion SKU 01085,S0102,P03,C02,Fashion,Local Brand,25.02,1.9482329177119646,1
SKU01086,Beauty SKU 01086,S0102,P03,C03,Beauty,Local Brand,16.64,1.68793914248872,1
SKU01087,Beauty SKU 01087,S0102,P03,C03,Beauty,Local Brand,23.77,1.0735480125301171,1
SKU01088,Fashion SKU 01088,S0102,P03,C02,Fashion,Marketplace Choice,16.9,0.7051660462428327,1
SKU01089,Electronics SKU 01089,S0102,P03,C01,Electronics,Official Brand,72.39,1.9017423186509226,1
SKU01090,Beauty SKU 01090,S0102,P03,C03,Beauty,Local Brand,17.98,1.8139635369250817,1
SKU01091,Sports SKU 01091,S0102,P03,C06,Sports,Local Brand,24.68,0.6451092663485384,1
SKU01092,Books SKU 01092,S0102,P03,C07,Books,Imported,22.7,0.27452415345925923,1
SKU01093,Beauty SKU 01093,S0102,P03,C03,Beauty,Imported,12.29,2.8514424862881698,1
SKU01094,Fashion SKU 01094,S0102,P03,C02,Fashion,Imported,38.99,0.9652562584398692,1
SKU01095,Sports SKU 01095,S0102,P03,C06,Sports,Imported,32.72,0.7453176865479855,1
SKU01096,Books SKU 01096,S0102,P03,C07,Books,Local Brand,15.44,0.809785283092927,1
SKU01097,Mother Baby SKU 01097,S0102,P03,C08,Mother Baby,Imported,53.82,0.9990233205133789,1
SKU01098,FMCG SKU 01098,S0103,P03,C05,FMCG,Local Brand,10.98,0.5806143591129601,1
SKU01099,Electronics SKU 01099,S0103,P03,C01,Electronics,Imported,40.37,1.0147154384811277,1
SKU01100,FMCG SKU 01100,S0103,P03,C05,FMCG,Private Label,12.51,2.260309165370783,1
SKU01101,Electronics SKU 01101,S0104,P03,C01,Electronics,Imported,58.69,8.121304574643586,1
SKU01102,Electronics SKU 01102,S0104,P03,C01,Electronics,Marketplace Choice,64.85,0.7430266326522587,1
SKU01103,Mother Baby SKU 01103,S0104,P03,C08,Mother Baby,Local Brand,28.11,0.8670928522005084,1
SKU01104,Beauty SKU 01104,S0104,P03,C03,Beauty,Private Label,10.19,1.5502020922167405,1
SKU01105,Home SKU 01105,S0104,P03,C04,Home,Private Label,33.9,1.2134114271137693,1
SKU01106,FMCG SKU 01106,S0104,P03,C05,FMCG,Official Brand,15.64,0.6810569397088153,1
SKU01107,Beauty SKU 01107,S0104,P03,C03,Beauty,Local Brand,29.62,5.502048021549658,1
SKU01108,Books SKU 01108,S0104,P03,C07,Books,Imported,16.56,1.0226387491901685,1
SKU01109,Electronics SKU 01109,S0104,P03,C01,Electronics,Private Label,69.73,0.8117013030356919,1
SKU01110,FMCG SKU 01110,S0105,P03,C05,FMCG,Marketplace Choice,14.61,0.8530977472969093,1
SKU01111,FMCG SKU 01111,S0105,P03,C05,FMCG,Imported,6.4,0.9638207176046035,1
SKU01112,Fashion SKU 01112,S0105,P03,C02,Fashion,Imported,20.22,1.6362309447818326,0
SKU01113,Electronics SKU 01113,S0105,P03,C01,Electronics,Private Label,66.96,1.0232320502923717,1
SKU01114,Beauty SKU 01114,S0105,P03,C03,Beauty,Marketplace Choice,25.58,2.594003818791008,0
SKU01115,Beauty SKU 01115,S0105,P03,C03,Beauty,Private Label,28.58,2.309182106285999,1
SKU01116,Fashion SKU 01116,S0105,P03,C02,Fashion,Official Brand,28.34,2.8154701751582123,1
SKU01117,Mother Baby SKU 01117,S0105,P03,C08,Mother Baby,Local Brand,40.04,1.31667881417858,1
SKU01118,Electronics SKU 01118,S0105,P03,C01,Electronics,Marketplace Choice,52.36,0.9678018404127556,1
SKU01119,Electronics SKU 01119,S0105,P03,C01,Electronics,Private Label,53.7,1.2598685246753385,1
SKU01120,Beauty SKU 01120,S0105,P03,C03,Beauty,Local Brand,17.64,1.4701358043872035,1
SKU01121,Books SKU 01121,S0106,P03,C07,Books,Private Label,10.26,1.202688357707652,1
SKU01122,Fashion SKU 01122,S0106,P03,C02,Fashion,Imported,37.32,1.2077980228956717,1
SKU01123,FMCG SKU 01123,S0106,P03,C05,FMCG,Local Brand,11.67,0.580124219656492,1
SKU01124,Fashion SKU 01124,S0106,P03,C02,Fashion,Local Brand,57.15,0.939365278668956,1
SKU01125,FMCG SKU 01125,S0106,P03,C05,FMCG,Private Label,12.69,1.0211429238741105,1
SKU01126,Mother Baby SKU 01126,S0106,P03,C08,Mother Baby,Official Brand,32.71,0.39064292236813436,1
SKU01127,Mother Baby SKU 01127,S0106,P03,C08,Mother Baby,Imported,52.17,2.9692343560366266,1
SKU01128,Beauty SKU 01128,S0107,P03,C03,Beauty,Local Brand,10.8,1.6657770018828713,1
SKU01129,FMCG SKU 01129,S0107,P03,C05,FMCG,Imported,8.26,3.0905651535726393,1
SKU01130,Electronics SKU 01130,S0107,P03,C01,Electronics,Imported,57.42,0.9052147464483121,1
SKU01131,Sports SKU 01131,S0107,P03,C06,Sports,Private Label,15.47,1.0133759988583746,1
SKU01132,Books SKU 01132,S0107,P03,C07,Books,Local Brand,15.07,0.9363937688232137,1
SKU01133,FMCG SKU 01133,S0107,P03,C05,FMCG,Local Brand,6.5,1.1997976383820972,1
SKU01134,Home SKU 01134,S0107,P03,C04,Home,Official Brand,57.38,1.1717920424383186,1
SKU01135,Sports SKU 01135,S0107,P03,C06,Sports,Imported,28.09,0.6225160112510313,1
SKU01136,Beauty SKU 01136,S0108,P03,C03,Beauty,Marketplace Choice,16.17,0.5259740536899813,1
SKU01137,Mother Baby SKU 01137,S0108,P03,C08,Mother Baby,Imported,15.89,2.069653531627465,0
SKU01138,Sports SKU 01138,S0108,P03,C06,Sports,Official Brand,36.96,1.6318851948827608,1
SKU01139,Fashion SKU 01139,S0108,P03,C02,Fashion,Official Brand,25.6,1.9440981255566492,1
SKU01140,FMCG SKU 01140,S0108,P03,C05,FMCG,Imported,6.45,3.3044604068458403,1
SKU01141,FMCG SKU 01141,S0108,P03,C05,FMCG,Imported,14.03,1.463654939956973,1
SKU01142,Electronics SKU 01142,S0108,P03,C01,Electronics,Imported,74.08,3.6516893788974087,1
SKU01143,FMCG SKU 01143,S0108,P03,C05,FMCG,Marketplace Choice,5.32,1.5896029650252599,1
SKU01144,FMCG SKU 01144,S0108,P03,C05,FMCG,Imported,9.69,3.569869753381808,1
SKU01145,Home SKU 01145,S0108,P03,C04,Home,Imported,37.84,0.5544483455105432,1
SKU01146,Beauty SKU 01146,S0108,P03,C03,Beauty,Local Brand,22.19,2.9316311056937963,1
SKU01147,Electronics SKU 01147,S0108,P03,C01,Electronics,Official Brand,32.03,1.6968154638857262,0
SKU01148,Beauty SKU 01148,S0108,P03,C03,Beauty,Local Brand,17.11,1.2484483219922002,1
SKU01149,Beauty SKU 01149,S0108,P03,C03,Beauty,Official Brand,13.39,1.1507133703468386,1
SKU01150,Beauty SKU 01150,S0108,P03,C03,Beauty,Official Brand,15.17,1.2077259686028736,1
SKU01151,Beauty SKU 01151,S0108,P03,C03,Beauty,Local Brand,28.56,1.3156256421954442,0
SKU01152,Books SKU 01152,S0108,P03,C07,Books,Local Brand,7.58,0.446927850387543,1
SKU01153,FMCG SKU 01153,S0108,P03,C05,FMCG,Local Brand,8.5,1.9721737694880999,1
SKU01154,Electronics SKU 01154,S0108,P03,C01,Electronics,Official Brand,101.35,0.6928920274724398,1
SKU01155,Mother Baby SKU 01155,S0108,P03,C08,Mother Baby,Imported,32.07,0.9240005565073746,1
SKU01156,Home SKU 01156,S0108,P03,C04,Home,Private Label,38.14,0.7021207801900862,1
SKU01157,FMCG SKU 01157,S0108,P03,C05,FMCG,Official Brand,5.85,1.4809374876891472,1
SKU01158,Beauty SKU 01158,S0108,P03,C03,Beauty,Official Brand,17.02,0.7201340659664288,0
SKU01159,Electronics SKU 01159,S0108,P03,C01,Electronics,Official Brand,67.39,0.49858223344468644,1
SKU01160,Home SKU 01160,S0108,P03,C04,Home,Private Label,36.56,0.6780422920079026,1
SKU01161,Mother Baby SKU 01161,S0109,P03,C08,Mother Baby,Imported,21.82,1.128642859513279,1
SKU01162,Books SKU 01162,S0109,P03,C07,Books,Imported,12.26,1.052614045778488,1
SKU01163,Mother Baby SKU 01163,S0109,P03,C08,Mother Baby,Marketplace Choice,30.23,0.909110535044219,1
SKU01164,Fashion SKU 01164,S0109,P03,C02,Fashion,Local Brand,40.85,1.7233669003712733,1
SKU01165,Fashion SKU 01165,S0109,P03,C02,Fashion,Official Brand,18.2,1.203061380164419,1
SKU01166,Fashion SKU 01166,S0109,P03,C02,Fashion,Imported,25.94,0.9493164662274557,1
SKU01167,FMCG SKU 01167,S0109,P03,C05,FMCG,Imported,11.16,1.200349025701268,1
SKU01168,Electronics SKU 01168,S0109,P03,C01,Electronics,Marketplace Choice,34.13,2.856540267424338,1
SKU01169,Home SKU 01169,S0109,P03,C04,Home,Imported,46.13,0.643094629691748,1
SKU01170,FMCG SKU 01170,S0110,P03,C05,FMCG,Marketplace Choice,6.22,1.409130818768033,1
SKU01171,Home SKU 01171,S0110,P03,C04,Home,Official Brand,22.03,3.1846622226619443,1
SKU01172,Sports SKU 01172,S0110,P03,C06,Sports,Imported,41.3,0.1668481083756855,1
SKU01173,Mother Baby SKU 01173,S0110,P03,C08,Mother Baby,Marketplace Choice,40.67,0.3524402984556735,1
SKU01174,Home SKU 01174,S0110,P03,C04,Home,Marketplace Choice,42.23,0.7032682475197164,1
SKU01175,Books SKU 01175,S0110,P03,C07,Books,Local Brand,11.37,1.1625370496704468,1
SKU01176,Sports SKU 01176,S0110,P03,C06,Sports,Marketplace Choice,34.19,0.8991925516483995,1
SKU01177,Books SKU 01177,S0111,P03,C07,Books,Private Label,15.6,0.7176599240263163,1
SKU01178,Fashion SKU 01178,S0111,P03,C02,Fashion,Official Brand,38.37,0.9549064949258106,1
SKU01179,Home SKU 01179,S0111,P03,C04,Home,Official Brand,28.24,0.27640333461294286,1
SKU01180,Sports SKU 01180,S0111,P03,C06,Sports,Local Brand,42.58,1.2179482225323786,1
SKU01181,Fashion SKU 01181,S0111,P03,C02,Fashion,Official Brand,52.52,1.5031892715217845,1
SKU01182,Home SKU 01182,S0111,P03,C04,Home,Local Brand,46.69,1.104744483596381,1
SKU01183,FMCG SKU 01183,S0111,P03,C05,FMCG,Official Brand,10.21,1.3420150214703381,1
SKU01184,FMCG SKU 01184,S0111,P03,C05,FMCG,Private Label,7.24,1.0737599333756216,1
SKU01185,Home SKU 01185,S0111,P03,C04,Home,Official Brand,49.22,3.2680190029693668,1
SKU01186,Sports SKU 01186,S0111,P03,C06,Sports,Imported,17.14,1.1474934240653463,1
SKU01187,Home SKU 01187,S0112,P03,C04,Home,Private Label,65.35,1.635007116012569,1
SKU01188,Fashion SKU 01188,S0112,P03,C02,Fashion,Private Label,44.25,0.9018420625684396,1
SKU01189,Sports SKU 01189,S0112,P03,C06,Sports,Private Label,17.12,0.7644724655777637,1
SKU01190,Beauty SKU 01190,S0112,P03,C03,Beauty,Marketplace Choice,21.25,0.8396012296040463,1
SKU01191,Fashion SKU 01191,S0112,P03,C02,Fashion,Imported,16.41,4.1927144202108675,1
SKU01192,FMCG SKU 01192,S0112,P03,C05,FMCG,Official Brand,7.67,1.0233293018157952,1
SKU01193,Beauty SKU 01193,S0112,P03,C03,Beauty,Private Label,23.03,2.8892262363874326,1
SKU01194,Home SKU 01194,S0112,P03,C04,Home,Imported,41.28,1.0727810572896603,1
SKU01195,FMCG SKU 01195,S0112,P03,C05,FMCG,Local Brand,8.26,1.3723068672415621,1
SKU01196,FMCG SKU 01196,S0112,P03,C05,FMCG,Private Label,7.67,1.5229928377161697,1
SKU01197,Beauty SKU 01197,S0112,P03,C03,Beauty,Imported,33.14,1.6837134735265369,1
SKU01198,Mother Baby SKU 01198,S0112,P03,C08,Mother Baby,Imported,28.43,0.9683516272349971,1
SKU01199,FMCG SKU 01199,S0112,P03,C05,FMCG,Private Label,5.18,1.6489631952071466,1
SKU01200,Fashion SKU 01200,S0112,P03,C02,Fashion,Marketplace Choice,25.63,2.0554512070730624,1
SKU01201,FMCG SKU 01201,S0113,P03,C05,FMCG,Official Brand,12.07,1.3134153093320344,1
SKU01202,Fashion SKU 01202,S0113,P03,C02,Fashion,Marketplace Choice,27.43,1.3694933071463768,1
SKU01203,FMCG SKU 01203,S0113,P03,C05,FMCG,Private Label,4.34,1.7983351853639276,1
SKU01204,Home SKU 01204,S0113,P03,C04,Home,Private Label,46.77,0.8460979085911923,1
SKU01205,Home SKU 01205,S0113,P03,C04,Home,Local Brand,29.59,0.40450533295501945,1
SKU01206,Books SKU 01206,S0113,P03,C07,Books,Local Brand,16.11,1.549136125778208,1
SKU01207,FMCG SKU 01207,S0113,P03,C05,FMCG,Marketplace Choice,3.88,1.7345699524821625,1
SKU01208,Fashion SKU 01208,S0113,P03,C02,Fashion,Local Brand,13.4,1.3734361932879786,1
SKU01209,Fashion SKU 01209,S0113,P03,C02,Fashion,Marketplace Choice,31.71,1.5044268960181948,1
SKU01210,FMCG SKU 01210,S0114,P03,C05,FMCG,Marketplace Choice,11.97,2.4686342144428592,1
SKU01211,Fashion SKU 01211,S0114,P03,C02,Fashion,Imported,42.25,2.755811708176307,1
SKU01212,Sports SKU 01212,S0114,P03,C06,Sports,Imported,30.72,0.6299778123103043,1
SKU01213,FMCG SKU 01213,S0114,P03,C05,FMCG,Marketplace Choice,26.11,1.03527924740056,1
SKU01214,Mother Baby SKU 01214,S0114,P03,C08,Mother Baby,Private Label,66.16,1.2163628977619922,1
SKU01215,Sports SKU 01215,S0114,P03,C06,Sports,Official Brand,31.78,0.7700302307710822,1
SKU01216,Fashion SKU 01216,S0114,P03,C02,Fashion,Imported,18.34,3.223458381286843,1
SKU01217,Mother Baby SKU 01217,S0114,P03,C08,Mother Baby,Private Label,31.95,2.427380920265063,1
SKU01218,Fashion SKU 01218,S0114,P03,C02,Fashion,Local Brand,24.22,1.825238779403798,1
SKU01219,Electronics SKU 01219,S0114,P03,C01,Electronics,Imported,68.92,4.428165177731854,1
SKU01220,Sports SKU 01220,S0115,P03,C06,Sports,Private Label,31.46,1.1134552687798462,0
SKU01221,FMCG SKU 01221,S0115,P03,C05,FMCG,Official Brand,4.05,4.399117382884491,1
SKU01222,FMCG SKU 01222,S0115,P03,C05,FMCG,Private Label,6.7,2.264728710884185,1
SKU01223,FMCG SKU 01223,S0115,P03,C05,FMCG,Private Label,6.67,1.8320842100098724,1
SKU01224,Mother Baby SKU 01224,S0115,P03,C08,Mother Baby,Private Label,29.65,1.9923059083800472,0
SKU01225,Books SKU 01225,S0116,P03,C07,Books,Imported,17.34,1.1697665987789847,1
SKU01226,Sports SKU 01226,S0116,P03,C06,Sports,Imported,51.25,1.9262190801561054,1
SKU01227,FMCG SKU 01227,S0116,P03,C05,FMCG,Private Label,6.99,0.4986885678806999,1
SKU01228,FMCG SKU 01228,S0116,P03,C05,FMCG,Official Brand,8.06,1.3075112535610196,1
SKU01229,Beauty SKU 01229,S0116,P03,C03,Beauty,Marketplace Choice,26.75,4.811103807737344,0
SKU01230,Sports SKU 01230,S0116,P03,C06,Sports,Local Brand,40.09,0.27981214463983217,1
SKU01231,Electronics SKU 01231,S0116,P03,C01,Electronics,Marketplace Choice,86.09,1.6269091527849087,1
SKU01232,Home SKU 01232,S0116,P03,C04,Home,Private Label,46.64,0.6618670712872637,1
SKU01233,Fashion SKU 01233,S0117,P03,C02,Fashion,Private Label,38.79,2.6833111433726913,1
SKU01234,FMCG SKU 01234,S0117,P03,C05,FMCG,Private Label,10.66,0.9664146700966942,1
SKU01235,FMCG SKU 01235,S0117,P03,C05,FMCG,Official Brand,6.7,0.9457154577470696,1
SKU01236,FMCG SKU 01236,S0117,P03,C05,FMCG,Official Brand,5.97,2.6213165602328217,1
SKU01237,FMCG SKU 01237,S0117,P03,C05,FMCG,Marketplace Choice,10.42,3.022672734802228,1
SKU01238,Books SKU 01238,S0117,P03,C07,Books,Official Brand,13.08,0.6839823682520149,1
SKU01239,Sports SKU 01239,S0117,P03,C06,Sports,Local Brand,41.1,0.9466811352173449,1
SKU01240,Electronics SKU 01240,S0117,P03,C01,Electronics,Marketplace Choice,93.14,0.4557503777371841,1
SKU01241,Home SKU 01241,S0117,P03,C04,Home,Marketplace Choice,50.82,0.4168950807852602,1
SKU01242,Electronics SKU 01242,S0118,P03,C01,Electronics,Marketplace Choice,66.72,0.9585526999697228,1
SKU01243,Fashion SKU 01243,S0118,P03,C02,Fashion,Private Label,26.1,1.0047984574229833,1
SKU01244,Fashion SKU 01244,S0118,P03,C02,Fashion,Marketplace Choice,14.89,0.7710528941365984,1
SKU01245,Fashion SKU 01245,S0118,P03,C02,Fashion,Official Brand,46.19,1.2188827017551134,1
SKU01246,Electronics SKU 01246,S0118,P03,C01,Electronics,Official Brand,31.61,0.5748031060982961,1
SKU01247,Electronics SKU 01247,S0118,P03,C01,Electronics,Private Label,55.71,1.5700915995943796,1
SKU01248,FMCG SKU 01248,S0118,P03,C05,FMCG,Private Label,6.18,2.4788373985005747,1
SKU01249,Home SKU 01249,S0118,P03,C04,Home,Private Label,17.39,0.26619768125585136,1
SKU01250,Electronics SKU 01250,S0118,P03,C01,Electronics,Private Label,107.22,1.1801034951358098,1
SKU01251,Mother Baby SKU 01251,S0118,P03,C08,Mother Baby,Marketplace Choice,38.42,1.0680721132173159,1
SKU01252,Home SKU 01252,S0118,P03,C04,Home,Imported,16.09,0.7492515837876941,1
SKU01253,Mother Baby SKU 01253,S0118,P03,C08,Mother Baby,Imported,29.95,1.0105734835398301,1
SKU01254,Mother Baby SKU 01254,S0118,P03,C08,Mother Baby,Official Brand,42.79,1.217410698491236,1
SKU01255,Sports SKU 01255,S0119,P03,C06,Sports,Imported,36.97,0.7832695781565379,1
SKU01256,Electronics SKU 01256,S0119,P03,C01,Electronics,Official Brand,78.2,1.1134942804489212,1
SKU01257,FMCG SKU 01257,S0119,P03,C05,FMCG,Private Label,5.76,0.4031316448205974,1
SKU01258,Home SKU 01258,S0119,P03,C04,Home,Imported,48.81,0.8645067105765659,1
SKU01259,FMCG SKU 01259,S0119,P03,C05,FMCG,Private Label,9.45,2.976153780587548,1
SKU01260,Home SKU 01260,S0119,P03,C04,Home,Marketplace Choice,26.59,1.0788924820338657,1
SKU01261,Home SKU 01261,S0120,P03,C04,Home,Private Label,46.23,1.1358364788549948,1
SKU01262,Books SKU 01262,S0120,P03,C07,Books,Official Brand,21.64,1.4592059066937377,1
SKU01263,Mother Baby SKU 01263,S0120,P03,C08,Mother Baby,Official Brand,37.18,0.6595864764801248,1
SKU01264,FMCG SKU 01264,S0120,P03,C05,FMCG,Imported,11.3,1.5453938274568149,1
SKU01265,FMCG SKU 01265,S0120,P03,C05,FMCG,Marketplace Choice,7.97,1.4245308394238756,1
SKU01266,Mother Baby SKU 01266,S0120,P03,C08,Mother Baby,Official Brand,31.88,1.0351375919586194,1
SKU01267,FMCG SKU 01267,S0120,P03,C05,FMCG,Private Label,3.74,3.299093593065421,1
SKU01268,Beauty SKU 01268,S0120,P03,C03,Beauty,Official Brand,38.13,1.7071334493989987,1
SKU01269,Books SKU 01269,S0120,P03,C07,Books,Private Label,37.47,0.4943678747754743,1
SKU01270,Beauty SKU 01270,S0120,P03,C03,Beauty,Marketplace Choice,12.32,0.7554208970158754,1
SKU01271,Mother Baby SKU 01271,S0120,P03,C08,Mother Baby,Official Brand,26.44,1.084795248226453,1
SKU01272,Beauty SKU 01272,S0120,P03,C03,Beauty,Local Brand,9.22,0.6042370853993729,1
SKU01273,Electronics SKU 01273,S0120,P03,C01,Electronics,Private Label,156.53,1.0606704791257278,1
SKU01274,Fashion SKU 01274,S0120,P03,C02,Fashion,Local Brand,22.51,5.197676980243787,1
SKU01275,FMCG SKU 01275,S0120,P03,C05,FMCG,Private Label,9.25,1.895910603809902,1
SKU01276,Electronics SKU 01276,S0121,P03,C01,Electronics,Marketplace Choice,49.87,1.8325556436195272,1
SKU01277,Fashion SKU 01277,S0121,P03,C02,Fashion,Official Brand,37.22,2.00861350830743,1
SKU01278,Beauty SKU 01278,S0121,P03,C03,Beauty,Imported,19.23,2.6856397377905363,1
SKU01279,Fashion SKU 01279,S0121,P03,C02,Fashion,Marketplace Choice,18.14,0.6600807689994896,1
SKU01280,FMCG SKU 01280,S0121,P03,C05,FMCG,Local Brand,7.78,1.3059489572349599,1
SKU01281,Beauty SKU 01281,S0121,P03,C03,Beauty,Private Label,23.73,1.1477294402684934,1
SKU01282,Fashion SKU 01282,S0121,P03,C02,Fashion,Local Brand,24.57,1.00756307063334,1
SKU01283,FMCG SKU 01283,S0121,P03,C05,FMCG,Imported,9.07,0.3898859235561971,0
SKU01284,Home SKU 01284,S0121,P03,C04,Home,Local Brand,61.28,1.217640252704372,1
SKU01285,Home SKU 01285,S0121,P03,C04,Home,Official Brand,18.97,1.098785563811493,1
SKU01286,Beauty SKU 01286,S0121,P03,C03,Beauty,Imported,10.16,0.9209238713146829,1
SKU01287,Electronics SKU 01287,S0121,P03,C01,Electronics,Official Brand,118.33,1.1424598419964365,1
SKU01288,Beauty SKU 01288,S0121,P03,C03,Beauty,Official Brand,35.11,0.9826934310652825,1
SKU01289,Beauty SKU 01289,S0121,P03,C03,Beauty,Imported,10.96,1.5289660410023997,1
SKU01290,Home SKU 01290,S0121,P03,C04,Home,Marketplace Choice,29.64,0.6351907915045281,1
SKU01291,Books SKU 01291,S0122,P03,C07,Books,Imported,13.05,0.7160687141300961,1
SKU01292,FMCG SKU 01292,S0122,P03,C05,FMCG,Private Label,8.57,1.7499461542883392,1
SKU01293,Fashion SKU 01293,S0122,P03,C02,Fashion,Official Brand,22.14,1.2723179456696678,1
SKU01294,Sports SKU 01294,S0122,P03,C06,Sports,Official Brand,30.52,0.9397375430055149,1
