review_id,order_item_id,review_date,platform_id,seller_id,sku_id,category_id,rating,verified_purchase_flag,review_weight
REV0000324,OI0001038,2025-07-04,P03,S0108,SKU01148,C03,5,1,1.0
REV0000325,OI0001040,2025-10-04,P01,S0020,SKU00176,C05,4,1,1.0
REV0000326,OI0001045,2025-09-07,P02,S0081,SKU00872,C02,4,1,1.0
REV0000327,OI0001046,2025-06-18,P02,S0090,SKU00954,C03,5,0,1.0
REV0000328,OI0001047,2025-04-21,P02,S0082,SKU00881,C05,3,1,1.0
REV0000329,OI0001048,2025-04-14,P03,S0104,SKU01107,C03,4,1,1.0
REV0000330,OI0001051,2025-02-19,P01,S0031,SKU00301,C08,4,1,1.0
REV0000331,OI0001053,2026-03-19,P03,S0108,SKU01144,C05,4,1,1.0
REV0000332,OI0001054,2026-01-28,P01,S0039,SKU00377,C03,5,1,1.0
REV0000333,OI0001060,2025-06-21,P02,S0069,SKU00731,C05,4,1,1.0
REV0000334,OI0001065,2026-03-24,P01,S0031,SKU00298,C03,4,1,1.0
REV0000335,OI0001066,2025-09-14,P02,S0078,SKU00824,C02,4,1,1.0
REV0000336,OI0001069,2025-01-14,P02,S0090,SKU00958,C06,4,1,1.0
REV0000337,OI0001072,2026-04-17,P01,S0031,SKU00302,C04,4,1,1.0
REV0000338,OI0001075,2025-04-02,P01,S0019,SKU00157,C04,4,1,1.0
REV0000339,OI0001078,2025-02-20,P01,S0049,SKU00509,C07,4,1,1.0
REV0000340,OI0001081,2025-11-29,P01,S0009,SKU00068,C07,5,1,1.0
REV0000341,OI0001083,2025-05-31,P01,S0049,SKU00494,C05,4,1,1.0
REV0000342,OI0001085,2025-04-05,P01,S0001,SKU00001,C05,4,1,1.0
REV0000343,OI0001087,2025-03-16,P01,S0039,SKU00387,C03,4,1,1.0
REV0000344,OI0001088,2025-02-13,P01,S0011,SKU00081,C03,4,1,1.0
REV0000345,OI0001089,2025-11-16,P02,S0084,SKU00907,C04,4,1,1.0
REV0000346,OI0001090,2025-03-14,P03,S0096,SKU01015,C05,4,1,1.0
REV0000347,OI0001097,2026-02-18,P03,S0096,SKU01011,C05,4,1,1.0
REV0000348,OI0001098,2025-08-04,P01,S0039,SKU00375,C03,5,1,1.0
REV0000349,OI0001100,2025-07-12,P03,S0108,SKU01144,C05,5,1,1.0
REV0000350,OI0001102,2025-10-10,P01,S0033,SKU00320,C01,3,1,1.0
REV0000351,OI0001103,2025-04-12,P01,S0039,SKU00377,C03,5,1,1.0
REV0000352,OI0001115,2026-02-05,P03,S0118,SKU01246,C01,4,1,1.0
REV0000353,OI0001125,2026-05-04,P02,S0090,SKU00955,C05,4,1,1.0
REV0000354,OI0001129,2026-04-02,P01,S0045,SKU00456,C08,4,1,1.0
REV0000355,OI0001130,2025-01-28,P02,S0083,SKU00891,C05,4,1,1.0
REV0000356,OI0001132,2026-03-15,P03,S0117,SKU01237,C05,4,1,1.0
REV0000357,OI0001133,2025-07-09,P02,S0058,SKU00635,C03,4,1,1.0
REV0000358,OI0001138,2026-02-28,P03,S0098,SKU01043,C02,4,0,1.0
REV0000359,OI0001146,2026-04-21,P03,S0098,SKU01043,C02,4,1,0.35
REV0000360,OI0001147,2025-12-18,P01,S0031,SKU00306,C05,3,1,1.0
REV0000361,OI0001148,2026-05-29,P02,S0055,SKU00603,C05,5,1,1.0
REV0000362,OI0001152,2025-06-08,P03,S0108,SKU01146,C03,5,1,1.0
REV0000363,OI0001156,2025-04-15,P03,S0105,SKU01114,C03,5,1,1.0
REV0000364,OI0001159,2025-03-06,P03,S0108,SKU01154,C01,4,1,1.0
REV0000365,OI0001160,2025-10-12,P01,S0011,SKU00095,C02,4,0,1.0
REV0000366,OI0001166,2025-05-30,P03,S0108,SKU01147,C01,4,1,1.0
REV0000367,OI0001168,2025-07-10,P02,S0081,SKU00873,C05,3,1,1.0
REV0000368,OI0001176,2026-04-18,P01,S0011,SKU00077,C02,4,1,1.0
REV0000369,OI0001180,2026-01-21,P03,S0096,SKU01030,C05,4,1,1.0
REV0000370,OI0001182,2026-05-14,P01,S0025,SKU00241,C07,4,1,1.0
REV0000371,OI0001183,2025-03-05,P03,S0108,SKU01152,C07,4,1,1.0
REV0000372,OI0001184,2026-04-17,P03,S0108,SKU01146,C03,4,1,1.0
REV0000373,OI0001187,2025-09-06,P01,S0039,SKU00393,C06,5,1,1.0
REV0000374,OI0001192,2025-04-23,P01,S0011,SKU00077,C02,4,1,1.0
REV0000375,OI0001200,2025-03-09,P03,S0108,SKU01144,C05,5,1,1.0
REV0000376,OI0001203,2025-12-23,P01,S0049,SKU00502,C07,4,1,1.0
REV0000377,OI0001204,2025-01-22,P03,S0108,SKU01150,C03,4,1,1.0
REV0000378,OI0001205,2026-01-02,P01,S0005,SKU00027,C05,4,1,1.0
REV0000379,OI0001206,2025-09-11,P01,S0039,SKU00376,C08,4,1,1.0
REV0000380,OI0001207,2025-07-23,P01,S0031,SKU00301,C08,3,1,1.0
REV0000381,OI0001208,2025-05-27,P01,S0039,SKU00377,C03,5,1,1.0
REV0000382,OI0001210,2025-10-13,P01,S0011,SKU00081,C03,4,1,1.0
REV0000383,OI0001212,2025-09-23,P01,S0019,SKU00167,C03,5,1,1.0
REV0000384,OI0001215,2026-02-11,P03,S0104,SKU01107,C03,4,1,1.0
REV0000385,OI0001216,2025-05-04,P01,S0031,SKU00289,C02,4,1,1.0
REV0000386,OI0001218,2025-07-06,P01,S0019,SKU00163,C04,4,1,1.0
REV0000387,OI0001224,2025-02-07,P03,S0098,SKU01052,C05,5,1,1.0
REV0000388,OI0001226,2025-12-17,P01,S0011,SKU00093,C03,5,1,1.0
REV0000389,OI0001231,2026-02-13,P01,S0042,SKU00430,C05,4,1,1.0
REV0000390,OI0001238,2025-01-24,P01,S0049,SKU00514,C03,5,1,1.0
REV0000391,OI0001239,2025-03-23,P03,S0107,SKU01132,C07,5,0,1.0
REV0000392,OI0001246,2026-01-05,P03,S0108,SKU01148,C03,4,1,1.0
REV0000393,OI0001248,2025-05-27,P02,S0088,SKU00929,C03,5,1,0.35
REV0000394,OI0001252,2025-02-19,P01,S0031,SKU00301,C08,4,1,1.0
REV0000395,OI0001254,2026-02-23,P01,S0007,SKU00045,C08,4,0,1.0
REV0000396,OI0001255,2025-08-11,P03,S0105,SKU01114,C03,4,1,1.0
REV0000397,OI0001262,2025-10-21,P01,S0024,SKU00231,C01,5,1,1.0
REV0000398,OI0001263,2026-06-01,P03,S0112,SKU01199,C05,4,1,1.0
REV0000399,OI0001267,2025-04-15,P03,S0112,SKU01187,C04,4,1,1.0
REV0000400,OI0001273,2025-06-25,P03,S0112,SKU01200,C02,4,1,1.0
REV0000401,OI0001275,2026-04-17,P02,S0075,SKU00790,C03,4,1,1.0
REV0000402,OI0001281,2026-02-25,P03,S0112,SKU01195,C05,4,1,1.0
REV0000403,OI0001282,2026-03-19,P02,S0081,SKU00866,C01,4,1,1.0
REV0000404,OI0001283,2025-10-08,P01,S0050,SKU00518,C02,5,1,1.0
REV0000405,OI0001286,2025-11-24,P02,S0052,SKU00560,C03,4,1,1.0
REV0000406,OI0001288,2026-05-24,P01,S0049,SKU00502,C07,3,1,1.0
REV0000407,OI0001292,2026-05-14,P03,S0096,SKU01015,C05,4,1,1.0
REV0000408,OI0001293,2025-03-27,P01,S0039,SKU00383,C01,4,1,1.0
REV0000409,OI0001298,2025-10-29,P03,S0096,SKU01008,C05,4,1,1.0
REV0000410,OI0001300,2025-09-20,P02,S0078,SKU00839,C05,4,1,1.0
REV0000411,OI0001301,2025-01-24,P02,S0081,SKU00862,C01,4,1,1.0
REV0000412,OI0001308,2025-08-23,P01,S0033,SKU00319,C01,4,1,1.0
REV0000413,OI0001311,2025-07-14,P01,S0031,SKU00302,C04,4,1,1.0
REV0000414,OI0001313,2025-10-06,P01,S0033,SKU00316,C03,4,1,1.0
REV0000415,OI0001316,2026-05-25,P01,S0049,SKU00503,C01,5,1,1.0
REV0000416,OI0001320,2026-04-17,P01,S0033,SKU00315,C05,4,1,1.0
REV0000417,OI0001321,2026-02-23,P02,S0051,SKU00533,C02,4,1,1.0
REV0000418,OI0001322,2025-12-23,P01,S0009,SKU00068,C07,4,1,1.0
REV0000419,OI0001327,2025-08-05,P01,S0031,SKU00291,C07,4,1,1.0
REV0000420,OI0001330,2025-01-30,P01,S0033,SKU00323,C04,4,1,1.0
REV0000421,OI0001335,2026-02-22,P03,S0108,SKU01145,C04,5,1,1.0
REV0000422,OI0001338,2025-08-27,P01,S0039,SKU00372,C02,4,1,1.0
REV0000423,OI0001340,2026-01-20,P01,S0013,SKU00100,C04,4,0,1.0
REV0000424,OI0001348,2025-12-14,P02,S0078,SKU00823,C08,3,1,1.0
REV0000425,OI0001349,2025-04-11,P02,S0060,SKU00656,C04,4,1,1.0
REV0000426,OI0001353,2026-05-25,P03,S0102,SKU01096,C07,5,1,1.0
REV0000427,OI0001354,2025-09-24,P03,S0096,SKU01029,C03,4,1,1.0
REV0000428,OI0001357,2025-10-31,P02,S0078,SKU00831,C03,3,1,1.0
REV0000429,OI0001362,2026-04-19,P02,S0069,SKU00728,C05,4,1,1.0
REV0000430,OI0001363,2025-05-28,P02,S0085,SKU00915,C05,4,1,1.0
REV0000431,OI0001365,2025-07-05,P02,S0084,SKU00900,C01,4,1,1.0
REV0000432,OI0001367,2025-11-21,P03,S0096,SKU01033,C02,4,1,1.0
REV0000433,OI0001368,2026-05-15,P03,S0096,SKU01010,C05,4,1,1.0
REV0000434,OI0001369,2026-03-12,P01,S0009,SKU00054,C08,5,1,1.0
REV0000435,OI0001370,2025-11-14,P01,S0050,SKU00522,C03,5,1,1.0
REV0000436,OI0001371,2025-07-12,P03,S0096,SKU01011,C05,4,0,1.0
REV0000437,OI0001378,2026-05-06,P03,S0096,SKU01030,C05,4,1,1.0
REV0000438,OI0001379,2026-04-10,P01,S0036,SKU00358,C01,4,1,1.0
REV0000439,OI0001380,2025-04-19,P01,S0046,SKU00468,C01,4,1,1.0
REV0000440,OI0001381,2025-06-25,P01,S0035,SKU00349,C02,4,1,1.0
REV0000441,OI0001384,2025-02-26,P03,S0096,SKU01033,C02,4,1,0.35
REV0000442,OI0001387,2025-03-28,P02,S0057,SKU00629,C03,4,0,1.0
REV0000443,OI0001396,2025-04-20,P03,S0096,SKU01015,C05,4,1,1.0
REV0000444,OI0001397,2025-02-12,P01,S0039,SKU00390,C06,4,1,1.0
REV0000445,OI0001399,2026-02-27,P03,S0120,SKU01268,C03,4,1,1.0
REV0000446,OI0001402,2025-05-21,P01,S0031,SKU00296,C01,4,1,1.0
REV0000447,OI0001406,2025-06-08,P02,S0053,SKU00571,C05,4,1,1.0
REV0000448,OI0001410,2025-10-06,P01,S0031,SKU00300,C02,4,1,1.0
REV0000449,OI0001411,2026-03-27,P01,S0020,SKU00176,C05,4,1,1.0
REV0000450,OI0001418,2025-06-29,P03,S0120,SKU01264,C05,4,1,1.0
REV0000451,OI0001421,2025-09-21,P03,S0096,SKU01015,C05,5,1,1.0
REV0000452,OI0001426,2025-04-13,P03,S0096,SKU01032,C08,3,1,1.0
REV0000453,OI0001427,2025-04-18,P01,S0020,SKU00173,C08,4,1,1.0
REV0000454,OI0001428,2026-01-30,P01,S0042,SKU00416,C03,4,0,1.0
REV0000455,OI0001431,2025-09-14,P01,S0031,SKU00294,C05,3,1,1.0
REV0000456,OI0001432,2025-11-05,P01,S0009,SKU00064,C08,4,1,1.0
REV0000457,OI0001439,2025-01-09,P02,S0079,SKU00852,C07,4,1,1.0
REV0000458,OI0001443,2026-05-02,P01,S0033,SKU00318,C05,4,1,1.0
REV0000459,OI0001444,2025-12-25,P03,S0102,SKU01093,C03,4,1,1.0
REV0000460,OI0001463,2025-11-18,P02,S0084,SKU00904,C01,4,1,1.0
REV0000461,OI0001464,2026-01-14,P03,S0108,SKU01142,C01,4,1,1.0
REV0000462,OI0001465,2026-04-02,P01,S0039,SKU00376,C08,5,1,1.0
REV0000463,OI0001469,2026-01-10,P02,S0052,SKU00557,C01,5,1,1.0
REV0000464,OI0001470,2026-05-06,P03,S0096,SKU01014,C07,4,1,1.0
REV0000465,OI0001477,2025-12-08,P01,S0049,SKU00509,C07,4,1,1.0
REV0000466,OI0001481,2026-01-19,P01,S0011,SKU00079,C05,5,1,1.0
REV0000467,OI0001484,2025-06-25,P01,S0011,SKU00092,C01,4,1,1.0
REV0000468,OI0001494,2025-02-09,P01,S0011,SKU00090,C03,4,1,1.0
REV0000469,OI0001495,2025-05-06,P02,S0078,SKU00827,C07,4,1,1.0
REV0000470,OI0001500,2025-07-11,P01,S0048,SKU00490,C05,4,1,1.0
REV0000471,OI0001502,2025-02-24,P01,S0039,SKU00373,C03,4,1,1.0
REV0000472,OI0001503,2025-12-31,P02,S0081,SKU00864,C06,4,1,1.0
REV0000473,OI0001511,2026-04-02,P03,S0096,SKU01017,C08,4,1,1.0
REV0000474,OI0001518,2026-04-09,P03,S0108,SKU01143,C05,5,1,1.0
REV0000475,OI0001520,2025-09-17,P01,S0019,SKU00162,C03,4,1,1.0
REV0000476,OI0001522,2025-04-12,P01,S0027,SKU00253,C03,3,1,1.0
REV0000477,OI0001527,2025-08-20,P01,S0039,SKU00383,C01,4,1,1.0
REV0000478,OI0001531,2026-01-20,P03,S0096,SKU01015,C05,4,1,0.35
REV0000479,OI0001535,2026-02-03,P01,S0022,SKU00209,C05,4,1,1.0
REV0000480,OI0001551,2025-10-28,P03,S0112,SKU01200,C02,4,1,1.0
REV0000481,OI0001552,2025-09-09,P01,S0024,SKU00229,C08,5,1,1.0
REV0000482,OI0001554,2025-06-24,P03,S0096,SKU01003,C05,4,1,1.0
REV0000483,OI0001559,2025-07-28,P01,S0011,SKU00079,C05,4,1,1.0
REV0000484,OI0001567,2025-02-06,P01,S0040,SKU00396,C08,4,1,1.0
REV0000485,OI0001572,2025-10-21,P03,S0095,SKU01000,C02,4,1,1.0
REV0000486,OI0001574,2025-09-07,P03,S0099,SKU01062,C05,4,1,1.0
REV0000487,OI0001575,2025-08-20,P01,S0031,SKU00289,C02,5,1,1.0
REV0000488,OI0001578,2026-05-20,P03,S0104,SKU01106,C05,4,1,1.0
REV0000489,OI0001580,2026-04-05,P02,S0073,SKU00773,C01,4,1,1.0
REV0000490,OI0001582,2025-02-12,P01,S0042,SKU00430,C05,3,1,1.0
REV0000491,OI0001584,2025-04-27,P01,S0048,SKU00490,C05,4,1,1.0
REV0000492,OI0001587,2025-09-04,P02,S0075,SKU00798,C04,4,1,1.0
REV0000493,OI0001589,2025-07-07,P03,S0093,SKU00977,C01,4,1,1.0
REV0000494,OI0001593,2026-03-21,P02,S0075,SKU00800,C01,4,1,1.0
REV0000495,OI0001597,2025-09-25,P03,S0108,SKU01137,C08,4,1,1.0
REV0000496,OI0001598,2025-06-14,P01,S0011,SKU00086,C06,4,1,1.0
REV0000497,OI0001607,2025-04-25,P02,S0086,SKU00923,C02,4,0,1.0
REV0000498,OI0001608,2025-01-13,P03,S0108,SKU01146,C03,4,1,1.0
REV0000499,OI0001612,2025-03-23,P03,S0098,SKU01056,C02,4,0,1.0
REV0000500,OI0001613,2025-06-08,P01,S0035,SKU00340,C03,4,1,1.0
REV0000501,OI0001617,2025-04-16,P02,S0081,SKU00867,C01,4,1,1.0
REV0000502,OI0001626,2025-08-08,P01,S0049,SKU00497,C08,4,1,1.0
REV0000503,OI0001634,2026-01-15,P03,S0105,SKU01114,C03,4,1,1.0
REV0000504,OI0001637,2025-11-08,P01,S0040,SKU00400,C06,4,1,1.0
REV0000505,OI0001640,2026-05-09,P02,S0078,SKU00825,C06,4,1,1.0
REV0000506,OI0001651,2025-11-25,P01,S0031,SKU00302,C04,4,1,1.0
REV0000507,OI0001659,2025-09-19,P01,S0011,SKU00088,C06,4,1,1.0
REV0000508,OI0001662,2025-10-14,P03,S0096,SKU01012,C04,4,1,1.0
REV0000509,OI0001666,2025-10-30,P02,S0085,SKU00916,C03,4,1,1.0
REV0000510,OI0001674,2026-04-06,P01,S0039,SKU00394,C01,5,1,1.0
REV0000511,OI0001677,2025-06-04,P02,S0065,SKU00696,C03,4,1,1.0
REV0000512,OI0001683,2025-08-11,P03,S0108,SKU01146,C03,4,1,1.0
REV0000513,OI0001685,2025-05-14,P03,S0096,SKU01006,C02,4,1,1.0
REV0000514,OI0001686,2025-10-30,P01,S0020,SKU00172,C04,4,1,1.0
REV0000515,OI0001687,2026-02-14,P01,S0011,SKU00088,C06,4,1,1.0
REV0000516,OI0001688,2026-04-30,P01,S0033,SKU00322,C05,4,1,1.0
REV0000517,OI0001689,2025-08-04,P01,S0035,SKU00346,C02,4,1,1.0
REV0000518,OI0001690,2025-04-14,P01,S0048,SKU00490,C05,4,1,1.0
REV0000519,OI0001692,2025-03-22,P02,S0077,SKU00816,C08,5,1,1.0
REV0000520,OI0001696,2025-10-21,P03,S0098,SKU01046,C06,4,1,1.0
REV0000521,OI0001697,2025-03-08,P02,S0051,SKU00542,C03,4,1,1.0
REV0000522,OI0001698,2025-10-18,P01,S0024,SKU00226,C05,4,1,1.0
REV0000523,OI0001699,2025-08-09,P01,S0011,SKU00092,C01,4,1,0.35
REV0000524,OI0001701,2025-07-03,P01,S0031,SKU00296,C01,4,1,1.0
REV0000525,OI0001703,2025-04-22,P01,S0031,SKU00300,C02,4,1,1.0
REV0000526,OI0001706,2025-02-26,P01,S0049,SKU00498,C08,5,1,1.0
REV0000527,OI0001708,2025-04-21,P03,S0096,SKU01011,C05,5,1,0.35
REV0000528,OI0001711,2025-08-14,P03,S0098,SKU01044,C05,4,1,1.0
REV0000529,OI0001713,2025-09-27,P03,S0096,SKU01008,C05,4,1,0.35
REV0000530,OI0001721,2025-08-20,P03,S0098,SKU01058,C02,4,1,1.0
REV0000531,OI0001723,2025-12-26,P02,S0052,SKU00557,C01,4,1,0.35
REV0000532,OI0001730,2026-05-14,P01,S0011,SKU00087,C04,4,1,1.0
REV0000533,OI0001733,2025-03-08,P03,S0107,SKU01132,C07,4,1,1.0
REV0000534,OI0001736,2025-06-24,P02,S0085,SKU00917,C03,5,1,1.0
REV0000535,OI0001743,2025-11-24,P01,S0035,SKU00332,C03,3,1,1.0
REV0000536,OI0001747,2026-02-23,P01,S0049,SKU00501,C04,3,1,1.0
REV0000537,OI0001748,2025-11-05,P02,S0085,SKU00916,C03,5,1,1.0
REV0000538,OI0001751,2026-03-18,P01,S0050,SKU00517,C05,4,1,1.0
REV0000539,OI0001756,2025-10-05,P01,S0049,SKU00509,C07,5,1,1.0
REV0000540,OI0001758,2025-04-03,P01,S0039,SKU00394,C01,4,1,1.0
REV0000541,OI0001759,2026-05-15,P01,S0013,SKU00112,C01,4,1,1.0
REV0000542,OI0001764,2026-05-13,P01,S0042,SKU00424,C04,4,1,1.0
REV0000543,OI0001766,2025-08-02,P03,S0108,SKU01148,C03,4,1,1.0
REV0000544,OI0001767,2025-06-17,P02,S0090,SKU00948,C08,5,1,1.0
REV0000545,OI0001774,2025-05-28,P03,S0096,SKU01020,C04,4,1,1.0
REV0000546,OI0001777,2025-12-27,P01,S0038,SKU00366,C06,4,1,1.0
REV0000547,OI0001783,2025-08-13,P02,S0081,SKU00868,C06,4,1,1.0
REV0000548,OI0001790,2025-09-09,P01,S0023,SKU00216,C02,4,1,0.35
REV0000549,OI0001793,2026-04-03,P02,S0055,SKU00593,C03,4,1,1.0
REV0000550,OI0001794,2025-06-19,P02,S0072,SKU00766,C03,4,1,1.0
REV0000551,OI0001795,2026-05-23,P01,S0031,SKU00306,C05,4,1,0.35
REV0000552,OI0001797,2025-10-25,P02,S0072,SKU00761,C01,4,1,1.0
REV0000553,OI0001799,2025-10-03,P01,S0029,SKU00274,C05,4,0,1.0
REV0000554,OI0001802,2025-09-19,P02,S0078,SKU00825,C06,4,1,1.0
REV0000555,OI0001806,2026-02-04,P02,S0057,SKU00629,C03,4,1,1.0
REV0000556,OI0001810,2026-02-19,P01,S0023,SKU00218,C05,4,1,1.0
REV0000557,OI0001811,2025-06-20,P03,S0120,SKU01267,C05,4,1,1.0
REV0000558,OI0001815,2026-01-16,P01,S0039,SKU00391,C07,4,1,1.0
REV0000559,OI0001818,2025-02-08,P02,S0088,SKU00930,C05,4,1,1.0
REV0000560,OI0001821,2025-11-21,P01,S0049,SKU00497,C08,5,1,1.0
REV0000561,OI0001823,2025-04-05,P03,S0104,SKU01101,C01,4,1,0.35
REV0000562,OI0001827,2025-10-17,P01,S0049,SKU00496,C07,4,1,1.0
REV0000563,OI0001834,2025-09-28,P03,S0096,SKU01023,C05,5,1,1.0
REV0000564,OI0001837,2025-04-26,P01,S0039,SKU00390,C06,5,1,1.0
REV0000565,OI0001838,2025-05-10,P01,S0041,SKU00410,C03,3,1,1.0
REV0000566,OI0001843,2025-07-07,P01,S0027,SKU00259,C06,3,1,1.0
REV0000567,OI0001844,2026-03-29,P01,S0033,SKU00321,C04,4,1,1.0
REV0000568,OI0001851,2025-12-03,P01,S0022,SKU00208,C01,4,1,1.0
REV0000569,OI0001852,2025-04-10,P01,S0031,SKU00296,C01,5,1,1.0
REV0000570,OI0001854,2026-04-20,P01,S0019,SKU00169,C05,4,1,1.0
REV0000571,OI0001859,2025-08-27,P01,S0030,SKU00283,C05,4,1,1.0
REV0000572,OI0001860,2026-01-27,P03,S0118,SKU01252,C04,4,1,1.0
REV0000573,OI0001869,2025-07-10,P03,S0107,SKU01129,C05,4,1,1.0
REV0000574,OI0001870,2025-12-24,P01,S0021,SKU00198,C02,4,1,1.0
REV0000575,OI0001871,2026-03-21,P02,S0080,SKU00858,C08,3,1,1.0
REV0000576,OI0001872,2025-05-15,P03,S0108,SKU01155,C08,5,1,1.0
REV0000577,OI0001873,2026-01-13,P02,S0073,SKU00771,C05,4,1,1.0
REV0000578,OI0001881,2026-01-31,P03,S0108,SKU01140,C05,4,1,1.0
REV0000579,OI0001883,2025-05-27,P01,S0049,SKU00509,C07,4,1,1.0
REV0000580,OI0001890,2025-09-14,P01,S0039,SKU00376,C08,3,1,1.0
REV0000581,OI0001892,2025-06-30,P01,S0031,SKU00294,C05,4,1,1.0
REV0000582,OI0001895,2025-02-27,P02,S0060,SKU00656,C04,4,0,1.0
REV0000583,OI0001905,2026-03-21,P01,S0039,SKU00384,C06,4,1,1.0
REV0000584,OI0001915,2025-08-12,P02,S0088,SKU00938,C07,4,1,1.0
REV0000585,OI0001916,2025-07-16,P03,S0101,SKU01069,C02,3,1,1.0
REV0000586,OI0001922,2026-04-09,P03,S0115,SKU01222,C05,4,1,1.0
REV0000587,OI0001924,2025-05-10,P03,S0117,SKU01239,C06,4,1,1.0
REV0000588,OI0001929,2025-12-26,P02,S0081,SKU00871,C05,3,1,1.0
REV0000589,OI0001933,2025-07-30,P01,S0035,SKU00352,C03,4,1,1.0
REV0000590,OI0001936,2025-05-19,P02,S0078,SKU00835,C04,4,1,1.0
REV0000591,OI0001938,2025-04-14,P01,S0031,SKU00306,C05,4,1,1.0
REV0000592,OI0001940,2025-01-22,P01,S0039,SKU00381,C01,5,1,1.0
REV0000593,OI0001945,2025-04-29,P01,S0035,SKU00346,C02,4,1,1.0
REV0000594,OI0001949,2025-08-11,P02,S0081,SKU00868,C06,4,1,1.0
REV0000595,OI0001952,2026-02-01,P01,S0009,SKU00067,C08,4,1,1.0
REV0000596,OI0001959,2026-01-28,P01,S0031,SKU00303,C07,4,1,1.0
REV0000597,OI0001960,2026-02-04,P01,S0050,SKU00518,C02,5,1,1.0
REV0000598,OI0001963,2025-12-08,P01,S0033,SKU00322,C05,4,1,1.0
REV0000599,OI0001964,2025-06-29,P02,S0059,SKU00643,C05,4,1,1.0
REV0000600,OI0001965,2025-06-14,P03,S0116,SKU01226,C06,5,1,1.0
REV0000601,OI0001967,2025-04-26,P03,S0096,SKU01027,C04,4,1,1.0
REV0000602,OI0001970,2025-04-29,P01,S0048,SKU00490,C05,3,1,1.0
REV0000603,OI0001971,2026-05-19,P01,S0033,SKU00324,C08,4,1,1.0
REV0000604,OI0001972,2025-05-03,P01,S0035,SKU00349,C02,3,1,1.0
REV0000605,OI0001980,2025-04-27,P02,S0054,SKU00581,C08,4,1,1.0
REV0000606,OI0001981,2025-03-04,P01,S0019,SKU00164,C06,4,1,1.0
REV0000607,OI0001985,2026-02-07,P03,S0108,SKU01153,C05,4,1,1.0
REV0000608,OI0001988,2026-01-20,P03,S0105,SKU01116,C02,4,1,1.0
REV0000609,OI0001989,2025-08-05,P02,S0051,SKU00546,C06,3,1,1.0
REV0000610,OI0001993,2025-06-26,P01,S0049,SKU00506,C05,4,1,1.0
REV0000611,OI0001994,2025-03-20,P01,S0037,SKU00362,C05,5,1,1.0
REV0000612,OI0001996,2025-08-07,P01,S0035,SKU00346,C02,4,1,1.0
REV0000613,OI0002000,2026-05-05,P03,S0108,SKU01138,C06,4,1,1.0
REV0000614,OI0002002,2025-04-09,P03,S0098,SKU01044,C05,5,1,1.0
REV0000615,OI0002006,2025-11-19,P02,S0062,SKU00672,C05,4,1,1.0
REV0000616,OI0002010,2025-07-06,P03,S0095,SKU00995,C01,3,1,1.0
REV0000617,OI0002013,2025-09-14,P01,S0048,SKU00486,C08,4,1,1.0
REV0000618,OI0002014,2025-10-23,P01,S0035,SKU00337,C04,4,1,1.0
REV0000619,OI0002015,2025-05-15,P02,S0065,SKU00696,C03,4,1,1.0
REV0000620,OI0002021,2025-05-25,P03,S0096,SKU01005,C05,4,1,1.0
REV0000621,OI0002022,2025-05-16,P01,S0019,SKU00162,C03,4,1,1.0
REV0000622,OI0002023,2026-04-13,P03,S0105,SKU01116,C02,5,1,1.0
REV0000623,OI0002025,2025-03-07,P03,S0108,SKU01147,C01,4,1,1.0
REV0000624,OI0002030,2025-11-13,P03,S0093,SKU00974,C01,4,1,0.35
REV0000625,OI0002032,2026-06-02,P01,S0019,SKU00170,C08,4,1,1.0
REV0000626,OI0002033,2026-03-09,P01,S0011,SKU00094,C01,4,1,1.0
REV0000627,OI0002035,2026-03-19,P02,S0078,SKU00831,C03,4,1,1.0
REV0000628,OI0002038,2025-08-18,P01,S0019,SKU00166,C05,4,1,1.0
REV0000629,OI0002042,2025-10-22,P01,S0023,SKU00217,C01,3,1,1.0
REV0000630,OI0002046,2026-03-26,P01,S0039,SKU00383,C01,4,1,1.0
REV0000631,OI0002051,2026-05-09,P01,S0031,SKU00291,C07,4,1,1.0
REV0000632,OI0002057,2026-01-04,P03,S0108,SKU01144,C05,4,1,1.0
REV0000633,OI0002060,2025-08-20,P03,S0096,SKU01015,C05,5,1,1.0
REV0000634,OI0002064,2025-12-30,P02,S0084,SKU00910,C01,4,1,0.35
REV0000635,OI0002066,2025-06-05,P02,S0084,SKU00900,C01,5,1,1.0
REV0000636,OI0002069,2025-06-07,P03,S0112,SKU01194,C04,4,1,1.0
REV0000637,OI0002071,2025-05-31,P01,S0048,SKU00486,C08,4,1,1.0
REV0000638,OI0002083,2025-03-16,P02,S0052,SKU00558,C05,4,1,1.0
REV0000639,OI0002086,2026-03-25,P03,S0098,SKU01053,C04,4,1,1.0
REV0000640,OI0002087,2025-03-04,P02,S0068,SKU00717,C01,4,1,1.0
REV0000641,OI0002088,2025-10-04,P01,S0048,SKU00490,C05,4,1,1.0
REV0000642,OI0002100,2026-02-12,P01,S0031,SKU00292,C05,4,1,1.0
REV0000643,OI0002101,2025-11-07,P01,S0031,SKU00298,C03,3,1,1.0
REV0000644,OI0002107,2026-05-26,P03,S0112,SKU01200,C02,4,1,1.0
REV0000645,OI0002110,2026-01-12,P02,S0061,SKU00661,C05,4,1,1.0
REV0000646,OI0002111,2026-04-12,P01,S0011,SKU00085,C01,4,1,0.35
REV0000647,OI0002112,2026-01-23,P02,S0068,SKU00725,C06,4,1,1.0
