year_month,platform_id,seller_id,gross_gmv,seller_gmv_net,commission_revenue,order_items,orders,cancelled_items,returned_items,eligible_items,fulfilled_items,late_items,sku_day_count,in_stock_sku_days,low_stock_sku_days,rating_weighted_sum,rating_weight,rating_count,fulfillment_rate,cancellation_rate,stock_availability_rate,avg_rating
2025-02,P01,S0048,4167.94,3231.29,252.05,132,132,21,2,111,108,26,336,292,63,140.4,34.35,35.0,0.972972972972973,0.1590909090909091,0.8690476190476191,4.0873362445414845
2025-02,P01,S0049,10976.47,9394.57,732.82,270,270,26,3,244,237,29,588,573,71,273.0,67.0,67.0,0.9713114754098361,0.0962962962962963,0.9744897959183674,4.074626865671642
2025-02,P01,S0050,853.02,779.48,60.800000000000004,36,36,2,1,34,32,12,252,231,29,50.0,12.0,12.0,0.9411764705882353,0.05555555555555555,0.9166666666666666,4.166666666666667
2025-02,P02,S0051,3021.8999999999996,2714.75,225.31,93,93,5,2,88,85,14,644,575,86,88.8,21.7,23.0,0.9659090909090909,0.053763440860215055,0.8928571428571429,4.092165898617512
2025-02,P02,S0052,2958.37,2730.0299999999997,226.63,60,60,1,2,59,57,4,322,292,40,34.0,8.0,8.0,0.9661016949152542,0.016666666666666666,0.906832298136646,4.25
2025-02,P02,S0053,867.21,652.83,54.18,22,22,2,3,20,19,2,225,189,38,19.0,5.0,5.0,0.95,0.09090909090909091,0.84,3.8
2025-02,P02,S0054,341.99,301.31,25.02,10,10,1,0,9,8,3,90,81,9,0.0,0.0,0.0,0.8888888888888888,0.1,0.9,
2025-02,P02,S0055,2532.38,1962.69,162.89,63,63,12,2,51,51,8,408,384,42,80.0,17.0,17.0,1.0,0.19047619047619047,0.9411764705882353,4.705882352941177
2025-02,P02,S0056,342.26,243.57,20.22,15,15,5,0,10,10,4,192,187,20,4.0,1.0,1.0,1.0,0.3333333333333333,0.9739583333333334,4.0
2025-02,P02,S0057,1010.98,875.1,72.64,13,13,1,2,12,11,3,63,58,5,4.0,1.0,1.0,0.9166666666666666,0.07692307692307693,0.9206349206349206,4.0
2025-02,P02,S0058,82.87,51.47,4.27,3,3,1,0,2,2,2,21,18,10,0.0,0.0,0.0,1.0,0.3333333333333333,0.8571428571428571,
2025-02,P02,S0059,669.19,499.64,41.46,20,20,4,0,16,15,7,140,126,26,19.0,5.0,5.0,0.9375,0.2,0.9,3.8
2025-02,P02,S0060,1156.31,1069.32,88.75,33,33,1,1,32,29,9,247,219,17,30.8,7.7,9.0,0.90625,0.030303030303030304,0.8866396761133604,4.0
2025-02,P02,S0061,305.57,265.31,22.02,14,14,2,0,12,11,3,108,85,15,0.0,0.0,0.0,0.9166666666666666,0.14285714285714285,0.7870370370370371,
2025-02,P02,S0062,1593.8600000000001,891.54,73.99,36,36,12,1,24,22,5,152,139,25,7.0,2.0,2.0,0.9166666666666666,0.3333333333333333,0.9144736842105263,3.5
2025-02,P02,S0063,214.25,199.68,16.57,3,3,0,0,3,3,1,18,14,2,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,
2025-02,P02,S0064,441.89,354.96,29.459999999999997,9,9,2,1,7,7,2,56,46,6,4.0,1.0,1.0,1.0,0.2222222222222222,0.8214285714285714,4.0
2025-02,P02,S0065,319.65,142.1,11.8,7,7,2,0,5,5,1,42,33,3,0.0,0.0,0.0,1.0,0.2857142857142857,0.7857142857142857,
2025-02,P02,S0066,44.35,41.39,3.43,5,5,0,1,5,5,2,20,17,2,0.0,0.0,0.0,1.0,0.0,0.85,
2025-02,P02,S0067,321.26,290.48,24.119999999999997,7,7,0,0,7,6,1,60,44,6,9.4,2.35,3.0,0.8571428571428571,0.0,0.7333333333333333,4.0
2025-02,P02,S0068,1722.14,1351.25,112.14,54,54,9,2,45,44,3,330,287,46,61.5,13.7,15.0,0.9777777777777777,0.16666666666666666,0.8696969696969697,4.489051094890511
2025-02,P02,S0069,106.13,95.03,7.89,5,5,1,0,4,4,0,32,30,4,0.0,0.0,0.0,1.0,0.2,0.9375,
2025-02,P02,S0070,698.69,495.2,41.11,11,11,4,1,7,7,1,72,65,18,0.0,0.0,0.0,1.0,0.36363636363636365,0.9027777777777778,
2025-02,P02,S0071,1459.66,918.26,76.19,29,29,5,0,24,24,9,256,232,41,34.0,8.0,8.0,1.0,0.1724137931034483,0.90625,4.25
2025-02,P02,S0072,221.03,208.67,17.31,5,5,0,0,5,5,0,55,50,7,0.0,0.0,0.0,1.0,0.0,0.9090909090909091,
2025-02,P02,S0073,445.48,174.12,14.45,4,4,1,0,3,3,1,24,18,3,0.0,0.0,0.0,1.0,0.25,0.75,
2025-02,P02,S0074,849.58,777.22,64.5,20,20,1,1,19,18,1,210,186,34,13.4,3.35,4.0,0.9473684210526315,0.05,0.8857142857142857,4.0
2025-02,P02,S0075,3787.87,3194.37,265.11,113,113,12,2,101,100,8,513,488,43,99.0,23.0,23.0,0.9900990099009901,0.10619469026548672,0.9512670565302144,4.304347826086956
2025-02,P02,S0076,178.10000000000002,168.98000000000002,14.03,10,10,0,0,10,10,3,36,33,6,5.0,1.0,1.0,1.0,0.0,0.9166666666666666,5.0
2025-02,P02,S0077,756.6,685.65,56.91,12,12,1,0,11,10,0,63,61,16,0.0,0.0,0.0,0.9090909090909091,0.08333333333333333,0.9682539682539683,
2025-02,P02,S0078,6505.9800000000005,5885.98,488.53,158,158,6,5,152,152,6,644,559,82,204.4,52.35,53.0,1.0,0.0379746835443038,0.8680124223602484,3.9044890162368673
2025-02,P02,S0079,1065.08,991.9399999999999,82.33,27,27,1,0,26,26,5,204,177,31,8.0,2.0,2.0,1.0,0.037037037037037035,0.8676470588235294,4.0
2025-02,P02,S0080,7.54,7.1,0.59,1,1,0,0,1,0,1,7,6,1,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,
2025-02,P02,S0081,5043.1900000000005,4536.76,376.56,100,100,4,2,96,94,20,312,290,61,104.4,27.35,28.0,0.9791666666666666,0.04,0.9294871794871795,3.8171846435100547
2025-02,P02,S0082,502.34,466.35,38.7,25,25,1,0,24,24,7,221,205,22,17.0,5.0,5.0,1.0,0.04,0.9276018099547512,3.4
2025-02,P02,S0083,313.19,254.27,21.11,13,13,1,0,12,12,4,156,155,20,8.0,2.0,2.0,1.0,0.07692307692307693,0.9935897435897436,4.0
2025-02,P02,S0084,1718.25,1635.26,135.71,36,36,0,1,36,34,9,198,180,25,30.4,7.35,8.0,0.9444444444444444,0.0,0.9090909090909091,4.136054421768708
2025-02,P02,S0085,782.89,720.9,59.82,29,29,1,0,28,28,6,162,154,5,12.0,3.0,3.0,1.0,0.034482758620689655,0.9506172839506173,4.0
2025-02,P02,S0086,588.9300000000001,538.0,44.660000000000004,11,11,1,0,10,10,4,40,34,2,8.0,2.0,2.0,1.0,0.09090909090909091,0.85,4.0
2025-02,P02,S0087,87.93,87.93,7.3,1,1,0,0,1,1,0,4,4,1,0.0,0.0,0.0,1.0,0.0,1.0,
2025-02,P02,S0088,1282.67,1078.73,89.52,47,47,2,2,45,45,4,220,198,32,42.4,9.35,10.0,1.0,0.0425531914893617,0.9,4.53475935828877
2025-02,P02,S0089,78.77999999999999,76.50999999999999,6.35,4,4,0,0,4,4,2,32,30,3,0.0,0.0,0.0,1.0,0.0,0.9375,
2025-02,P02,S0090,2572.46,2321.7,192.67000000000002,78,78,1,0,77,77,8,324,288,40,62.8,15.7,17.0,1.0,0.01282051282051282,0.8888888888888888,4.0
2025-02,P02,S0091,66.50999999999999,24.41,2.03,2,2,1,0,1,1,0,14,11,4,0.0,0.0,0.0,1.0,0.5,0.7857142857142857,
2025-02,P02,S0092,161.95,121.73,10.1,2,2,1,0,1,1,0,10,9,3,0.0,0.0,0.0,1.0,0.5,0.9,
2025-02,P03,S0093,2867.92,2487.61,169.19,86,86,6,0,80,78,8,432,389,64,109.8,25.7,27.0,0.975,0.06976744186046512,0.9004629629629629,4.272373540856031
2025-02,P03,S0094,204.94,111.6,7.59,4,4,2,0,2,2,1,24,23,8,0.0,0.0,0.0,1.0,0.5,0.9583333333333334,
2025-02,P03,S0095,1816.72,1583.88,107.71,20,20,2,2,18,18,2,112,94,13,4.0,1.0,1.0,1.0,0.1,0.8392857142857143,4.0
2025-02,P03,S0096,17295.31,14647.42,995.99,467,467,44,12,423,418,41,952,902,87,576.35,136.75,140.0,0.9881796690307328,0.09421841541755889,0.9474789915966386,4.214625228519195
2025-02,P03,S0097,238.26,126.75999999999999,8.62,5,5,2,0,3,3,2,25,20,0,4.0,1.0,1.0,1.0,0.4,0.8,4.0
2025-02,P03,S0098,5168.46,4666.9400000000005,317.31,142,142,6,4,136,132,21,532,482,75,235.15,52.7,54.0,0.9705882352941176,0.04225352112676056,0.9060150375939849,4.4620493358633775
2025-02,P03,S0099,39.64,37.18000000000001,2.5300000000000002,3,3,0,2,3,3,1,12,10,0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,
2025-02,P03,S0100,56.03,26.15,1.78,2,2,1,0,1,1,0,4,4,0,0.0,0.0,0.0,1.0,0.5,1.0,
2025-02,P03,S0101,316.32,298.99,20.330000000000002,11,11,0,0,11,10,2,50,47,1,0.0,0.0,0.0,0.9090909090909091,0.0,0.94,
2025-02,P03,S0102,1754.85,1485.08,101.02,42,42,3,2,39,38,7,456,378,61,28.0,7.0,7.0,0.9743589743589743,0.07142857142857142,0.8289473684210527,4.0
2025-02,P03,S0104,1134.41,827.76,56.300000000000004,22,22,4,0,18,18,5,126,118,15,16.05,4.35,5.0,1.0,0.18181818181818182,0.9365079365079365,3.6896551724137936
2025-02,P03,S0105,1165.2,1069.03,72.72,27,27,1,0,26,26,1,176,174,10,22.0,5.0,5.0,1.0,0.037037037037037035,0.9886363636363636,4.4
2025-02,P03,S0106,52.94,50.14,3.41,1,1,0,0,1,1,0,7,5,2,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,
2025-02,P03,S0107,730.25,673.01,45.78,28,28,1,0,27,27,3,144,135,18,21.0,5.0,5.0,1.0,0.03571428571428571,0.9375,4.2
2025-02,P03,S0108,9493.23,8654.51,588.57,259,259,12,9,247,239,38,700,650,91,309.45,70.1,74.0,0.9676113360323887,0.04633204633204633,0.9285714285714286,4.414407988587732
2025-02,P03,S0109,775.0,649.98,44.2,15,15,2,0,13,13,6,117,107,10,5.4,1.35,2.0,1.0,0.13333333333333333,0.9145299145299145,4.0
2025-02,P03,S0110,273.5,251.52,17.11,8,8,1,0,7,7,2,42,34,10,0.0,0.0,0.0,1.0,0.125,0.8095238095238095,
2025-02,P03,S0111,498.39,371.03999999999996,25.240000000000002,12,12,2,2,10,10,1,90,70,11,0.0,0.0,0.0,1.0,0.16666666666666666,0.7777777777777778,
2025-02,P03,S0112,3881.9,3014.0099999999998,204.94,116,116,17,2,99,97,20,392,375,22,173.4,42.35,43.0,0.9797979797979798,0.14655172413793102,0.9566326530612245,4.094451003541913
2025-02,P03,S0113,63.269999999999996,59.959999999999994,4.07,3,3,0,0,3,3,2,27,26,4,0.0,0.0,0.0,1.0,0.0,0.9629629629629629,
2025-02,P03,S0114,378.78000000000003,274.6,18.669999999999998,7,7,2,0,5,5,2,60,57,6,0.0,0.0,0.0,1.0,0.2857142857142857,0.95,
2025-02,P03,S0115,165.22,152.29999999999998,10.36,7,7,1,0,6,6,2,35,33,0,0.0,0.0,0.0,1.0,0.14285714285714285,0.9428571428571428,
2025-02,P03,S0116,538.87,500.62,34.05,13,13,0,0,13,13,3,80,78,15,0.0,0.0,0.0,1.0,0.0,0.975,
2025-02,P03,S0117,151.69,143.24,9.74,9,9,0,0,9,8,4,81,73,16,0.0,0.0,0.0,0.8888888888888888,0.0,0.9012345679012346,
2025-02,P03,S0118,1329.61,1139.31,77.46,29,29,2,0,27,26,4,221,198,33,36.0,8.0,8.0,0.9629629629629629,0.06896551724137931,0.8959276018099548,4.5
2025-02,P03,S0119,238.1,9.7,0.66,2,2,1,0,1,1,0,12,8,3,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,
2025-02,P03,S0120,1337.54,1285.6100000000001,87.42,34,34,0,2,34,34,11,315,308,30,34.0,8.0,8.0,1.0,0.0,0.9777777777777777,4.25
2025-02,P03,S0121,669.37,631.7,42.95,13,13,0,0,13,13,4,165,151,17,4.0,1.0,1.0,1.0,0.0,0.9151515151515152,4.0
2025-02,P03,S0122,131.64,122.19,8.32,6,6,0,0,6,5,0,24,18,3,4.0,1.0,1.0,0.8333333333333334,0.0,0.75,4.0
2025-03,P01,S0001,1550.35,1291.26,100.74,27,27,3,2,24,24,3,136,124,23,24.0,5.0,5.0,1.0,0.1111111111111111,0.9117647058823529,4.8
2025-03,P01,S0002,45.25,43.17,3.37,2,2,0,0,2,1,0,14,12,1,0.0,0.0,0.0,0.5,0.0,0.8571428571428571,
2025-03,P01,S0003,153.92000000000002,145.38,11.33,5,5,0,0,5,5,1,25,22,1,0.0,0.0,0.0,1.0,0.0,0.88,
2025-03,P01,S0004,87.6,84.97999999999999,6.630000000000001,2,2,0,0,2,2,0,12,12,3,0.0,0.0,0.0,1.0,0.0,1.0,
2025-03,P01,S0005,396.89,348.64,27.19,14,14,2,0,12,12,2,50,41,4,4.0,1.0,1.0,1.0,0.14285714285714285,0.82,4.0
2025-03,P01,S0006,281.17,266.11,20.75,10,10,0,0,10,10,4,72,67,13,8.0,2.0,2.0,1.0,0.0,0.9305555555555556,4.0
2025-03,P01,S0007,533.21,509.40999999999997,39.739999999999995,13,13,0,0,13,12,7,104,96,30,4.0,1.0,1.0,0.9230769230769231,0.0,0.9230769230769231,4.0
2025-03,P01,S0008,142.42,135.53,10.57,3,3,0,0,3,3,1,15,13,0,0.0,0.0,0.0,1.0,0.0,0.8666666666666667,
2025-03,P01,S0009,2446.53,1904.26,148.52,49,49,8,3,41,40,11,450,405,61,34.4,7.35,8.0,0.975609756097561,0.16326530612244897,0.9,4.680272108843537
2025-03,P01,S0010,73.37,46.37,3.62,2,2,1,0,1,1,1,8,8,0,0.0,0.0,0.0,1.0,0.5,1.0,
2025-03,P01,S0011,10789.25,9919.28,773.75,204,204,5,6,199,191,19,651,627,122,209.35,53.75,57.0,0.9597989949748744,0.024509803921568627,0.9631336405529954,3.8948837209302325
2025-03,P01,S0012,278.9,255.76999999999998,19.96,7,7,0,0,7,7,1,28,23,2,5.0,1.0,1.0,1.0,0.0,0.8214285714285714,5.0
2025-03,P01,S0013,1558.22,1311.3999999999999,102.28999999999999,29,29,1,2,28,26,9,234,227,25,33.0,8.0,8.0,0.9285714285714286,0.034482758620689655,0.9700854700854701,4.125
2025-03,P01,S0014,200.99,191.4,14.93,4,4,0,0,4,4,0,16,15,5,0.0,0.0,0.0,1.0,0.0,0.9375,
2025-03,P01,S0015,678.98,643.55,50.2,11,11,0,0,11,11,4,48,45,4,4.0,1.0,1.0,1.0,0.0,0.9375,4.0
2025-03,P01,S0016,18.27,17.419999999999998,1.35,2,2,0,0,2,2,0,6,6,1,0.0,0.0,0.0,1.0,0.0,1.0,
2025-03,P01,S0017,1633.18,1524.24,118.89,26,26,1,0,25,24,6,171,157,14,10.0,2.0,2.0,0.96,0.038461538461538464,0.9181286549707602,5.0
2025-03,P01,S0018,848.45,757.69,59.11,28,28,2,3,26,26,4,247,208,55,21.0,5.0,5.0,1.0,0.07142857142857142,0.8421052631578947,4.2
2025-03,P01,S0019,7986.23,6365.29,496.52,175,175,24,4,151,150,23,651,635,105,191.75,46.35,47.0,0.9933774834437086,0.13714285714285715,0.9754224270353302,4.137001078748652
2025-03,P01,S0020,1343.42,1269.09,98.97,34,34,1,1,33,32,3,462,399,29,43.0,11.0,11.0,0.9696969696969697,0.029411764705882353,0.8636363636363636,3.909090909090909
2025-03,P01,S0021,750.6800000000001,494.58000000000004,38.59,16,16,5,0,11,10,4,168,148,15,0.0,0.0,0.0,0.9090909090909091,0.3125,0.8809523809523809,
2025-03,P01,S0022,185.2,160.13,12.5,9,9,1,1,8,8,4,36,28,0,0.0,0.0,0.0,1.0,0.1111111111111111,0.7777777777777778,
2025-03,P01,S0023,944.38,688.88,53.73,21,21,3,1,18,18,1,153,149,7,5.0,1.0,1.0,1.0,0.14285714285714285,0.9738562091503268,5.0
2025-03,P01,S0024,3648.94,2234.7400000000002,174.33,70,70,16,3,54,52,5,546,494,104,69.0,16.0,16.0,0.9629629629629629,0.22857142857142856,0.9047619047619048,4.3125
2025-03,P01,S0025,9.29,8.8,0.69,1,1,0,0,1,1,0,4,1,0,0.0,0.0,0.0,1.0,0.0,0.25,
2025-03,P01,S0026,828.73,640.98,49.99,19,19,4,1,15,15,7,84,73,16,5.4,1.35,2.0,1.0,0.21052631578947367,0.8690476190476191,4.0
2025-03,P01,S0027,1553.87,1341.53,104.64,31,31,2,2,29,28,2,200,166,30,11.0,3.0,3.0,0.9655172413793104,0.06451612903225806,0.83,3.6666666666666665
2025-03,P01,S0028,82.59,77.53,6.04,7,7,0,0,7,7,0,49,38,6,0.0,0.0,0.0,1.0,0.0,0.7755102040816326,
2025-03,P01,S0029,475.21000000000004,442.8,34.55,17,17,0,0,17,17,3,120,106,10,4.0,1.0,1.0,1.0,0.0,0.8833333333333333,4.0
2025-03,P01,S0030,408.27,387.13,30.2,11,11,0,0,11,11,2,81,71,20,0.0,0.0,0.0,1.0,0.0,0.8765432098765432,
2025-03,P01,S0031,9167.06,7639.45,595.91,215,215,23,5,192,187,24,651,581,100,221.6,57.4,60.0,0.9739583333333334,0.10697674418604651,0.8924731182795699,3.8606271777003482
2025-03,P01,S0032,14.66,13.23,1.03,1,1,0,0,1,1,0,5,3,1,0.0,0.0,0.0,1.0,0.0,0.6,
2025-03,P01,S0033,3880.84,3467.29,270.46,97,97,4,1,93,88,12,420,392,59,123.8,30.7,32.0,0.946236559139785,0.041237113402061855,0.9333333333333333,4.03257328990228
2025-03,P01,S0034,124.88,55.79,4.35,3,3,1,0,2,2,0,12,12,3,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,
2025-03,P01,S0035,6284.32,5661.5199999999995,441.64,101,101,4,3,97,93,13,660,628,55,109.4,29.35,30.0,0.9587628865979382,0.039603960396039604,0.9515151515151515,3.727427597955707
2025-03,P01,S0036,2948.84,2755.73,214.96,27,27,2,1,25,25,9,133,128,18,7.0,2.0,2.0,1.0,0.07407407407407407,0.9624060150375939,3.5
2025-03,P01,S0037,664.34,530.79,41.39,16,16,2,2,14,14,2,65,60,6,10.0,2.0,2.0,1.0,0.125,0.9230769230769231,5.0
2025-03,P01,S0038,819.0699999999999,608.93,47.510000000000005,16,16,3,0,13,12,5,91,80,18,4.0,1.0,1.0,0.9230769230769231,0.1875,0.8791208791208791,4.0
2025-03,P01,S0039,18045.62,17053.93,1330.16,281,281,3,12,278,270,22,744,685,75,323.3,73.4,76.0,0.9712230215827338,0.010676156583629894,0.9206989247311828,4.4046321525885554
2025-03,P01,S0040,771.42,702.46,54.79,26,26,1,1,25,25,6,170,164,27,8.0,2.0,2.0,1.0,0.038461538461538464,0.9647058823529412,4.0
2025-03,P01,S0041,339.43,313.94,24.490000000000002,10,10,1,0,9,9,2,80,65,10,0.0,0.0,0.0,1.0,0.1,0.8125,
2025-03,P01,S0042,1018.39,966.59,75.4,44,44,1,2,43,42,9,352,343,42,27.0,7.0,7.0,0.9767441860465116,0.022727272727272728,0.9744318181818182,3.857142857142857
2025-03,P01,S0043,422.25,373.9,29.15,14,14,2,0,12,12,5,132,121,11,4.0,1.0,1.0,1.0,0.14285714285714285,0.9166666666666666,4.0
2025-03,P01,S0044,250.51,183.26,14.29,12,12,2,1,10,10,4,56,52,8,7.0,2.0,2.0,1.0,0.16666666666666666,0.9285714285714286,3.5
2025-03,P01,S0045,548.69,505.23,39.4,10,10,1,0,9,9,3,49,44,2,5.0,1.0,1.0,1.0,0.1,0.8979591836734694,5.0
2025-03,P01,S0046,3845.7799999999997,3629.8900000000003,283.13,54,54,0,2,54,53,4,392,367,65,47.0,11.0,11.0,0.9814814814814815,0.0,0.9362244897959183,4.2727272727272725
2025-03,P01,S0047,165.95,154.97,12.08,5,5,0,0,5,5,1,50,49,2,0.0,0.0,0.0,1.0,0.0,0.98,
2025-03,P01,S0048,4109.85,3152.92,245.92000000000002,140,140,27,1,113,109,32,372,335,84,150.0,37.0,37.0,0.9646017699115044,0.19285714285714287,0.9005376344086021,4.054054054054054
2025-03,P01,S0049,10978.82,9306.59,725.91,288,288,32,7,256,251,26,651,629,91,353.8,84.7,86.0,0.98046875,0.1111111111111111,0.9662058371735791,4.1770956316410865
2025-03,P01,S0050,1377.49,1294.8899999999999,101.0,51,51,0,0,51,51,10,308,278,29,38.4,9.35,10.0,1.0,0.0,0.9025974025974026,4.106951871657754
2025-03,P02,S0051,3565.33,3056.13,253.62,101,101,11,1,90,89,9,690,611,108,109.0,26.0,26.0,0.9888888888888889,0.10891089108910891,0.8855072463768116,4.1923076923076925
2025-03,P02,S0052,3372.01,3151.65,261.56,81,81,1,2,80,78,16,420,400,52,83.0,19.0,19.0,0.975,0.012345679012345678,0.9523809523809523,4.368421052631579
2025-03,P02,S0053,683.08,638.94,53.03,12,12,1,0,11,11,3,150,123,24,4.0,1.0,1.0,1.0,0.08333333333333333,0.82,4.0
2025-03,P02,S0054,444.7,257.08,21.34,11,11,3,0,8,6,3,100,84,21,7.0,2.0,2.0,0.75,0.2727272727272727,0.84,3.5
2025-03,P02,S0055,2375.04,2086.28,173.14000000000001,51,51,6,0,45,44,9,408,388,37,85.75,18.35,19.0,0.9777777777777777,0.11764705882352941,0.9509803921568627,4.6730245231607626
2025-03,P02,S0056,551.01,513.22,42.6,18,18,1,0,17,16,5,240,224,32,5.0,1.0,1.0,0.9411764705882353,0.05555555555555555,0.9333333333333333,5.0
2025-03,P02,S0057,1044.16,810.04,67.22,18,18,2,1,16,16,1,98,91,13,8.0,2.0,2.0,1.0,0.1111111111111111,0.9285714285714286,4.0
2025-03,P02,S0058,59.879999999999995,56.5,4.69,2,2,0,0,2,2,0,14,12,7,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,
2025-03,P02,S0059,722.39,666.41,55.300000000000004,18,18,2,1,16,16,7,130,118,24,4.0,1.0,1.0,1.0,0.1111111111111111,0.9076923076923077,4.0
2025-03,P02,S0060,1844.1,1720.04,142.75,45,45,2,5,43,43,12,299,262,22,19.0,5.0,5.0,1.0,0.044444444444444446,0.8762541806020067,3.8
2025-03,P02,S0061,857.93,812.53,67.45,19,19,0,0,19,19,6,144,127,21,14.4,3.35,4.0,1.0,0.0,0.8819444444444444,4.298507462686567
2025-03,P02,S0062,946.36,825.5,68.52,19,19,3,0,16,16,3,128,112,15,10.0,3.0,3.0,1.0,0.15789473684210525,0.875,3.3333333333333335
2025-03,P02,S0063,45.49,43.22,3.59,1,1,0,0,1,1,0,6,5,2,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,
2025-03,P02,S0064,321.45,221.47,18.38,6,6,1,0,5,5,3,42,35,2,9.0,2.0,2.0,1.0,0.16666666666666666,0.8333333333333334,4.5
2025-03,P02,S0065,103.41,79.02,6.5600000000000005,3,3,1,0,2,2,0,21,19,0,0.0,0.0,0.0,1.0,0.3333333333333333,0.9047619047619048,
2025-03,P02,S0066,101.58,95.42999999999999,7.93,4,4,0,1,4,4,0,16,14,3,0.0,0.0,0.0,1.0,0.0,0.875,
2025-03,P02,S0067,377.96,333.90999999999997,27.73,11,11,2,0,9,8,2,110,84,15,0.0,0.0,0.0,0.8888888888888888,0.18181818181818182,0.7636363636363637,
2025-03,P02,S0068,1071.11,817.04,67.83,45,45,11,1,34,32,1,330,284,51,26.0,6.0,6.0,0.9411764705882353,0.24444444444444444,0.8606060606060606,4.333333333333333
2025-03,P02,S0069,116.47,104.76,8.7,5,5,0,0,5,5,2,40,36,8,0.0,0.0,0.0,1.0,0.0,0.9,
2025-03,P02,S0070,1028.52,977.59,81.12,18,18,0,0,18,18,2,136,122,45,12.0,3.0,3.0,1.0,0.0,0.8970588235294118,4.0
2025-03,P02,S0071,1057.65,953.0,79.09,26,26,2,0,24,24,4,256,234,43,4.0,1.0,1.0,1.0,0.07692307692307693,0.9140625,4.0
2025-03,P02,S0072,1066.73,976.71,81.07000000000001,17,17,1,0,16,15,4,165,149,20,0.0,0.0,0.0,0.9375,0.058823529411764705,0.9030303030303031,
2025-03,P02,S0073,230.06,217.72,18.08,5,5,0,0,5,5,0,30,28,4,0.0,0.0,0.0,1.0,0.0,0.9333333333333333,
2025-03,P02,S0074,1083.27,1020.2,84.67,22,22,1,0,21,19,2,210,194,27,4.0,1.0,1.0,0.9047619047619048,0.045454545454545456,0.9238095238095239,4.0
2025-03,P02,S0075,4145.83,3498.73,290.36,101,101,9,1,92,92,8,513,480,51,115.0,27.0,27.0,1.0,0.0891089108910891,0.935672514619883,4.2592592592592595
2025-03,P02,S0076,96.28999999999999,90.25,7.5,8,8,0,1,8,8,3,24,22,4,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,
2025-03,P02,S0077,957.22,878.74,72.92,12,12,0,1,12,10,2,63,59,14,5.0,1.0,1.0,0.8333333333333334,0.0,0.9365079365079365,5.0
2025-03,P02,S0078,6667.32,6044.78,501.8,178,178,5,7,173,170,16,713,631,81,217.0,55.0,55.0,0.9826589595375722,0.028089887640449437,0.884992987377279,3.9454545454545453
2025-03,P02,S0079,1038.75,942.63,78.26,30,30,2,1,28,28,6,216,189,31,24.0,6.0,6.0,1.0,0.06666666666666667,0.875,4.0
2025-03,P02,S0080,45.67,43.760000000000005,3.63,4,4,0,0,4,4,1,28,27,2,0.0,0.0,0.0,1.0,0.0,0.9642857142857143,
2025-03,P02,S0081,4620.16,4320.0599999999995,358.61,99,99,1,3,98,96,20,360,327,66,116.4,30.35,31.0,0.9795918367346939,0.010101010101010102,0.9083333333333333,3.8352553542009886
2025-03,P02,S0082,834.45,759.85,63.09,34,34,1,4,33,33,12,260,229,42,25.0,7.0,7.0,1.0,0.029411764705882353,0.8807692307692307,3.5714285714285716
2025-03,P02,S0083,969.2799999999999,826.85,68.62,23,23,4,0,19,19,4,182,179,27,17.0,4.0,4.0,1.0,0.17391304347826086,0.9835164835164835,4.25
2025-03,P02,S0084,2011.04,1891.56,156.99,34,34,2,1,32,30,12,198,179,24,31.4,7.35,8.0,0.9375,0.058823529411764705,0.9040404040404041,4.272108843537415
2025-03,P02,S0085,990.96,908.88,75.49,28,28,0,0,28,28,3,189,171,5,28.0,7.0,7.0,1.0,0.0,0.9047619047619048,4.0
2025-03,P02,S0086,465.37,354.43,29.41,8,8,1,0,7,7,1,40,36,3,0.0,0.0,0.0,1.0,0.125,0.9,
2025-03,P02,S0087,177.65,80.93,6.720000000000001,3,3,1,0,2,2,1,12,8,2,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,
2025-03,P02,S0088,796.59,755.87,62.75,30,30,0,1,30,30,5,200,182,31,48.4,10.35,11.0,1.0,0.0,0.91,4.676328502415459
2025-03,P02,S0089,118.46,111.39999999999999,9.25,4,4,0,0,4,4,2,32,31,3,0.0,0.0,0.0,1.0,0.0,0.96875,
2025-03,P02,S0090,2094.76,1883.96,156.38,71,71,4,2,67,65,5,348,307,47,83.0,20.0,20.0,0.9701492537313433,0.056338028169014086,0.882183908045977,4.15
2025-03,P02,S0091,81.11,29.740000000000002,2.4699999999999998,4,4,2,0,2,2,0,28,25,5,4.0,1.0,1.0,1.0,0.5,0.8928571428571429,4.0
2025-03,P02,S0092,408.83000000000004,172.24,14.29,5,5,3,0,2,2,0,25,22,7,0.0,0.0,0.0,1.0,0.6,0.88,
2025-03,P03,S0093,2983.2400000000002,2747.51,186.84,89,89,4,3,85,84,24,522,478,69,91.8,21.7,23.0,0.9882352941176471,0.0449438202247191,0.9157088122605364,4.2304147465437785
