date,campaign_key,channel_key,paid_organic,spend,impressions,clicks,leads,conversions,new_customers,revenue,gross_profit,month_key,year,month,week_start
2025-01-11,CP002,CH01,Paid,698.69,10436,410,57,19,12,4356.63,2494.03,2025-01,2025,1,2025-01-06
2025-01-11,CP003,CH01,Paid,544.56,8025,254,29,8,3,1919.0,1132.34,2025-01,2025,1,2025-01-06
2025-01-11,CP004,CH02,Paid,417.18,5367,322,27,2,2,265.64,163.33,2025-01,2025,1,2025-01-06
2025-01-11,CP005,CH02,Paid,355.9,3895,260,14,1,1,175.98,115.83,2025-01,2025,1,2025-01-06
2025-01-11,CP006,CH02,Paid,447.84,5156,335,25,1,1,170.97,109.71,2025-01,2025,1,2025-01-06
2025-01-11,CP007,CH03,Paid,265.22,4372,239,17,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-11,CP008,CH03,Paid,281.6,4310,258,26,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-11,CP009,CH04,Paid,191.91,593,35,6,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-11,CP010,CH04,Paid,185.61,500,38,2,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-11,CP011,CH05,Paid,254.12,8244,352,23,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-11,CP012,CH05,Paid,179.95,7684,242,10,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-11,CP013,CH06,Paid,132.76,2559,114,10,4,1,804.75,472.31,2025-01,2025,1,2025-01-06
2025-01-11,CP014,CH06,Paid,99.89,2047,72,5,3,2,536.35,319.3,2025-01,2025,1,2025-01-06
2025-01-11,CP015,CH07,Organic,65.54,2611,152,33,7,3,1391.98,767.22,2025-01,2025,1,2025-01-06
2025-01-11,CP016,CH07,Organic,67.92,3268,182,22,3,1,648.97,388.22,2025-01,2025,1,2025-01-06
2025-01-11,CP017,CH08,Organic,24.15,1972,125,25,5,2,836.16,458.83,2025-01,2025,1,2025-01-06
2025-01-11,CP018,CH08,Organic,34.96,1878,155,26,9,3,1321.76,876.91,2025-01,2025,1,2025-01-06
2025-01-11,CP019,CH09,Organic,37.32,6424,240,71,19,9,3869.62,2467.48,2025-01,2025,1,2025-01-06
2025-01-11,CP020,CH09,Organic,41.32,5204,241,31,10,4,2042.76,1194.3,2025-01,2025,1,2025-01-06
2025-01-11,CP021,CH10,Organic,65.64,1883,121,19,2,1,560.85,366.78,2025-01,2025,1,2025-01-06
2025-01-11,CP022,CH10,Organic,64.36,3010,112,17,3,2,682.56,399.96,2025-01,2025,1,2025-01-06
2025-01-11,CP023,CH10,Organic,93.18,2567,182,37,15,6,4188.57,2725.29,2025-01,2025,1,2025-01-06
2025-01-12,CP001,CH01,Paid,747.25,5494,398,45,19,11,4047.03,2397.39,2025-01,2025,1,2025-01-06
2025-01-12,CP002,CH01,Paid,895.79,9069,552,67,12,8,2759.14,1611.1,2025-01,2025,1,2025-01-06
2025-01-12,CP003,CH01,Paid,637.97,3770,293,39,5,4,1022.26,604.97,2025-01,2025,1,2025-01-06
2025-01-12,CP004,CH02,Paid,494.92,9106,415,42,3,3,566.19,329.49,2025-01,2025,1,2025-01-06
2025-01-12,CP005,CH02,Paid,391.88,6253,297,15,1,1,151.99,94.59,2025-01,2025,1,2025-01-06
2025-01-12,CP006,CH02,Paid,418.82,3967,258,21,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-12,CP007,CH03,Paid,277.32,3828,231,15,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-12,CP008,CH03,Paid,276.89,3779,272,9,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-12,CP009,CH04,Paid,195.5,459,33,2,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-12,CP010,CH04,Paid,244.02,689,45,5,2,1,938.76,577.39,2025-01,2025,1,2025-01-06
2025-01-12,CP011,CH05,Paid,190.07,4146,213,9,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-12,CP012,CH05,Paid,233.17,6371,307,15,0,0,0.0,0.0,2025-01,2025,1,2025-01-06
2025-01-12,CP013,CH06,Paid,141.33,1644,103,10,1,1,181.51,111.49,2025-01,2025,1,2025-01-06
2025-01-12,CP014,CH06,Paid,104.74,1255,96,10,1,1,185.28,109.23,2025-01,2025,1,2025-01-06
2025-01-12,CP015,CH07,Organic,55.42,2187,149,22,3,2,626.76,392.78,2025-01,2025,1,2025-01-06
2025-01-12,CP016,CH07,Organic,53.6,1926,135,23,5,2,1155.13,775.69,2025-01,2025,1,2025-01-06
2025-01-12,CP017,CH08,Organic,25.38,4668,132,31,8,2,1117.95,745.73,2025-01,2025,1,2025-01-06
2025-01-12,CP018,CH08,Organic,39.49,5762,216,50,10,2,1609.36,1034.41,2025-01,2025,1,2025-01-06
2025-01-12,CP019,CH09,Organic,41.53,3612,252,36,15,9,2977.02,1957.62,2025-01,2025,1,2025-01-06
2025-01-12,CP020,CH09,Organic,47.71,7950,252,54,15,6,2875.76,1908.91,2025-01,2025,1,2025-01-06
2025-01-12,CP021,CH10,Organic,63.25,2033,113,23,5,3,1272.8,695.58,2025-01,2025,1,2025-01-06
2025-01-12,CP022,CH10,Organic,61.46,2952,111,8,2,2,543.89,347.0,2025-01,2025,1,2025-01-06
2025-01-12,CP023,CH10,Organic,82.26,2125,169,33,7,5,1715.87,981.44,2025-01,2025,1,2025-01-06
2025-01-13,CP001,CH01,Paid,1135.58,13801,699,88,20,9,4102.37,2670.99,2025-01,2025,1,2025-01-13
2025-01-13,CP002,CH01,Paid,1100.15,16614,568,79,12,5,2180.3,1467.97,2025-01,2025,1,2025-01-13
2025-01-13,CP003,CH01,Paid,1052.3,22539,606,83,16,11,3813.22,2390.21,2025-01,2025,1,2025-01-13
2025-01-13,CP004,CH02,Paid,605.05,6005,419,34,2,2,341.2,204.1,2025-01,2025,1,2025-01-13
2025-01-13,CP005,CH02,Paid,576.52,6180,456,56,4,4,687.21,402.05,2025-01,2025,1,2025-01-13
2025-01-13,CP006,CH02,Paid,599.72,14899,390,26,2,2,379.7,234.86,2025-01,2025,1,2025-01-13
2025-01-13,CP007,CH03,Paid,375.34,5728,328,16,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-13,CP008,CH03,Paid,423.37,12043,419,22,1,1,132.94,83.87,2025-01,2025,1,2025-01-13
2025-01-13,CP009,CH04,Paid,294.57,1547,65,8,1,0,537.4,317.16,2025-01,2025,1,2025-01-13
2025-01-13,CP010,CH04,Paid,301.32,867,54,6,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-13,CP011,CH05,Paid,276.83,4893,384,26,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-13,CP012,CH05,Paid,218.12,10006,320,24,3,3,411.69,274.87,2025-01,2025,1,2025-01-13
2025-01-13,CP013,CH06,Paid,251.64,9457,245,26,2,2,341.23,204.04,2025-01,2025,1,2025-01-13
2025-01-13,CP014,CH06,Paid,139.54,1985,142,14,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-13,CP015,CH07,Organic,71.42,2733,211,34,9,2,1958.39,1126.87,2025-01,2025,1,2025-01-13
2025-01-13,CP016,CH07,Organic,90.14,5870,248,41,10,5,2232.21,1261.86,2025-01,2025,1,2025-01-13
2025-01-13,CP017,CH08,Organic,37.74,5332,186,32,14,5,2107.07,1419.24,2025-01,2025,1,2025-01-13
2025-01-13,CP018,CH08,Organic,63.36,5553,255,50,21,11,3547.94,2026.53,2025-01,2025,1,2025-01-13
2025-01-13,CP019,CH09,Organic,56.51,4931,305,50,17,6,2975.88,1782.71,2025-01,2025,1,2025-01-13
2025-01-13,CP020,CH09,Organic,80.4,9184,458,69,24,9,4780.1,2800.96,2025-01,2025,1,2025-01-13
2025-01-13,CP021,CH10,Organic,140.44,5790,256,48,13,5,3236.72,1761.75,2025-01,2025,1,2025-01-13
2025-01-13,CP022,CH10,Organic,127.73,6211,231,44,11,4,2756.75,1530.53,2025-01,2025,1,2025-01-13
2025-01-13,CP023,CH10,Organic,120.98,3543,233,32,12,5,2898.4,1808.57,2025-01,2025,1,2025-01-13
2025-01-14,CP001,CH01,Paid,1297.98,11011,763,85,24,14,5813.43,3658.83,2025-01,2025,1,2025-01-13
2025-01-14,CP002,CH01,Paid,1305.7,21660,684,65,10,5,2229.87,1445.45,2025-01,2025,1,2025-01-13
2025-01-14,CP003,CH01,Paid,790.21,9096,433,57,11,9,2566.67,1714.25,2025-01,2025,1,2025-01-13
2025-01-14,CP004,CH02,Paid,721.4,6959,570,48,4,3,667.94,413.38,2025-01,2025,1,2025-01-13
2025-01-14,CP005,CH02,Paid,423.03,4014,286,17,5,4,838.87,493.54,2025-01,2025,1,2025-01-13
2025-01-14,CP006,CH02,Paid,679.28,10862,501,42,2,2,377.39,250.72,2025-01,2025,1,2025-01-13
2025-01-14,CP007,CH03,Paid,332.16,3308,273,27,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-14,CP008,CH03,Paid,405.84,8928,414,28,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-14,CP009,CH04,Paid,432.08,2155,83,11,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-14,CP010,CH04,Paid,256.85,712,46,7,1,1,501.18,334.62,2025-01,2025,1,2025-01-13
2025-01-14,CP011,CH05,Paid,271.7,5138,418,23,2,2,282.13,154.26,2025-01,2025,1,2025-01-13
2025-01-14,CP012,CH05,Paid,258.62,5433,352,14,1,1,151.06,102.51,2025-01,2025,1,2025-01-13
2025-01-14,CP013,CH06,Paid,221.9,4980,198,24,2,0,355.18,228.06,2025-01,2025,1,2025-01-13
2025-01-14,CP014,CH06,Paid,177.24,4432,168,19,1,1,195.21,123.65,2025-01,2025,1,2025-01-13
2025-01-14,CP015,CH07,Organic,87.83,2806,224,37,5,3,1010.63,551.65,2025-01,2025,1,2025-01-13
2025-01-14,CP016,CH07,Organic,117.43,5245,339,54,13,6,2825.95,1650.04,2025-01,2025,1,2025-01-13
2025-01-14,CP017,CH08,Organic,39.98,5109,180,40,13,2,2038.69,1354.27,2025-01,2025,1,2025-01-13
2025-01-14,CP018,CH08,Organic,45.57,6892,206,45,14,4,2377.88,1593.87,2025-01,2025,1,2025-01-13
2025-01-14,CP019,CH09,Organic,84.7,14243,501,92,24,10,4388.37,2974.96,2025-01,2025,1,2025-01-13
2025-01-14,CP020,CH09,Organic,66.38,5800,413,76,20,9,3750.23,2323.82,2025-01,2025,1,2025-01-13
2025-01-14,CP021,CH10,Organic,136.52,6699,264,42,17,9,4280.4,2568.26,2025-01,2025,1,2025-01-13
2025-01-14,CP022,CH10,Organic,93.36,3423,207,38,13,7,3290.23,2005.27,2025-01,2025,1,2025-01-13
2025-01-14,CP023,CH10,Organic,103.9,4808,204,28,10,6,2264.22,1510.13,2025-01,2025,1,2025-01-13
2025-01-15,CP001,CH01,Paid,1090.63,15865,563,78,10,9,2501.54,1519.34,2025-01,2025,1,2025-01-13
2025-01-15,CP002,CH01,Paid,1076.57,6307,524,79,20,14,4385.38,2765.19,2025-01,2025,1,2025-01-13
2025-01-15,CP003,CH01,Paid,744.22,9630,369,47,7,4,1787.15,1040.9,2025-01,2025,1,2025-01-13
2025-01-15,CP004,CH02,Paid,888.26,16196,542,46,8,6,1392.66,793.92,2025-01,2025,1,2025-01-13
2025-01-15,CP005,CH02,Paid,533.12,5676,325,18,1,0,172.8,102.29,2025-01,2025,1,2025-01-13
2025-01-15,CP006,CH02,Paid,573.32,5051,352,23,1,1,179.23,113.38,2025-01,2025,1,2025-01-13
2025-01-15,CP007,CH03,Paid,328.1,6398,350,29,2,0,259.42,164.72,2025-01,2025,1,2025-01-13
2025-01-15,CP008,CH03,Paid,464.39,10351,456,49,2,1,233.26,143.33,2025-01,2025,1,2025-01-13
2025-01-15,CP009,CH04,Paid,267.16,727,47,3,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-15,CP010,CH04,Paid,330.85,1115,66,6,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-15,CP011,CH05,Paid,328.33,9589,550,26,1,0,157.49,106.7,2025-01,2025,1,2025-01-13
2025-01-15,CP012,CH05,Paid,279.05,10243,355,18,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-15,CP013,CH06,Paid,173.14,3582,158,12,1,1,156.41,91.41,2025-01,2025,1,2025-01-13
2025-01-15,CP014,CH06,Paid,142.97,3471,129,19,1,0,178.08,109.85,2025-01,2025,1,2025-01-13
2025-01-15,CP015,CH07,Organic,77.16,3737,203,35,15,8,2955.97,1694.59,2025-01,2025,1,2025-01-13
2025-01-15,CP016,CH07,Organic,61.92,5390,212,48,13,6,2711.32,1543.32,2025-01,2025,1,2025-01-13
2025-01-15,CP017,CH08,Organic,32.56,5840,189,52,19,6,3089.04,1902.62,2025-01,2025,1,2025-01-13
2025-01-15,CP018,CH08,Organic,48.29,3277,234,53,16,8,2702.49,1564.13,2025-01,2025,1,2025-01-13
2025-01-15,CP019,CH09,Organic,77.13,11358,446,60,25,6,4546.68,2704.13,2025-01,2025,1,2025-01-13
2025-01-15,CP020,CH09,Organic,70.39,5590,403,71,21,6,3860.64,2177.03,2025-01,2025,1,2025-01-13
2025-01-15,CP021,CH10,Organic,110.32,2733,221,34,11,8,2791.59,1767.03,2025-01,2025,1,2025-01-13
2025-01-15,CP022,CH10,Organic,83.62,5510,176,31,9,4,2445.38,1393.97,2025-01,2025,1,2025-01-13
2025-01-15,CP023,CH10,Organic,149.84,3714,299,43,14,10,3573.99,2083.44,2025-01,2025,1,2025-01-13
2025-01-16,CP001,CH01,Paid,1214.37,26823,701,84,13,10,3070.87,1817.2,2025-01,2025,1,2025-01-13
2025-01-16,CP002,CH01,Paid,1152.66,9033,698,89,10,9,2232.5,1435.8,2025-01,2025,1,2025-01-13
2025-01-16,CP003,CH01,Paid,841.23,6373,406,48,7,6,1581.73,935.5,2025-01,2025,1,2025-01-13
2025-01-16,CP004,CH02,Paid,592.44,7056,349,30,5,4,734.1,425.65,2025-01,2025,1,2025-01-13
2025-01-16,CP005,CH02,Paid,556.0,5168,357,37,2,0,319.12,203.32,2025-01,2025,1,2025-01-13
2025-01-16,CP006,CH02,Paid,738.18,20209,531,41,4,3,589.57,374.44,2025-01,2025,1,2025-01-13
2025-01-16,CP007,CH03,Paid,346.86,12215,310,28,1,1,123.32,73.94,2025-01,2025,1,2025-01-13
2025-01-16,CP008,CH03,Paid,478.34,15120,380,33,2,2,276.62,153.47,2025-01,2025,1,2025-01-13
2025-01-16,CP009,CH04,Paid,267.12,1677,53,4,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-16,CP010,CH04,Paid,273.1,682,46,8,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-16,CP011,CH05,Paid,272.63,6540,344,9,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-16,CP012,CH05,Paid,215.52,4490,266,8,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-16,CP013,CH06,Paid,192.71,4259,144,14,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-16,CP014,CH06,Paid,126.48,2759,118,10,3,2,496.84,314.52,2025-01,2025,1,2025-01-13
2025-01-16,CP015,CH07,Organic,61.01,2428,200,37,5,3,1056.82,590.85,2025-01,2025,1,2025-01-13
2025-01-16,CP016,CH07,Organic,96.71,3854,250,49,10,8,2036.11,1214.09,2025-01,2025,1,2025-01-13
2025-01-16,CP017,CH08,Organic,46.66,3070,214,65,16,3,2530.24,1707.28,2025-01,2025,1,2025-01-13
2025-01-16,CP018,CH08,Organic,40.47,2713,224,39,15,6,2312.16,1512.61,2025-01,2025,1,2025-01-13
2025-01-16,CP019,CH09,Organic,67.34,8793,414,85,25,9,4813.33,3085.79,2025-01,2025,1,2025-01-13
2025-01-16,CP020,CH09,Organic,87.05,8604,466,78,27,10,4647.25,3056.32,2025-01,2025,1,2025-01-13
2025-01-16,CP021,CH10,Organic,128.09,3446,236,44,14,5,3779.03,2315.12,2025-01,2025,1,2025-01-13
2025-01-16,CP022,CH10,Organic,81.31,2748,175,28,10,4,2505.63,1434.37,2025-01,2025,1,2025-01-13
2025-01-16,CP023,CH10,Organic,156.54,5329,289,52,18,11,4630.37,2829.66,2025-01,2025,1,2025-01-13
2025-01-17,CP001,CH01,Paid,891.77,5498,444,64,11,5,2677.77,1516.56,2025-01,2025,1,2025-01-13
2025-01-17,CP002,CH01,Paid,1184.18,9665,579,86,15,11,3345.15,2021.17,2025-01,2025,1,2025-01-13
2025-01-17,CP003,CH01,Paid,1128.32,16407,675,86,24,10,5253.0,3041.89,2025-01,2025,1,2025-01-13
2025-01-17,CP004,CH02,Paid,739.38,17971,516,34,1,1,154.98,93.77,2025-01,2025,1,2025-01-13
2025-01-17,CP005,CH02,Paid,447.09,5084,322,25,1,1,166.74,110.6,2025-01,2025,1,2025-01-13
2025-01-17,CP006,CH02,Paid,845.52,14997,559,50,2,2,321.52,178.85,2025-01,2025,1,2025-01-13
2025-01-17,CP007,CH03,Paid,417.05,4618,359,26,2,2,309.84,199.07,2025-01,2025,1,2025-01-13
2025-01-17,CP008,CH03,Paid,428.34,5241,407,28,1,0,130.34,83.31,2025-01,2025,1,2025-01-13
2025-01-17,CP009,CH04,Paid,270.07,682,53,2,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-17,CP010,CH04,Paid,320.84,1112,61,5,1,1,423.55,278.54,2025-01,2025,1,2025-01-13
2025-01-17,CP011,CH05,Paid,340.56,7381,527,22,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-17,CP012,CH05,Paid,286.33,11704,383,20,2,2,285.99,183.46,2025-01,2025,1,2025-01-13
2025-01-17,CP013,CH06,Paid,223.98,6922,195,24,1,1,179.79,113.68,2025-01,2025,1,2025-01-13
2025-01-17,CP014,CH06,Paid,144.8,4366,128,18,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-17,CP015,CH07,Organic,75.3,4378,215,32,11,6,2234.66,1494.61,2025-01,2025,1,2025-01-13
2025-01-17,CP016,CH07,Organic,82.07,4087,244,40,10,5,2020.08,1312.29,2025-01,2025,1,2025-01-13
2025-01-17,CP017,CH08,Organic,42.28,3422,193,51,18,11,3035.56,1741.72,2025-01,2025,1,2025-01-13
2025-01-17,CP018,CH08,Organic,42.72,5439,210,60,13,4,1964.17,1187.64,2025-01,2025,1,2025-01-13
2025-01-17,CP019,CH09,Organic,96.24,11042,484,108,31,11,5797.36,3440.9,2025-01,2025,1,2025-01-13
2025-01-17,CP020,CH09,Organic,63.43,7338,284,55,23,7,4414.32,2778.05,2025-01,2025,1,2025-01-13
2025-01-17,CP021,CH10,Organic,94.86,3080,162,22,10,7,2661.23,1579.0,2025-01,2025,1,2025-01-13
2025-01-17,CP022,CH10,Organic,77.33,2909,161,37,11,3,2541.17,1589.34,2025-01,2025,1,2025-01-13
2025-01-17,CP023,CH10,Organic,119.11,3841,229,37,6,4,1520.55,943.19,2025-01,2025,1,2025-01-13
2025-01-18,CP001,CH01,Paid,899.09,13209,515,82,16,6,3586.78,1949.52,2025-01,2025,1,2025-01-13
2025-01-18,CP002,CH01,Paid,772.68,5718,423,44,11,9,2755.06,1693.31,2025-01,2025,1,2025-01-13
2025-01-18,CP003,CH01,Paid,553.01,4902,254,42,13,7,3003.8,1836.61,2025-01,2025,1,2025-01-13
2025-01-18,CP004,CH02,Paid,405.1,6086,270,18,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-18,CP005,CH02,Paid,470.09,4550,359,30,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-18,CP006,CH02,Paid,508.2,6730,399,37,3,2,497.84,281.39,2025-01,2025,1,2025-01-13
2025-01-18,CP007,CH03,Paid,207.7,3359,196,11,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-18,CP008,CH03,Paid,339.86,9122,331,23,3,3,418.83,263.39,2025-01,2025,1,2025-01-13
2025-01-18,CP009,CH04,Paid,180.99,510,31,1,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-18,CP010,CH04,Paid,182.04,938,32,3,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-18,CP011,CH05,Paid,287.59,5425,358,14,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-18,CP012,CH05,Paid,167.56,7748,230,9,1,1,146.5,89.39,2025-01,2025,1,2025-01-13
2025-01-18,CP013,CH06,Paid,154.49,2604,147,15,3,3,517.71,303.33,2025-01,2025,1,2025-01-13
2025-01-18,CP014,CH06,Paid,86.34,1365,77,10,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-18,CP015,CH07,Organic,44.53,4896,124,19,6,2,1314.12,876.75,2025-01,2025,1,2025-01-13
2025-01-18,CP016,CH07,Organic,63.49,4671,169,31,7,4,1470.55,836.27,2025-01,2025,1,2025-01-13
2025-01-18,CP017,CH08,Organic,23.62,2779,109,28,9,6,1374.85,880.56,2025-01,2025,1,2025-01-13
2025-01-18,CP018,CH08,Organic,37.08,2462,188,41,12,4,1817.12,1114.55,2025-01,2025,1,2025-01-13
2025-01-18,CP019,CH09,Organic,46.22,3838,234,38,10,3,1990.28,1283.04,2025-01,2025,1,2025-01-13
2025-01-18,CP020,CH09,Organic,54.04,3959,310,66,15,8,2678.99,1522.61,2025-01,2025,1,2025-01-13
2025-01-18,CP021,CH10,Organic,94.93,7433,207,36,7,3,1587.41,927.19,2025-01,2025,1,2025-01-13
2025-01-18,CP022,CH10,Organic,56.8,2049,141,25,4,3,927.84,586.38,2025-01,2025,1,2025-01-13
2025-01-18,CP023,CH10,Organic,62.81,2381,124,15,4,2,939.0,510.57,2025-01,2025,1,2025-01-13
2025-01-19,CP001,CH01,Paid,599.36,4136,290,50,7,3,1468.5,894.6,2025-01,2025,1,2025-01-13
2025-01-19,CP002,CH01,Paid,863.28,6434,450,61,22,13,4656.65,2579.3,2025-01,2025,1,2025-01-13
2025-01-19,CP003,CH01,Paid,480.65,3339,261,32,6,4,1321.52,787.73,2025-01,2025,1,2025-01-13
2025-01-19,CP004,CH02,Paid,517.61,5286,362,24,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-19,CP005,CH02,Paid,391.43,7144,255,17,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-19,CP006,CH02,Paid,607.13,12185,512,60,7,5,1226.73,667.35,2025-01,2025,1,2025-01-13
2025-01-19,CP007,CH03,Paid,175.36,4804,167,13,1,0,121.59,69.68,2025-01,2025,1,2025-01-13
2025-01-19,CP008,CH03,Paid,302.25,7529,301,17,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-19,CP009,CH04,Paid,194.99,1023,37,3,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-19,CP010,CH04,Paid,189.52,557,35,2,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-19,CP011,CH05,Paid,199.83,3800,322,18,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-19,CP012,CH05,Paid,185.54,3438,254,10,1,0,158.99,102.08,2025-01,2025,1,2025-01-13
2025-01-19,CP013,CH06,Paid,144.34,2501,145,19,4,3,752.74,422.9,2025-01,2025,1,2025-01-13
2025-01-19,CP014,CH06,Paid,87.3,1254,80,5,0,0,0.0,0.0,2025-01,2025,1,2025-01-13
2025-01-19,CP015,CH07,Organic,40.81,3081,102,15,5,4,888.74,560.45,2025-01,2025,1,2025-01-13
2025-01-19,CP016,CH07,Organic,54.98,2154,177,31,10,4,1824.22,1173.25,2025-01,2025,1,2025-01-13
2025-01-19,CP017,CH08,Organic,34.45,2655,155,43,10,1,1467.25,830.81,2025-01,2025,1,2025-01-13
2025-01-19,CP018,CH08,Organic,27.48,1475,112,19,10,2,1447.55,922.59,2025-01,2025,1,2025-01-13
2025-01-19,CP019,CH09,Organic,38.09,3021,237,31,12,8,2467.91,1671.45,2025-01,2025,1,2025-01-13
2025-01-19,CP020,CH09,Organic,62.55,7405,361,51,8,3,1848.35,1181.57,2025-01,2025,1,2025-01-13
2025-01-19,CP021,CH10,Organic,115.78,3843,228,28,4,3,1043.82,690.58,2025-01,2025,1,2025-01-13
2025-01-19,CP022,CH10,Organic,56.69,1498,116,16,6,4,1686.81,989.24,2025-01,2025,1,2025-01-13
2025-01-19,CP023,CH10,Organic,90.12,3108,157,27,2,0,421.65,243.58,2025-01,2025,1,2025-01-13
2025-01-20,CP001,CH01,Paid,1256.28,12715,707,93,22,14,4270.51,2366.58,2025-01,2025,1,2025-01-20
2025-01-20,CP002,CH01,Paid,1116.48,8786,652,90,13,10,2795.08,1753.24,2025-01,2025,1,2025-01-20
2025-01-20,CP003,CH01,Paid,1070.65,9409,596,93,23,15,5058.73,2750.42,2025-01,2025,1,2025-01-20
2025-01-20,CP004,CH02,Paid,680.16,19639,545,44,2,2,358.5,214.7,2025-01,2025,1,2025-01-20
2025-01-20,CP005,CH02,Paid,524.35,7038,389,26,2,2,366.39,201.17,2025-01,2025,1,2025-01-20
2025-01-20,CP006,CH02,Paid,728.34,7326,618,49,4,1,699.43,436.7,2025-01,2025,1,2025-01-20
2025-01-20,CP007,CH03,Paid,441.73,11127,484,43,5,5,652.35,424.45,2025-01,2025,1,2025-01-20
2025-01-20,CP008,CH03,Paid,404.78,9072,406,24,2,2,269.27,168.3,2025-01,2025,1,2025-01-20
2025-01-20,CP009,CH04,Paid,263.57,947,45,1,0,0,0.0,0.0,2025-01,2025,1,2025-01-20
2025-01-20,CP010,CH04,Paid,252.26,717,51,3,0,0,0.0,0.0,2025-01,2025,1,2025-01-20
2025-01-20,CP011,CH05,Paid,334.17,10052,417,20,1,0,141.57,77.46,2025-01,2025,1,2025-01-20
2025-01-20,CP012,CH05,Paid,254.85,11327,356,21,0,0,0.0,0.0,2025-01,2025,1,2025-01-20
2025-01-20,CP013,CH06,Paid,194.87,5408,174,19,1,0,170.91,110.5,2025-01,2025,1,2025-01-20
2025-01-20,CP014,CH06,Paid,128.26,3091,125,22,3,2,545.9,302.32,2025-01,2025,1,2025-01-20
2025-01-20,CP015,CH07,Organic,65.36,2338,189,39,8,8,1525.69,933.27,2025-01,2025,1,2025-01-20
2025-01-20,CP016,CH07,Organic,129.26,14765,372,63,17,10,3778.29,2564.26,2025-01,2025,1,2025-01-20
2025-01-20,CP017,CH08,Organic,57.1,3605,289,78,14,2,2326.64,1467.48,2025-01,2025,1,2025-01-20
2025-01-20,CP018,CH08,Organic,59.87,5344,282,54,16,5,2646.25,1530.07,2025-01,2025,1,2025-01-20
2025-01-20,CP019,CH09,Organic,64.33,7196,324,66,19,8,3825.22,2309.83,2025-01,2025,1,2025-01-20
2025-01-20,CP020,CH09,Organic,61.69,3506,298,51,16,6,3370.47,2135.91,2025-01,2025,1,2025-01-20
2025-01-20,CP021,CH10,Organic,114.01,7522,211,42,8,4,2068.6,1344.12,2025-01,2025,1,2025-01-20
2025-01-20,CP022,CH10,Organic,92.07,2322,166,28,6,4,1450.32,857.33,2025-01,2025,1,2025-01-20
2025-01-20,CP023,CH10,Organic,102.37,5244,218,43,9,4,2302.04,1358.6,2025-01,2025,1,2025-01-20
2025-01-21,CP001,CH01,Paid,1229.58,15738,684,96,18,6,4061.9,2246.75,2025-01,2025,1,2025-01-20
2025-01-21,CP002,CH01,Paid,1283.74,9200,709,84,19,10,4420.18,2945.65,2025-01,2025,1,2025-01-20
2025-01-21,CP003,CH01,Paid,750.48,5202,359,50,12,5,2795.24,1900.35,2025-01,2025,1,2025-01-20
