FactOpexKey,DateKey,ScenarioKey,BusinessUnitKey,RegionKey,DepartmentKey,Opex,FTE
OPX0001731,20260501,S002,B002,R004,D004,541355.62,12.4
OPX0001732,20260501,S002,B002,R004,D002,1079087.94,27.0
OPX0001733,20260501,S002,B002,R004,D001,294650.88,7.3
OPX0001734,20260501,S002,B002,R004,D003,350071.74,8.1
OPX0001735,20260501,S002,B002,R004,D005,239757.56,5.9
OPX0001736,20260501,S002,B002,R003,D004,345677.71,7.9
OPX0001737,20260501,S002,B002,R003,D002,654103.07,14.8
OPX0001738,20260501,S002,B002,R003,D001,194465.8,4.4
OPX0001739,20260501,S002,B002,R003,D003,227348.44,5.6
OPX0001740,20260501,S002,B002,R003,D005,162629.07,3.7
OPX0001741,20260501,S002,B003,R002,D004,920112.79,21.8
OPX0001742,20260501,S002,B003,R002,D002,1647374.2,38.9
OPX0001743,20260501,S002,B003,R002,D001,484296.72,11.2
OPX0001744,20260501,S002,B003,R002,D003,577160.87,13.5
OPX0001745,20260501,S002,B003,R002,D005,417620.38,10.7
OPX0001746,20260501,S002,B003,R001,D004,585074.58,14.3
OPX0001747,20260501,S002,B003,R001,D002,1177073.01,27.3
OPX0001748,20260501,S002,B003,R001,D001,331216.72,7.8
OPX0001749,20260501,S002,B003,R001,D003,372496.06,9.3
OPX0001750,20260501,S002,B003,R001,D005,284165.82,6.8
OPX0001751,20260501,S002,B003,R004,D004,1149087.74,26.1
OPX0001752,20260501,S002,B003,R004,D002,2270636.31,54.6
OPX0001753,20260501,S002,B003,R004,D001,651868.14,15.9
OPX0001754,20260501,S002,B003,R004,D003,743405.57,18.4
OPX0001755,20260501,S002,B003,R004,D005,517894.87,12.3
OPX0001756,20260501,S002,B003,R003,D004,757204.45,19.1
OPX0001757,20260501,S002,B003,R003,D002,1403006.91,35.2
OPX0001758,20260501,S002,B003,R003,D001,422944.11,10.7
OPX0001759,20260501,S002,B003,R003,D003,470356.2,11.8
OPX0001760,20260501,S002,B003,R003,D005,340373.63,8.0
OPX0001761,20260601,S002,B004,R002,D004,1311078.18,32.2
OPX0001762,20260601,S002,B004,R002,D002,2516994.66,60.8
OPX0001763,20260601,S002,B004,R002,D001,722185.3,17.6
OPX0001764,20260601,S002,B004,R002,D003,796760.01,18.9
OPX0001765,20260601,S002,B004,R002,D005,583020.61,13.1
OPX0001766,20260601,S002,B004,R001,D004,861340.3,21.5
OPX0001767,20260601,S002,B004,R001,D002,1657634.12,40.8
OPX0001768,20260601,S002,B004,R001,D001,475038.17,11.2
OPX0001769,20260601,S002,B004,R001,D003,538574.45,13.3
OPX0001770,20260601,S002,B004,R001,D005,399320.88,9.8
OPX0001771,20260601,S002,B004,R004,D004,1700084.51,40.9
OPX0001772,20260601,S002,B004,R004,D002,3249098.92,77.9
OPX0001773,20260601,S002,B004,R004,D001,932153.4,22.1
OPX0001774,20260601,S002,B004,R004,D003,1091995.38,24.8
OPX0001775,20260601,S002,B004,R004,D005,752974.59,18.6
OPX0001776,20260601,S002,B004,R003,D004,1065941.43,25.9
OPX0001777,20260601,S002,B004,R003,D002,2130754.83,49.6
OPX0001778,20260601,S002,B004,R003,D001,590701.18,14.3
OPX0001779,20260601,S002,B004,R003,D003,707398.42,16.8
OPX0001780,20260601,S002,B004,R003,D005,479331.59,12.1
OPX0001781,20260601,S002,B001,R002,D004,842214.29,20.2
OPX0001782,20260601,S002,B001,R002,D002,1624769.4,41.2
OPX0001783,20260601,S002,B001,R002,D001,467130.99,11.4
OPX0001784,20260601,S002,B001,R002,D003,518981.56,11.9
OPX0001785,20260601,S002,B001,R002,D005,373259.95,9.2
OPX0001786,20260601,S002,B001,R001,D004,540473.27,13.8
OPX0001787,20260601,S002,B001,R001,D002,1062330.09,25.0
OPX0001788,20260601,S002,B001,R001,D001,299198.87,7.3
OPX0001789,20260601,S002,B001,R001,D003,355353.34,9.0
OPX0001790,20260601,S002,B001,R001,D005,245873.2,5.8
OPX0001791,20260601,S002,B001,R004,D004,1107634.79,28.4
OPX0001792,20260601,S002,B001,R004,D002,2028496.27,45.8
OPX0001793,20260601,S002,B001,R004,D001,604184.05,14.2
OPX0001794,20260601,S002,B001,R004,D003,679699.9,15.4
OPX0001795,20260601,S002,B001,R004,D005,500658.36,12.7
OPX0001796,20260601,S002,B001,R003,D004,689715.55,16.7
OPX0001797,20260601,S002,B001,R003,D002,1305897.06,32.8
OPX0001798,20260601,S002,B001,R003,D001,374403.33,9.6
OPX0001799,20260601,S002,B001,R003,D003,442545.73,10.8
OPX0001800,20260601,S002,B001,R003,D005,302746.93,7.8
OPX0001801,20260601,S002,B002,R002,D004,395786.44,10.2
OPX0001802,20260601,S002,B002,R002,D002,754573.76,19.3
OPX0001803,20260601,S002,B002,R002,D001,226601.39,5.5
OPX0001804,20260601,S002,B002,R002,D003,258779.02,6.2
OPX0001805,20260601,S002,B002,R002,D005,182050.68,4.2
OPX0001806,20260601,S002,B002,R001,D004,266901.04,6.8
OPX0001807,20260601,S002,B002,R001,D002,526030.23,12.0
OPX0001808,20260601,S002,B002,R001,D001,145311.48,3.6
OPX0001809,20260601,S002,B002,R001,D003,173032.1,4.3
OPX0001810,20260601,S002,B002,R001,D005,120581.11,2.7
OPX0001811,20260601,S002,B002,R004,D004,542470.81,12.6
OPX0001812,20260601,S002,B002,R004,D002,968081.9,24.0
OPX0001813,20260601,S002,B002,R004,D001,283691.16,6.6
OPX0001814,20260601,S002,B002,R004,D003,337841.82,8.4
OPX0001815,20260601,S002,B002,R004,D005,243843.51,5.8
OPX0001816,20260601,S002,B002,R003,D004,341847.21,8.2
OPX0001817,20260601,S002,B002,R003,D002,664854.16,16.3
OPX0001818,20260601,S002,B002,R003,D001,179688.51,4.4
OPX0001819,20260601,S002,B002,R003,D003,208733.03,4.9
OPX0001820,20260601,S002,B002,R003,D005,153733.1,3.5
OPX0001821,20260601,S002,B003,R002,D004,865379.14,21.0
OPX0001822,20260601,S002,B003,R002,D002,1718741.14,42.6
OPX0001823,20260601,S002,B003,R002,D001,492041.1,12.4
OPX0001824,20260601,S002,B003,R002,D003,571098.17,13.9
OPX0001825,20260601,S002,B003,R002,D005,404691.45,9.5
OPX0001826,20260601,S002,B003,R001,D004,576428.7,14.4
OPX0001827,20260601,S002,B003,R001,D002,1129127.81,28.5
OPX0001828,20260601,S002,B003,R001,D001,317137.18,7.6
OPX0001829,20260601,S002,B003,R001,D003,386122.99,9.3
OPX0001830,20260601,S002,B003,R001,D005,270682.41,6.3
OPX0001831,20260601,S002,B003,R004,D004,1137262.05,28.2
OPX0001832,20260601,S002,B003,R004,D002,2192948.39,53.6
OPX0001833,20260601,S002,B003,R004,D001,631594.23,14.7
OPX0001834,20260601,S002,B003,R004,D003,712409.46,17.7
OPX0001835,20260601,S002,B003,R004,D005,522411.08,12.4
OPX0001836,20260601,S002,B003,R003,D004,743222.22,16.7
OPX0001837,20260601,S002,B003,R003,D002,1364404.88,31.6
OPX0001838,20260601,S002,B003,R003,D001,405925.14,10.4
OPX0001839,20260601,S002,B003,R003,D003,471267.88,10.8
OPX0001840,20260601,S002,B003,R003,D005,344868.6,8.8
OPX0001841,20260701,S002,B004,R002,D004,1303128.41,31.7
OPX0001842,20260701,S002,B004,R002,D002,2627945.75,65.7
OPX0001843,20260701,S002,B004,R002,D001,719108.5,16.4
OPX0001844,20260701,S002,B004,R002,D003,834502.07,19.2
OPX0001845,20260701,S002,B004,R002,D005,610753.8,14.7
OPX0001846,20260701,S002,B004,R001,D004,918357.05,21.5
OPX0001847,20260701,S002,B004,R001,D002,1759842.01,43.5
OPX0001848,20260701,S002,B004,R001,D001,502370.71,12.0
OPX0001849,20260701,S002,B004,R001,D003,563590.36,13.5
OPX0001850,20260701,S002,B004,R001,D005,407236.94,9.6
OPX0001851,20260701,S002,B004,R004,D004,1749544.7,42.1
OPX0001852,20260701,S002,B004,R004,D002,3328738.31,81.3
OPX0001853,20260701,S002,B004,R004,D001,964390.37,23.0
OPX0001854,20260701,S002,B004,R004,D003,1078209.92,24.3
OPX0001855,20260701,S002,B004,R004,D005,782050.49,20.0
OPX0001856,20260701,S002,B004,R003,D004,1103908.67,27.1
OPX0001857,20260701,S002,B004,R003,D002,2099513.95,49.4
OPX0001858,20260701,S002,B004,R003,D001,593503.79,14.1
OPX0001859,20260701,S002,B004,R003,D003,730540.02,16.8
OPX0001860,20260701,S002,B004,R003,D005,514347.47,11.9
OPX0001861,20260701,S002,B001,R002,D004,864635.11,21.3
OPX0001862,20260701,S002,B001,R002,D002,1584855.65,40.3
OPX0001863,20260701,S002,B001,R002,D001,464254.29,11.7
OPX0001864,20260701,S002,B001,R002,D003,522057.22,12.4
OPX0001865,20260701,S002,B001,R002,D005,392553.57,9.2
OPX0001866,20260701,S002,B001,R001,D004,577658.7,13.7
OPX0001867,20260701,S002,B001,R001,D002,1081925.59,27.3
OPX0001868,20260701,S002,B001,R001,D001,320158.32,8.2
OPX0001869,20260701,S002,B001,R001,D003,369570.0,9.1
OPX0001870,20260701,S002,B001,R001,D005,268234.77,6.2
OPX0001871,20260701,S002,B001,R004,D004,1076189.26,27.4
OPX0001872,20260701,S002,B001,R004,D002,2104150.47,50.6
OPX0001873,20260701,S002,B001,R004,D001,603477.67,14.2
OPX0001874,20260701,S002,B001,R004,D003,696219.39,16.7
OPX0001875,20260701,S002,B001,R004,D005,487647.77,12.2
OPX0001876,20260701,S002,B001,R003,D004,742987.23,18.4
OPX0001877,20260701,S002,B001,R003,D002,1366160.41,32.5
OPX0001878,20260701,S002,B001,R003,D001,406497.35,10.4
OPX0001879,20260701,S002,B001,R003,D003,461207.81,11.5
OPX0001880,20260701,S002,B001,R003,D005,335124.36,8.0
OPX0001881,20260701,S002,B002,R002,D004,425114.88,10.5
OPX0001882,20260701,S002,B002,R002,D002,775950.12,19.7
OPX0001883,20260701,S002,B002,R002,D001,222527.74,5.6
OPX0001884,20260701,S002,B002,R002,D003,264212.56,6.0
OPX0001885,20260701,S002,B002,R002,D005,193923.9,4.9
OPX0001886,20260701,S002,B002,R001,D004,293473.39,7.2
OPX0001887,20260701,S002,B002,R001,D002,557971.75,13.6
OPX0001888,20260701,S002,B002,R001,D001,155619.19,3.8
OPX0001889,20260701,S002,B002,R001,D003,176334.68,4.2
OPX0001890,20260701,S002,B002,R001,D005,130530.97,3.2
OPX0001891,20260701,S002,B002,R004,D004,547837.52,12.3
OPX0001892,20260701,S002,B002,R004,D002,1073890.85,25.7
OPX0001893,20260701,S002,B002,R004,D001,303206.13,7.3
OPX0001894,20260701,S002,B002,R004,D003,353492.25,8.1
OPX0001895,20260701,S002,B002,R004,D005,242880.49,6.1
OPX0001896,20260701,S002,B002,R003,D004,364049.85,8.5
OPX0001897,20260701,S002,B002,R003,D002,680061.95,16.4
OPX0001898,20260701,S002,B002,R003,D001,198412.46,4.6
OPX0001899,20260701,S002,B002,R003,D003,221427.73,5.5
OPX0001900,20260701,S002,B002,R003,D005,158487.45,3.8
OPX0001901,20260701,S002,B003,R002,D004,915008.88,20.6
OPX0001902,20260701,S002,B003,R002,D002,1750980.89,40.4
OPX0001903,20260701,S002,B003,R002,D001,473881.49,12.1
OPX0001904,20260701,S002,B003,R002,D003,552183.87,13.3
OPX0001905,20260701,S002,B003,R002,D005,409394.46,9.9
OPX0001906,20260701,S002,B003,R001,D004,618164.43,15.7
OPX0001907,20260701,S002,B003,R001,D002,1187705.79,28.1
OPX0001908,20260701,S002,B003,R001,D001,338754.79,7.9
OPX0001909,20260701,S002,B003,R001,D003,380079.66,8.8
OPX0001910,20260701,S002,B003,R001,D005,275729.16,6.8
OPX0001911,20260701,S002,B003,R004,D004,1157289.5,27.3
OPX0001912,20260701,S002,B003,R004,D002,2290803.28,51.6
OPX0001913,20260701,S002,B003,R004,D001,644947.55,14.9
OPX0001914,20260701,S002,B003,R004,D003,750198.66,17.2
OPX0001915,20260701,S002,B003,R004,D005,522162.49,12.8
OPX0001916,20260701,S002,B003,R003,D004,743676.2,18.0
OPX0001917,20260701,S002,B003,R003,D002,1442654.89,33.2
OPX0001918,20260701,S002,B003,R003,D001,400942.54,9.3
OPX0001919,20260701,S002,B003,R003,D003,496314.57,12.8
OPX0001920,20260701,S002,B003,R003,D005,333708.57,8.4
OPX0001921,20260801,S002,B004,R002,D004,1292031.59,32.3
OPX0001922,20260801,S002,B004,R002,D002,2617765.23,65.4
OPX0001923,20260801,S002,B004,R002,D001,722896.8,18.5
OPX0001924,20260801,S002,B004,R002,D003,832565.46,21.1
OPX0001925,20260801,S002,B004,R002,D005,597770.45,14.7
OPX0001926,20260801,S002,B004,R001,D004,915298.98,23.2
OPX0001927,20260801,S002,B004,R001,D002,1776872.57,43.7
OPX0001928,20260801,S002,B004,R001,D001,490654.7,11.5
OPX0001929,20260801,S002,B004,R001,D003,566556.94,12.8
OPX0001930,20260801,S002,B004,R001,D005,397502.89,9.8
OPX0001931,20260801,S002,B004,R004,D004,1761672.52,41.3
OPX0001932,20260801,S002,B004,R004,D002,3429595.61,80.6
OPX0001933,20260801,S002,B004,R004,D001,959638.92,23.8
OPX0001934,20260801,S002,B004,R004,D003,1079865.95,27.2
OPX0001935,20260801,S002,B004,R004,D005,768905.86,19.7
OPX0001936,20260801,S002,B004,R003,D004,1138321.38,29.0
OPX0001937,20260801,S002,B004,R003,D002,2088660.98,50.8
OPX0001938,20260801,S002,B004,R003,D001,607134.77,14.7
OPX0001939,20260801,S002,B004,R003,D003,698329.46,17.8
OPX0001940,20260801,S002,B004,R003,D005,490152.47,11.7
OPX0001941,20260801,S002,B001,R002,D004,834591.5,19.9
OPX0001942,20260801,S002,B001,R002,D002,1560742.47,36.3
OPX0001943,20260801,S002,B001,R002,D001,459791.52,10.8
OPX0001944,20260801,S002,B001,R002,D003,543131.72,13.5
OPX0001945,20260801,S002,B001,R002,D005,388078.33,8.9
OPX0001946,20260801,S002,B001,R001,D004,577753.01,13.8
OPX0001947,20260801,S002,B001,R001,D002,1082426.53,27.4
OPX0001948,20260801,S002,B001,R001,D001,317735.28,7.9
OPX0001949,20260801,S002,B001,R001,D003,364765.53,8.8
OPX0001950,20260801,S002,B001,R001,D005,268043.67,6.5
OPX0001951,20260801,S002,B001,R004,D004,1077156.0,24.8
OPX0001952,20260801,S002,B001,R004,D002,2162307.54,54.3
OPX0001953,20260801,S002,B001,R004,D001,609916.41,15.5
OPX0001954,20260801,S002,B001,R004,D003,688317.6,17.7
OPX0001955,20260801,S002,B001,R004,D005,509937.68,11.4
OPX0001956,20260801,S002,B001,R003,D004,734036.67,17.6
OPX0001957,20260801,S002,B001,R003,D002,1383955.2,34.2
OPX0001958,20260801,S002,B001,R003,D001,391883.98,9.6
OPX0001959,20260801,S002,B001,R003,D003,450434.98,11.1
OPX0001960,20260801,S002,B001,R003,D005,326651.93,8.4
OPX0001961,20260801,S002,B002,R002,D004,426984.51,10.7
OPX0001962,20260801,S002,B002,R002,D002,798815.3,19.7
OPX0001963,20260801,S002,B002,R002,D001,226120.59,5.5
OPX0001964,20260801,S002,B002,R002,D003,273949.62,6.9
OPX0001965,20260801,S002,B002,R002,D005,195879.14,4.9
OPX0001966,20260801,S002,B002,R001,D004,283479.09,6.9
OPX0001967,20260801,S002,B002,R001,D002,547042.93,12.7
OPX0001968,20260801,S002,B002,R001,D001,154835.62,3.7
OPX0001969,20260801,S002,B002,R001,D003,173854.53,4.1
OPX0001970,20260801,S002,B002,R001,D005,129615.34,3.0
OPX0001971,20260801,S002,B002,R004,D004,545286.59,12.3
OPX0001972,20260801,S002,B002,R004,D002,1040411.94,26.6
OPX0001973,20260801,S002,B002,R004,D001,297035.08,6.8
OPX0001974,20260801,S002,B002,R004,D003,339956.05,8.6
OPX0001975,20260801,S002,B002,R004,D005,239882.36,5.7
OPX0001976,20260801,S002,B002,R003,D004,361816.36,9.0
OPX0001977,20260801,S002,B002,R003,D002,675766.25,15.2
OPX0001978,20260801,S002,B002,R003,D001,195428.92,4.9
OPX0001979,20260801,S002,B002,R003,D003,220618.13,5.3
OPX0001980,20260801,S002,B002,R003,D005,159300.22,3.6
OPX0001981,20260801,S002,B003,R002,D004,879605.63,19.8
OPX0001982,20260801,S002,B003,R002,D002,1670288.62,37.9
OPX0001983,20260801,S002,B003,R002,D001,476242.26,10.9
OPX0001984,20260801,S002,B003,R002,D003,590814.96,13.6
OPX0001985,20260801,S002,B003,R002,D005,414280.18,9.4
OPX0001986,20260801,S002,B003,R001,D004,605823.31,15.4
OPX0001987,20260801,S002,B003,R001,D002,1186110.57,27.2
OPX0001988,20260801,S002,B003,R001,D001,331709.67,8.4
OPX0001989,20260801,S002,B003,R001,D003,382287.84,9.0
OPX0001990,20260801,S002,B003,R001,D005,270601.05,6.7
OPX0001991,20260801,S002,B003,R004,D004,1201863.71,27.9
OPX0001992,20260801,S002,B003,R004,D002,2197060.82,52.6
OPX0001993,20260801,S002,B003,R004,D001,656919.43,15.8
OPX0001994,20260801,S002,B003,R004,D003,731713.89,17.9
OPX0001995,20260801,S002,B003,R004,D005,527831.01,13.0
OPX0001996,20260801,S002,B003,R003,D004,727758.42,18.4
OPX0001997,20260801,S002,B003,R003,D002,1409487.83,33.1
OPX0001998,20260801,S002,B003,R003,D001,406754.93,10.0
OPX0001999,20260801,S002,B003,R003,D003,469599.84,11.5
OPX0002000,20260801,S002,B003,R003,D005,330379.19,7.5
OPX0002001,20260901,S002,B004,R002,D004,1368513.34,35.1
OPX0002002,20260901,S002,B004,R002,D002,2687050.13,64.0
OPX0002003,20260901,S002,B004,R002,D001,790299.29,18.4
OPX0002004,20260901,S002,B004,R002,D003,866192.14,20.1
OPX0002005,20260901,S002,B004,R002,D005,623207.21,15.6
OPX0002006,20260901,S002,B004,R001,D004,918021.09,22.2
OPX0002007,20260901,S002,B004,R001,D002,1782544.41,43.7
OPX0002008,20260901,S002,B004,R001,D001,524652.63,12.9
OPX0002009,20260901,S002,B004,R001,D003,602664.49,15.3
OPX0002010,20260901,S002,B004,R001,D005,428027.06,10.2
OPX0002011,20260901,S002,B004,R004,D004,1765184.78,41.6
OPX0002012,20260901,S002,B004,R004,D002,3501946.17,82.3
OPX0002013,20260901,S002,B004,R004,D001,993337.89,25.5
OPX0002014,20260901,S002,B004,R004,D003,1156333.13,28.4
OPX0002015,20260901,S002,B004,R004,D005,804575.01,18.0
OPX0002016,20260901,S002,B004,R003,D004,1136409.54,27.2
OPX0002017,20260901,S002,B004,R003,D002,2203850.11,53.4
OPX0002018,20260901,S002,B004,R003,D001,641695.52,15.1
OPX0002019,20260901,S002,B004,R003,D003,722060.53,18.0
OPX0002020,20260901,S002,B004,R003,D005,517473.75,12.6
OPX0002021,20260901,S002,B001,R002,D004,910316.7,21.2
OPX0002022,20260901,S002,B001,R002,D002,1744390.35,40.0
OPX0002023,20260901,S002,B001,R002,D001,500195.64,11.8
OPX0002024,20260901,S002,B001,R002,D003,554078.8,14.2
OPX0002025,20260901,S002,B001,R002,D005,411811.05,9.4
OPX0002026,20260901,S002,B001,R001,D004,581212.07,13.2
OPX0002027,20260901,S002,B001,R001,D002,1118752.71,27.4
OPX0002028,20260901,S002,B001,R001,D001,321448.62,8.2
OPX0002029,20260901,S002,B001,R001,D003,370446.22,8.8
OPX0002030,20260901,S002,B001,R001,D005,264058.99,6.1
OPX0002031,20260901,S002,B001,R004,D004,1178946.69,29.8
OPX0002032,20260901,S002,B001,R004,D002,2225221.94,56.1
OPX0002033,20260901,S002,B001,R004,D001,655453.17,15.8
OPX0002034,20260901,S002,B001,R004,D003,722278.07,17.4
OPX0002035,20260901,S002,B001,R004,D005,526314.22,13.5
OPX0002036,20260901,S002,B001,R003,D004,768627.64,19.5
OPX0002037,20260901,S002,B001,R003,D002,1369090.41,31.9
OPX0002038,20260901,S002,B001,R003,D001,392685.99,9.5
OPX0002039,20260901,S002,B001,R003,D003,463194.15,11.7
OPX0002040,20260901,S002,B001,R003,D005,348664.52,7.9
OPX0002041,20260901,S002,B002,R002,D004,444126.49,10.9
OPX0002042,20260901,S002,B002,R002,D002,835362.85,18.9
OPX0002043,20260901,S002,B002,R002,D001,236468.75,5.8
OPX0002044,20260901,S002,B002,R002,D003,286216.58,6.9
OPX0002045,20260901,S002,B002,R002,D005,199331.92,4.9
OPX0002046,20260901,S002,B002,R001,D004,285595.79,6.8
OPX0002047,20260901,S002,B002,R001,D002,556845.72,12.5
OPX0002048,20260901,S002,B002,R001,D001,158906.62,3.7
OPX0002049,20260901,S002,B002,R001,D003,187835.74,4.3
OPX0002050,20260901,S002,B002,R001,D005,135838.71,3.1
OPX0002051,20260901,S002,B002,R004,D004,585750.21,13.5
OPX0002052,20260901,S002,B002,R004,D002,1053103.98,26.2
OPX0002053,20260901,S002,B002,R004,D001,307344.82,7.5
OPX0002054,20260901,S002,B002,R004,D003,371809.02,8.9
OPX0002055,20260901,S002,B002,R004,D005,258098.53,5.8
OPX0002056,20260901,S002,B002,R003,D004,365192.12,9.1
OPX0002057,20260901,S002,B002,R003,D002,689455.76,17.2
OPX0002058,20260901,S002,B002,R003,D001,200738.39,4.7
OPX0002059,20260901,S002,B002,R003,D003,232929.41,5.5
OPX0002060,20260901,S002,B002,R003,D005,172177.55,4.1
OPX0002061,20260901,S002,B003,R002,D004,950376.84,23.6
OPX0002062,20260901,S002,B003,R002,D002,1742402.85,42.6
OPX0002063,20260901,S002,B003,R002,D001,516899.93,12.2
OPX0002064,20260901,S002,B003,R002,D003,610240.34,14.9
OPX0002065,20260901,S002,B003,R002,D005,428476.4,10.1
OPX0002066,20260901,S002,B003,R001,D004,646259.96,15.1
OPX0002067,20260901,S002,B003,R001,D002,1205841.47,27.4
OPX0002068,20260901,S002,B003,R001,D001,358127.22,8.3
OPX0002069,20260901,S002,B003,R001,D003,404985.9,9.9
OPX0002070,20260901,S002,B003,R001,D005,284487.67,6.6
OPX0002071,20260901,S002,B003,R004,D004,1227745.45,30.6
OPX0002072,20260901,S002,B003,R004,D002,2358144.71,58.8
OPX0002073,20260901,S002,B003,R004,D001,656396.86,16.4
OPX0002074,20260901,S002,B003,R004,D003,758090.56,19.2
OPX0002075,20260901,S002,B003,R004,D005,557533.5,12.7
OPX0002076,20260901,S002,B003,R003,D004,804293.38,19.7
OPX0002077,20260901,S002,B003,R003,D002,1527650.84,38.8
OPX0002078,20260901,S002,B003,R003,D001,417691.31,10.2
OPX0002079,20260901,S002,B003,R003,D003,492797.51,12.1
OPX0002080,20260901,S002,B003,R003,D005,356963.6,8.1
OPX0002081,20261001,S002,B004,R002,D004,1452514.54,35.9
OPX0002082,20261001,S002,B004,R002,D002,2795576.44,66.6
OPX0002083,20261001,S002,B004,R002,D001,824149.42,20.7
OPX0002084,20261001,S002,B004,R002,D003,962241.96,21.8
OPX0002085,20261001,S002,B004,R002,D005,685365.79,15.9
OPX0002086,20261001,S002,B004,R001,D004,1026661.53,23.8
OPX0002087,20261001,S002,B004,R001,D002,1944903.79,45.7
OPX0002088,20261001,S002,B004,R001,D001,548740.97,12.8
OPX0002089,20261001,S002,B004,R001,D003,615764.44,14.1
OPX0002090,20261001,S002,B004,R001,D005,459765.92,10.5
OPX0002091,20261001,S002,B004,R004,D004,1962068.14,46.5
OPX0002092,20261001,S002,B004,R004,D002,3734287.08,87.5
OPX0002093,20261001,S002,B004,R004,D001,1048156.89,25.4
OPX0002094,20261001,S002,B004,R004,D003,1232973.18,28.9
OPX0002095,20261001,S002,B004,R004,D005,889942.93,21.6
OPX0002096,20261001,S002,B004,R003,D004,1263876.54,30.6
OPX0002097,20261001,S002,B004,R003,D002,2432171.46,61.4
OPX0002098,20261001,S002,B004,R003,D001,695294.32,17.1
OPX0002099,20261001,S002,B004,R003,D003,770321.82,17.5
OPX0002100,20261001,S002,B004,R003,D005,552609.87,13.0
OPX0002101,20261001,S002,B001,R002,D004,924824.5,23.6
OPX0002102,20261001,S002,B001,R002,D002,1825964.46,42.6
OPX0002103,20261001,S002,B001,R002,D001,535077.28,12.8
OPX0002104,20261001,S002,B001,R002,D003,592062.11,15.1
OPX0002105,20261001,S002,B001,R002,D005,445343.63,10.8
OPX0002106,20261001,S002,B001,R001,D004,617986.05,14.2
OPX0002107,20261001,S002,B001,R001,D002,1255526.18,28.5
OPX0002108,20261001,S002,B001,R001,D001,349523.05,8.3
OPX0002109,20261001,S002,B001,R001,D003,395309.05,9.1
OPX0002110,20261001,S002,B001,R001,D005,291372.77,6.6
OPX0002111,20261001,S002,B001,R004,D004,1271867.34,32.3
OPX0002112,20261001,S002,B001,R004,D002,2441592.13,54.7
OPX0002113,20261001,S002,B001,R004,D001,675690.75,16.2
OPX0002114,20261001,S002,B001,R004,D003,805417.3,20.4
OPX0002115,20261001,S002,B001,R004,D005,562606.86,13.6
OPX0002116,20261001,S002,B001,R003,D004,812520.93,18.2
OPX0002117,20261001,S002,B001,R003,D002,1541696.47,36.5
OPX0002118,20261001,S002,B001,R003,D001,436528.06,10.1
OPX0002119,20261001,S002,B001,R003,D003,494913.72,11.4
OPX0002120,20261001,S002,B001,R003,D005,351062.57,8.0
OPX0002121,20261001,S002,B002,R002,D004,450704.46,11.0
OPX0002122,20261001,S002,B002,R002,D002,860370.47,20.8
OPX0002123,20261001,S002,B002,R002,D001,255766.52,5.8
OPX0002124,20261001,S002,B002,R002,D003,287661.88,6.5
OPX0002125,20261001,S002,B002,R002,D005,204598.76,5.0
OPX0002126,20261001,S002,B002,R001,D004,320435.96,7.7
OPX0002127,20261001,S002,B002,R001,D002,599963.94,13.8
OPX0002128,20261001,S002,B002,R001,D001,169318.44,3.9
OPX0002129,20261001,S002,B002,R001,D003,193333.82,4.4
OPX0002130,20261001,S002,B002,R001,D005,142029.16,3.2
OPX0002131,20261001,S002,B002,R004,D004,596239.4,13.7
OPX0002132,20261001,S002,B002,R004,D002,1147216.71,28.6
OPX0002133,20261001,S002,B002,R004,D001,326384.25,8.1
OPX0002134,20261001,S002,B002,R004,D003,383363.0,9.5
OPX0002135,20261001,S002,B002,R004,D005,269388.24,6.8
OPX0002136,20261001,S002,B002,R003,D004,383812.73,9.1
OPX0002137,20261001,S002,B002,R003,D002,750136.46,17.1
OPX0002138,20261001,S002,B002,R003,D001,208152.7,4.9
OPX0002139,20261001,S002,B002,R003,D003,248907.31,5.6
OPX0002140,20261001,S002,B002,R003,D005,182237.11,4.3
OPX0002141,20261001,S002,B003,R002,D004,974757.78,24.1
OPX0002142,20261001,S002,B003,R002,D002,1863190.25,42.2
OPX0002143,20261001,S002,B003,R002,D001,536073.87,13.6
OPX0002144,20261001,S002,B003,R002,D003,655706.97,15.0
OPX0002145,20261001,S002,B003,R002,D005,455837.69,11.2
OPX0002146,20261001,S002,B003,R001,D004,650087.82,16.2
OPX0002147,20261001,S002,B003,R001,D002,1262081.38,28.6
OPX0002148,20261001,S002,B003,R001,D001,363415.41,8.2
OPX0002149,20261001,S002,B003,R001,D003,419567.32,9.5
OPX0002150,20261001,S002,B003,R001,D005,306678.5,7.3
OPX0002151,20261001,S002,B003,R004,D004,1319220.41,30.7
OPX0002152,20261001,S002,B003,R004,D002,2476736.34,56.6
OPX0002153,20261001,S002,B003,R004,D001,722098.8,17.3
OPX0002154,20261001,S002,B003,R004,D003,803688.97,18.0
OPX0002155,20261001,S002,B003,R004,D005,605206.26,13.6
OPX0002156,20261001,S002,B003,R003,D004,842474.03,19.9
OPX0002157,20261001,S002,B003,R003,D002,1604607.48,38.2
OPX0002158,20261001,S002,B003,R003,D001,470048.08,11.3
OPX0002159,20261001,S002,B003,R003,D003,512185.78,12.3
OPX0002160,20261001,S002,B003,R003,D005,379937.12,8.6
OPX0002161,20261101,S002,B004,R002,D004,1574470.46,39.8
OPX0002162,20261101,S002,B004,R002,D002,2956466.69,66.5
