FactFinanceKey,DateKey,ScenarioKey,BusinessUnitKey,ProductKey,RegionKey,CustomerKey,Revenue,COGS,GrossMargin,AllocatedOpex,EBITDA,Orders,CashImpact
FIN0000237,20250101,S001,B001,P001,R003,C009,316050.04,194370.78,121679.27,63842.11,57837.16,19,48311.77
FIN0000238,20250101,S001,B001,P001,R003,C010,240613.37,147977.22,92636.15,48603.9,44032.25,13,36984.53
FIN0000239,20250101,S001,B001,P001,R003,C011,224685.19,138181.39,86503.8,45386.41,41117.39,10,36235.15
FIN0000240,20250101,S001,B001,P001,R003,C012,616991.71,379449.9,237541.81,124632.33,112909.48,27,91171.13
FIN0000241,20250101,S001,B002,P003,R002,C001,562588.05,326301.07,236286.98,94514.79,141772.19,27,121605.74
FIN0000242,20250101,S001,B002,P003,R002,C002,509717.18,295635.96,214081.21,85632.49,128448.73,31,117682.87
FIN0000243,20250101,S001,B002,P003,R002,C003,447375.12,259477.57,187897.55,75159.02,112738.53,23,97946.47
FIN0000244,20250101,S001,B002,P003,R002,C004,466934.43,270821.97,196112.46,78444.99,117667.48,20,103521.22
FIN0000245,20250101,S001,B002,P003,R002,C005,398166.97,230936.84,167230.13,66892.05,100338.08,18,86301.07
FIN0000246,20250101,S001,B002,P003,R002,C006,361570.21,209710.72,151859.49,60743.8,91115.69,16,78929.6
FIN0000247,20250101,S001,B002,P003,R002,C007,374864.02,217421.13,157442.89,62977.15,94465.73,17,82600.76
FIN0000248,20250101,S001,B002,P003,R002,C008,345283.52,200264.44,145019.08,58007.63,87011.45,16,78464.79
FIN0000249,20250101,S001,B002,P003,R002,C009,301412.38,174819.18,126593.2,50637.28,75955.92,15,70015.85
FIN0000250,20250101,S001,B002,P003,R002,C010,249088.47,144471.31,104617.16,41846.86,62770.3,14,56206.45
FIN0000251,20250101,S001,B002,P003,R002,C011,225843.93,130989.48,94854.45,37941.78,56912.67,11,51478.42
FIN0000252,20250101,S001,B002,P003,R002,C012,583818.52,338614.74,245203.78,98081.51,147122.27,32,135767.02
FIN0000253,20250101,S001,B002,P003,R001,C001,407576.42,236394.33,171182.1,68472.84,102709.26,21,89312.04
FIN0000254,20250101,S001,B002,P003,R001,C002,346758.84,201120.13,145638.71,58255.49,87383.23,19,79444.45
FIN0000255,20250101,S001,B002,P003,R001,C003,318688.59,184839.38,133849.21,53539.68,80309.52,19,71375.72
FIN0000256,20250101,S001,B002,P003,R001,C004,287108.18,166522.74,120585.43,48234.17,72351.26,16,63228.59
FIN0000257,20250101,S001,B002,P003,R001,C005,275935.71,160042.71,115893.0,46357.2,69535.8,13,62644.03
FIN0000258,20250101,S001,B002,P003,R001,C006,253727.97,147162.22,106565.75,42626.3,63939.45,14,55958.76
FIN0000259,20250101,S001,B002,P003,R001,C007,240452.07,139462.2,100989.87,40395.95,60593.92,11,52447.56
FIN0000260,20250101,S001,B002,P003,R001,C008,226615.12,131436.77,95178.35,38071.34,57107.01,10,51743.5
FIN0000261,20250101,S001,B002,P003,R001,C009,202109.65,117223.6,84886.05,33954.42,50931.63,11,45237.26
FIN0000262,20250101,S001,B002,P003,R001,C010,166111.03,96344.4,69766.63,27906.65,41859.98,8,37400.95
FIN0000263,20250101,S001,B002,P003,R001,C011,152877.16,88668.75,64208.41,25683.36,38525.04,7,34645.21
FIN0000264,20250101,S001,B002,P003,R001,C012,415152.09,240788.21,174363.88,69745.55,104618.33,20,96324.44
FIN0000265,20250101,S001,B002,P003,R004,C001,762337.96,442156.02,320181.94,128072.78,192109.17,38,176368.16
FIN0000266,20250101,S001,B002,P003,R004,C002,711968.54,412941.75,299026.78,119610.71,179416.07,41,155946.95
FIN0000267,20250101,S001,B002,P003,R004,C003,602381.45,349381.24,253000.21,101200.08,151800.12,31,132516.23
FIN0000268,20250101,S001,B002,P003,R004,C004,548978.85,318407.73,230571.12,92228.45,138342.67,28,121974.06
FIN0000269,20250101,S001,B002,P003,R004,C005,513871.88,298045.69,215826.19,86330.48,129495.71,25,112634.97
FIN0000270,20250101,S001,B002,P003,R004,C006,511795.68,296841.49,214954.19,85981.67,128972.51,25,118226.25
FIN0000271,20250101,S001,B002,P003,R004,C007,445506.66,258393.86,187112.8,74845.12,112267.68,24,102339.41
FIN0000272,20250101,S001,B002,P003,R004,C008,437650.24,253837.14,183813.1,73525.24,110287.86,20,99229.34
FIN0000273,20250101,S001,B002,P003,R004,C009,419128.58,243094.57,176034.0,70413.6,105620.4,18,91317.91
FIN0000274,20250101,S001,B002,P003,R004,C010,329066.41,190858.52,138207.89,55283.16,82924.73,20,75544.11
FIN0000275,20250101,S001,B002,P003,R004,C011,288253.79,167187.2,121066.59,48426.64,72639.95,15,63693.27
FIN0000276,20250101,S001,B002,P003,R004,C012,771837.59,447665.8,324171.79,129668.71,194503.07,46,173172.0
FIN0000277,20250101,S001,B002,P003,R003,C001,491129.69,284855.22,206274.47,82509.79,123764.68,24,109745.12
FIN0000278,20250101,S001,B002,P003,R003,C002,460113.92,266866.08,193247.85,77299.14,115948.71,23,106162.22
FIN0000279,20250101,S001,B002,P003,R003,C003,388867.59,225543.2,163324.39,65329.76,97994.63,23,90644.18
FIN0000280,20250101,S001,B002,P003,R003,C004,376659.89,218462.73,158197.15,63278.86,94918.29,17,83884.14
FIN0000281,20250101,S001,B002,P003,R003,C005,350360.02,203208.81,147151.21,58860.48,88290.73,15,77194.18
FIN0000282,20250101,S001,B002,P003,R003,C006,320936.03,186142.9,134793.13,53917.25,80875.88,14,72581.29
FIN0000283,20250101,S001,B002,P003,R003,C007,298808.59,173308.98,125499.61,50199.84,75299.76,14,68677.75
FIN0000284,20250101,S001,B002,P003,R003,C008,291095.82,168835.58,122260.25,48904.1,73356.15,16,67927.48
FIN0000285,20250101,S001,B002,P003,R003,C009,258991.59,150215.12,108776.47,43510.59,65265.88,14,56065.02
FIN0000286,20250101,S001,B002,P003,R003,C010,204189.67,118430.01,85759.66,34303.87,51455.8,9,45715.6
FIN0000287,20250101,S001,B002,P003,R003,C011,184525.26,107024.65,77500.61,31000.24,46500.36,8,40666.29
FIN0000288,20250101,S001,B002,P003,R003,C012,485835.03,281784.32,204050.71,81620.29,122430.43,24,110716.66
FIN0000289,20250101,S001,B002,P004,R002,C001,419584.94,228673.79,190911.15,76364.46,114546.69,25,103725.97
FIN0000290,20250101,S001,B002,P004,R002,C002,357977.57,195097.77,162879.79,65151.92,97727.88,20,84970.83
FIN0000291,20250101,S001,B002,P004,R002,C003,319607.83,174186.27,145421.56,58168.62,87252.94,18,79469.79
FIN0000292,20250101,S001,B002,P004,R002,C004,297016.53,161874.01,135142.52,54057.01,81085.51,17,73567.02
FIN0000293,20250101,S001,B002,P004,R002,C005,294810.92,160671.95,134138.97,53655.59,80483.38,15,71464.86
FIN0000294,20250101,S001,B002,P004,R002,C006,265582.65,144742.54,120840.11,48336.04,72504.06,13,67589.99
FIN0000295,20250101,S001,B002,P004,R002,C007,251279.4,136947.27,114332.13,45732.85,68599.28,11,63589.88
FIN0000296,20250101,S001,B002,P004,R002,C008,226330.04,123349.87,102980.17,41192.07,61788.1,10,54273.31
FIN0000297,20250101,S001,B002,P004,R002,C009,212612.9,115874.03,96738.87,38695.55,58043.32,11,53545.12
FIN0000298,20250101,S001,B002,P004,R002,C010,160955.28,87720.63,73234.65,29293.86,43940.79,7,39317.16
FIN0000299,20250101,S001,B002,P004,R002,C011,146568.44,79879.8,66688.64,26675.46,40013.18,6,36596.87
FIN0000300,20250101,S001,B002,P004,R002,C012,418633.31,228155.16,190478.16,76191.26,114286.89,24,103665.13
FIN0000301,20250101,S001,B002,P004,R001,C001,281383.33,153353.91,128029.41,51211.77,76817.65,16,69153.73
FIN0000302,20250101,S001,B002,P004,R001,C002,245336.53,133708.41,111628.12,44651.25,66976.87,11,61988.27
FIN0000303,20250101,S001,B002,P004,R001,C003,231592.24,126217.77,105374.47,42149.79,63224.68,13,58157.18
FIN0000304,20250101,S001,B002,P004,R001,C004,204471.61,111437.03,93034.58,37213.83,55820.75,11,50615.29
FIN0000305,20250101,S001,B002,P004,R001,C005,190384.2,103759.39,86624.81,34649.92,51974.89,8,46398.23
FIN0000306,20250101,S001,B002,P004,R001,C006,174040.19,94851.9,79188.29,31675.31,47512.97,9,42916.37
FIN0000307,20250101,S001,B002,P004,R001,C007,166585.92,90789.32,75796.59,30318.64,45477.96,7,41143.92
FIN0000308,20250101,S001,B002,P004,R001,C008,158354.31,86303.1,72051.21,28820.48,43230.73,9,38704.08
FIN0000309,20250101,S001,B002,P004,R001,C009,141434.56,77081.83,64352.72,25741.09,38611.63,7,34507.85
FIN0000310,20250101,S001,B002,P004,R001,C010,112646.84,61392.53,51254.31,20501.72,30752.59,6,28207.95
FIN0000311,20250101,S001,B002,P004,R001,C011,98507.69,53686.69,44821.0,17928.4,26892.6,5,23426.9
FIN0000312,20250101,S001,B002,P004,R001,C012,279675.37,152423.08,127252.29,50900.92,76351.38,15,70075.81
FIN0000313,20250101,S001,B002,P004,R004,C001,526897.09,287158.91,239738.18,95895.27,143842.91,25,124899.9
FIN0000314,20250101,S001,B002,P004,R004,C002,473786.06,258213.4,215572.66,86229.06,129343.59,22,115893.19
FIN0000315,20250101,S001,B002,P004,R004,C003,418414.6,228035.96,190378.64,76151.46,114227.19,25,104638.92
FIN0000316,20250101,S001,B002,P004,R004,C004,380044.66,207124.34,172920.32,69168.13,103752.19,20,92538.03
FIN0000317,20250101,S001,B002,P004,R004,C005,380815.59,207544.5,173271.09,69308.44,103962.66,23,93398.3
FIN0000318,20250101,S001,B002,P004,R004,C006,352668.69,192204.44,160464.26,64185.7,96278.55,15,89136.09
FIN0000319,20250101,S001,B002,P004,R004,C007,327375.46,178419.62,148955.83,59582.33,89373.5,16,83407.32
FIN0000320,20250101,S001,B002,P004,R004,C008,293214.14,159801.71,133412.43,53364.97,80047.46,13,74100.3
FIN0000321,20250101,S001,B002,P004,R004,C009,268855.47,146526.23,122329.24,48931.69,73397.54,15,66562.47
FIN0000322,20250101,S001,B002,P004,R004,C010,222560.62,121295.54,101265.08,40506.03,60759.05,10,53390.93
FIN0000323,20250101,S001,B002,P004,R004,C011,194781.06,106155.68,88625.38,35450.15,53175.23,9,48461.59
FIN0000324,20250101,S001,B002,P004,R004,C012,573466.27,312539.12,260927.15,104370.86,156556.29,28,145568.43
FIN0000325,20250101,S001,B002,P004,R003,C001,325555.9,177427.96,148127.93,59251.17,88876.76,18,78550.75
FIN0000326,20250101,S001,B002,P004,R003,C002,304088.78,165728.38,138360.39,55344.16,83016.24,18,76175.37
FIN0000327,20250101,S001,B002,P004,R003,C003,261800.67,142681.36,119119.3,47647.72,71471.58,11,65783.6
FIN0000328,20250101,S001,B002,P004,R003,C004,247679.21,134985.17,112694.04,45077.62,67616.43,12,60587.36
FIN0000329,20250101,S001,B002,P004,R003,C005,227339.76,123900.17,103439.59,41375.84,62063.75,13,55745.99
FIN0000330,20250101,S001,B002,P004,R003,C006,215422.8,117405.43,98017.37,39206.95,58810.42,12,52695.25
FIN0000331,20250101,S001,B002,P004,R003,C007,199615.48,108790.43,90825.04,36330.02,54495.03,9,49075.37
FIN0000332,20250101,S001,B002,P004,R003,C008,187520.05,102198.43,85321.62,34128.65,51192.97,9,44987.48
FIN0000333,20250101,S001,B002,P004,R003,C009,180038.22,98120.83,81917.39,32766.96,49150.43,8,43808.6
FIN0000334,20250101,S001,B002,P004,R003,C010,148854.76,81125.85,67728.92,27091.57,40637.35,8,35344.3
FIN0000335,20250101,S001,B002,P004,R003,C011,123262.63,67178.13,56084.5,22433.8,33650.7,6,30899.69
FIN0000336,20250101,S001,B002,P004,R003,C012,363502.52,198108.88,165393.65,66157.46,99236.19,20,88974.53
FIN0000337,20250101,S001,B003,P005,R002,C001,962148.49,659071.71,303076.77,188581.1,114495.67,55,95232.54
FIN0000338,20250101,S001,B003,P005,R002,C002,860021.02,589114.4,270906.62,168564.12,102342.5,44,73320.65
FIN0000339,20250101,S001,B003,P005,R002,C003,793087.85,543265.18,249822.67,155445.22,94377.45,38,68648.52
FIN0000340,20250101,S001,B003,P005,R002,C004,783272.62,536541.75,246730.88,153521.43,93209.44,37,70090.71
FIN0000341,20250101,S001,B003,P005,R002,C005,678323.85,464651.84,213672.01,132951.47,80720.54,36,63092.13
FIN0000342,20250101,S001,B003,P005,R002,C006,632560.75,433304.11,199256.63,123981.91,75274.73,36,62951.28
FIN0000343,20250101,S001,B003,P005,R002,C007,601395.09,411955.64,189439.45,117873.44,71566.02,32,50383.55
FIN0000344,20250101,S001,B003,P005,R002,C008,547781.7,375230.47,172551.24,107365.21,65186.02,29,54431.32
FIN0000345,20250101,S001,B003,P005,R002,C009,535150.7,366578.23,168572.47,104889.54,63682.93,31,47622.89
FIN0000346,20250101,S001,B003,P005,R002,C010,428899.17,293795.93,135103.24,84064.24,51039.0,23,36231.59
FIN0000347,20250101,S001,B003,P005,R002,C011,384439.76,263341.24,121098.52,75350.19,45748.33,18,32523.47
FIN0000348,20250101,S001,B003,P005,R002,C012,1044045.29,715171.03,328874.27,204632.88,124241.39,58,90412.11
FIN0000349,20250101,S001,B003,P005,R001,C001,690891.85,473260.92,217630.93,135414.8,82216.13,42,64642.71
FIN0000350,20250101,S001,B003,P005,R001,C002,601124.84,411770.51,189354.32,117820.47,71533.86,28,59885.42
FIN0000351,20250101,S001,B003,P005,R001,C003,555530.11,380538.12,174991.98,108883.9,66108.08,26,55281.08
FIN0000352,20250101,S001,B003,P005,R001,C004,482138.82,330265.09,151873.73,94499.21,57374.52,26,44317.73
FIN0000353,20250101,S001,B003,P005,R001,C005,467444.8,320199.69,147245.11,91619.18,55625.93,24,43311.32
FIN0000354,20250101,S001,B003,P005,R001,C006,450214.66,308397.04,141817.62,88242.07,53575.54,27,38355.18
FIN0000355,20250101,S001,B003,P005,R001,C007,392932.45,269158.73,123773.72,77014.76,46758.96,18,33049.48
FIN0000356,20250101,S001,B003,P005,R001,C008,383517.61,262709.56,120808.05,75169.45,45638.6,20,34631.72
FIN0000357,20250101,S001,B003,P005,R001,C009,356855.68,244446.14,112409.54,69943.71,42465.83,20,32404.73
FIN0000358,20250101,S001,B003,P005,R001,C010,272710.41,186806.63,85903.78,53451.24,32452.54,16,24558.22
FIN0000359,20250101,S001,B003,P005,R001,C011,255949.2,175325.2,80624.0,50166.04,30457.95,11,23995.54
FIN0000360,20250101,S001,B003,P005,R001,C012,731662.88,501189.07,230473.81,143405.92,87067.88,36,60852.89
FIN0000361,20250101,S001,B003,P005,R004,C001,1211534.24,829900.95,381633.29,237460.71,144172.57,54,107563.17
FIN0000362,20250101,S001,B003,P005,R004,C002,1121920.16,768515.31,353404.85,219896.35,133508.5,56,96568.23
FIN0000363,20250101,S001,B003,P005,R004,C003,999837.29,684888.54,314948.74,195968.11,118980.64,44,97785.32
FIN0000364,20250101,S001,B003,P005,R004,C004,981493.25,672322.88,309170.37,192372.68,116797.7,55,83162.06
FIN0000365,20250101,S001,B003,P005,R004,C005,902626.84,618299.39,284327.45,176914.86,107412.59,51,76816.96
FIN0000366,20250101,S001,B003,P005,R004,C006,878297.84,601634.02,276663.82,172146.38,104517.44,45,82397.96
FIN0000367,20250101,S001,B003,P005,R004,C007,820309.38,561911.93,258397.46,160780.64,97616.82,48,70075.39
FIN0000368,20250101,S001,B003,P005,R004,C008,769523.31,527123.47,242399.84,150826.57,91573.27,38,66145.93
FIN0000369,20250101,S001,B003,P005,R004,C009,641372.68,439340.28,202032.39,125709.04,76323.35,34,57534.21
FIN0000370,20250101,S001,B003,P005,R004,C010,551385.91,377699.35,173686.56,108071.64,65614.92,32,51248.96
FIN0000371,20250101,S001,B003,P005,R004,C011,471047.24,322667.36,148379.88,92325.26,56054.62,23,44068.01
FIN0000372,20250101,S001,B003,P005,R004,C012,1330784.98,911587.71,419197.27,260833.86,158363.41,64,120977.53
FIN0000373,20250101,S001,B003,P005,R003,C001,811055.0,555572.67,255482.32,158966.78,96515.54,48,69286.76
FIN0000374,20250101,S001,B003,P005,R003,C002,758411.22,519511.69,238899.53,148648.6,90250.94,43,64989.11
FIN0000375,20250101,S001,B003,P005,R003,C003,639663.06,438169.2,201493.86,125373.96,76119.9,34,58743.87
FIN0000376,20250101,S001,B003,P005,R003,C004,627409.82,429775.73,197634.09,122972.33,74661.77,37,54392.09
FIN0000377,20250101,S001,B003,P005,R003,C005,554521.8,379847.43,174674.37,108686.27,65988.09,28,47623.94
FIN0000378,20250101,S001,B003,P005,R003,C006,545349.8,373564.61,171785.19,106888.56,64896.63,28,45998.37
FIN0000379,20250101,S001,B003,P005,R003,C007,523448.99,358562.56,164886.43,102596.0,62290.43,25,50422.33
FIN0000380,20250101,S001,B003,P005,R003,C008,491682.43,336802.47,154879.97,96369.76,58510.21,30,43243.29
FIN0000381,20250101,S001,B003,P005,R003,C009,444800.06,304688.04,140112.02,87180.81,52931.21,21,40140.27
FIN0000382,20250101,S001,B003,P005,R003,C010,332547.94,227795.34,104752.6,65179.4,39573.21,20,33011.87
FIN0000383,20250101,S001,B003,P005,R003,C011,326674.48,223772.02,102902.46,64028.2,38874.26,18,27224.72
FIN0000384,20250101,S001,B003,P005,R003,C012,847893.18,580806.83,267086.35,166187.06,100899.29,45,73837.49
FIN0000385,20250101,S001,B003,P006,R002,C001,782587.23,590853.36,191733.87,175299.54,16434.33,46,504.19
FIN0000386,20250101,S001,B003,P006,R002,C002,678585.24,512331.86,166253.38,152003.09,14250.29,37,-3345.92
FIN0000387,20250101,S001,B003,P006,R002,C003,598634.84,451969.3,146665.53,134094.2,12571.33,34,-3490.09
FIN0000388,20250101,S001,B003,P006,R002,C004,592292.94,447181.17,145111.77,132673.62,12438.15,35,-770.51
FIN0000389,20250101,S001,B003,P006,R002,C005,526586.64,397572.92,129013.73,117955.41,11058.32,26,-3222.14
FIN0000390,20250101,S001,B003,P006,R002,C006,483476.27,365024.59,118451.69,108298.68,10153.0,27,-286.21
FIN0000391,20250101,S001,B003,P006,R002,C007,467084.19,352648.56,114435.63,104626.86,9808.77,29,-390.55
FIN0000392,20250101,S001,B003,P006,R002,C008,446873.65,337389.61,109484.04,100099.7,9384.35,20,-4391.44
FIN0000393,20250101,S001,B003,P006,R002,C009,414314.76,312807.64,101507.11,92806.51,8700.61,20,-4670.31
FIN0000394,20250101,S001,B003,P006,R002,C010,318632.11,240567.24,78064.87,71373.59,6691.27,14,849.67
FIN0000395,20250101,S001,B003,P006,R002,C011,284193.17,214565.84,69627.33,63659.27,5968.06,17,-1602.53
FIN0000396,20250101,S001,B003,P006,R002,C012,788248.15,595127.35,193120.8,176567.59,16553.21,45,-11636.04
FIN0000397,20250101,S001,B003,P006,R001,C001,510722.3,385595.34,125126.96,114401.79,10725.17,25,-7002.01
FIN0000398,20250101,S001,B003,P006,R001,C002,453205.1,342169.85,111035.25,101517.94,9517.31,22,440.99
FIN0000399,20250101,S001,B003,P006,R001,C003,423420.04,319682.13,103737.91,94846.09,8891.82,25,-1451.16
FIN0000400,20250101,S001,B003,P006,R001,C004,393505.44,297096.61,96408.83,88145.22,8263.61,20,-2863.83
FIN0000401,20250101,S001,B003,P006,R001,C005,388295.2,293162.88,95132.32,86978.13,8154.2,23,-4223.64
FIN0000402,20250101,S001,B003,P006,R001,C006,341044.17,257488.35,83555.82,76393.89,7161.93,19,-4104.46
FIN0000403,20250101,S001,B003,P006,R001,C007,321132.32,242454.9,78677.42,71933.64,6743.78,15,8.75
FIN0000404,20250101,S001,B003,P006,R001,C008,310404.82,234355.64,76049.18,69530.68,6518.5,18,-3308.73
FIN0000405,20250101,S001,B003,P006,R001,C009,262834.39,198439.96,64394.43,58874.9,5519.52,13,-3242.35
FIN0000406,20250101,S001,B003,P006,R001,C010,222180.51,167746.28,54434.22,49768.43,4665.79,11,444.56
FIN0000407,20250101,S001,B003,P006,R001,C011,204784.48,154612.29,50172.2,45871.72,4300.47,9,-2711.73
FIN0000408,20250101,S001,B003,P006,R001,C012,572916.1,432551.66,140364.45,128333.21,12031.24,30,-4330.3
FIN0000409,20250101,S001,B003,P006,R004,C001,977409.63,737944.27,239465.36,218939.76,20525.6,48,1269.24
FIN0000410,20250101,S001,B003,P006,R004,C002,938375.9,708473.81,229902.1,210196.2,19705.89,50,2686.36
FIN0000411,20250101,S001,B003,P006,R004,C003,797943.33,602447.22,195496.12,178739.31,16756.81,44,-1444.08
FIN0000412,20250101,S001,B003,P006,R004,C004,768095.29,579911.94,188183.35,172053.34,16130.0,35,-3462.94
FIN0000413,20250101,S001,B003,P006,R004,C005,738219.76,557355.92,180863.84,165361.23,15502.61,38,-5872.43
FIN0000414,20250101,S001,B003,P006,R004,C006,640454.72,483543.32,156911.41,143461.86,13449.55,31,-8927.21
FIN0000415,20250101,S001,B003,P006,R004,C007,630227.63,475821.86,154405.77,141170.99,13234.78,30,-8.85
FIN0000416,20250101,S001,B003,P006,R004,C008,602263.37,454708.85,147554.53,134907.0,12647.53,35,-8550.17
FIN0000417,20250101,S001,B003,P006,R004,C009,558199.33,421440.49,136758.84,125036.65,11722.19,26,-1146.3
FIN0000418,20250101,S001,B003,P006,R004,C010,408324.12,308284.71,100039.41,91464.6,8574.81,20,-2280.19
FIN0000419,20250101,S001,B003,P006,R004,C011,403753.37,304833.79,98919.58,90440.75,8478.82,23,-482.89
FIN0000420,20250101,S001,B003,P006,R004,C012,1094700.35,826498.77,268201.59,245212.88,22988.71,50,-13089.96
FIN0000421,20250101,S001,B003,P006,R003,C001,664570.35,501750.61,162819.73,148863.76,13955.98,38,-5858.89
FIN0000422,20250101,S001,B003,P006,R003,C002,604228.56,456192.57,148036.0,135347.2,12688.8,28,-9008.96
FIN0000423,20250101,S001,B003,P006,R003,C003,530414.28,400462.78,129951.5,118812.8,11138.7,27,-6204.57
FIN0000424,20250101,S001,B003,P006,R003,C004,511268.48,386007.7,125260.78,114524.14,10736.64,28,-2976.52
FIN0000425,20250101,S001,B003,P006,R003,C005,440438.46,332531.04,107907.42,98658.22,9249.21,23,-2496.32
FIN0000426,20250101,S001,B003,P006,R003,C006,436470.45,329535.19,106935.26,97769.38,9165.88,25,-522.24
FIN0000427,20250101,S001,B003,P006,R003,C007,402110.9,303593.73,98517.17,90072.84,8444.33,22,-5143.09
