order_key,order_id,order_date,customer_id,product_id,category,subcategory,region,channel,device,customer_segment,customer_home_region,status,quantity,unit_price,discount_amount,shipping_fee,tax_amount,gmv,net_revenue,refund_amount,contribution_margin,payment_method,is_first_order,order_month,completed_order_flag,refund_order_flag,cancel_order_flag
127,O00000127,2025-01-05,U12343,SKU_1046,Books,Children,West,Paid Search,Mobile,Returning,West,Completed,1,27.66,2.82,0.0,0.0,27.66,24.84,0.0,10.38,Card,0,2025-01,1,0,0
128,O00000128,2025-01-05,U61900,SKU_1001,Apparel,Outerwear,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,1,55.32,3.54,0.0,0.0,55.32,51.78,0.0,18.01,Card,0,2025-01,1,0,0
129,O00000129,2025-01-05,U14005,SKU_1023,Electronics,Accessories,International,Paid Search,Mobile,Returning,International,Completed,2,262.59,59.55,0.0,0.0,525.18,465.63,0.0,190.92,Card,0,2025-01,1,0,0
130,O00000130,2025-01-05,U89034,SKU_1009,Beauty,Skincare,Northeast,Paid Search,Mobile,Returning,Northeast,Refunded,1,46.75,7.33,0.0,0.0,46.75,0.0,39.42,0.0,Card,0,2025-01,0,1,0
131,O00000131,2025-01-05,U74193,SKU_1016,Beauty,Haircare,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,2,27.61,5.84,0.0,0.0,55.22,49.38,0.0,23.91,Card,0,2025-01,1,0,0
132,O00000132,2025-01-05,U67135,SKU_1035,Sports,Outdoor,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,83.01,7.21,0.0,0.0,83.01,75.8,0.0,29.79,Card,0,2025-01,1,0,0
133,O00000133,2025-01-05,U49215,SKU_1015,Beauty,Haircare,International,Direct,Desktop,Returning,International,Completed,2,46.32,8.97,0.0,0.0,92.64,83.67,0.0,29.63,Card,0,2025-01,1,0,0
134,O00000134,2025-01-05,U32013,SKU_1001,Apparel,Outerwear,West,Paid Search,Desktop,Returning,West,Completed,1,55.32,7.55,0.0,0.0,55.32,47.77,0.0,16.61,Card,0,2025-01,1,0,0
135,O00000135,2025-01-05,U66744,SKU_1028,Home,Bedding,Midwest,Paid Social,Desktop,Returning,Midwest,Completed,1,83.76,10.26,0.0,0.0,83.76,73.5,0.0,20.24,Card,0,2025-01,1,0,0
136,O00000136,2025-01-05,U62129,SKU_1026,Home,Kitchen,South,Organic Search,Tablet,Returning,South,Completed,1,95.4,6.43,0.0,0.0,95.4,88.97,0.0,47.33,Card,0,2025-01,1,0,0
137,O00000137,2025-01-05,U26131,SKU_1014,Beauty,Fragrance,Midwest,Email,Mobile,Returning,Midwest,Completed,2,35.24,7.91,0.0,0.0,70.48,62.57,0.0,37.48,Card,0,2025-01,1,0,0
138,O00000138,2025-01-05,U11721,SKU_1007,Apparel,Accessories,International,Organic Search,Desktop,Returning,International,Completed,1,49.81,5.43,0.0,0.0,49.81,44.38,0.0,16.91,Card,0,2025-01,1,0,0
139,O00000139,2025-01-05,U73398,SKU_1026,Home,Kitchen,International,Paid Search,Desktop,Returning,International,Refunded,2,95.4,9.95,0.0,0.0,190.8,0.0,180.85,0.0,Card,0,2025-01,0,1,0
140,O00000140,2025-01-05,U92605,SKU_1010,Beauty,Skincare,West,Paid Search,Desktop,Returning,West,Completed,1,37.2,4.69,0.0,0.0,37.2,32.51,0.0,10.9,Card,0,2025-01,1,0,0
141,O00000141,2025-01-05,U19507,SKU_1016,Beauty,Haircare,West,Organic Search,Mobile,Returning,West,Completed,3,27.61,3.03,0.0,0.0,82.83,79.8,0.0,38.63,Card,0,2025-01,1,0,0
142,O00000142,2025-01-05,U89807,SKU_1012,Beauty,Makeup,South,Email,Mobile,Returning,South,Completed,1,30.42,5.89,0.0,0.0,30.42,24.53,0.0,8.43,Card,0,2025-01,1,0,0
143,O00000143,2025-01-05,U32207,SKU_1022,Electronics,Wearables,West,Paid Search,Mobile,Returning,West,Completed,2,208.98,16.36,0.0,0.0,417.96,401.6,0.0,130.24,Card,0,2025-01,1,0,0
144,O00000144,2025-01-05,U37088,SKU_1005,Apparel,Basics,West,Direct,Desktop,Returning,West,Completed,3,59.14,20.8,0.0,0.0,177.42,156.62,0.0,67.0,Card,0,2025-01,1,0,0
145,O00000145,2025-01-05,U63012,SKU_1001,Apparel,Outerwear,Northeast,Email,Mobile,Returning,Northeast,Completed,1,55.32,9.53,0.0,0.0,55.32,45.79,0.0,15.92,Card,0,2025-01,1,0,0
146,O00000146,2025-01-05,U20113,SKU_1044,Books,Fiction,West,Direct,Desktop,Returning,West,Completed,1,26.55,1.57,0.0,0.0,26.55,24.98,0.0,13.7,Card,0,2025-01,1,0,0
147,O00000147,2025-01-05,U38886,SKU_1007,Apparel,Accessories,Midwest,Email,Mobile,Returning,Midwest,Completed,1,49.81,7.14,0.0,0.0,49.81,42.67,0.0,16.26,Card,0,2025-01,1,0,0
148,O00000148,2025-01-06,U40517,SKU_1016,Beauty,Haircare,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,27.61,3.36,0.0,0.0,27.61,24.25,0.0,11.74,Card,0,2025-01,1,0,0
149,O00000149,2025-01-06,U84770,SKU_1001,Apparel,Outerwear,South,Email,Mobile,Returning,South,Completed,1,55.32,7.89,0.0,0.0,55.32,47.43,0.0,16.49,Card,0,2025-01,1,0,0
150,O00000150,2025-01-06,U41105,SKU_1013,Beauty,Fragrance,Northeast,Email,Mobile,Returning,Northeast,Completed,1,50.45,3.59,0.0,0.0,50.45,46.86,0.0,12.76,Card,0,2025-01,1,0,0
151,O00000151,2025-01-06,U85268,SKU_1043,Books,Fiction,International,Affiliate,Mobile,Returning,International,Completed,1,20.68,1.43,0.0,0.0,20.68,19.25,0.0,7.72,Card,0,2025-01,1,0,0
152,O00000152,2025-01-06,U40600,SKU_1004,Apparel,Footwear,International,Email,Mobile,Returning,International,Completed,1,58.25,8.19,0.0,0.0,58.25,50.06,0.0,22.14,Card,0,2025-01,1,0,0
153,O00000153,2025-01-06,U26657,SKU_1025,Home,Kitchen,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,87.29,8.1,0.0,0.0,87.29,79.19,0.0,35.12,Card,0,2025-01,1,0,0
154,O00000154,2025-01-06,U36508,SKU_1002,Apparel,Outerwear,West,Affiliate,Desktop,Returning,West,Completed,1,68.86,1.93,0.0,0.0,68.86,66.93,0.0,21.27,Card,0,2025-01,1,0,0
155,O00000155,2025-01-06,U12701,SKU_1033,Sports,Training,West,Direct,Desktop,Returning,West,Completed,2,78.25,13.97,0.0,0.0,156.5,142.53,0.0,49.38,Card,0,2025-01,1,0,0
156,O00000156,2025-01-06,U68788,SKU_1004,Apparel,Footwear,Midwest,Email,Mobile,Returning,Midwest,Completed,3,58.25,21.92,0.0,0.0,174.75,152.83,0.0,67.6,Card,0,2025-01,1,0,0
157,O00000157,2025-01-06,U53291,SKU_1037,Sports,Recovery,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,3,67.21,8.13,0.0,0.0,201.63,193.5,0.0,82.03,Card,0,2025-01,1,0,0
158,O00000158,2025-01-06,U87948,SKU_1034,Sports,Training,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,82.03,7.11,0.0,0.0,82.03,74.92,0.0,37.37,Card,0,2025-01,1,0,0
159,O00000159,2025-01-06,U39053,SKU_1038,Sports,Recovery,South,Organic Search,Desktop,Returning,South,Completed,1,91.48,4.39,0.0,0.0,91.48,87.09,0.0,34.74,Card,0,2025-01,1,0,0
160,O00000160,2025-01-06,U59702,SKU_1010,Beauty,Skincare,South,Email,Desktop,Returning,South,Completed,1,37.2,5.13,0.0,0.0,37.2,32.07,0.0,10.75,Card,0,2025-01,1,0,0
161,O00000161,2025-01-06,U27991,SKU_1005,Apparel,Basics,International,Email,Mobile,Returning,International,Completed,1,59.14,3.24,0.0,0.0,59.14,55.9,0.0,23.91,Card,0,2025-01,1,0,0
162,O00000162,2025-01-06,U24987,SKU_1004,Apparel,Footwear,South,Organic Search,Tablet,Returning,South,Completed,1,58.25,5.97,0.0,0.0,58.25,52.28,0.0,23.13,Card,0,2025-01,1,0,0
163,O00000163,2025-01-06,U69716,SKU_1007,Apparel,Accessories,International,Paid Search,Mobile,Returning,International,Completed,1,49.81,6.91,0.0,0.0,49.81,42.9,0.0,16.35,Card,0,2025-01,1,0,0
164,O00000164,2025-01-06,U71259,SKU_1026,Home,Kitchen,Northeast,Organic Search,Mobile,Returning,Northeast,Completed,1,95.4,9.36,0.0,0.0,95.4,86.04,0.0,45.77,Card,0,2025-01,1,0,0
165,O00000165,2025-01-06,U38503,SKU_1023,Electronics,Accessories,International,Organic Search,Mobile,Returning,International,Completed,1,262.59,24.78,0.0,0.0,262.59,237.81,0.0,97.51,Card,0,2025-01,1,0,0
166,O00000166,2025-01-06,U63309,SKU_1033,Sports,Training,Northeast,Email,Desktop,Returning,Northeast,Completed,1,78.25,7.98,0.0,0.0,78.25,70.27,0.0,24.35,Card,0,2025-01,1,0,0
167,O00000167,2025-01-06,U46408,SKU_1022,Electronics,Wearables,Midwest,Direct,Mobile,Returning,Midwest,Completed,1,208.98,6.99,0.0,0.0,208.98,201.99,0.0,65.51,Card,0,2025-01,1,0,0
168,O00000168,2025-01-06,U22295,SKU_1029,Home,Decor,Northeast,Paid Social,Desktop,Returning,Northeast,Completed,2,98.15,11.2,0.0,0.0,196.3,185.1,0.0,68.38,Card,0,2025-01,1,0,0
169,O00000169,2025-01-06,U33315,SKU_1011,Beauty,Makeup,International,Direct,Mobile,Returning,International,Completed,2,35.96,5.12,0.0,0.0,71.92,66.8,0.0,20.76,Card,0,2025-01,1,0,0
170,O00000170,2025-01-06,U83809,SKU_1045,Books,Children,International,Direct,Desktop,Returning,International,Completed,3,24.57,7.22,0.0,0.0,73.71,66.49,0.0,23.2,Card,0,2025-01,1,0,0
171,O00000171,2025-01-06,U52988,SKU_1032,Home,Storage,West,Paid Search,Desktop,Returning,West,Completed,1,111.87,14.05,0.0,0.0,111.87,97.82,0.0,22.3,Card,0,2025-01,1,0,0
172,O00000172,2025-01-06,U63233,SKU_1010,Beauty,Skincare,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,1,37.2,4.07,0.0,0.0,37.2,33.13,0.0,11.11,Card,0,2025-01,1,0,0
173,O00000173,2025-01-06,U81697,SKU_1048,Books,Wellness,West,Paid Search,Mobile,Returning,West,Completed,2,28.96,3.21,0.0,0.0,57.92,54.71,0.0,22.71,Card,0,2025-01,1,0,0
174,O00000174,2025-01-06,U21820,SKU_1002,Apparel,Outerwear,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,68.86,3.1,0.0,0.0,68.86,65.76,0.0,20.9,Card,0,2025-01,1,0,0
175,O00000175,2025-01-06,U41437,SKU_1026,Home,Kitchen,South,Affiliate,Mobile,Returning,South,Completed,3,95.4,23.07,0.0,0.0,286.2,263.13,0.0,139.98,Card,0,2025-01,1,0,0
176,O00000176,2025-01-06,U71067,SKU_1019,Electronics,Smart Home,Northeast,Organic Search,Mobile,Returning,Northeast,Completed,2,206.64,26.12,0.0,0.0,413.28,387.16,0.0,168.2,Card,0,2025-01,1,0,0
177,O00000177,2025-01-06,U62799,SKU_1042,Books,Business,Midwest,Affiliate,Mobile,Returning,Midwest,Completed,1,25.86,2.35,0.0,0.0,25.86,23.51,0.0,12.68,Card,0,2025-01,1,0,0
178,O00000178,2025-01-06,U68490,SKU_1028,Home,Bedding,Northeast,Email,Tablet,Returning,Northeast,Completed,1,83.76,6.3,0.0,0.0,83.76,77.46,0.0,21.33,Card,0,2025-01,1,0,0
179,O00000179,2025-01-06,U78418,SKU_1004,Apparel,Footwear,Northeast,Email,Desktop,Returning,Northeast,Completed,2,58.25,21.91,0.0,0.0,116.5,94.59,0.0,41.84,Card,0,2025-01,1,0,0
180,O00000180,2025-01-06,U57096,SKU_1007,Apparel,Accessories,South,Paid Search,Desktop,Returning,South,Completed,1,49.81,7.74,0.0,0.0,49.81,42.07,0.0,16.03,Card,0,2025-01,1,0,0
181,O00000181,2025-01-06,U72213,SKU_1039,Sports,Team Sports,West,Paid Search,Desktop,Returning,West,Completed,1,89.83,4.55,0.0,0.0,89.83,85.28,0.0,37.15,Card,0,2025-01,1,0,0
182,O00000182,2025-01-06,U73752,SKU_1014,Beauty,Fragrance,International,Organic Search,Desktop,Returning,International,Completed,1,35.24,1.08,0.0,0.0,35.24,34.16,0.0,20.46,Card,0,2025-01,1,0,0
183,O00000183,2025-01-06,U85787,SKU_1020,Electronics,Smart Home,Midwest,Direct,Tablet,Returning,Midwest,Completed,1,218.82,25.02,0.0,0.0,218.82,193.8,0.0,87.4,Card,0,2025-01,1,0,0
184,O00000184,2025-01-06,U81494,SKU_1010,Beauty,Skincare,South,Email,Desktop,Returning,South,Completed,2,37.2,11.44,0.0,0.0,74.4,62.96,0.0,21.11,Card,0,2025-01,1,0,0
185,O00000185,2025-01-07,U76579,SKU_1002,Apparel,Outerwear,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,68.86,7.45,0.0,0.0,68.86,61.41,0.0,19.51,Card,0,2025-01,1,0,0
186,O00000186,2025-01-07,U91875,SKU_1046,Books,Children,International,Referral,Mobile,Returning,International,Completed,1,27.66,2.92,0.0,0.0,27.66,24.74,0.0,10.34,Card,0,2025-01,1,0,0
187,O00000187,2025-01-07,U95663,SKU_1010,Beauty,Skincare,International,Direct,Desktop,Returning,International,Completed,2,37.2,7.25,0.0,0.0,74.4,67.15,0.0,22.51,Card,0,2025-01,1,0,0
188,O00000188,2025-01-07,U59754,SKU_1026,Home,Kitchen,West,Email,Desktop,Returning,West,Completed,1,95.4,14.86,0.0,0.0,95.4,80.54,0.0,42.84,Card,0,2025-01,1,0,0
189,O00000189,2025-01-07,U96339,SKU_1027,Home,Bedding,Northeast,Email,Desktop,Returning,Northeast,Completed,1,102.06,17.03,0.0,0.0,102.06,85.03,0.0,24.05,Card,0,2025-01,1,0,0
190,O00000190,2025-01-07,U77880,SKU_1013,Beauty,Fragrance,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,50.45,1.56,0.0,0.0,50.45,48.89,0.0,13.32,Card,0,2025-01,1,0,0
191,O00000191,2025-01-07,U34675,SKU_1042,Books,Business,West,Paid Search,Desktop,Returning,West,Completed,1,25.86,1.2,0.0,0.0,25.86,24.66,0.0,13.3,Card,0,2025-01,1,0,0
192,O00000192,2025-01-07,U54729,SKU_1016,Beauty,Haircare,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,27.61,1.57,0.0,0.0,27.61,26.04,0.0,12.61,Card,0,2025-01,1,0,0
193,O00000193,2025-01-07,U18447,SKU_1015,Beauty,Haircare,Midwest,Paid Social,Desktop,Returning,Midwest,Completed,2,46.32,18.83,0.0,0.0,92.64,73.81,0.0,26.14,Card,0,2025-01,1,0,0
194,O00000194,2025-01-07,U34354,SKU_1044,Books,Fiction,West,Email,Mobile,Returning,West,Completed,1,26.55,4.39,0.0,0.0,26.55,22.16,0.0,12.15,Card,0,2025-01,1,0,0
195,O00000195,2025-01-07,U47254,SKU_1040,Sports,Team Sports,West,Direct,Mobile,Returning,West,Completed,1,78.28,3.36,0.0,0.0,78.28,74.92,0.0,31.87,Card,0,2025-01,1,0,0
196,O00000196,2025-01-07,U32848,SKU_1011,Beauty,Makeup,International,Referral,Mobile,Returning,International,Completed,1,35.96,4.51,0.0,0.0,35.96,31.45,0.0,9.78,Card,0,2025-01,1,0,0
197,O00000197,2025-01-07,U37617,SKU_1003,Apparel,Footwear,West,Paid Search,Desktop,Returning,West,Completed,1,71.09,6.7,0.0,0.0,71.09,64.39,0.0,28.4,Card,0,2025-01,1,0,0
198,O00000198,2025-01-07,U66741,SKU_1015,Beauty,Haircare,South,Organic Search,Desktop,Returning,South,Completed,2,46.32,11.73,0.0,0.0,92.64,80.91,0.0,28.65,Card,0,2025-01,1,0,0
199,O00000199,2025-01-07,U39901,SKU_1004,Apparel,Footwear,Northeast,Referral,Desktop,Returning,Northeast,Completed,2,58.25,16.0,0.0,0.0,116.5,100.5,0.0,44.46,Card,0,2025-01,1,0,0
200,O00000200,2025-01-07,U52584,SKU_1046,Books,Children,Midwest,Email,Tablet,Returning,Midwest,Completed,1,27.66,4.97,0.0,0.0,27.66,22.69,0.0,9.48,Card,0,2025-01,1,0,0
201,O00000201,2025-01-07,U69199,SKU_1026,Home,Kitchen,International,Paid Social,Mobile,Returning,International,Completed,1,95.4,17.85,0.0,0.0,95.4,77.55,0.0,41.25,Card,0,2025-01,1,0,0
202,O00000202,2025-01-07,U79887,SKU_1022,Electronics,Wearables,West,Direct,Desktop,Returning,West,Completed,2,208.98,34.13,0.0,0.0,417.96,383.83,0.0,124.48,Card,0,2025-01,1,0,0
203,O00000203,2025-01-07,U91994,SKU_1032,Home,Storage,South,Organic Search,Desktop,Returning,South,Completed,1,111.87,14.35,0.0,0.0,111.87,97.52,0.0,22.23,Card,0,2025-01,1,0,0
204,O00000204,2025-01-07,U64283,SKU_1009,Beauty,Skincare,International,Paid Search,Desktop,Returning,International,Completed,1,46.75,3.83,0.0,0.0,46.75,42.92,0.0,17.99,Card,0,2025-01,1,0,0
205,O00000205,2025-01-08,U82018,SKU_1042,Books,Business,Midwest,Referral,Desktop,Returning,Midwest,Completed,1,25.86,0.79,0.0,0.0,25.86,25.07,0.0,13.52,Card,0,2025-01,1,0,0
206,O00000206,2025-01-08,U76827,SKU_1009,Beauty,Skincare,West,Paid Search,Mobile,Returning,West,Completed,1,46.75,6.57,0.0,0.0,46.75,40.18,0.0,16.84,Card,0,2025-01,1,0,0
207,O00000207,2025-01-08,U43032,SKU_1026,Home,Kitchen,Northeast,Direct,Desktop,Returning,Northeast,Completed,1,95.4,1.58,0.0,0.0,95.4,93.82,0.0,49.91,Card,0,2025-01,1,0,0
208,O00000208,2025-01-08,U49542,SKU_1006,Apparel,Basics,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,56.56,0.0,0.0,0.0,56.56,56.56,0.0,22.52,Card,0,2025-01,1,0,0
209,O00000209,2025-01-08,U19321,SKU_1023,Electronics,Accessories,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,262.59,6.6,0.0,0.0,262.59,255.99,0.0,104.96,Card,0,2025-01,1,0,0
210,O00000210,2025-01-08,U63684,SKU_1021,Electronics,Wearables,South,Email,Desktop,Returning,South,Completed,1,231.2,28.95,0.0,0.0,231.2,202.25,0.0,77.88,Card,0,2025-01,1,0,0
211,O00000211,2025-01-08,U28339,SKU_1016,Beauty,Haircare,Midwest,Paid Search,Tablet,Returning,Midwest,Completed,1,27.61,4.33,0.0,0.0,27.61,23.28,0.0,11.27,Card,0,2025-01,1,0,0
212,O00000212,2025-01-08,U84272,SKU_1002,Apparel,Outerwear,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,68.86,8.48,0.0,0.0,68.86,60.38,0.0,19.19,Card,0,2025-01,1,0,0
213,O00000213,2025-01-08,U85839,SKU_1003,Apparel,Footwear,International,Organic Search,Desktop,Returning,International,Completed,1,71.09,9.5,0.0,0.0,71.09,61.59,0.0,27.16,Card,0,2025-01,1,0,0
214,O00000214,2025-01-08,U78881,SKU_1014,Beauty,Fragrance,South,Paid Search,Mobile,Returning,South,Completed,1,35.24,4.17,0.0,0.0,35.24,31.07,0.0,18.61,Card,0,2025-01,1,0,0
215,O00000215,2025-01-08,U72485,SKU_1044,Books,Fiction,West,Direct,Desktop,Returning,West,Completed,1,26.55,1.77,0.0,0.0,26.55,24.78,0.0,13.59,Card,0,2025-01,1,0,0
216,O00000216,2025-01-08,U55206,SKU_1044,Books,Fiction,West,Direct,Desktop,Returning,West,Completed,2,26.55,7.9,0.0,0.0,53.1,45.2,0.0,24.78,Card,0,2025-01,1,0,0
217,O00000217,2025-01-08,U67018,SKU_1010,Beauty,Skincare,Northeast,Email,Desktop,Returning,Northeast,Completed,3,37.2,12.1,0.0,0.0,111.6,99.5,0.0,33.36,Card,0,2025-01,1,0,0
218,O00000218,2025-01-08,U86836,SKU_1019,Electronics,Smart Home,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,206.64,2.52,0.0,0.0,206.64,204.12,0.0,88.68,Card,0,2025-01,1,0,0
219,O00000219,2025-01-08,U46760,SKU_1015,Beauty,Haircare,Northeast,Organic Search,Mobile,Returning,Northeast,Completed,1,46.32,4.51,0.0,0.0,46.32,41.81,0.0,14.81,Card,0,2025-01,1,0,0
220,O00000220,2025-01-08,U89856,SKU_1044,Books,Fiction,Midwest,Email,Mobile,Returning,Midwest,Completed,1,26.55,4.55,0.0,0.0,26.55,22.0,0.0,12.06,Card,0,2025-01,1,0,0
221,O00000221,2025-01-08,U27021,SKU_1008,Apparel,Accessories,International,Organic Search,Desktop,Returning,International,Completed,2,59.11,12.41,0.0,0.0,118.22,105.81,0.0,34.92,Card,0,2025-01,1,0,0
222,O00000222,2025-01-08,U11908,SKU_1041,Books,Business,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,1,21.2,1.23,0.0,0.0,21.2,19.97,0.0,7.17,Card,0,2025-01,1,0,0
223,O00000223,2025-01-08,U93453,SKU_1044,Books,Fiction,International,Email,Desktop,Returning,International,Completed,1,26.55,5.34,0.0,0.0,26.55,21.21,0.0,11.63,Card,0,2025-01,1,0,0
224,O00000224,2025-01-08,U89570,SKU_1038,Sports,Recovery,International,Email,Mobile,Returning,International,Completed,1,91.48,10.15,0.0,0.0,91.48,81.33,0.0,32.44,Card,0,2025-01,1,0,0
225,O00000225,2025-01-08,U33794,SKU_1011,Beauty,Makeup,West,Paid Search,Mobile,Returning,West,Completed,1,35.96,4.83,0.0,0.0,35.96,31.13,0.0,9.68,Card,0,2025-01,1,0,0
226,O00000226,2025-01-08,U39256,SKU_1012,Beauty,Makeup,South,Direct,Desktop,Returning,South,Completed,1,30.42,3.97,0.0,0.0,30.42,26.45,0.0,9.1,Card,0,2025-01,1,0,0
227,O00000227,2025-01-08,U44882,SKU_1025,Home,Kitchen,Northeast,Paid Search,Tablet,Returning,Northeast,Completed,1,87.29,4.73,0.0,0.0,87.29,82.56,0.0,36.62,Card,0,2025-01,1,0,0
228,O00000228,2025-01-08,U77131,SKU_1033,Sports,Training,South,Direct,Mobile,Returning,South,Completed,1,78.25,4.13,0.0,0.0,78.25,74.12,0.0,25.68,Card,0,2025-01,1,0,0
229,O00000229,2025-01-08,U42803,SKU_1036,Sports,Outdoor,International,Organic Search,Mobile,Returning,International,Completed,1,68.56,6.79,0.0,0.0,68.56,61.77,0.0,21.46,Card,0,2025-01,1,0,0
230,O00000230,2025-01-08,U98410,SKU_1014,Beauty,Fragrance,Northeast,Email,Desktop,Returning,Northeast,Completed,1,35.24,4.06,0.0,0.0,35.24,31.18,0.0,18.68,Card,0,2025-01,1,0,0
231,O00000231,2025-01-08,U31893,SKU_1025,Home,Kitchen,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,87.29,8.59,0.0,0.0,87.29,78.7,0.0,34.9,Card,0,2025-01,1,0,0
232,O00000232,2025-01-08,U57510,SKU_1006,Apparel,Basics,Northeast,Paid Social,Mobile,Returning,Northeast,Completed,1,56.56,7.23,0.0,0.0,56.56,49.33,0.0,19.64,Card,0,2025-01,1,0,0
233,O00000233,2025-01-08,U67405,SKU_1030,Home,Decor,West,Paid Search,Desktop,Returning,West,Completed,2,90.66,11.69,0.0,0.0,181.32,169.63,0.0,72.46,Card,0,2025-01,1,0,0
234,O00000234,2025-01-08,U14246,SKU_1020,Electronics,Smart Home,West,Organic Search,Mobile,Returning,West,Completed,1,218.82,20.6,0.0,0.0,218.82,198.22,0.0,89.39,Card,0,2025-01,1,0,0
235,O00000235,2025-01-08,U67114,SKU_1047,Books,Wellness,West,Email,Mobile,Returning,West,Completed,2,24.09,7.42,0.0,0.0,48.18,40.76,0.0,15.48,Card,0,2025-01,1,0,0
236,O00000236,2025-01-08,U86621,SKU_1038,Sports,Recovery,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,2,91.48,6.7,0.0,0.0,182.96,176.26,0.0,70.31,Card,0,2025-01,1,0,0
237,O00000237,2025-01-08,U95684,SKU_1029,Home,Decor,International,Direct,Mobile,Returning,International,Completed,1,98.15,6.07,0.0,0.0,98.15,92.08,0.0,34.01,Card,0,2025-01,1,0,0
238,O00000238,2025-01-08,U58714,SKU_1036,Sports,Outdoor,International,Email,Mobile,Returning,International,Completed,1,68.56,10.31,0.0,0.0,68.56,58.25,0.0,20.23,Card,0,2025-01,1,0,0
239,O00000239,2025-01-08,U41573,SKU_1027,Home,Bedding,South,Paid Search,Desktop,Returning,South,Completed,3,102.06,7.74,0.0,0.0,306.18,298.44,0.0,84.42,Card,0,2025-01,1,0,0
240,O00000240,2025-01-08,U94911,SKU_1032,Home,Storage,West,Referral,Desktop,Returning,West,Completed,1,111.87,11.34,0.0,0.0,111.87,100.53,0.0,22.92,Card,0,2025-01,1,0,0
241,O00000241,2025-01-08,U31048,SKU_1009,Beauty,Skincare,South,Affiliate,Desktop,Returning,South,Completed,2,46.75,6.76,0.0,0.0,93.5,86.74,0.0,36.35,Card,0,2025-01,1,0,0
242,O00000242,2025-01-08,U54869,SKU_1037,Sports,Recovery,South,Paid Search,Desktop,Returning,South,Completed,1,67.21,5.29,0.0,0.0,67.21,61.92,0.0,26.25,Card,0,2025-01,1,0,0
243,O00000243,2025-01-08,U39395,SKU_1035,Sports,Outdoor,Midwest,Paid Social,Mobile,Returning,Midwest,Completed,2,83.01,29.05,0.0,0.0,166.02,136.97,0.0,53.83,Card,0,2025-01,1,0,0
244,O00000244,2025-01-08,U53974,SKU_1036,Sports,Outdoor,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,68.56,1.42,0.0,0.0,68.56,67.14,0.0,23.32,Card,0,2025-01,1,0,0
245,O00000245,2025-01-09,U21405,SKU_1014,Beauty,Fragrance,South,Direct,Mobile,Returning,South,Completed,3,35.24,11.28,0.0,0.0,105.72,94.44,0.0,56.57,Card,0,2025-01,1,0,0
246,O00000246,2025-01-09,U14649,SKU_1021,Electronics,Wearables,South,Referral,Desktop,Returning,South,Completed,1,231.2,29.02,0.0,0.0,231.2,202.18,0.0,77.85,Card,0,2025-01,1,0,0
247,O00000247,2025-01-09,U77026,SKU_1005,Apparel,Basics,South,Email,Mobile,Returning,South,Completed,1,59.14,8.32,0.0,0.0,59.14,50.82,0.0,21.74,Card,0,2025-01,1,0,0
248,O00000248,2025-01-09,U95385,SKU_1046,Books,Children,Midwest,Email,Desktop,Returning,Midwest,Completed,1,27.66,3.82,0.0,0.0,27.66,23.84,0.0,9.96,Card,0,2025-01,1,0,0
249,O00000249,2025-01-09,U42514,SKU_1016,Beauty,Haircare,Northeast,Email,Mobile,Returning,Northeast,Completed,1,27.61,3.28,0.0,0.0,27.61,24.33,0.0,11.78,Card,0,2025-01,1,0,0
250,O00000250,2025-01-09,U37280,SKU_1007,Apparel,Accessories,South,Paid Search,Desktop,Returning,South,Completed,1,49.81,5.02,0.0,0.0,49.81,44.79,0.0,17.07,Card,0,2025-01,1,0,0
251,O00000251,2025-01-09,U71552,SKU_1012,Beauty,Makeup,Midwest,Paid Social,Mobile,Returning,Midwest,Completed,1,30.42,2.07,0.0,0.0,30.42,28.35,0.0,9.75,Card,0,2025-01,1,0,0
252,O00000252,2025-01-09,U48085,SKU_1006,Apparel,Basics,South,Email,Mobile,Returning,South,Completed,1,56.56,9.58,0.0,0.0,56.56,46.98,0.0,18.71,Card,0,2025-01,1,0,0
253,O00000253,2025-01-09,U41899,SKU_1001,Apparel,Outerwear,South,Affiliate,Desktop,Returning,South,Completed,1,55.32,3.98,0.0,0.0,55.32,51.34,0.0,17.85,Card,0,2025-01,1,0,0
