session_key,session_date,channel,device,region,session_month,sessions,visitors,add_to_cart,checkout_starts
395,2025-01-05,Referral,Tablet,Northeast,2025-01,1,1,0,0
396,2025-01-05,Referral,Tablet,West,2025-01,1,1,0,0
397,2025-01-06,Affiliate,Desktop,Midwest,2025-01,1,1,1,0
398,2025-01-06,Affiliate,Desktop,West,2025-01,1,1,1,1
399,2025-01-06,Affiliate,Mobile,International,2025-01,4,4,3,2
400,2025-01-06,Affiliate,Mobile,Midwest,2025-01,4,4,2,2
401,2025-01-06,Affiliate,Mobile,Northeast,2025-01,4,4,3,0
402,2025-01-06,Affiliate,Mobile,South,2025-01,7,7,1,1
403,2025-01-06,Affiliate,Mobile,West,2025-01,5,5,1,1
404,2025-01-06,Affiliate,Tablet,Midwest,2025-01,2,2,1,0
405,2025-01-06,Affiliate,Tablet,Northeast,2025-01,1,1,0,0
406,2025-01-06,Affiliate,Tablet,South,2025-01,1,1,0,0
407,2025-01-06,Direct,Desktop,International,2025-01,4,4,1,1
408,2025-01-06,Direct,Desktop,Northeast,2025-01,6,6,2,1
409,2025-01-06,Direct,Desktop,South,2025-01,5,5,2,1
410,2025-01-06,Direct,Desktop,West,2025-01,11,11,3,1
411,2025-01-06,Direct,Mobile,International,2025-01,5,5,2,1
412,2025-01-06,Direct,Mobile,Midwest,2025-01,3,3,2,2
413,2025-01-06,Direct,Mobile,Northeast,2025-01,2,2,1,1
414,2025-01-06,Direct,Mobile,South,2025-01,2,2,0,0
415,2025-01-06,Direct,Mobile,West,2025-01,9,9,1,1
416,2025-01-06,Direct,Tablet,International,2025-01,1,1,0,0
417,2025-01-06,Direct,Tablet,Midwest,2025-01,1,1,1,1
418,2025-01-06,Direct,Tablet,Northeast,2025-01,1,1,0,0
419,2025-01-06,Direct,Tablet,West,2025-01,2,2,0,0
420,2025-01-06,Email,Desktop,Northeast,2025-01,5,5,4,3
421,2025-01-06,Email,Desktop,South,2025-01,3,3,2,2
422,2025-01-06,Email,Desktop,West,2025-01,2,2,1,1
423,2025-01-06,Email,Mobile,International,2025-01,3,3,2,2
424,2025-01-06,Email,Mobile,Midwest,2025-01,6,6,2,1
425,2025-01-06,Email,Mobile,Northeast,2025-01,7,7,5,2
426,2025-01-06,Email,Mobile,South,2025-01,4,4,2,1
427,2025-01-06,Email,Mobile,West,2025-01,1,1,1,0
428,2025-01-06,Email,Tablet,Northeast,2025-01,1,1,1,1
429,2025-01-06,Organic Search,Desktop,International,2025-01,2,2,2,1
430,2025-01-06,Organic Search,Desktop,Midwest,2025-01,6,6,2,2
431,2025-01-06,Organic Search,Desktop,Northeast,2025-01,3,3,0,0
432,2025-01-06,Organic Search,Desktop,South,2025-01,8,8,2,2
433,2025-01-06,Organic Search,Desktop,West,2025-01,8,8,3,1
434,2025-01-06,Organic Search,Mobile,International,2025-01,4,4,2,1
435,2025-01-06,Organic Search,Mobile,Midwest,2025-01,4,4,1,1
436,2025-01-06,Organic Search,Mobile,Northeast,2025-01,10,10,3,2
437,2025-01-06,Organic Search,Mobile,South,2025-01,4,4,3,1
438,2025-01-06,Organic Search,Mobile,West,2025-01,10,10,1,0
439,2025-01-06,Organic Search,Tablet,Midwest,2025-01,4,4,2,1
440,2025-01-06,Organic Search,Tablet,Northeast,2025-01,2,2,0,0
441,2025-01-06,Organic Search,Tablet,South,2025-01,3,3,1,1
442,2025-01-06,Organic Search,Tablet,West,2025-01,1,1,0,0
443,2025-01-06,Paid Search,Desktop,International,2025-01,8,8,1,1
444,2025-01-06,Paid Search,Desktop,Midwest,2025-01,3,3,2,2
445,2025-01-06,Paid Search,Desktop,Northeast,2025-01,6,6,4,4
446,2025-01-06,Paid Search,Desktop,South,2025-01,7,7,1,1
447,2025-01-06,Paid Search,Desktop,West,2025-01,4,4,2,2
448,2025-01-06,Paid Search,Mobile,International,2025-01,6,6,3,1
449,2025-01-06,Paid Search,Mobile,Midwest,2025-01,4,4,0,0
450,2025-01-06,Paid Search,Mobile,Northeast,2025-01,4,4,0,0
451,2025-01-06,Paid Search,Mobile,South,2025-01,2,2,0,0
452,2025-01-06,Paid Search,Mobile,West,2025-01,10,10,3,2
453,2025-01-06,Paid Search,Tablet,Midwest,2025-01,2,2,1,0
454,2025-01-06,Paid Search,Tablet,Northeast,2025-01,1,1,1,1
455,2025-01-06,Paid Search,Tablet,South,2025-01,2,2,1,0
456,2025-01-06,Paid Social,Desktop,International,2025-01,3,3,1,0
457,2025-01-06,Paid Social,Desktop,Midwest,2025-01,2,2,0,0
458,2025-01-06,Paid Social,Desktop,Northeast,2025-01,1,1,1,1
459,2025-01-06,Paid Social,Desktop,South,2025-01,3,3,1,1
460,2025-01-06,Paid Social,Desktop,West,2025-01,1,1,0,0
461,2025-01-06,Paid Social,Mobile,International,2025-01,3,3,0,0
462,2025-01-06,Paid Social,Mobile,Midwest,2025-01,7,7,1,1
463,2025-01-06,Paid Social,Mobile,Northeast,2025-01,6,6,0,0
464,2025-01-06,Paid Social,Mobile,South,2025-01,9,9,1,1
465,2025-01-06,Paid Social,Mobile,West,2025-01,2,2,0,0
466,2025-01-06,Paid Social,Tablet,Midwest,2025-01,2,2,0,0
467,2025-01-06,Paid Social,Tablet,South,2025-01,1,1,0,0
468,2025-01-06,Paid Social,Tablet,West,2025-01,1,1,1,0
469,2025-01-06,Referral,Desktop,International,2025-01,1,1,1,0
470,2025-01-06,Referral,Desktop,Midwest,2025-01,3,3,0,0
471,2025-01-06,Referral,Desktop,South,2025-01,2,2,1,1
472,2025-01-06,Referral,Desktop,West,2025-01,2,2,0,0
473,2025-01-06,Referral,Mobile,International,2025-01,1,1,0,0
474,2025-01-06,Referral,Mobile,Midwest,2025-01,1,1,1,1
475,2025-01-06,Referral,Mobile,Northeast,2025-01,3,3,0,0
476,2025-01-06,Referral,Mobile,South,2025-01,1,1,1,1
477,2025-01-06,Referral,Mobile,West,2025-01,5,5,1,0
478,2025-01-06,Referral,Tablet,West,2025-01,1,1,0,0
479,2025-01-07,Affiliate,Desktop,International,2025-01,1,1,0,0
480,2025-01-07,Affiliate,Desktop,Northeast,2025-01,1,1,0,0
481,2025-01-07,Affiliate,Desktop,South,2025-01,1,1,1,0
482,2025-01-07,Affiliate,Mobile,Midwest,2025-01,6,6,1,0
483,2025-01-07,Affiliate,Mobile,Northeast,2025-01,3,3,2,1
484,2025-01-07,Affiliate,Mobile,South,2025-01,7,7,2,0
485,2025-01-07,Affiliate,Mobile,West,2025-01,4,4,0,0
486,2025-01-07,Affiliate,Tablet,International,2025-01,1,1,0,0
487,2025-01-07,Affiliate,Tablet,West,2025-01,2,2,0,0
488,2025-01-07,Direct,Desktop,International,2025-01,5,5,1,1
489,2025-01-07,Direct,Desktop,Midwest,2025-01,3,3,0,0
490,2025-01-07,Direct,Desktop,Northeast,2025-01,1,1,0,0
491,2025-01-07,Direct,Desktop,South,2025-01,3,3,2,2
492,2025-01-07,Direct,Desktop,West,2025-01,8,8,1,1
493,2025-01-07,Direct,Mobile,International,2025-01,4,4,1,0
494,2025-01-07,Direct,Mobile,Midwest,2025-01,3,3,0,0
495,2025-01-07,Direct,Mobile,Northeast,2025-01,6,6,3,3
496,2025-01-07,Direct,Mobile,South,2025-01,7,7,2,0
497,2025-01-07,Direct,Mobile,West,2025-01,6,6,2,1
498,2025-01-07,Direct,Tablet,International,2025-01,1,1,0,0
499,2025-01-07,Direct,Tablet,Northeast,2025-01,2,2,1,1
500,2025-01-07,Direct,Tablet,South,2025-01,1,1,1,1
501,2025-01-07,Direct,Tablet,West,2025-01,2,2,0,0
502,2025-01-07,Email,Desktop,International,2025-01,4,4,2,1
503,2025-01-07,Email,Desktop,Midwest,2025-01,1,1,1,1
504,2025-01-07,Email,Desktop,Northeast,2025-01,3,3,1,1
505,2025-01-07,Email,Desktop,South,2025-01,2,2,1,0
506,2025-01-07,Email,Desktop,West,2025-01,2,2,1,1
507,2025-01-07,Email,Mobile,International,2025-01,2,2,0,0
508,2025-01-07,Email,Mobile,Midwest,2025-01,4,4,2,2
509,2025-01-07,Email,Mobile,Northeast,2025-01,5,5,2,1
510,2025-01-07,Email,Mobile,West,2025-01,5,5,3,1
511,2025-01-07,Email,Tablet,Midwest,2025-01,1,1,1,1
512,2025-01-07,Email,Tablet,Northeast,2025-01,1,1,0,0
513,2025-01-07,Email,Tablet,South,2025-01,1,1,0,0
514,2025-01-07,Email,Tablet,West,2025-01,2,2,1,0
515,2025-01-07,Organic Search,Desktop,International,2025-01,3,3,1,1
516,2025-01-07,Organic Search,Desktop,Midwest,2025-01,6,6,1,1
517,2025-01-07,Organic Search,Desktop,Northeast,2025-01,12,12,4,3
518,2025-01-07,Organic Search,Desktop,South,2025-01,6,6,2,2
519,2025-01-07,Organic Search,Desktop,West,2025-01,8,8,2,1
520,2025-01-07,Organic Search,Mobile,International,2025-01,5,5,1,1
521,2025-01-07,Organic Search,Mobile,Midwest,2025-01,2,2,0,0
522,2025-01-07,Organic Search,Mobile,Northeast,2025-01,2,2,1,1
523,2025-01-07,Organic Search,Mobile,South,2025-01,5,5,0,0
524,2025-01-07,Organic Search,Mobile,West,2025-01,5,5,1,1
525,2025-01-07,Organic Search,Tablet,International,2025-01,1,1,0,0
526,2025-01-07,Organic Search,Tablet,Midwest,2025-01,2,2,1,0
527,2025-01-07,Organic Search,Tablet,Northeast,2025-01,1,1,0,0
528,2025-01-07,Organic Search,Tablet,South,2025-01,1,1,0,0
529,2025-01-07,Organic Search,Tablet,West,2025-01,2,2,0,0
530,2025-01-07,Paid Search,Desktop,International,2025-01,3,3,1,1
531,2025-01-07,Paid Search,Desktop,Midwest,2025-01,5,5,0,0
532,2025-01-07,Paid Search,Desktop,Northeast,2025-01,4,4,1,1
533,2025-01-07,Paid Search,Desktop,South,2025-01,4,4,0,0
534,2025-01-07,Paid Search,Desktop,West,2025-01,5,5,3,3
535,2025-01-07,Paid Search,Mobile,International,2025-01,4,4,1,1
536,2025-01-07,Paid Search,Mobile,Midwest,2025-01,6,6,1,0
537,2025-01-07,Paid Search,Mobile,Northeast,2025-01,1,1,0,0
538,2025-01-07,Paid Search,Mobile,South,2025-01,7,7,2,1
539,2025-01-07,Paid Search,Mobile,West,2025-01,7,7,2,0
540,2025-01-07,Paid Search,Tablet,Midwest,2025-01,1,1,0,0
541,2025-01-07,Paid Search,Tablet,Northeast,2025-01,5,5,0,0
542,2025-01-07,Paid Social,Desktop,International,2025-01,3,3,0,0
543,2025-01-07,Paid Social,Desktop,Midwest,2025-01,3,3,2,1
544,2025-01-07,Paid Social,Desktop,Northeast,2025-01,1,1,0,0
545,2025-01-07,Paid Social,Desktop,South,2025-01,3,3,1,0
546,2025-01-07,Paid Social,Desktop,West,2025-01,1,1,0,0
547,2025-01-07,Paid Social,Mobile,International,2025-01,3,3,1,1
548,2025-01-07,Paid Social,Mobile,Midwest,2025-01,8,8,1,0
549,2025-01-07,Paid Social,Mobile,Northeast,2025-01,2,2,1,1
550,2025-01-07,Paid Social,Mobile,South,2025-01,6,6,2,1
551,2025-01-07,Paid Social,Mobile,West,2025-01,3,3,0,0
552,2025-01-07,Paid Social,Tablet,Northeast,2025-01,1,1,0,0
553,2025-01-07,Paid Social,Tablet,South,2025-01,1,1,0,0
554,2025-01-07,Paid Social,Tablet,West,2025-01,2,2,1,1
555,2025-01-07,Referral,Desktop,Midwest,2025-01,2,2,1,0
556,2025-01-07,Referral,Desktop,Northeast,2025-01,3,3,2,1
557,2025-01-07,Referral,Mobile,International,2025-01,4,4,2,2
558,2025-01-07,Referral,Mobile,Midwest,2025-01,1,1,0,0
559,2025-01-07,Referral,Mobile,South,2025-01,1,1,0,0
560,2025-01-07,Referral,Tablet,Midwest,2025-01,2,2,1,1
561,2025-01-07,Referral,Tablet,Northeast,2025-01,2,2,2,1
562,2025-01-07,Referral,Tablet,West,2025-01,1,1,0,0
563,2025-01-08,Affiliate,Desktop,International,2025-01,1,1,0,0
564,2025-01-08,Affiliate,Desktop,South,2025-01,5,5,1,1
565,2025-01-08,Affiliate,Desktop,West,2025-01,1,1,0,0
566,2025-01-08,Affiliate,Mobile,International,2025-01,2,2,1,0
567,2025-01-08,Affiliate,Mobile,Midwest,2025-01,2,2,0,0
568,2025-01-08,Affiliate,Mobile,Northeast,2025-01,4,4,1,0
569,2025-01-08,Affiliate,Mobile,South,2025-01,4,4,1,0
570,2025-01-08,Affiliate,Mobile,West,2025-01,8,8,2,1
571,2025-01-08,Affiliate,Tablet,Midwest,2025-01,1,1,0,0
572,2025-01-08,Affiliate,Tablet,South,2025-01,1,1,0,0
573,2025-01-08,Direct,Desktop,International,2025-01,2,2,2,0
574,2025-01-08,Direct,Desktop,Midwest,2025-01,2,2,0,0
575,2025-01-08,Direct,Desktop,Northeast,2025-01,5,5,2,2
576,2025-01-08,Direct,Desktop,South,2025-01,8,8,2,2
577,2025-01-08,Direct,Desktop,West,2025-01,6,6,2,2
578,2025-01-08,Direct,Mobile,International,2025-01,3,3,2,1
579,2025-01-08,Direct,Mobile,Midwest,2025-01,2,2,1,1
580,2025-01-08,Direct,Mobile,Northeast,2025-01,5,5,2,1
581,2025-01-08,Direct,Mobile,South,2025-01,5,5,4,2
582,2025-01-08,Direct,Mobile,West,2025-01,3,3,2,1
583,2025-01-08,Direct,Tablet,Northeast,2025-01,1,1,0,0
584,2025-01-08,Direct,Tablet,South,2025-01,1,1,0,0
585,2025-01-08,Direct,Tablet,West,2025-01,1,1,0,0
586,2025-01-08,Email,Desktop,International,2025-01,3,3,1,1
587,2025-01-08,Email,Desktop,Midwest,2025-01,2,2,2,1
588,2025-01-08,Email,Desktop,Northeast,2025-01,2,2,2,2
589,2025-01-08,Email,Desktop,South,2025-01,2,2,1,1
590,2025-01-08,Email,Desktop,West,2025-01,2,2,0,0
591,2025-01-08,Email,Mobile,International,2025-01,3,3,2,2
592,2025-01-08,Email,Mobile,Midwest,2025-01,5,5,3,2
593,2025-01-08,Email,Mobile,Northeast,2025-01,3,3,1,0
594,2025-01-08,Email,Mobile,South,2025-01,4,4,0,0
595,2025-01-08,Email,Mobile,West,2025-01,3,3,2,1
596,2025-01-08,Email,Tablet,Midwest,2025-01,1,1,0,0
597,2025-01-08,Organic Search,Desktop,International,2025-01,5,5,2,2
598,2025-01-08,Organic Search,Desktop,Midwest,2025-01,11,11,5,4
599,2025-01-08,Organic Search,Desktop,Northeast,2025-01,5,5,2,1
600,2025-01-08,Organic Search,Desktop,South,2025-01,8,8,4,2
601,2025-01-08,Organic Search,Desktop,West,2025-01,6,6,2,1
602,2025-01-08,Organic Search,Mobile,International,2025-01,3,3,1,1
603,2025-01-08,Organic Search,Mobile,Midwest,2025-01,8,8,2,1
604,2025-01-08,Organic Search,Mobile,Northeast,2025-01,4,4,1,1
605,2025-01-08,Organic Search,Mobile,South,2025-01,6,6,1,0
606,2025-01-08,Organic Search,Mobile,West,2025-01,11,11,2,2
607,2025-01-08,Organic Search,Tablet,International,2025-01,1,1,1,1
608,2025-01-08,Organic Search,Tablet,Midwest,2025-01,2,2,0,0
609,2025-01-08,Organic Search,Tablet,Northeast,2025-01,2,2,1,0
610,2025-01-08,Organic Search,Tablet,South,2025-01,2,2,0,0
611,2025-01-08,Organic Search,Tablet,West,2025-01,1,1,0,0
612,2025-01-08,Paid Search,Desktop,International,2025-01,1,1,0,0
613,2025-01-08,Paid Search,Desktop,Midwest,2025-01,6,6,3,3
614,2025-01-08,Paid Search,Desktop,Northeast,2025-01,7,7,3,3
615,2025-01-08,Paid Search,Desktop,South,2025-01,4,4,2,2
616,2025-01-08,Paid Search,Desktop,West,2025-01,6,6,2,1
617,2025-01-08,Paid Search,Mobile,International,2025-01,4,4,0,0
618,2025-01-08,Paid Search,Mobile,Midwest,2025-01,4,4,1,0
619,2025-01-08,Paid Search,Mobile,Northeast,2025-01,3,3,1,1
620,2025-01-08,Paid Search,Mobile,South,2025-01,9,9,3,3
621,2025-01-08,Paid Search,Mobile,West,2025-01,10,10,2,2
622,2025-01-08,Paid Search,Tablet,International,2025-01,1,1,0,0
623,2025-01-08,Paid Search,Tablet,Midwest,2025-01,1,1,1,1
624,2025-01-08,Paid Search,Tablet,Northeast,2025-01,2,2,1,1
625,2025-01-08,Paid Search,Tablet,South,2025-01,2,2,1,0
626,2025-01-08,Paid Social,Desktop,International,2025-01,2,2,0,0
627,2025-01-08,Paid Social,Desktop,Midwest,2025-01,2,2,1,0
628,2025-01-08,Paid Social,Desktop,Northeast,2025-01,4,4,2,2
629,2025-01-08,Paid Social,Desktop,South,2025-01,4,4,0,0
630,2025-01-08,Paid Social,Desktop,West,2025-01,3,3,0,0
631,2025-01-08,Paid Social,Mobile,International,2025-01,4,4,0,0
632,2025-01-08,Paid Social,Mobile,Midwest,2025-01,6,6,2,2
633,2025-01-08,Paid Social,Mobile,Northeast,2025-01,5,5,3,2
634,2025-01-08,Paid Social,Mobile,South,2025-01,5,5,1,0
635,2025-01-08,Paid Social,Mobile,West,2025-01,9,9,2,0
636,2025-01-08,Paid Social,Tablet,Northeast,2025-01,1,1,0,0
637,2025-01-08,Paid Social,Tablet,South,2025-01,1,1,0,0
638,2025-01-08,Paid Social,Tablet,West,2025-01,3,3,1,1
639,2025-01-08,Referral,Desktop,Midwest,2025-01,6,6,1,1
640,2025-01-08,Referral,Desktop,Northeast,2025-01,2,2,0,0
641,2025-01-08,Referral,Desktop,South,2025-01,3,3,0,0
642,2025-01-08,Referral,Desktop,West,2025-01,3,3,1,1
643,2025-01-08,Referral,Mobile,International,2025-01,1,1,0,0
644,2025-01-08,Referral,Mobile,Northeast,2025-01,2,2,0,0
645,2025-01-08,Referral,Mobile,South,2025-01,3,3,1,0
646,2025-01-08,Referral,Mobile,West,2025-01,2,2,1,0
647,2025-01-08,Referral,Tablet,Northeast,2025-01,1,1,0,0
648,2025-01-09,Affiliate,Desktop,International,2025-01,1,1,0,0
649,2025-01-09,Affiliate,Desktop,Midwest,2025-01,1,1,0,0
650,2025-01-09,Affiliate,Desktop,Northeast,2025-01,1,1,0,0
651,2025-01-09,Affiliate,Desktop,South,2025-01,1,1,1,1
652,2025-01-09,Affiliate,Mobile,International,2025-01,1,1,0,0
653,2025-01-09,Affiliate,Mobile,Midwest,2025-01,3,3,2,1
654,2025-01-09,Affiliate,Mobile,Northeast,2025-01,5,5,2,1
655,2025-01-09,Affiliate,Mobile,South,2025-01,8,8,0,0
656,2025-01-09,Affiliate,Mobile,West,2025-01,6,6,5,3
657,2025-01-09,Affiliate,Tablet,International,2025-01,1,1,1,1
658,2025-01-09,Affiliate,Tablet,Northeast,2025-01,1,1,1,1
659,2025-01-09,Affiliate,Tablet,South,2025-01,1,1,0,0
660,2025-01-09,Direct,Desktop,International,2025-01,4,4,2,2
661,2025-01-09,Direct,Desktop,Midwest,2025-01,5,5,0,0
662,2025-01-09,Direct,Desktop,Northeast,2025-01,2,2,0,0
663,2025-01-09,Direct,Desktop,South,2025-01,2,2,0,0
664,2025-01-09,Direct,Desktop,West,2025-01,4,4,1,0
665,2025-01-09,Direct,Mobile,International,2025-01,3,3,0,0
666,2025-01-09,Direct,Mobile,Midwest,2025-01,4,4,2,1
667,2025-01-09,Direct,Mobile,Northeast,2025-01,3,3,2,2
668,2025-01-09,Direct,Mobile,South,2025-01,5,5,2,2
669,2025-01-09,Direct,Mobile,West,2025-01,9,9,0,0
670,2025-01-09,Direct,Tablet,Northeast,2025-01,1,1,0,0
671,2025-01-09,Direct,Tablet,South,2025-01,1,1,0,0
672,2025-01-09,Email,Desktop,International,2025-01,3,3,0,0
673,2025-01-09,Email,Desktop,Midwest,2025-01,4,4,2,2
674,2025-01-09,Email,Desktop,Northeast,2025-01,1,1,0,0
675,2025-01-09,Email,Desktop,South,2025-01,2,2,1,1
676,2025-01-09,Email,Desktop,West,2025-01,2,2,2,2
677,2025-01-09,Email,Mobile,International,2025-01,1,1,0,0
678,2025-01-09,Email,Mobile,Midwest,2025-01,2,2,1,0
679,2025-01-09,Email,Mobile,Northeast,2025-01,4,4,3,2
680,2025-01-09,Email,Mobile,South,2025-01,8,8,2,2
681,2025-01-09,Email,Mobile,West,2025-01,7,7,2,1
682,2025-01-09,Email,Tablet,Northeast,2025-01,2,2,1,0
683,2025-01-09,Email,Tablet,West,2025-01,1,1,0,0
684,2025-01-09,Organic Search,Desktop,International,2025-01,5,5,3,2
685,2025-01-09,Organic Search,Desktop,Midwest,2025-01,9,9,4,3
686,2025-01-09,Organic Search,Desktop,Northeast,2025-01,9,9,3,1
687,2025-01-09,Organic Search,Desktop,South,2025-01,8,8,1,1
688,2025-01-09,Organic Search,Desktop,West,2025-01,4,4,1,1
689,2025-01-09,Organic Search,Mobile,International,2025-01,4,4,0,0
690,2025-01-09,Organic Search,Mobile,Midwest,2025-01,2,2,0,0
691,2025-01-09,Organic Search,Mobile,Northeast,2025-01,4,4,1,1
692,2025-01-09,Organic Search,Mobile,South,2025-01,8,8,3,3
693,2025-01-09,Organic Search,Mobile,West,2025-01,6,6,4,3
694,2025-01-09,Organic Search,Tablet,Midwest,2025-01,1,1,1,0
695,2025-01-09,Organic Search,Tablet,Northeast,2025-01,3,3,1,0
696,2025-01-09,Organic Search,Tablet,West,2025-01,4,4,0,0
697,2025-01-09,Paid Search,Desktop,International,2025-01,2,2,1,0
698,2025-01-09,Paid Search,Desktop,Midwest,2025-01,6,6,4,3
699,2025-01-09,Paid Search,Desktop,Northeast,2025-01,5,5,3,1
700,2025-01-09,Paid Search,Desktop,South,2025-01,6,6,1,1
701,2025-01-09,Paid Search,Desktop,West,2025-01,4,4,2,1
702,2025-01-09,Paid Search,Mobile,International,2025-01,6,6,4,2
703,2025-01-09,Paid Search,Mobile,Midwest,2025-01,4,4,1,1
704,2025-01-09,Paid Search,Mobile,Northeast,2025-01,5,5,2,2
705,2025-01-09,Paid Search,Mobile,South,2025-01,4,4,1,1
706,2025-01-09,Paid Search,Mobile,West,2025-01,6,6,2,0
707,2025-01-09,Paid Search,Tablet,Northeast,2025-01,1,1,0,0
708,2025-01-09,Paid Search,Tablet,South,2025-01,2,2,1,1
709,2025-01-09,Paid Search,Tablet,West,2025-01,1,1,0,0
710,2025-01-09,Paid Social,Desktop,International,2025-01,6,6,0,0
711,2025-01-09,Paid Social,Desktop,Midwest,2025-01,1,1,0,0
712,2025-01-09,Paid Social,Mobile,International,2025-01,6,6,3,1
713,2025-01-09,Paid Social,Mobile,Midwest,2025-01,8,8,4,3
714,2025-01-09,Paid Social,Mobile,Northeast,2025-01,5,5,0,0
715,2025-01-09,Paid Social,Mobile,South,2025-01,9,9,1,0
716,2025-01-09,Paid Social,Mobile,West,2025-01,6,6,1,1
717,2025-01-09,Paid Social,Tablet,Midwest,2025-01,1,1,0,0
718,2025-01-09,Paid Social,Tablet,Northeast,2025-01,1,1,0,0
719,2025-01-09,Paid Social,Tablet,West,2025-01,1,1,0,0
720,2025-01-09,Referral,Desktop,International,2025-01,1,1,0,0
721,2025-01-09,Referral,Desktop,Midwest,2025-01,1,1,0,0
722,2025-01-09,Referral,Desktop,Northeast,2025-01,1,1,0,0
723,2025-01-09,Referral,Desktop,South,2025-01,1,1,1,1
724,2025-01-09,Referral,Desktop,West,2025-01,2,2,0,0
725,2025-01-09,Referral,Mobile,Midwest,2025-01,1,1,0,0
726,2025-01-09,Referral,Mobile,Northeast,2025-01,2,2,1,1
727,2025-01-09,Referral,Mobile,South,2025-01,2,2,1,1
728,2025-01-09,Referral,Mobile,West,2025-01,2,2,1,0
729,2025-01-09,Referral,Tablet,Northeast,2025-01,2,2,0,0
730,2025-01-09,Referral,Tablet,South,2025-01,1,1,0,0
731,2025-01-10,Affiliate,Desktop,Northeast,2025-01,1,1,0,0
732,2025-01-10,Affiliate,Desktop,South,2025-01,1,1,1,1
733,2025-01-10,Affiliate,Desktop,West,2025-01,1,1,1,0
734,2025-01-10,Affiliate,Mobile,Midwest,2025-01,1,1,0,0
735,2025-01-10,Affiliate,Mobile,Northeast,2025-01,4,4,1,0
736,2025-01-10,Affiliate,Mobile,South,2025-01,4,4,1,1
737,2025-01-10,Affiliate,Mobile,West,2025-01,6,6,1,0
738,2025-01-10,Affiliate,Tablet,West,2025-01,2,2,1,0
739,2025-01-10,Direct,Desktop,International,2025-01,2,2,1,0
740,2025-01-10,Direct,Desktop,Midwest,2025-01,3,3,0,0
741,2025-01-10,Direct,Desktop,Northeast,2025-01,5,5,3,2
742,2025-01-10,Direct,Desktop,South,2025-01,5,5,2,2
743,2025-01-10,Direct,Desktop,West,2025-01,10,10,2,2
744,2025-01-10,Direct,Mobile,International,2025-01,2,2,1,0
745,2025-01-10,Direct,Mobile,Midwest,2025-01,2,2,0,0
746,2025-01-10,Direct,Mobile,Northeast,2025-01,2,2,1,1
747,2025-01-10,Direct,Mobile,South,2025-01,3,3,0,0
748,2025-01-10,Direct,Tablet,Northeast,2025-01,1,1,0,0
749,2025-01-10,Direct,Tablet,South,2025-01,1,1,0,0
750,2025-01-10,Email,Desktop,International,2025-01,1,1,1,1
751,2025-01-10,Email,Desktop,Midwest,2025-01,7,7,5,4
752,2025-01-10,Email,Desktop,Northeast,2025-01,5,5,3,3
753,2025-01-10,Email,Desktop,West,2025-01,3,3,2,2
754,2025-01-10,Email,Mobile,International,2025-01,3,3,0,0
755,2025-01-10,Email,Mobile,Midwest,2025-01,2,2,0,0
756,2025-01-10,Email,Mobile,Northeast,2025-01,3,3,2,1
757,2025-01-10,Email,Mobile,South,2025-01,3,3,1,1
758,2025-01-10,Email,Mobile,West,2025-01,7,7,2,1
759,2025-01-10,Email,Tablet,Midwest,2025-01,2,2,1,0
760,2025-01-10,Email,Tablet,Northeast,2025-01,3,3,0,0
761,2025-01-10,Email,Tablet,South,2025-01,1,1,1,1
762,2025-01-10,Organic Search,Desktop,International,2025-01,3,3,1,0
763,2025-01-10,Organic Search,Desktop,Midwest,2025-01,4,4,4,4
764,2025-01-10,Organic Search,Desktop,Northeast,2025-01,3,3,1,1
765,2025-01-10,Organic Search,Desktop,South,2025-01,6,6,3,3
766,2025-01-10,Organic Search,Desktop,West,2025-01,8,8,0,0
767,2025-01-10,Organic Search,Mobile,International,2025-01,6,6,4,2
768,2025-01-10,Organic Search,Mobile,Midwest,2025-01,6,6,2,0
769,2025-01-10,Organic Search,Mobile,Northeast,2025-01,4,4,1,1
770,2025-01-10,Organic Search,Mobile,South,2025-01,2,2,0,0
771,2025-01-10,Organic Search,Mobile,West,2025-01,6,6,2,1
772,2025-01-10,Organic Search,Tablet,Northeast,2025-01,3,3,0,0
773,2025-01-10,Organic Search,Tablet,South,2025-01,2,2,0,0
774,2025-01-10,Organic Search,Tablet,West,2025-01,2,2,0,0
775,2025-01-10,Paid Search,Desktop,International,2025-01,2,2,0,0
776,2025-01-10,Paid Search,Desktop,Midwest,2025-01,2,2,1,1
777,2025-01-10,Paid Search,Desktop,Northeast,2025-01,5,5,2,1
778,2025-01-10,Paid Search,Desktop,South,2025-01,6,6,2,1
779,2025-01-10,Paid Search,Desktop,West,2025-01,2,2,1,1
780,2025-01-10,Paid Search,Mobile,International,2025-01,2,2,0,0
781,2025-01-10,Paid Search,Mobile,Midwest,2025-01,3,3,0,0
782,2025-01-10,Paid Search,Mobile,Northeast,2025-01,2,2,0,0
783,2025-01-10,Paid Search,Mobile,South,2025-01,4,4,0,0
784,2025-01-10,Paid Search,Mobile,West,2025-01,2,2,0,0
785,2025-01-10,Paid Search,Tablet,Midwest,2025-01,1,1,1,0
786,2025-01-10,Paid Search,Tablet,West,2025-01,1,1,0,0
787,2025-01-10,Paid Social,Desktop,International,2025-01,2,2,0,0
788,2025-01-10,Paid Social,Desktop,Midwest,2025-01,2,2,0,0
