customer_id,region,customer_segment,signup_date,country,marketing_opt_in
U52555,Northeast,Returning,2024-01-01,United States,1
U36838,Northeast,Returning,2024-01-01,United States,1
U28300,South,Returning,2024-01-01,United States,1
U51850,South,New,2024-01-01,United States,1
U83845,Midwest,Returning,2024-01-01,United States,1
U84336,Northeast,Returning,2024-01-01,United States,1
U82495,Northeast,New,2024-01-01,United States,1
U42029,West,New,2024-01-01,United States,1
U65907,South,New,2024-01-01,United States,1
U33745,South,New,2024-01-01,United States,1
U98506,Northeast,Returning,2024-01-01,United States,1
U97233,West,Returning,2024-01-01,United States,1
U26520,South,Returning,2024-01-01,United States,1
U32497,Midwest,Returning,2024-01-01,United States,1
U47544,Midwest,Returning,2024-01-01,United States,1
U42355,West,Returning,2024-01-01,United States,1
U77408,Midwest,Returning,2024-01-01,United States,1
U74484,Midwest,Returning,2024-01-01,United States,1
U25743,South,New,2024-01-01,United States,1
U16559,International,New,2024-01-01,United States,1
U74391,Northeast,Returning,2024-01-01,United States,1
U20038,West,Returning,2024-01-01,United States,1
U69638,Northeast,New,2024-01-01,United States,1
U93375,South,Returning,2024-01-01,United States,1
U83827,Midwest,Returning,2024-01-01,United States,1
U57342,South,Returning,2024-01-01,United States,1
U80000,Northeast,Returning,2024-01-01,United States,1
U29284,West,New,2024-01-01,United States,1
U26620,Midwest,New,2024-01-01,United States,1
U29066,South,Returning,2024-01-01,United States,1
U80541,West,Returning,2024-01-01,United States,1
U31520,South,Returning,2024-01-01,United States,1
U23736,Northeast,Returning,2024-01-01,United States,1
U32380,Midwest,New,2024-01-01,United States,1
U11329,Midwest,Returning,2024-01-01,United States,1
U28635,South,New,2024-01-01,United States,1
U12091,South,New,2024-01-01,United States,1
U93503,South,New,2024-01-01,United States,1
U16427,South,New,2024-01-01,United States,1
U58261,West,Returning,2024-01-01,United States,1
U62775,South,New,2024-01-01,United States,1
U92850,Northeast,New,2024-01-01,United States,1
U73173,West,New,2024-01-01,United States,1
U61539,International,Returning,2024-01-01,United States,1
U51805,Northeast,Returning,2024-01-01,United States,1
U92467,South,Returning,2024-01-01,United States,1
U19541,South,Returning,2024-01-01,United States,1
U17569,Midwest,New,2024-01-01,United States,1
U23247,South,New,2024-01-01,United States,1
U70589,West,New,2024-01-01,United States,1
U37468,South,Returning,2024-01-01,United States,1
U33136,Northeast,Returning,2024-01-01,United States,1
U73451,South,Returning,2024-01-01,United States,1
U93063,West,Returning,2024-01-01,United States,1
U29300,West,New,2024-01-01,United States,1
U86534,Midwest,Returning,2024-01-01,United States,1
U29056,West,Returning,2024-01-01,United States,1
U67734,Northeast,Returning,2024-01-01,United States,1
U20020,West,Returning,2024-01-01,United States,1
U36318,West,New,2024-01-01,United States,1
U48430,Midwest,Returning,2024-01-01,United States,1
U66851,Midwest,Returning,2024-01-01,United States,1
U93203,South,New,2024-01-01,United States,1
U48674,West,Returning,2024-01-01,United States,1
U69040,Northeast,Returning,2024-01-01,United States,1
U59016,South,Returning,2024-01-01,United States,1
U61737,West,Returning,2024-01-01,United States,1
U44639,Northeast,New,2024-01-01,United States,1
U67925,Midwest,New,2024-01-01,United States,1
U30800,West,Returning,2024-01-01,United States,1
U94809,South,Returning,2024-01-01,United States,1
U78550,Northeast,Returning,2024-01-01,United States,1
U18360,International,New,2024-01-01,United States,1
U56313,West,Returning,2024-01-01,United States,1
U99960,Northeast,New,2024-01-01,United States,1
U85283,Northeast,Returning,2024-01-01,United States,1
U94052,West,Returning,2024-01-01,United States,1
U84738,South,Returning,2024-01-01,United States,1
U50226,International,Returning,2024-01-01,United States,1
U42314,West,Returning,2024-01-01,United States,1
U71000,South,New,2024-01-01,United States,1
U53476,West,Returning,2024-01-01,United States,1
U27888,Midwest,Returning,2024-01-01,United States,1
U54475,West,Returning,2024-01-01,United States,1
U86889,West,Returning,2024-01-01,United States,1
U38090,Northeast,Returning,2024-01-01,United States,1
U27870,South,Returning,2024-01-01,United States,1
U80310,West,New,2024-01-01,United States,1
U13816,Northeast,New,2024-01-01,United States,1
U39260,Midwest,Returning,2024-01-01,United States,1
U43078,International,New,2024-01-01,United States,1
U39337,West,New,2024-01-01,United States,1
U30149,South,New,2024-01-01,United States,1
U95244,Northeast,Returning,2024-01-01,United States,1
U61921,South,New,2024-01-01,United States,1
U22256,South,New,2024-01-01,United States,1
U24383,International,Returning,2024-01-01,United States,1
U61743,International,Returning,2024-01-01,United States,1
U81748,International,New,2024-01-01,United States,1
U84256,South,Returning,2024-01-01,United States,1
U51291,International,Returning,2024-01-01,United States,1
U50917,Northeast,New,2024-01-01,United States,1
U65744,International,Returning,2024-01-01,United States,1
U33223,Northeast,New,2024-01-01,United States,1
U79420,South,New,2024-01-01,United States,1
U24739,West,New,2024-01-01,United States,1
U77172,West,Returning,2024-01-01,United States,1
U54240,Midwest,Returning,2024-01-01,United States,1
U46310,Midwest,Returning,2024-01-01,United States,1
U68686,Northeast,New,2024-01-01,United States,1
U18165,Northeast,Returning,2024-01-01,United States,1
U19277,Northeast,Returning,2024-01-01,United States,1
U43404,West,New,2024-01-01,United States,1
U35929,South,New,2024-01-01,United States,1
U65765,Northeast,New,2024-01-01,United States,1
U65365,South,Returning,2024-01-01,United States,1
U25320,South,New,2024-01-01,United States,1
U69211,Northeast,Returning,2024-01-01,United States,1
U24942,South,Returning,2024-01-01,United States,1
U48028,Northeast,New,2024-01-01,United States,1
U40005,Northeast,Returning,2024-01-01,United States,1
U69399,West,Returning,2024-01-01,United States,1
U71505,West,Returning,2024-01-01,United States,1
U50057,South,Returning,2024-01-01,United States,1
U17795,International,New,2024-01-01,United States,1
U58002,South,New,2024-01-01,United States,1
U72608,Midwest,Returning,2024-01-01,United States,1
U22322,South,Returning,2024-01-01,United States,1
U62631,Northeast,Returning,2024-01-01,United States,1
U29596,South,New,2024-01-01,United States,1
U76985,Midwest,Returning,2024-01-01,United States,1
U94424,South,New,2024-01-01,United States,1
U74837,South,Returning,2024-01-01,United States,1
U71771,Northeast,Returning,2024-01-01,United States,1
U63779,West,Returning,2024-01-01,United States,1
U64398,South,Returning,2024-01-01,United States,1
U27605,South,Returning,2024-01-01,United States,1
U76959,Northeast,Returning,2024-01-01,United States,1
U93999,West,New,2024-01-01,United States,1
U24700,Northeast,New,2024-01-01,United States,1
U73379,Northeast,New,2024-01-01,United States,1
U75298,West,Returning,2024-01-01,United States,1
U59771,Northeast,Returning,2024-01-01,United States,1
U73088,Midwest,New,2024-01-01,United States,1
U17197,West,New,2024-01-01,United States,1
U94031,South,Returning,2024-01-01,United States,1
U84450,Northeast,New,2024-01-01,United States,1
U23129,Midwest,New,2024-01-01,United States,1
U86045,Midwest,Returning,2024-01-01,United States,1
U10706,South,New,2024-01-01,United States,1
U67846,Midwest,Returning,2024-01-01,United States,1
U71393,Northeast,Returning,2024-01-01,United States,1
U37583,Northeast,New,2024-01-01,United States,1
U61286,Midwest,Returning,2024-01-01,United States,1
U95182,West,Returning,2024-01-01,United States,1
U68320,South,Returning,2024-01-01,United States,1
U42444,Northeast,New,2024-01-01,United States,1
U21303,West,Returning,2024-01-01,United States,1
U66762,South,New,2024-01-01,United States,1
U17973,Midwest,Returning,2024-01-01,United States,1
U52616,South,Returning,2024-01-01,United States,1
U61297,West,New,2024-01-01,United States,1
U28291,West,New,2024-01-01,United States,1
U88050,South,New,2024-01-01,United States,1
U61758,Northeast,Returning,2024-01-01,United States,1
U88887,Northeast,New,2024-01-01,United States,1
U47634,Midwest,Returning,2024-01-01,United States,1
U24737,Northeast,Returning,2024-01-01,United States,1
U88650,International,Returning,2024-01-01,United States,1
U77746,Northeast,New,2024-01-01,United States,1
U86695,International,Returning,2024-01-01,United States,1
U74224,International,New,2024-01-01,United States,1
U87955,South,New,2024-01-01,United States,1
U92911,International,New,2024-01-01,United States,1
U24544,West,Returning,2024-01-01,United States,1
U78744,Northeast,Returning,2024-01-01,United States,1
U83507,International,New,2024-01-01,United States,1
U19278,Northeast,Returning,2024-01-01,United States,1
U71896,Midwest,Returning,2024-01-01,United States,1
U17233,Northeast,New,2024-01-01,United States,1
U90237,International,New,2024-01-01,United States,1
U61385,West,Returning,2024-01-01,United States,1
U56855,Midwest,New,2024-01-01,United States,1
U90511,Midwest,New,2024-01-01,United States,1
U46099,International,New,2024-01-01,United States,1
U60051,Northeast,New,2024-01-01,United States,1
U62437,South,Returning,2024-01-01,United States,1
U95893,International,New,2024-01-01,United States,1
U72447,South,Returning,2024-01-01,United States,1
U41273,Midwest,Returning,2024-01-01,United States,1
U14447,Midwest,Returning,2024-01-01,United States,1
U57238,Northeast,New,2024-01-01,United States,1
U52539,International,New,2024-01-01,United States,1
U40231,Midwest,Returning,2024-01-01,United States,1
U67931,Northeast,New,2024-01-01,United States,1
U15608,South,Returning,2024-01-01,United States,1
U19376,West,New,2024-01-01,United States,1
U96656,South,New,2024-01-01,United States,1
U73039,South,Returning,2024-01-01,United States,1
U77953,South,New,2024-01-01,United States,1
U84449,West,New,2024-01-01,United States,1
U26165,Midwest,Returning,2024-01-01,United States,1
U98722,South,New,2024-01-01,United States,1
U39962,Midwest,New,2024-01-01,United States,1
U39896,Northeast,Returning,2024-01-01,United States,1
U92558,Midwest,New,2024-01-01,United States,1
U28673,Midwest,Returning,2024-01-01,United States,1
U72631,International,Returning,2024-01-01,United States,1
U64017,International,Returning,2024-01-01,United States,1
U53579,South,Returning,2024-01-01,United States,1
U79343,West,Returning,2024-01-01,United States,1
U92780,South,Returning,2024-01-01,United States,1
U52768,South,New,2024-01-01,United States,1
U62637,Midwest,Returning,2024-01-01,United States,1
U31446,Midwest,New,2024-01-01,United States,1
U54660,South,Returning,2024-01-01,United States,1
U55989,West,Returning,2024-01-01,United States,1
U67077,Midwest,Returning,2024-01-01,United States,1
U57643,West,Returning,2024-01-01,United States,1
U76512,Northeast,Returning,2024-01-01,United States,1
U66401,South,New,2024-01-01,United States,1
U72612,Northeast,Returning,2024-01-01,United States,1
U92656,West,Returning,2024-01-01,United States,1
U40229,South,New,2024-01-01,United States,1
U47994,Midwest,Returning,2024-01-01,United States,1
U89183,International,Returning,2024-01-01,United States,1
U90345,International,New,2024-01-01,United States,1
U16605,South,Returning,2024-01-01,United States,1
U25425,West,Returning,2024-01-01,United States,1
U71992,South,New,2024-01-01,United States,1
U66065,Midwest,Returning,2024-01-01,United States,1
U84990,Midwest,New,2024-01-01,United States,1
U94641,Midwest,New,2024-01-01,United States,1
U92628,Northeast,Returning,2024-01-01,United States,1
U61169,Midwest,New,2024-01-01,United States,1
U97458,Northeast,New,2024-01-01,United States,1
U18489,International,New,2024-01-01,United States,1
U26987,Midwest,New,2024-01-01,United States,1
U52069,West,Returning,2024-01-01,United States,1
U19824,Northeast,Returning,2024-01-01,United States,1
U74425,Northeast,Returning,2024-01-01,United States,1
U59714,Northeast,Returning,2024-01-01,United States,1
U11458,Northeast,New,2024-01-01,United States,1
U36341,International,Returning,2024-01-01,United States,1
U32155,South,Returning,2024-01-01,United States,1
U80445,Northeast,New,2024-01-01,United States,1
U99512,Midwest,New,2024-01-01,United States,1
U67228,Midwest,New,2024-01-01,United States,1
U23007,South,New,2024-01-01,United States,1
U50399,Midwest,Returning,2024-01-01,United States,1
U13566,Northeast,New,2024-01-01,United States,1
U64312,West,Returning,2024-01-01,United States,1
U60635,Northeast,New,2024-01-01,United States,1
U66480,International,Returning,2024-01-01,United States,1
U13432,Midwest,New,2024-01-01,United States,1
U86416,West,New,2024-01-01,United States,1
U33396,Northeast,Returning,2024-01-01,United States,1
U82462,International,Returning,2024-01-01,United States,1
U46998,South,New,2024-01-01,United States,1
U45814,Northeast,New,2024-01-01,United States,1
U80515,Northeast,New,2024-01-01,United States,1
U84620,South,Returning,2024-01-01,United States,1
U47862,Midwest,New,2024-01-01,United States,1
U92539,West,Returning,2024-01-01,United States,1
U37146,West,New,2024-01-01,United States,1
U46579,Northeast,Returning,2024-01-01,United States,1
U74880,South,Returning,2024-01-01,United States,1
U63433,West,New,2024-01-01,United States,1
U18655,International,New,2024-01-01,United States,1
U43072,International,Returning,2024-01-01,United States,1
U35398,South,Returning,2024-01-01,United States,1
U37512,Midwest,Returning,2024-01-01,United States,1
U55888,West,New,2024-01-01,United States,1
U68219,Northeast,Returning,2024-01-01,United States,1
U46367,Midwest,New,2024-01-01,United States,1
U70797,Northeast,Returning,2024-01-01,United States,1
U16137,International,Returning,2024-01-01,United States,1
U92873,South,Returning,2024-01-01,United States,1
U61448,South,New,2024-01-01,United States,1
U20355,West,Returning,2024-01-01,United States,1
U52627,Midwest,Returning,2024-01-01,United States,1
U86887,West,Returning,2024-01-01,United States,1
U17104,Midwest,Returning,2024-01-01,United States,1
