UserID,LastOrderDate,DaysSinceLastPurchase,LifetimeOrders,LifetimeNetRevenue,AcquisitionChannel,Region,PlanTier,CustomerSegment,RiskScore,RiskBand,ChurnSignal,RecommendedAction
U000287,,9999,0,0.0,Organic,North America,Growth,Consumer,100.0,High,0,Winback offer
U000288,,9999,0,0.0,Paid Search,North America,Free,Mid-Market,100.0,High,0,Winback offer
U000289,,9999,0,0.0,Paid Search,Europe,Free,Consumer,100.0,High,0,Winback offer
U000290,,9999,0,0.0,Organic,Europe,Growth,SMB,100.0,High,0,Winback offer
U000291,,9999,0,0.0,Partner,APAC,Free,SMB,100.0,High,0,Winback offer
U000292,,9999,0,0.0,Paid Social,Europe,Growth,Consumer,100.0,High,0,Winback offer
U000293,,9999,0,0.0,Lifecycle Email,APAC,Pro,Mid-Market,100.0,High,0,Winback offer
U000294,,9999,0,0.0,Paid Social,Europe,Starter,SMB,100.0,High,0,Winback offer
U000295,,9999,0,0.0,Lifecycle Email,APAC,Free,Consumer,100.0,High,0,Winback offer
U000296,,9999,0,0.0,Paid Social,LATAM,Free,Consumer,100.0,High,0,Winback offer
U000297,,9999,0,0.0,Paid Search,Europe,Free,Consumer,100.0,High,0,Winback offer
U000298,,9999,0,0.0,Organic,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U000299,2026-04-11,50,1,57.39,Lifecycle Email,APAC,Growth,Mid-Market,0.0,Low,0,Monitor
U000300,,9999,0,0.0,Organic,North America,Growth,SMB,100.0,High,0,Winback offer
U000301,2026-05-11,20,14,207.87,Partner,Europe,Free,Consumer,0.0,Low,0,Cross-sell
U000302,,9999,0,0.0,Organic,Europe,Starter,SMB,100.0,High,0,Winback offer
U000303,,9999,0,0.0,Referral,North America,Free,SMB,100.0,High,0,Winback offer
U000304,,9999,0,0.0,Lifecycle Email,Europe,Starter,SMB,100.0,High,0,Winback offer
U000305,2026-05-30,1,5,221.04,Organic,Europe,Starter,SMB,0.0,Low,0,Cross-sell
U000306,,9999,0,0.0,Paid Search,APAC,Starter,SMB,100.0,High,0,Winback offer
U000307,,9999,0,0.0,Partner,Europe,Starter,Mid-Market,100.0,High,0,Winback offer
U000308,2025-08-25,279,3,348.28,Organic,APAC,Growth,Mid-Market,100.0,High,1,Winback offer
U000309,,9999,0,0.0,Paid Social,North America,Free,SMB,100.0,High,0,Winback offer
U000310,2025-09-20,253,9,3188.37,Partner,Europe,Growth,Enterprise,100.0,High,1,Winback offer
U000311,2026-03-04,88,4,106.35,Organic,North America,Starter,Consumer,31.9,Low,0,Monitor
U000312,,9999,0,0.0,Paid Social,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U000313,,9999,0,0.0,Referral,APAC,Starter,SMB,100.0,High,0,Winback offer
U000314,2025-10-30,213,11,290.49,Paid Search,North America,Starter,Consumer,100.0,High,1,Winback offer
U000315,2026-05-21,10,10,3567.83,Referral,North America,Pro,Mid-Market,0.0,Low,0,Cross-sell
U000316,,9999,0,0.0,Organic,APAC,Free,Consumer,100.0,High,0,Winback offer
U000317,2026-04-25,36,10,1102.67,Paid Social,APAC,Pro,SMB,3.3,Low,0,Monitor
U000318,2025-11-05,207,21,2854.04,Organic,APAC,Growth,Mid-Market,97.4,High,1,Winback offer
U000319,2025-12-09,173,3,197.65,Organic,North America,Pro,Consumer,78.7,High,1,Winback offer
U000320,2025-11-29,183,5,74.73,Organic,North America,Free,Consumer,84.2,High,1,Winback offer
U000321,2026-05-30,1,1,137.21,Partner,APAC,Growth,Consumer,0.0,Low,0,Monitor
U000322,,9999,0,0.0,Paid Search,LATAM,Growth,Consumer,100.0,High,0,Winback offer
U000323,2025-01-31,485,5,316.41,Paid Social,North America,Pro,Consumer,100.0,High,1,Winback offer
U000324,2025-09-02,271,3,54.06,Paid Search,North America,Starter,Consumer,100.0,High,1,Winback offer
U000325,,9999,0,0.0,Referral,APAC,Free,SMB,100.0,High,0,Winback offer
U000326,,9999,0,0.0,Referral,Europe,Free,Consumer,100.0,High,0,Winback offer
U000327,,9999,0,0.0,Paid Social,North America,Pro,Mid-Market,100.0,High,0,Winback offer
U000328,,9999,0,0.0,Paid Social,Europe,Starter,SMB,100.0,High,0,Winback offer
U000329,,9999,0,0.0,Organic,APAC,Free,Consumer,100.0,High,0,Winback offer
U000330,2025-11-09,203,7,97.41,Referral,Europe,Free,Consumer,95.2,High,1,Winback offer
U000331,2026-04-22,39,8,492.69,Paid Search,APAC,Growth,SMB,2.0,Low,0,Monitor
U000332,,9999,0,0.0,Paid Search,APAC,Free,Mid-Market,100.0,High,0,Winback offer
U000333,,9999,0,0.0,Lifecycle Email,North America,Growth,Consumer,100.0,High,0,Winback offer
U000334,,9999,0,0.0,Referral,Europe,Free,Consumer,100.0,High,0,Winback offer
U000335,,9999,0,0.0,Organic,North America,Starter,SMB,100.0,High,0,Winback offer
U000336,2026-03-29,63,3,41.92,Organic,North America,Starter,Consumer,9.2,Low,0,Monitor
U000337,2026-04-20,41,9,319.76,Paid Search,North America,Growth,Consumer,6.1,Low,0,Monitor
U000338,,9999,0,0.0,Paid Social,Europe,Free,Consumer,100.0,High,0,Winback offer
U000339,2026-03-27,65,5,112.42,Paid Social,North America,Starter,Consumer,14.8,Low,0,Monitor
U000340,,9999,0,0.0,Paid Social,Europe,Growth,SMB,100.0,High,0,Winback offer
U000341,2026-05-30,1,2,58.11,Referral,North America,Starter,Consumer,0.0,Low,0,Cross-sell
U000342,,9999,0,0.0,Organic,APAC,Starter,Consumer,100.0,High,0,Winback offer
U000343,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U000344,2026-03-19,73,5,459.48,Organic,Europe,Growth,SMB,23.7,Low,0,Monitor
U000345,2025-04-16,410,3,93.31,Organic,North America,Starter,Consumer,100.0,High,1,Winback offer
U000346,2025-02-26,459,4,68.42,Organic,APAC,Free,SMB,100.0,High,1,Winback offer
U000347,,9999,0,0.0,Organic,APAC,Starter,Consumer,100.0,High,0,Winback offer
U000348,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U000349,2026-05-26,5,2,473.1,Partner,North America,Growth,Mid-Market,0.0,Low,0,Cross-sell
U000350,2026-04-19,42,6,102.55,Organic,Europe,Free,Consumer,6.6,Low,0,Monitor
U000351,,9999,0,0.0,Partner,North America,Free,Consumer,100.0,High,0,Winback offer
U000352,2026-04-20,41,7,459.71,Organic,Europe,Starter,SMB,4.6,Low,0,Monitor
U000353,,9999,0,0.0,Organic,APAC,Starter,Consumer,100.0,High,0,Winback offer
U000354,2026-03-24,68,13,192.01,Paid Social,North America,Free,SMB,17.9,Low,0,Monitor
U000355,2025-08-08,296,4,294.62,Referral,North America,Starter,Mid-Market,100.0,High,1,Winback offer
U000356,,9999,0,0.0,Organic,Europe,Growth,Consumer,100.0,High,0,Winback offer
U000357,,9999,0,0.0,Organic,APAC,Growth,SMB,100.0,High,0,Winback offer
U000358,,9999,0,0.0,Partner,North America,Growth,Consumer,100.0,High,0,Winback offer
U000359,2026-02-20,100,18,497.59,Organic,North America,Free,SMB,38.5,Medium,1,Lifecycle email
U000360,2025-05-13,383,4,36.97,Paid Search,Europe,Free,Consumer,100.0,High,1,Winback offer
U000361,,9999,0,0.0,Organic,APAC,Free,SMB,100.0,High,0,Winback offer
U000362,,9999,0,0.0,Paid Social,LATAM,Pro,SMB,100.0,High,0,Winback offer
U000363,,9999,0,0.0,Referral,APAC,Growth,Enterprise,100.0,High,0,Winback offer
U000364,2026-01-17,134,2,24.57,Paid Search,Europe,Starter,Consumer,60.2,Medium,1,Lifecycle email
U000365,,9999,0,0.0,Organic,North America,Free,SMB,100.0,High,0,Winback offer
U000366,2026-05-11,20,5,186.5,Paid Search,Europe,Starter,SMB,0.0,Low,0,Cross-sell
U000367,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U000368,2026-04-01,60,1,73.01,Organic,North America,Pro,Consumer,16.5,Low,0,Monitor
U000369,,9999,0,0.0,Paid Social,APAC,Starter,SMB,100.0,High,0,Winback offer
U000370,,9999,0,0.0,Organic,LATAM,Free,Consumer,100.0,High,0,Winback offer
U000371,2026-02-28,92,5,220.94,Organic,APAC,Pro,Consumer,34.1,Low,1,Monitor
U000372,2026-04-09,52,10,384.78,Organic,LATAM,Growth,Consumer,12.1,Low,0,Monitor
U000373,,9999,0,0.0,Partner,North America,Growth,SMB,100.0,High,0,Winback offer
U000374,2025-12-12,170,1,32.68,Lifecycle Email,Europe,Starter,Consumer,77.0,High,1,Winback offer
U000375,,9999,0,0.0,Paid Social,APAC,Starter,SMB,100.0,High,0,Winback offer
U000376,2026-05-04,27,11,474.52,Organic,North America,Starter,SMB,0.0,Low,0,Cross-sell
U000377,,9999,0,0.0,Referral,North America,Free,SMB,100.0,High,0,Winback offer
U000378,,9999,0,0.0,Paid Social,North America,Starter,Consumer,100.0,High,0,Winback offer
U000379,2026-01-19,132,1,10.17,Partner,APAC,Free,SMB,54.6,Medium,1,Lifecycle email
U000380,2026-05-18,13,10,386.23,Organic,APAC,Free,Mid-Market,0.0,Low,0,Cross-sell
U000381,,9999,0,0.0,Lifecycle Email,APAC,Pro,SMB,100.0,High,0,Winback offer
U000382,,9999,0,0.0,Referral,North America,Free,Mid-Market,100.0,High,0,Winback offer
U000383,,9999,0,0.0,Paid Search,APAC,Starter,Consumer,100.0,High,0,Winback offer
U000384,,9999,0,0.0,Partner,North America,Free,SMB,100.0,High,0,Winback offer
U000385,2026-05-16,15,4,60.86,Lifecycle Email,APAC,Free,Consumer,0.0,Low,0,Cross-sell
U000386,,9999,0,0.0,Referral,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U000387,,9999,0,0.0,Paid Social,Europe,Starter,Consumer,100.0,High,0,Winback offer
U000388,2026-04-19,42,12,499.1,Paid Search,North America,Starter,SMB,6.6,Low,0,Monitor
U000389,2026-04-03,58,6,310.54,Organic,APAC,Growth,Consumer,13.9,Low,0,Monitor
U000390,,9999,0,0.0,Paid Social,APAC,Growth,SMB,100.0,High,0,Winback offer
U000391,,9999,0,0.0,Paid Social,APAC,Starter,Enterprise,100.0,High,0,Winback offer
U000392,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U000393,2026-04-24,37,6,633.19,Paid Search,North America,Pro,Consumer,3.9,Low,0,Monitor
U000394,,9999,0,0.0,Paid Social,APAC,Pro,Consumer,100.0,High,0,Winback offer
U000395,,9999,0,0.0,Referral,North America,Starter,Consumer,100.0,High,0,Winback offer
U000396,,9999,0,0.0,Paid Social,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U000397,2026-05-17,14,6,849.65,Paid Search,APAC,Starter,Enterprise,0.0,Low,0,Cross-sell
U000398,,9999,0,0.0,Lifecycle Email,North America,Free,SMB,100.0,High,0,Winback offer
U000399,,9999,0,0.0,Lifecycle Email,North America,Free,Mid-Market,100.0,High,0,Winback offer
U000400,,9999,0,0.0,Lifecycle Email,LATAM,Free,Consumer,100.0,High,0,Winback offer
U000401,2025-10-03,240,13,283.21,Paid Search,North America,Free,SMB,100.0,High,1,Winback offer
U000402,,9999,0,0.0,Paid Social,North America,Starter,Consumer,100.0,High,0,Winback offer
U000403,,9999,0,0.0,Lifecycle Email,North America,Starter,SMB,100.0,High,0,Winback offer
U000404,2026-03-28,64,7,821.17,Organic,APAC,Growth,Mid-Market,18.7,Low,0,Monitor
U000405,2025-05-18,378,20,1568.61,Paid Search,North America,Growth,SMB,100.0,High,1,Winback offer
U000406,2026-05-27,4,10,379.26,Partner,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U000407,,9999,0,0.0,Paid Search,Europe,Starter,Mid-Market,100.0,High,0,Winback offer
U000408,2026-05-30,1,2,72.4,Referral,APAC,Growth,Consumer,0.0,Low,0,Cross-sell
U000409,2026-03-03,89,6,66.74,Paid Social,North America,Free,Consumer,32.5,Low,0,Monitor
U000410,2025-10-26,217,3,45.49,Paid Social,APAC,Free,Consumer,100.0,High,1,Winback offer
U000411,,9999,0,0.0,Paid Search,APAC,Free,Mid-Market,100.0,High,0,Winback offer
U000412,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U000413,,9999,0,0.0,Paid Social,APAC,Free,Consumer,100.0,High,0,Winback offer
U000414,,9999,0,0.0,Paid Search,North America,Starter,SMB,100.0,High,0,Winback offer
U000415,2026-01-10,141,6,323.64,Paid Social,North America,Growth,Consumer,56.6,Medium,1,Lifecycle email
U000416,2026-02-26,94,1,12.91,Referral,Europe,Free,Consumer,35.2,Medium,1,Lifecycle email
U000417,2026-03-07,85,12,953.08,Lifecycle Email,APAC,Growth,SMB,30.3,Low,0,Monitor
U000418,2025-11-30,182,21,997.09,Partner,APAC,Growth,Consumer,76.1,High,1,Winback offer
U000419,,9999,0,0.0,Paid Social,North America,Starter,Consumer,100.0,High,0,Winback offer
U000420,2026-01-28,123,2,76.34,Organic,APAC,Growth,Consumer,51.2,Medium,1,Lifecycle email
U000421,,9999,0,0.0,Paid Social,North America,Growth,Consumer,100.0,High,0,Winback offer
U000422,2026-01-10,141,11,788.44,Organic,APAC,Growth,SMB,55.1,Medium,1,Lifecycle email
U000423,,9999,0,0.0,Organic,APAC,Growth,Enterprise,100.0,High,0,Winback offer
U000424,,9999,0,0.0,Organic,North America,Free,Mid-Market,100.0,High,0,Winback offer
U000425,2026-03-25,67,5,271.46,Partner,North America,Growth,Consumer,18.9,Low,0,Monitor
U000427,2026-05-31,0,2,39.25,Referral,North America,Free,SMB,0.0,Low,0,Cross-sell
U000428,,9999,0,0.0,Partner,APAC,Growth,Consumer,100.0,High,0,Winback offer
U000429,,9999,0,0.0,Referral,APAC,Starter,Consumer,100.0,High,0,Winback offer
U000430,,9999,0,0.0,Paid Search,North America,Pro,Consumer,100.0,High,0,Winback offer
U000431,2026-03-23,69,8,369.56,Partner,Europe,Growth,Consumer,11.0,Low,0,Monitor
U000432,2026-04-17,44,17,1182.22,Paid Search,Europe,Pro,Consumer,7.7,Low,0,Monitor
U000433,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U000434,2025-06-29,336,3,145.43,Paid Search,North America,Growth,SMB,100.0,High,1,Winback offer
U000435,2026-03-14,78,6,111.54,Organic,North America,Starter,Consumer,26.4,Low,0,Monitor
U000436,,9999,0,0.0,Paid Social,Europe,Free,SMB,100.0,High,0,Winback offer
U000437,,9999,0,0.0,Organic,Europe,Free,SMB,100.0,High,0,Winback offer
U000438,2024-05-15,746,4,344.51,Partner,LATAM,Growth,SMB,100.0,High,1,Winback offer
U000439,,9999,0,0.0,Paid Search,APAC,Growth,Consumer,100.0,High,0,Winback offer
U000440,,9999,0,0.0,Paid Social,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U000441,2025-10-04,239,13,1625.38,Lifecycle Email,North America,Pro,SMB,100.0,High,1,Winback offer
U000442,,9999,0,0.0,Paid Search,Europe,Free,SMB,100.0,High,0,Winback offer
U000443,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U000444,2025-03-28,429,2,84.66,Referral,North America,Growth,Consumer,100.0,High,1,Winback offer
U000445,2026-05-30,1,14,420.37,Organic,APAC,Free,SMB,0.0,Low,0,Cross-sell
U000446,,9999,0,0.0,Paid Search,APAC,Free,SMB,100.0,High,0,Winback offer
U000447,,9999,0,0.0,Paid Social,APAC,Growth,Consumer,100.0,High,0,Winback offer
U000448,2026-02-20,100,4,88.55,Paid Social,Europe,Starter,Consumer,38.5,Medium,1,Lifecycle email
U000449,2026-05-21,10,12,1902.04,Paid Search,APAC,Starter,Enterprise,0.0,Low,0,Cross-sell
U000450,,9999,0,0.0,Paid Social,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U000451,,9999,0,0.0,Partner,Europe,Growth,Consumer,100.0,High,0,Winback offer
U000452,2025-07-27,308,4,288.54,Organic,APAC,Growth,Consumer,100.0,High,1,Winback offer
U000453,,9999,0,0.0,Paid Search,APAC,Growth,Consumer,100.0,High,0,Winback offer
U000454,,9999,0,0.0,Organic,North America,Starter,SMB,100.0,High,0,Winback offer
U000455,,9999,0,0.0,Paid Social,North America,Starter,SMB,100.0,High,0,Winback offer
U000456,,9999,0,0.0,Paid Social,APAC,Growth,Consumer,100.0,High,0,Winback offer
U000457,,9999,0,0.0,Paid Social,North America,Pro,Consumer,100.0,High,0,Winback offer
U000458,2026-03-22,70,29,1199.95,Organic,Europe,Growth,Consumer,20.5,Low,0,Monitor
U000459,2026-04-25,36,13,557.84,Lifecycle Email,APAC,Starter,SMB,3.3,Low,0,Monitor
U000460,,9999,0,0.0,Partner,Europe,Growth,Mid-Market,100.0,High,0,Winback offer
U000461,2025-08-25,279,3,66.61,Paid Search,North America,Free,SMB,100.0,High,1,Winback offer
U000462,2026-03-20,72,8,566.27,Paid Social,Europe,Starter,Mid-Market,23.1,Low,0,Monitor
U000463,,9999,0,0.0,Paid Search,North America,Free,SMB,100.0,High,0,Winback offer
U000464,,9999,0,0.0,Paid Social,APAC,Free,SMB,100.0,High,0,Winback offer
U000465,2026-05-10,21,1,31.1,Paid Social,North America,Pro,Consumer,0.0,Low,0,Monitor
U000466,,9999,0,0.0,Paid Search,APAC,Free,Mid-Market,100.0,High,0,Winback offer
U000467,,9999,0,0.0,Partner,North America,Pro,Consumer,100.0,High,0,Winback offer
U000468,,9999,0,0.0,Paid Search,North America,Pro,Consumer,100.0,High,0,Winback offer
U000469,2026-05-03,28,2,41.23,Lifecycle Email,LATAM,Free,Consumer,0.0,Low,0,Cross-sell
U000470,,9999,0,0.0,Organic,APAC,Free,SMB,100.0,High,0,Winback offer
U000471,2026-05-26,5,19,403.87,Paid Social,North America,Starter,Consumer,0.0,Low,0,Cross-sell
U000472,,9999,0,0.0,Organic,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U000473,2026-05-09,22,5,105.55,Organic,North America,Starter,Consumer,0.0,Low,0,Cross-sell
U000474,2026-05-02,29,7,600.0,Referral,Europe,Starter,Mid-Market,0.0,Low,0,Cross-sell
U000475,,9999,0,0.0,Partner,APAC,Free,Consumer,100.0,High,0,Winback offer
U000477,2026-05-23,8,11,632.75,Paid Social,Europe,Starter,Mid-Market,0.0,Low,0,Cross-sell
U000478,,9999,0,0.0,Paid Social,Europe,Starter,Mid-Market,100.0,High,0,Winback offer
U000479,2026-05-11,20,16,850.32,Organic,North America,Starter,SMB,0.0,Low,0,Cross-sell
U000480,2026-04-16,45,14,382.5,Referral,APAC,Starter,Consumer,0.8,Low,0,Monitor
U000481,,9999,0,0.0,Referral,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U000482,2026-05-30,1,5,194.19,Organic,APAC,Growth,SMB,0.0,Low,0,Cross-sell
U000483,,9999,0,0.0,Referral,APAC,Free,Consumer,100.0,High,0,Winback offer
U000484,2026-04-29,32,7,247.72,Paid Search,Europe,Growth,Consumer,1.1,Low,0,Monitor
U000485,2025-11-21,191,6,241.52,Partner,North America,Starter,Consumer,84.1,High,1,Winback offer
U000486,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U000487,,9999,0,0.0,Referral,Europe,Starter,SMB,100.0,High,0,Winback offer
U000488,2026-02-23,97,7,113.41,Paid Social,APAC,Starter,Consumer,27.9,Low,1,Monitor
U000489,2026-02-14,106,4,124.18,Organic,Europe,Starter,Consumer,38.8,Medium,1,Lifecycle email
U000490,,9999,0,0.0,Paid Social,North America,Growth,Consumer,100.0,High,0,Winback offer
U000491,2026-03-09,83,13,1954.47,Organic,North America,Starter,Enterprise,29.2,Low,0,Monitor
U000492,,9999,0,0.0,Lifecycle Email,Europe,Free,SMB,100.0,High,0,Winback offer
U000493,2026-04-19,42,7,611.86,Lifecycle Email,Europe,Growth,SMB,5.1,Low,0,Monitor
U000494,,9999,0,0.0,Partner,APAC,Pro,SMB,100.0,High,0,Winback offer
U000495,,9999,0,0.0,Paid Search,Europe,Starter,SMB,100.0,High,0,Winback offer
U000496,2026-03-03,89,9,232.37,Organic,APAC,Free,SMB,32.5,Low,0,Monitor
U000497,2026-02-15,105,4,217.24,Organic,North America,Free,Enterprise,41.2,Medium,1,Lifecycle email
U000498,,9999,0,0.0,Paid Social,Europe,Free,Consumer,100.0,High,0,Winback offer
U000499,,9999,0,0.0,Referral,APAC,Free,Consumer,100.0,High,0,Winback offer
U000500,2026-04-12,49,4,171.08,Paid Social,LATAM,Growth,Consumer,6.0,Low,0,Monitor
U000501,2025-12-19,163,4,84.2,Paid Social,APAC,Starter,Consumer,73.2,High,1,Winback offer
U000502,,9999,0,0.0,Lifecycle Email,APAC,Free,Consumer,100.0,High,0,Winback offer
U000503,,9999,0,0.0,Lifecycle Email,North America,Growth,Consumer,100.0,High,0,Winback offer
U000504,,9999,0,0.0,Paid Search,Europe,Growth,Mid-Market,100.0,High,0,Winback offer
U000505,2026-02-26,94,14,642.35,Organic,APAC,Growth,Consumer,27.7,Low,1,Monitor
U000506,2025-10-29,214,12,996.38,Referral,Europe,Pro,Consumer,100.0,High,1,Winback offer
U000507,2026-05-26,5,4,341.4,Referral,North America,Pro,SMB,0.0,Low,0,Cross-sell
U000508,,9999,0,0.0,Referral,APAC,Starter,Consumer,100.0,High,0,Winback offer
U000509,,9999,0,0.0,Lifecycle Email,North America,Starter,Consumer,100.0,High,0,Winback offer
U000510,,9999,0,0.0,Organic,LATAM,Starter,Consumer,100.0,High,0,Winback offer
U000511,2026-05-21,10,4,238.46,Referral,Europe,Starter,SMB,0.0,Low,0,Cross-sell
U000512,,9999,0,0.0,Organic,North America,Free,Consumer,100.0,High,0,Winback offer
U000513,2026-04-23,38,4,471.7,Paid Social,North America,Growth,Enterprise,4.4,Low,0,Monitor
U000514,2026-04-26,35,8,2765.2,Organic,North America,Pro,Mid-Market,2.8,Low,0,Monitor
U000515,,9999,0,0.0,Paid Search,North America,Starter,SMB,100.0,High,0,Winback offer
U000516,2026-04-27,34,7,587.32,Organic,APAC,Growth,SMB,2.2,Low,0,Monitor
U000517,2026-05-23,8,10,1607.19,Lifecycle Email,LATAM,Growth,Mid-Market,0.0,Low,0,Cross-sell
U000518,,9999,0,0.0,Organic,LATAM,Starter,SMB,100.0,High,0,Winback offer
U000519,2026-05-15,16,6,343.05,Paid Search,APAC,Growth,SMB,0.0,Low,0,Cross-sell
U000520,2026-05-26,5,9,638.43,Referral,APAC,Pro,Consumer,0.0,Low,0,Cross-sell
U000521,2026-04-26,35,2,78.53,Paid Social,LATAM,Starter,Mid-Market,0.0,Low,0,Monitor
U000522,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U000523,,9999,0,0.0,Lifecycle Email,North America,Starter,Consumer,100.0,High,0,Winback offer
U000524,2026-04-21,40,13,2034.03,Lifecycle Email,North America,Starter,Enterprise,8.5,Low,0,Monitor
U000525,,9999,0,0.0,Lifecycle Email,Europe,Starter,SMB,100.0,High,0,Winback offer
U000526,2026-05-30,1,20,2697.53,Referral,North America,Pro,SMB,0.0,Low,0,Cross-sell
U000527,2025-06-03,362,6,189.04,Partner,Europe,Free,SMB,100.0,High,1,Winback offer
U000528,2026-03-14,78,3,160.32,Paid Search,North America,Growth,SMB,18.9,Low,0,Monitor
U000529,2025-08-12,292,9,476.64,Lifecycle Email,North America,Starter,SMB,100.0,High,1,Winback offer
U000530,2026-04-24,37,5,158.14,Organic,North America,Free,SMB,0.9,Low,0,Monitor
U000531,2026-05-29,2,9,499.43,Referral,Europe,Pro,Consumer,0.0,Low,0,Cross-sell
U000532,,9999,0,0.0,Partner,North America,Pro,Mid-Market,100.0,High,0,Winback offer
U000533,,9999,0,0.0,Paid Search,Europe,Starter,SMB,100.0,High,0,Winback offer
U000534,,9999,0,0.0,Referral,LATAM,Starter,Consumer,100.0,High,0,Winback offer
U000535,,9999,0,0.0,Lifecycle Email,North America,Starter,Consumer,100.0,High,0,Winback offer
U000536,,9999,0,0.0,Referral,Europe,Growth,Consumer,100.0,High,0,Winback offer
U000537,,9999,0,0.0,Paid Social,North America,Growth,Consumer,100.0,High,0,Winback offer
