RevenueDriverKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,ServiceKey,SegmentKey,VolumeJobs,TEU,CBM,ChargeableKg,AvgRateUSD,SurchargeUSD,DiscountUSD,RevenueUSD,DataSource,DateKey,YearMonth
202402_ACTUAL_VN_NORTH_FCL_SKA,2024-02-01,Actual,ACTUAL,VN_NORTH,FCL,SKA,189,234.07,0.0,0.0,952.78,10708.05,8643.64,182140.28,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_LCL_ENT,2024-02-01,Actual,ACTUAL,VN_NORTH,LCL,ENT,142,0.0,1010.42,0.0,582.34,4255.69,2894.23,84053.76,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_LCL_MM,2024-02-01,Actual,ACTUAL,VN_NORTH,LCL,MM,124,0.0,799.17,0.0,556.69,3552.55,1518.65,71063.48,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_LCL_SME,2024-02-01,Actual,ACTUAL,VN_NORTH,LCL,SME,98,0.0,566.92,0.0,531.37,2679.94,520.74,54233.21,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_LCL_SKA,2024-02-01,Actual,ACTUAL,VN_NORTH,LCL,SKA,181,0.0,1443.54,0.0,571.93,5327.49,4968.89,103877.11,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_CLS_ENT,2024-02-01,Actual,ACTUAL,VN_NORTH,CLS,ENT,86,0.0,0.0,0.0,1283.12,5678.99,3862.2,112165.37,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_CLS_MM,2024-02-01,Actual,ACTUAL,VN_NORTH,CLS,MM,71,0.0,0.0,0.0,1304.03,4764.85,2036.89,95313.82,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_CLS_SME,2024-02-01,Actual,ACTUAL,VN_NORTH,CLS,SME,52,0.0,0.0,0.0,1348.82,3609.63,701.39,73047.05,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_CLS_SKA,2024-02-01,Actual,ACTUAL,VN_NORTH,CLS,SKA,92,0.0,0.0,0.0,1331.07,6302.22,5878.01,122882.78,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_CUS_ENT,2024-02-01,Actual,ACTUAL,VN_NORTH,CUS,ENT,199,0.0,0.0,0.0,210.34,2154.15,1465.01,42546.43,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_CUS_MM,2024-02-01,Actual,ACTUAL,VN_NORTH,CUS,MM,170,0.0,0.0,0.0,197.76,1730.15,739.61,34609.16,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_CUS_SME,2024-02-01,Actual,ACTUAL,VN_NORTH,CUS,SME,120,0.0,0.0,0.0,206.05,1272.52,247.26,25751.53,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_CUS_SKA,2024-02-01,Actual,ACTUAL,VN_NORTH,CUS,SKA,234,0.0,0.0,0.0,212.16,2554.92,2382.95,49816.74,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_TRK_ENT,2024-02-01,Actual,ACTUAL,VN_NORTH,TRK,ENT,226,0.0,0.0,0.0,310.62,4174.43,2457.03,71918.25,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_TRK_MM,2024-02-01,Actual,ACTUAL,VN_NORTH,TRK,MM,199,0.0,0.0,0.0,316.22,3741.93,1384.41,65285.09,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_TRK_SME,2024-02-01,Actual,ACTUAL,VN_NORTH,TRK,SME,148,0.0,0.0,0.0,293.54,2583.34,434.44,45592.66,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_NORTH_TRK_SKA,2024-02-01,Actual,ACTUAL,VN_NORTH,TRK,SKA,289,0.0,0.0,0.0,312.25,5366.06,4331.53,91274.78,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_AIR_ENT,2024-02-01,Actual,ACTUAL,VN_SOUTH,AIR,ENT,116,0.0,0.0,99998.4,1353.54,9336.52,5495.39,160852.2,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_AIR_MM,2024-02-01,Actual,ACTUAL,VN_SOUTH,AIR,MM,93,0.0,0.0,109305.68,1478.71,8177.5,3025.44,142671.95,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_AIR_SME,2024-02-01,Actual,ACTUAL,VN_SOUTH,AIR,SME,70,0.0,0.0,65548.44,1398.03,5819.27,978.62,102702.61,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_AIR_SKA,2024-02-01,Actual,ACTUAL,VN_SOUTH,AIR,SKA,138,0.0,0.0,186704.85,1402.07,11505.48,9287.34,195704.34,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_FCL_ENT,2024-02-01,Actual,ACTUAL,VN_SOUTH,FCL,ENT,196,246.69,0.0,0.0,921.81,10743.62,6323.59,185094.06,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_FCL_MM,2024-02-01,Actual,ACTUAL,VN_SOUTH,FCL,MM,154,222.23,0.0,0.0,965.83,8844.57,3272.23,154310.24,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_FCL_SME,2024-02-01,Actual,ACTUAL,VN_SOUTH,FCL,SME,121,185.83,0.0,0.0,959.72,6905.36,1161.27,121870.63,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_FCL_SKA,2024-02-01,Actual,ACTUAL,VN_SOUTH,FCL,SKA,207,274.81,0.0,0.0,939.18,11560.4,9331.67,196638.53,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_LCL_ENT,2024-02-01,Actual,ACTUAL,VN_SOUTH,LCL,ENT,170,0.0,1275.05,0.0,502.1,4392.81,2987.49,86762.11,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_LCL_MM,2024-02-01,Actual,ACTUAL,VN_SOUTH,LCL,MM,125,0.0,745.09,0.0,548.99,3531.64,1509.71,70645.33,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_LCL_SME,2024-02-01,Actual,ACTUAL,VN_SOUTH,LCL,SME,110,0.0,867.39,0.0,567.41,3212.11,624.15,65002.63,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_LCL_SKA,2024-02-01,Actual,ACTUAL,VN_SOUTH,LCL,SKA,195,0.0,1138.12,0.0,517.95,5197.84,4847.97,101349.25,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_CLS_ENT,2024-02-01,Actual,ACTUAL,VN_SOUTH,CLS,ENT,100,0.0,0.0,0.0,1400.2,7205.99,4900.69,142325.1,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_CLS_MM,2024-02-01,Actual,ACTUAL,VN_SOUTH,CLS,MM,83,0.0,0.0,0.0,1329.35,5678.34,2427.39,113586.82,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_CLS_SME,2024-02-01,Actual,ACTUAL,VN_SOUTH,CLS,SME,60,0.0,0.0,0.0,1285.52,3969.49,771.31,80329.5,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_CLS_SKA,2024-02-01,Actual,ACTUAL,VN_SOUTH,CLS,SKA,103,0.0,0.0,0.0,1377.93,7304.14,6812.49,142418.58,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_CUS_ENT,2024-02-01,Actual,ACTUAL,VN_SOUTH,CUS,ENT,222,0.0,0.0,0.0,201.67,2304.04,1566.95,45507.02,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_CUS_MM,2024-02-01,Actual,ACTUAL,VN_SOUTH,CUS,MM,180,0.0,0.0,0.0,207.92,1926.12,823.38,38529.12,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_CUS_SME,2024-02-01,Actual,ACTUAL,VN_SOUTH,CUS,SME,148,0.0,0.0,0.0,200.4,1526.39,296.59,30889.02,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_CUS_SKA,2024-02-01,Actual,ACTUAL,VN_SOUTH,CUS,SKA,266,0.0,0.0,0.0,208.76,2857.79,2665.43,55722.21,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_TRK_ENT,2024-02-01,Actual,ACTUAL,VN_SOUTH,TRK,ENT,268,0.0,0.0,0.0,324.24,5167.26,3041.4,89022.96,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_TRK_MM,2024-02-01,Actual,ACTUAL,VN_SOUTH,TRK,MM,208,0.0,0.0,0.0,316.72,3917.36,1449.31,68345.83,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_TRK_SME,2024-02-01,Actual,ACTUAL,VN_SOUTH,TRK,SME,159,0.0,0.0,0.0,313.0,2959.36,497.67,52228.8,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_SOUTH_TRK_SKA,2024-02-01,Actual,ACTUAL,VN_SOUTH,TRK,SKA,282,0.0,0.0,0.0,298.02,4997.48,4034.02,85005.46,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_AIR_ENT,2024-02-01,Actual,ACTUAL,VN_CENTRAL,AIR,ENT,72,0.0,0.0,55558.03,1482.87,6348.78,3736.83,109378.47,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_AIR_MM,2024-02-01,Actual,ACTUAL,VN_CENTRAL,AIR,MM,63,0.0,0.0,56009.24,1346.83,5045.56,1866.71,88029.36,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_AIR_SME,2024-02-01,Actual,ACTUAL,VN_CENTRAL,AIR,SME,50,0.0,0.0,54441.02,1434.18,4264.12,717.09,75256.14,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_AIR_SKA,2024-02-01,Actual,ACTUAL,VN_CENTRAL,AIR,SKA,85,0.0,0.0,59643.94,1541.74,7792.64,6290.29,132550.15,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_FCL_ENT,2024-02-01,Actual,ACTUAL,VN_CENTRAL,FCL,ENT,111,137.04,0.0,0.0,940.88,6210.32,3655.34,106993.2,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_FCL_MM,2024-02-01,Actual,ACTUAL,VN_CENTRAL,FCL,MM,97,132.84,0.0,0.0,997.36,5752.8,2128.37,100368.58,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_FCL_SME,2024-02-01,Actual,ACTUAL,VN_CENTRAL,FCL,SME,75,87.15,0.0,0.0,983.63,4386.8,737.72,77421.26,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_FCL_SKA,2024-02-01,Actual,ACTUAL,VN_CENTRAL,FCL,SKA,132,205.08,0.0,0.0,1017.28,7984.91,6445.5,135820.65,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_LCL_ENT,2024-02-01,Actual,ACTUAL,VN_CENTRAL,LCL,ENT,94,0.0,595.72,0.0,520.45,2517.77,1712.3,49728.23,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_LCL_MM,2024-02-01,Actual,ACTUAL,VN_CENTRAL,LCL,MM,83,0.0,650.48,0.0,535.91,2289.17,978.58,45791.41,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_LCL_SME,2024-02-01,Actual,ACTUAL,VN_CENTRAL,LCL,SME,66,0.0,464.44,0.0,532.39,1808.34,351.38,36594.94,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_LCL_SKA,2024-02-01,Actual,ACTUAL,VN_CENTRAL,LCL,SKA,117,0.0,898.84,0.0,525.92,3166.74,2953.58,61746.05,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_CLS_ENT,2024-02-01,Actual,ACTUAL,VN_CENTRAL,CLS,ENT,62,0.0,0.0,0.0,1364.28,4353.1,2960.48,85977.73,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_CLS_MM,2024-02-01,Actual,ACTUAL,VN_CENTRAL,CLS,MM,50,0.0,0.0,0.0,1286.37,3310.09,1415.01,66213.55,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_CLS_SME,2024-02-01,Actual,ACTUAL,VN_CENTRAL,CLS,SME,37,0.0,0.0,0.0,1310.77,2495.93,484.98,50509.32,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_CLS_SKA,2024-02-01,Actual,ACTUAL,VN_CENTRAL,CLS,SKA,73,0.0,0.0,0.0,1298.77,4879.32,4550.89,95138.64,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_CUS_ENT,2024-02-01,Actual,ACTUAL,VN_CENTRAL,CUS,ENT,133,0.0,0.0,0.0,225.87,1546.04,1051.44,30535.7,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_CUS_MM,2024-02-01,Actual,ACTUAL,VN_CENTRAL,CUS,MM,116,0.0,0.0,0.0,203.09,1212.39,518.27,24252.04,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_CUS_SME,2024-02-01,Actual,ACTUAL,VN_CENTRAL,CUS,SME,95,0.0,0.0,0.0,209.09,1022.27,198.64,20687.36,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_CUS_SKA,2024-02-01,Actual,ACTUAL,VN_CENTRAL,CUS,SKA,169,0.0,0.0,0.0,204.42,1777.89,1658.22,34665.95,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_TRK_ENT,2024-02-01,Actual,ACTUAL,VN_CENTRAL,TRK,ENT,154,0.0,0.0,0.0,320.41,2934.17,1727.02,50550.62,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_TRK_MM,2024-02-01,Actual,ACTUAL,VN_CENTRAL,TRK,MM,147,0.0,0.0,0.0,303.68,2654.51,982.09,46313.05,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_TRK_SME,2024-02-01,Actual,ACTUAL,VN_CENTRAL,TRK,SME,98,0.0,0.0,0.0,315.21,1836.87,308.9,32418.35,Synthetic planning model,20240201,2024-02
202402_ACTUAL_VN_CENTRAL_TRK_SKA,2024-02-01,Actual,ACTUAL,VN_CENTRAL,TRK,SKA,192,0.0,0.0,0.0,310.26,3542.24,2859.33,60252.28,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_AIR_ENT,2024-02-01,Actual,ACTUAL,TH,AIR,ENT,69,0.0,0.0,75948.33,1374.3,5638.8,3318.94,97146.79,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_AIR_MM,2024-02-01,Actual,ACTUAL,TH,AIR,MM,49,0.0,0.0,33940.35,1479.94,4312.16,1595.37,75233.8,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_AIR_SME,2024-02-01,Actual,ACTUAL,TH,AIR,SME,38,0.0,0.0,25322.13,1542.32,3485.07,586.08,61507.02,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_AIR_SKA,2024-02-01,Actual,ACTUAL,TH,AIR,SKA,70,0.0,0.0,77214.99,1410.07,5869.4,4737.84,99836.57,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_FCL_ENT,2024-02-01,Actual,ACTUAL,TH,FCL,ENT,108,169.45,0.0,0.0,1045.13,6711.96,3950.6,115635.52,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_FCL_MM,2024-02-01,Actual,ACTUAL,TH,FCL,MM,86,137.65,0.0,0.0,981.55,5019.57,1857.09,87575.84,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_FCL_SME,2024-02-01,Actual,ACTUAL,TH,FCL,SME,67,90.65,0.0,0.0,977.53,3894.56,654.94,68733.95,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_FCL_SKA,2024-02-01,Actual,ACTUAL,TH,FCL,SKA,118,186.88,0.0,0.0,974.92,6840.81,5521.97,116359.83,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_LCL_ENT,2024-02-01,Actual,ACTUAL,TH,LCL,ENT,77,0.0,388.51,0.0,535.31,2121.29,1442.66,41897.41,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_LCL_MM,2024-02-01,Actual,ACTUAL,TH,LCL,MM,68,0.0,509.84,0.0,569.77,1993.93,852.37,39885.59,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_LCL_SME,2024-02-01,Actual,ACTUAL,TH,LCL,SME,52,0.0,350.6,0.0,546.19,1461.68,284.02,29579.6,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_LCL_SKA,2024-02-01,Actual,ACTUAL,TH,LCL,SKA,95,0.0,701.22,0.0,525.61,2569.74,2396.77,50105.69,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_CLS_ENT,2024-02-01,Actual,ACTUAL,TH,CLS,ENT,52,0.0,0.0,0.0,1285.78,3440.91,2340.11,67961.16,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_CLS_MM,2024-02-01,Actual,ACTUAL,TH,CLS,MM,44,0.0,0.0,0.0,1317.93,2984.34,1275.75,59697.45,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_CLS_SME,2024-02-01,Actual,ACTUAL,TH,CLS,SME,30,0.0,0.0,0.0,1272.27,1964.28,381.68,39750.57,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_CLS_SKA,2024-02-01,Actual,ACTUAL,TH,CLS,SKA,54,0.0,0.0,0.0,1342.72,3731.5,3480.33,72757.95,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_CUS_ENT,2024-02-01,Actual,ACTUAL,TH,CUS,ENT,123,0.0,0.0,0.0,204.25,1292.95,879.31,25536.88,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_CUS_MM,2024-02-01,Actual,ACTUAL,TH,CUS,MM,98,0.0,0.0,0.0,198.41,1000.69,427.78,20017.32,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_CUS_SME,2024-02-01,Actual,ACTUAL,TH,CUS,SME,77,0.0,0.0,0.0,227.02,899.62,174.81,18205.4,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_CUS_SKA,2024-02-01,Actual,ACTUAL,TH,CUS,SKA,130,0.0,0.0,0.0,202.59,1355.38,1264.15,26427.66,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_TRK_ENT,2024-02-01,Actual,ACTUAL,TH,TRK,ENT,133,0.0,0.0,0.0,322.94,2554.02,1503.27,44001.45,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_TRK_MM,2024-02-01,Actual,ACTUAL,TH,TRK,MM,107,0.0,0.0,0.0,308.28,1961.51,725.7,34222.26,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_TRK_SME,2024-02-01,Actual,ACTUAL,TH,TRK,SME,83,0.0,0.0,0.0,302.09,1490.96,250.73,26313.47,Synthetic planning model,20240201,2024-02
202402_ACTUAL_TH_TRK_SKA,2024-02-01,Actual,ACTUAL,TH,TRK,SKA,149,0.0,0.0,0.0,322.31,2855.67,2305.13,48574.02,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_AIR_ENT,2024-02-01,Actual,ACTUAL,CN,AIR,ENT,85,0.0,0.0,87192.7,1490.13,7531.77,4433.13,129759.48,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_AIR_MM,2024-02-01,Actual,ACTUAL,CN,AIR,MM,68,0.0,0.0,48270.55,1525.83,6169.78,2282.64,107643.55,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_AIR_SME,2024-02-01,Actual,ACTUAL,CN,AIR,SME,50,0.0,0.0,40735.41,1369.05,4070.47,684.52,71838.42,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_AIR_SKA,2024-02-01,Actual,ACTUAL,CN,AIR,SKA,86,0.0,0.0,73581.74,1477.74,7557.01,6100.09,128542.14,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_FCL_ENT,2024-02-01,Actual,ACTUAL,CN,FCL,ENT,139,173.19,0.0,0.0,931.11,7696.1,4529.85,132590.61,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_FCL_MM,2024-02-01,Actual,ACTUAL,CN,FCL,MM,108,154.86,0.0,0.0,956.27,6141.27,2272.09,107146.09,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_FCL_SME,2024-02-01,Actual,ACTUAL,CN,FCL,SME,86,133.32,0.0,0.0,1025.95,5246.63,882.32,92596.24,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_FCL_SKA,2024-02-01,Actual,ACTUAL,CN,FCL,SKA,152,207.88,0.0,0.0,975.87,8820.48,7119.98,150033.43,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_LCL_ENT,2024-02-01,Actual,ACTUAL,CN,LCL,ENT,120,0.0,609.83,0.0,570.41,3522.66,2395.71,69575.85,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_LCL_MM,2024-02-01,Actual,ACTUAL,CN,LCL,MM,92,0.0,693.62,0.0,586.44,2776.63,1186.96,55542.41,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_LCL_SME,2024-02-01,Actual,ACTUAL,CN,LCL,SME,69,0.0,456.5,0.0,525.72,1866.86,362.75,37779.12,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_LCL_SKA,2024-02-01,Actual,ACTUAL,CN,LCL,SKA,123,0.0,670.73,0.0,554.64,3510.93,3274.61,68457.3,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_CLS_ENT,2024-02-01,Actual,ACTUAL,CN,CLS,ENT,68,0.0,0.0,0.0,1364.7,4775.84,3247.98,94327.27,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_CLS_MM,2024-02-01,Actual,ACTUAL,CN,CLS,MM,56,0.0,0.0,0.0,1350.02,3890.75,1663.23,77828.73,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_CLS_SME,2024-02-01,Actual,ACTUAL,CN,CLS,SME,44,0.0,0.0,0.0,1331.25,3014.51,585.75,61003.75,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_CLS_SKA,2024-02-01,Actual,ACTUAL,CN,CLS,SKA,78,0.0,0.0,0.0,1316.88,5286.21,4930.39,103072.29,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_CUS_ENT,2024-02-01,Actual,ACTUAL,CN,CUS,ENT,166,0.0,0.0,0.0,200.48,1712.72,1164.8,33827.79,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_CUS_MM,2024-02-01,Actual,ACTUAL,CN,CUS,MM,116,0.0,0.0,0.0,211.08,1260.14,538.69,25207.24,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_CUS_SME,2024-02-01,Actual,ACTUAL,CN,CUS,SME,97,0.0,0.0,0.0,194.61,971.52,188.78,19660.33,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_CUS_SKA,2024-02-01,Actual,ACTUAL,CN,CUS,SKA,176,0.0,0.0,0.0,215.27,1949.89,1818.64,38019.58,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_TRK_ENT,2024-02-01,Actual,ACTUAL,CN,TRK,ENT,180,0.0,0.0,0.0,303.79,3251.65,1913.89,56020.31,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_TRK_MM,2024-02-01,Actual,ACTUAL,CN,TRK,MM,151,0.0,0.0,0.0,294.63,2645.54,978.77,46156.44,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_TRK_SME,2024-02-01,Actual,ACTUAL,CN,TRK,SME,119,0.0,0.0,0.0,290.49,2055.6,345.69,36278.6,Synthetic planning model,20240201,2024-02
202402_ACTUAL_CN_TRK_SKA,2024-02-01,Actual,ACTUAL,CN,TRK,SKA,215,0.0,0.0,0.0,324.46,4148.18,3348.45,70559.17,Synthetic planning model,20240201,2024-02
202403_ACTUAL_VN_NORTH_AIR_ENT,2024-03-01,Actual,ACTUAL,VN_NORTH,AIR,ENT,108,0.0,0.0,158406.46,1511.33,9793.43,5712.84,167304.48,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_AIR_MM,2024-03-01,Actual,ACTUAL,VN_NORTH,AIR,MM,91,0.0,0.0,75937.25,1535.03,8381.27,3073.13,144995.91,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_AIR_SME,2024-03-01,Actual,ACTUAL,VN_NORTH,AIR,SME,67,0.0,0.0,45313.87,1498.28,6023.11,1003.85,105404.35,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_AIR_SKA,2024-03-01,Actual,ACTUAL,VN_NORTH,AIR,SKA,115,0.0,0.0,82794.66,1421.1,9805.6,7844.48,165387.78,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_FCL_ENT,2024-03-01,Actual,ACTUAL,VN_NORTH,FCL,ENT,174,237.41,0.0,0.0,1027.4,10726.09,6256.89,183237.45,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_FCL_MM,2024-03-01,Actual,ACTUAL,VN_NORTH,FCL,MM,148,212.89,0.0,0.0,993.15,8819.14,3233.69,152571.17,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_FCL_SME,2024-03-01,Actual,ACTUAL,VN_NORTH,FCL,SME,120,169.16,0.0,0.0,1076.62,7751.64,1291.94,135653.69,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_FCL_SKA,2024-03-01,Actual,ACTUAL,VN_NORTH,FCL,SKA,202,291.73,0.0,0.0,1084.76,13147.28,10517.82,221750.74,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_LCL_ENT,2024-03-01,Actual,ACTUAL,VN_NORTH,LCL,ENT,159,0.0,1183.43,0.0,568.87,4703.38,3165.73,91987.21,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_LCL_MM,2024-03-01,Actual,ACTUAL,VN_NORTH,LCL,MM,121,0.0,665.4,0.0,520.29,3273.66,1385.01,64843.67,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_LCL_SME,2024-03-01,Actual,ACTUAL,VN_NORTH,LCL,SME,96,0.0,655.21,0.0,558.24,2786.76,535.92,55842.35,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_LCL_SKA,2024-03-01,Actual,ACTUAL,VN_NORTH,LCL,SKA,174,0.0,1232.42,0.0,553.6,5008.93,4623.63,96710.85,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_CLS_ENT,2024-03-01,Actual,ACTUAL,VN_NORTH,CLS,ENT,92,0.0,0.0,0.0,1396.62,6681.42,4497.11,130673.08,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_CLS_MM,2024-03-01,Actual,ACTUAL,VN_NORTH,CLS,MM,70,0.0,0.0,0.0,1324.31,4820.49,2039.44,95482.78,Synthetic planning model,20240301,2024-03
202403_ACTUAL_VN_NORTH_CLS_SME,2024-03-01,Actual,ACTUAL,VN_NORTH,CLS,SME,54,0.0,0.0,0.0,1282.17,3600.35,692.37,72145.41,Synthetic planning model,20240301,2024-03
