ForecastAccuracyKey,MonthStart,ForecastHorizonMonths,RegionKey,ServiceKey,ScenarioKey,ActualRevenueUSD,ForecastRevenueUSD,ForecastErrorUSD,AbsoluteErrorUSD,AbsolutePctError,ForecastBiasPct,DateKey,YearMonth
FA_202502_2M_VN_SOUTH_CLS,2025-02-01,2,VN_SOUTH,CLS,BASE,515130.8,550080.73,34949.93,34949.93,0.06785,0.0678,20250201,2025-02
FA_202502_3M_VN_SOUTH_CLS,2025-02-01,3,VN_SOUTH,CLS,BASE,515130.8,539132.72,24001.92,24001.92,0.04659,0.0466,20250201,2025-02
FA_202502_1M_VN_SOUTH_CUS,2025-02-01,1,VN_SOUTH,CUS,BASE,184787.6,169071.9,-15715.7,15715.7,0.08505,-0.085,20250201,2025-02
FA_202502_2M_VN_SOUTH_CUS,2025-02-01,2,VN_SOUTH,CUS,BASE,184787.6,197990.65,13203.05,13203.05,0.07145,0.0714,20250201,2025-02
FA_202502_3M_VN_SOUTH_CUS,2025-02-01,3,VN_SOUTH,CUS,BASE,184787.6,172665.08,-12122.52,12122.52,0.0656,-0.0656,20250201,2025-02
FA_202502_1M_VN_SOUTH_FCL,2025-02-01,1,VN_SOUTH,FCL,BASE,773932.11,814298.0,40365.89,40365.89,0.05216,0.0522,20250201,2025-02
FA_202502_2M_VN_SOUTH_FCL,2025-02-01,2,VN_SOUTH,FCL,BASE,773932.11,796038.8,22106.69,22106.69,0.02856,0.0286,20250201,2025-02
FA_202502_3M_VN_SOUTH_FCL,2025-02-01,3,VN_SOUTH,FCL,BASE,773932.11,755402.61,-18529.5,18529.5,0.02394,-0.0239,20250201,2025-02
FA_202502_1M_VN_SOUTH_LCL,2025-02-01,1,VN_SOUTH,LCL,BASE,372392.99,326753.44,-45639.55,45639.55,0.12256,-0.1226,20250201,2025-02
FA_202502_2M_VN_SOUTH_LCL,2025-02-01,2,VN_SOUTH,LCL,BASE,372392.99,405905.38,33512.39,33512.39,0.08999,0.09,20250201,2025-02
FA_202502_3M_VN_SOUTH_LCL,2025-02-01,3,VN_SOUTH,LCL,BASE,372392.99,391831.64,19438.65,19438.65,0.0522,0.0522,20250201,2025-02
FA_202502_1M_VN_SOUTH_TRK,2025-02-01,1,VN_SOUTH,TRK,BASE,353337.86,360220.95,6883.09,6883.09,0.01948,0.0195,20250201,2025-02
FA_202502_2M_VN_SOUTH_TRK,2025-02-01,2,VN_SOUTH,TRK,BASE,353337.86,361377.89,8040.03,8040.03,0.02275,0.0228,20250201,2025-02
FA_202502_3M_VN_SOUTH_TRK,2025-02-01,3,VN_SOUTH,TRK,BASE,353337.86,403084.43,49746.57,49746.57,0.14079,0.1408,20250201,2025-02
FA_202503_1M_CN_AIR,2025-03-01,1,CN,AIR,BASE,500715.77,528818.75,28102.98,28102.98,0.05613,0.0561,20250301,2025-03
FA_202503_2M_CN_AIR,2025-03-01,2,CN,AIR,BASE,500715.77,496951.47,-3764.3,3764.3,0.00752,-0.0075,20250301,2025-03
FA_202503_3M_CN_AIR,2025-03-01,3,CN,AIR,BASE,500715.77,577003.2,76287.43,76287.43,0.15236,0.1524,20250301,2025-03
FA_202503_1M_CN_CLS,2025-03-01,1,CN,CLS,BASE,401875.45,369326.38,-32549.07,32549.07,0.08099,-0.081,20250301,2025-03
FA_202503_2M_CN_CLS,2025-03-01,2,CN,CLS,BASE,401875.45,439029.33,37153.88,37153.88,0.09245,0.0924,20250301,2025-03
FA_202503_3M_CN_CLS,2025-03-01,3,CN,CLS,BASE,401875.45,447986.5,46111.05,46111.05,0.11474,0.1147,20250301,2025-03
FA_202503_1M_CN_CUS,2025-03-01,1,CN,CUS,BASE,139253.71,143799.32,4545.61,4545.61,0.03264,0.0326,20250301,2025-03
FA_202503_2M_CN_CUS,2025-03-01,2,CN,CUS,BASE,139253.71,134998.86,-4254.85,4254.85,0.03055,-0.0306,20250301,2025-03
FA_202503_3M_CN_CUS,2025-03-01,3,CN,CUS,BASE,139253.71,141531.01,2277.3,2277.3,0.01635,0.0164,20250301,2025-03
FA_202503_1M_CN_FCL,2025-03-01,1,CN,FCL,BASE,536450.15,631001.28,94551.13,94551.13,0.17625,0.1762,20250301,2025-03
FA_202503_2M_CN_FCL,2025-03-01,2,CN,FCL,BASE,536450.15,544169.64,7719.49,7719.49,0.01439,0.0144,20250301,2025-03
FA_202503_3M_CN_FCL,2025-03-01,3,CN,FCL,BASE,536450.15,612948.61,76498.46,76498.46,0.1426,0.1426,20250301,2025-03
FA_202503_1M_CN_LCL,2025-03-01,1,CN,LCL,BASE,264150.19,235284.53,-28865.66,28865.66,0.10928,-0.1093,20250301,2025-03
FA_202503_2M_CN_LCL,2025-03-01,2,CN,LCL,BASE,264150.19,256449.3,-7700.89,7700.89,0.02915,-0.0292,20250301,2025-03
FA_202503_3M_CN_LCL,2025-03-01,3,CN,LCL,BASE,264150.19,290266.52,26116.33,26116.33,0.09887,0.0989,20250301,2025-03
FA_202503_1M_CN_TRK,2025-03-01,1,CN,TRK,BASE,248680.26,232382.65,-16297.61,16297.61,0.06554,-0.0655,20250301,2025-03
FA_202503_2M_CN_TRK,2025-03-01,2,CN,TRK,BASE,248680.26,251376.13,2695.87,2695.87,0.01084,0.0108,20250301,2025-03
FA_202503_3M_CN_TRK,2025-03-01,3,CN,TRK,BASE,248680.26,242858.95,-5821.31,5821.31,0.02341,-0.0234,20250301,2025-03
FA_202503_1M_TH_AIR,2025-03-01,1,TH,AIR,BASE,381987.44,418328.03,36340.59,36340.59,0.09514,0.0951,20250301,2025-03
FA_202503_2M_TH_AIR,2025-03-01,2,TH,AIR,BASE,381987.44,380017.13,-1970.31,1970.31,0.00516,-0.0052,20250301,2025-03
FA_202503_3M_TH_AIR,2025-03-01,3,TH,AIR,BASE,381987.44,403534.83,21547.39,21547.39,0.05641,0.0564,20250301,2025-03
FA_202503_1M_TH_CLS,2025-03-01,1,TH,CLS,BASE,286248.14,302921.23,16673.09,16673.09,0.05825,0.0582,20250301,2025-03
FA_202503_2M_TH_CLS,2025-03-01,2,TH,CLS,BASE,286248.14,277490.26,-8757.88,8757.88,0.0306,-0.0306,20250301,2025-03
FA_202503_3M_TH_CLS,2025-03-01,3,TH,CLS,BASE,286248.14,259743.24,-26504.9,26504.9,0.09259,-0.0926,20250301,2025-03
FA_202503_1M_TH_CUS,2025-03-01,1,TH,CUS,BASE,106509.26,103689.56,-2819.7,2819.7,0.02647,-0.0265,20250301,2025-03
FA_202503_2M_TH_CUS,2025-03-01,2,TH,CUS,BASE,106509.26,106630.87,121.61,121.61,0.00114,0.0011,20250301,2025-03
FA_202503_3M_TH_CUS,2025-03-01,3,TH,CUS,BASE,106509.26,118209.5,11700.24,11700.24,0.10985,0.1098,20250301,2025-03
FA_202503_1M_TH_FCL,2025-03-01,1,TH,FCL,BASE,415984.61,439334.82,23350.21,23350.21,0.05613,0.0561,20250301,2025-03
FA_202503_2M_TH_FCL,2025-03-01,2,TH,FCL,BASE,415984.61,413839.08,-2145.53,2145.53,0.00516,-0.0052,20250301,2025-03
FA_202503_3M_TH_FCL,2025-03-01,3,TH,FCL,BASE,415984.61,465985.34,50000.73,50000.73,0.1202,0.1202,20250301,2025-03
FA_202503_1M_TH_LCL,2025-03-01,1,TH,LCL,BASE,207593.91,212079.86,4485.95,4485.95,0.02161,0.0216,20250301,2025-03
FA_202503_2M_TH_LCL,2025-03-01,2,TH,LCL,BASE,207593.91,197966.33,-9627.58,9627.58,0.04638,-0.0464,20250301,2025-03
FA_202503_3M_TH_LCL,2025-03-01,3,TH,LCL,BASE,207593.91,214962.38,7368.47,7368.47,0.03549,0.0355,20250301,2025-03
FA_202503_1M_TH_TRK,2025-03-01,1,TH,TRK,BASE,177651.78,192892.24,15240.46,15240.46,0.08579,0.0858,20250301,2025-03
FA_202503_2M_TH_TRK,2025-03-01,2,TH,TRK,BASE,177651.78,172473.73,-5178.05,5178.05,0.02915,-0.0292,20250301,2025-03
FA_202503_3M_TH_TRK,2025-03-01,3,TH,TRK,BASE,177651.78,188382.32,10730.54,10730.54,0.0604,0.0604,20250301,2025-03
FA_202503_1M_VN_CENTRAL_AIR,2025-03-01,1,VN_CENTRAL,AIR,BASE,447317.28,464529.35,17212.07,17212.07,0.03848,0.0385,20250301,2025-03
FA_202503_2M_VN_CENTRAL_AIR,2025-03-01,2,VN_CENTRAL,AIR,BASE,447317.28,446393.6,-923.68,923.68,0.00206,-0.0021,20250301,2025-03
FA_202503_3M_VN_CENTRAL_AIR,2025-03-01,3,VN_CENTRAL,AIR,BASE,447317.28,385708.92,-61608.36,61608.36,0.13773,-0.1377,20250301,2025-03
FA_202503_1M_VN_CENTRAL_CLS,2025-03-01,1,VN_CENTRAL,CLS,BASE,353005.6,344017.22,-8988.38,8988.38,0.02546,-0.0255,20250301,2025-03
FA_202503_2M_VN_CENTRAL_CLS,2025-03-01,2,VN_CENTRAL,CLS,BASE,353005.6,400174.78,47169.18,47169.18,0.13362,0.1336,20250301,2025-03
FA_202503_3M_VN_CENTRAL_CLS,2025-03-01,3,VN_CENTRAL,CLS,BASE,353005.6,329753.36,-23252.24,23252.24,0.06587,-0.0659,20250301,2025-03
FA_202503_1M_VN_CENTRAL_CUS,2025-03-01,1,VN_CENTRAL,CUS,BASE,128912.07,136950.15,8038.08,8038.08,0.06235,0.0624,20250301,2025-03
FA_202503_2M_VN_CENTRAL_CUS,2025-03-01,2,VN_CENTRAL,CUS,BASE,128912.07,126144.86,-2767.21,2767.21,0.02147,-0.0215,20250301,2025-03
FA_202503_3M_VN_CENTRAL_CUS,2025-03-01,3,VN_CENTRAL,CUS,BASE,128912.07,143968.73,15056.66,15056.66,0.1168,0.1168,20250301,2025-03
FA_202503_1M_VN_CENTRAL_FCL,2025-03-01,1,VN_CENTRAL,FCL,BASE,524014.79,553936.1,29921.31,29921.31,0.0571,0.0571,20250301,2025-03
FA_202503_2M_VN_CENTRAL_FCL,2025-03-01,2,VN_CENTRAL,FCL,BASE,524014.79,548318.05,24303.26,24303.26,0.04638,0.0464,20250301,2025-03
FA_202503_3M_VN_CENTRAL_FCL,2025-03-01,3,VN_CENTRAL,FCL,BASE,524014.79,554996.11,30981.32,30981.32,0.05912,0.0591,20250301,2025-03
FA_202503_1M_VN_CENTRAL_LCL,2025-03-01,1,VN_CENTRAL,LCL,BASE,234948.84,236042.02,1093.18,1093.18,0.00465,0.0046,20250301,2025-03
FA_202503_2M_VN_CENTRAL_LCL,2025-03-01,2,VN_CENTRAL,LCL,BASE,234948.84,237467.77,2518.93,2518.93,0.01072,0.0107,20250301,2025-03
FA_202503_3M_VN_CENTRAL_LCL,2025-03-01,3,VN_CENTRAL,LCL,BASE,234948.84,218671.85,-16276.99,16276.99,0.06928,-0.0693,20250301,2025-03
FA_202503_1M_VN_CENTRAL_TRK,2025-03-01,1,VN_CENTRAL,TRK,BASE,218343.09,214141.22,-4201.87,4201.87,0.01924,-0.0192,20250301,2025-03
FA_202503_2M_VN_CENTRAL_TRK,2025-03-01,2,VN_CENTRAL,TRK,BASE,218343.09,217152.43,-1190.66,1190.66,0.00545,-0.0054,20250301,2025-03
FA_202503_3M_VN_CENTRAL_TRK,2025-03-01,3,VN_CENTRAL,TRK,BASE,218343.09,266909.63,48566.54,48566.54,0.22243,0.2224,20250301,2025-03
FA_202503_1M_VN_NORTH_AIR,2025-03-01,1,VN_NORTH,AIR,BASE,664108.55,661055.09,-3053.46,3053.46,0.0046,-0.0046,20250301,2025-03
FA_202503_2M_VN_NORTH_AIR,2025-03-01,2,VN_NORTH,AIR,BASE,664108.55,711131.25,47022.7,47022.7,0.07081,0.0708,20250301,2025-03
FA_202503_3M_VN_NORTH_AIR,2025-03-01,3,VN_NORTH,AIR,BASE,664108.55,750006.9,85898.35,85898.35,0.12934,0.1293,20250301,2025-03
FA_202503_1M_VN_NORTH_CLS,2025-03-01,1,VN_NORTH,CLS,BASE,484837.36,500073.61,15236.25,15236.25,0.03143,0.0314,20250301,2025-03
FA_202503_2M_VN_NORTH_CLS,2025-03-01,2,VN_NORTH,CLS,BASE,484837.36,445051.85,-39785.51,39785.51,0.08206,-0.0821,20250301,2025-03
FA_202503_3M_VN_NORTH_CLS,2025-03-01,3,VN_NORTH,CLS,BASE,484837.36,483526.92,-1310.44,1310.44,0.0027,-0.0027,20250301,2025-03
FA_202503_1M_VN_NORTH_CUS,2025-03-01,1,VN_NORTH,CUS,BASE,177636.01,167201.36,-10434.65,10434.65,0.05874,-0.0587,20250301,2025-03
FA_202503_2M_VN_NORTH_CUS,2025-03-01,2,VN_NORTH,CUS,BASE,177636.01,182032.37,4396.36,4396.36,0.02475,0.0248,20250301,2025-03
FA_202503_3M_VN_NORTH_CUS,2025-03-01,3,VN_NORTH,CUS,BASE,177636.01,193347.48,15711.47,15711.47,0.08845,0.0884,20250301,2025-03
FA_202503_1M_VN_NORTH_FCL,2025-03-01,1,VN_NORTH,FCL,BASE,723489.79,791272.03,67782.24,67782.24,0.09369,0.0937,20250301,2025-03
FA_202503_2M_VN_NORTH_FCL,2025-03-01,2,VN_NORTH,FCL,BASE,723489.79,821924.53,98434.74,98434.74,0.13606,0.1361,20250301,2025-03
FA_202503_3M_VN_NORTH_FCL,2025-03-01,3,VN_NORTH,FCL,BASE,723489.79,767530.08,44040.29,44040.29,0.06087,0.0609,20250301,2025-03
FA_202503_1M_VN_NORTH_LCL,2025-03-01,1,VN_NORTH,LCL,BASE,340531.48,318351.74,-22179.74,22179.74,0.06513,-0.0651,20250301,2025-03
FA_202503_2M_VN_NORTH_LCL,2025-03-01,2,VN_NORTH,LCL,BASE,340531.48,365413.58,24882.1,24882.1,0.07307,0.0731,20250301,2025-03
FA_202503_3M_VN_NORTH_LCL,2025-03-01,3,VN_NORTH,LCL,BASE,340531.48,298903.99,-41627.49,41627.49,0.12224,-0.1222,20250301,2025-03
FA_202503_1M_VN_NORTH_TRK,2025-03-01,1,VN_NORTH,TRK,BASE,325713.37,326604.97,891.6,891.6,0.00274,0.0027,20250301,2025-03
FA_202503_2M_VN_NORTH_TRK,2025-03-01,2,VN_NORTH,TRK,BASE,325713.37,335500.61,9787.24,9787.24,0.03005,0.03,20250301,2025-03
FA_202503_3M_VN_NORTH_TRK,2025-03-01,3,VN_NORTH,TRK,BASE,325713.37,353442.67,27729.3,27729.3,0.08513,0.0851,20250301,2025-03
FA_202503_1M_VN_SOUTH_AIR,2025-03-01,1,VN_SOUTH,AIR,BASE,712688.85,753608.69,40919.84,40919.84,0.05742,0.0574,20250301,2025-03
FA_202503_2M_VN_SOUTH_AIR,2025-03-01,2,VN_SOUTH,AIR,BASE,712688.85,766217.13,53528.28,53528.28,0.07511,0.0751,20250301,2025-03
FA_202503_3M_VN_SOUTH_AIR,2025-03-01,3,VN_SOUTH,AIR,BASE,712688.85,881417.08,168728.23,168728.23,0.23675,0.2368,20250301,2025-03
FA_202503_1M_VN_SOUTH_CLS,2025-03-01,1,VN_SOUTH,CLS,BASE,506066.88,521570.81,15503.93,15503.93,0.03064,0.0306,20250301,2025-03
FA_202503_2M_VN_SOUTH_CLS,2025-03-01,2,VN_SOUTH,CLS,BASE,506066.88,511679.1,5612.22,5612.22,0.01109,0.0111,20250301,2025-03
FA_202503_3M_VN_SOUTH_CLS,2025-03-01,3,VN_SOUTH,CLS,BASE,506066.88,560947.83,54880.95,54880.95,0.10845,0.1084,20250301,2025-03
FA_202503_1M_VN_SOUTH_CUS,2025-03-01,1,VN_SOUTH,CUS,BASE,192748.05,210918.03,18169.98,18169.98,0.09427,0.0943,20250301,2025-03
FA_202503_2M_VN_SOUTH_CUS,2025-03-01,2,VN_SOUTH,CUS,BASE,192748.05,167409.75,-25338.3,25338.3,0.13146,-0.1315,20250301,2025-03
FA_202503_3M_VN_SOUTH_CUS,2025-03-01,3,VN_SOUTH,CUS,BASE,192748.05,200923.37,8175.32,8175.32,0.04241,0.0424,20250301,2025-03
FA_202503_1M_VN_SOUTH_FCL,2025-03-01,1,VN_SOUTH,FCL,BASE,791967.92,877221.74,85253.82,85253.82,0.10765,0.1076,20250301,2025-03
FA_202503_2M_VN_SOUTH_FCL,2025-03-01,2,VN_SOUTH,FCL,BASE,791967.92,798802.08,6834.16,6834.16,0.00863,0.0086,20250301,2025-03
FA_202503_3M_VN_SOUTH_FCL,2025-03-01,3,VN_SOUTH,FCL,BASE,791967.92,797827.61,5859.69,5859.69,0.0074,0.0074,20250301,2025-03
FA_202503_1M_VN_SOUTH_LCL,2025-03-01,1,VN_SOUTH,LCL,BASE,399901.71,375581.41,-24320.3,24320.3,0.06082,-0.0608,20250301,2025-03
FA_202503_2M_VN_SOUTH_LCL,2025-03-01,2,VN_SOUTH,LCL,BASE,399901.71,485902.24,86000.53,86000.53,0.21505,0.215,20250301,2025-03
FA_202503_3M_VN_SOUTH_LCL,2025-03-01,3,VN_SOUTH,LCL,BASE,399901.71,464236.02,64334.31,64334.31,0.16088,0.1609,20250301,2025-03
FA_202503_1M_VN_SOUTH_TRK,2025-03-01,1,VN_SOUTH,TRK,BASE,353765.88,365448.0,11682.12,11682.12,0.03302,0.033,20250301,2025-03
FA_202503_2M_VN_SOUTH_TRK,2025-03-01,2,VN_SOUTH,TRK,BASE,353765.88,358284.86,4518.98,4518.98,0.01277,0.0128,20250301,2025-03
FA_202503_3M_VN_SOUTH_TRK,2025-03-01,3,VN_SOUTH,TRK,BASE,353765.88,341519.07,-12246.81,12246.81,0.03462,-0.0346,20250301,2025-03
FA_202504_1M_CN_AIR,2025-04-01,1,CN,AIR,BASE,502055.81,489307.81,-12748.0,12748.0,0.02539,-0.0254,20250401,2025-04
FA_202504_2M_CN_AIR,2025-04-01,2,CN,AIR,BASE,502055.81,520891.86,18836.05,18836.05,0.03752,0.0375,20250401,2025-04
FA_202504_3M_CN_AIR,2025-04-01,3,CN,AIR,BASE,502055.81,562396.71,60340.9,60340.9,0.12019,0.1202,20250401,2025-04
FA_202504_1M_CN_CLS,2025-04-01,1,CN,CLS,BASE,386220.01,359928.37,-26291.64,26291.64,0.06807,-0.0681,20250401,2025-04
FA_202504_2M_CN_CLS,2025-04-01,2,CN,CLS,BASE,386220.01,356609.43,-29610.58,29610.58,0.07667,-0.0767,20250401,2025-04
FA_202504_3M_CN_CLS,2025-04-01,3,CN,CLS,BASE,386220.01,416359.98,30139.97,30139.97,0.07804,0.078,20250401,2025-04
FA_202504_1M_CN_CUS,2025-04-01,1,CN,CUS,BASE,137929.95,131866.79,-6063.16,6063.16,0.04396,-0.044,20250401,2025-04
FA_202504_2M_CN_CUS,2025-04-01,2,CN,CUS,BASE,137929.95,135025.11,-2904.84,2904.84,0.02106,-0.0211,20250401,2025-04
FA_202504_3M_CN_CUS,2025-04-01,3,CN,CUS,BASE,137929.95,153029.06,15099.11,15099.11,0.10947,0.1095,20250401,2025-04
FA_202504_1M_CN_FCL,2025-04-01,1,CN,FCL,BASE,581879.32,561646.74,-20232.58,20232.58,0.03477,-0.0348,20250401,2025-04
FA_202504_2M_CN_FCL,2025-04-01,2,CN,FCL,BASE,581879.32,598954.06,17074.74,17074.74,0.02934,0.0293,20250401,2025-04
FA_202504_3M_CN_FCL,2025-04-01,3,CN,FCL,BASE,581879.32,601527.89,19648.57,19648.57,0.03377,0.0338,20250401,2025-04
FA_202504_1M_CN_LCL,2025-04-01,1,CN,LCL,BASE,255213.49,254306.32,-907.17,907.17,0.00355,-0.0036,20250401,2025-04
FA_202504_2M_CN_LCL,2025-04-01,2,CN,LCL,BASE,255213.49,262820.28,7606.79,7606.79,0.02981,0.0298,20250401,2025-04
FA_202504_3M_CN_LCL,2025-04-01,3,CN,LCL,BASE,255213.49,236445.93,-18767.56,18767.56,0.07354,-0.0735,20250401,2025-04
FA_202504_1M_CN_TRK,2025-04-01,1,CN,TRK,BASE,250482.85,260069.53,9586.68,9586.68,0.03827,0.0383,20250401,2025-04
FA_202504_2M_CN_TRK,2025-04-01,2,CN,TRK,BASE,250482.85,271763.94,21281.09,21281.09,0.08496,0.085,20250401,2025-04
FA_202504_3M_CN_TRK,2025-04-01,3,CN,TRK,BASE,250482.85,237240.5,-13242.35,13242.35,0.05287,-0.0529,20250401,2025-04
FA_202504_1M_TH_AIR,2025-04-01,1,TH,AIR,BASE,388823.13,404428.04,15604.91,15604.91,0.04013,0.0401,20250401,2025-04
FA_202504_2M_TH_AIR,2025-04-01,2,TH,AIR,BASE,388823.13,400219.48,11396.35,11396.35,0.02931,0.0293,20250401,2025-04
FA_202504_3M_TH_AIR,2025-04-01,3,TH,AIR,BASE,388823.13,478844.78,90021.65,90021.65,0.23152,0.2315,20250401,2025-04
FA_202504_1M_TH_CLS,2025-04-01,1,TH,CLS,BASE,305015.58,343263.82,38248.24,38248.24,0.1254,0.1254,20250401,2025-04
FA_202504_2M_TH_CLS,2025-04-01,2,TH,CLS,BASE,305015.58,301355.5,-3660.08,3660.08,0.012,-0.012,20250401,2025-04
FA_202504_3M_TH_CLS,2025-04-01,3,TH,CLS,BASE,305015.58,318437.62,13422.04,13422.04,0.044,0.044,20250401,2025-04
FA_202504_1M_TH_CUS,2025-04-01,1,TH,CUS,BASE,103198.44,110599.37,7400.93,7400.93,0.07172,0.0717,20250401,2025-04
FA_202504_2M_TH_CUS,2025-04-01,2,TH,CUS,BASE,103198.44,122886.6,19688.16,19688.16,0.19078,0.1908,20250401,2025-04
FA_202504_3M_TH_CUS,2025-04-01,3,TH,CUS,BASE,103198.44,93631.37,-9567.07,9567.07,0.09271,-0.0927,20250401,2025-04
FA_202504_1M_TH_FCL,2025-04-01,1,TH,FCL,BASE,424828.14,444549.35,19721.21,19721.21,0.04642,0.0464,20250401,2025-04
FA_202504_2M_TH_FCL,2025-04-01,2,TH,FCL,BASE,424828.14,442393.49,17565.35,17565.35,0.04135,0.0414,20250401,2025-04
FA_202504_3M_TH_FCL,2025-04-01,3,TH,FCL,BASE,424828.14,415599.84,-9228.3,9228.3,0.02172,-0.0217,20250401,2025-04
FA_202504_1M_TH_LCL,2025-04-01,1,TH,LCL,BASE,202810.47,213402.87,10592.4,10592.4,0.05223,0.0522,20250401,2025-04
FA_202504_2M_TH_LCL,2025-04-01,2,TH,LCL,BASE,202810.47,208349.29,5538.82,5538.82,0.02731,0.0273,20250401,2025-04
FA_202504_3M_TH_LCL,2025-04-01,3,TH,LCL,BASE,202810.47,225180.73,22370.26,22370.26,0.1103,0.1103,20250401,2025-04
FA_202504_1M_TH_TRK,2025-04-01,1,TH,TRK,BASE,190322.85,181855.16,-8467.69,8467.69,0.04449,-0.0445,20250401,2025-04
FA_202504_2M_TH_TRK,2025-04-01,2,TH,TRK,BASE,190322.85,211279.19,20956.34,20956.34,0.11011,0.1101,20250401,2025-04
FA_202504_3M_TH_TRK,2025-04-01,3,TH,TRK,BASE,190322.85,199646.58,9323.73,9323.73,0.04899,0.049,20250401,2025-04
FA_202504_1M_VN_CENTRAL_AIR,2025-04-01,1,VN_CENTRAL,AIR,BASE,475041.08,490850.56,15809.48,15809.48,0.03328,0.0333,20250401,2025-04
FA_202504_2M_VN_CENTRAL_AIR,2025-04-01,2,VN_CENTRAL,AIR,BASE,475041.08,469274.09,-5766.99,5766.99,0.01214,-0.0121,20250401,2025-04
FA_202504_3M_VN_CENTRAL_AIR,2025-04-01,3,VN_CENTRAL,AIR,BASE,475041.08,476981.97,1940.89,1940.89,0.00409,0.0041,20250401,2025-04
FA_202504_1M_VN_CENTRAL_CLS,2025-04-01,1,VN_CENTRAL,CLS,BASE,369836.6,402024.34,32187.74,32187.74,0.08703,0.087,20250401,2025-04
FA_202504_2M_VN_CENTRAL_CLS,2025-04-01,2,VN_CENTRAL,CLS,BASE,369836.6,344983.5,-24853.1,24853.1,0.0672,-0.0672,20250401,2025-04
FA_202504_3M_VN_CENTRAL_CLS,2025-04-01,3,VN_CENTRAL,CLS,BASE,369836.6,385992.29,16155.69,16155.69,0.04368,0.0437,20250401,2025-04
FA_202504_1M_VN_CENTRAL_CUS,2025-04-01,1,VN_CENTRAL,CUS,BASE,123350.49,116450.03,-6900.46,6900.46,0.05594,-0.0559,20250401,2025-04
FA_202504_2M_VN_CENTRAL_CUS,2025-04-01,2,VN_CENTRAL,CUS,BASE,123350.49,133334.98,9984.49,9984.49,0.08094,0.0809,20250401,2025-04
FA_202504_3M_VN_CENTRAL_CUS,2025-04-01,3,VN_CENTRAL,CUS,BASE,123350.49,121293.58,-2056.91,2056.91,0.01668,-0.0167,20250401,2025-04
FA_202504_1M_VN_CENTRAL_FCL,2025-04-01,1,VN_CENTRAL,FCL,BASE,517258.85,516713.93,-544.92,544.92,0.00105,-0.001,20250401,2025-04
FA_202504_2M_VN_CENTRAL_FCL,2025-04-01,2,VN_CENTRAL,FCL,BASE,517258.85,561002.69,43743.84,43743.84,0.08457,0.0846,20250401,2025-04
FA_202504_3M_VN_CENTRAL_FCL,2025-04-01,3,VN_CENTRAL,FCL,BASE,517258.85,552657.18,35398.33,35398.33,0.06843,0.0684,20250401,2025-04
FA_202504_1M_VN_CENTRAL_LCL,2025-04-01,1,VN_CENTRAL,LCL,BASE,241821.85,230550.78,-11271.07,11271.07,0.04661,-0.0466,20250401,2025-04
FA_202504_2M_VN_CENTRAL_LCL,2025-04-01,2,VN_CENTRAL,LCL,BASE,241821.85,242617.1,795.25,795.25,0.00329,0.0033,20250401,2025-04
FA_202504_3M_VN_CENTRAL_LCL,2025-04-01,3,VN_CENTRAL,LCL,BASE,241821.85,267556.54,25734.69,25734.69,0.10642,0.1064,20250401,2025-04
FA_202504_1M_VN_CENTRAL_TRK,2025-04-01,1,VN_CENTRAL,TRK,BASE,223707.83,237789.3,14081.47,14081.47,0.06295,0.063,20250401,2025-04
FA_202504_2M_VN_CENTRAL_TRK,2025-04-01,2,VN_CENTRAL,TRK,BASE,223707.83,235521.08,11813.25,11813.25,0.05281,0.0528,20250401,2025-04
FA_202504_3M_VN_CENTRAL_TRK,2025-04-01,3,VN_CENTRAL,TRK,BASE,223707.83,250550.34,26842.51,26842.51,0.11999,0.12,20250401,2025-04
FA_202504_1M_VN_NORTH_AIR,2025-04-01,1,VN_NORTH,AIR,BASE,670090.32,750899.85,80809.53,80809.53,0.12059,0.1206,20250401,2025-04
FA_202504_2M_VN_NORTH_AIR,2025-04-01,2,VN_NORTH,AIR,BASE,670090.32,700249.32,30159.0,30159.0,0.04501,0.045,20250401,2025-04
FA_202504_3M_VN_NORTH_AIR,2025-04-01,3,VN_NORTH,AIR,BASE,670090.32,732592.83,62502.51,62502.51,0.09327,0.0933,20250401,2025-04
FA_202504_1M_VN_NORTH_CLS,2025-04-01,1,VN_NORTH,CLS,BASE,516392.19,517756.93,1364.74,1364.74,0.00264,0.0026,20250401,2025-04
FA_202504_2M_VN_NORTH_CLS,2025-04-01,2,VN_NORTH,CLS,BASE,516392.19,514242.49,-2149.7,2149.7,0.00416,-0.0042,20250401,2025-04
FA_202504_3M_VN_NORTH_CLS,2025-04-01,3,VN_NORTH,CLS,BASE,516392.19,411469.89,-104922.3,104922.3,0.20318,-0.2032,20250401,2025-04
FA_202504_1M_VN_NORTH_CUS,2025-04-01,1,VN_NORTH,CUS,BASE,186436.94,187222.69,785.75,785.75,0.00421,0.0042,20250401,2025-04
FA_202504_2M_VN_NORTH_CUS,2025-04-01,2,VN_NORTH,CUS,BASE,186436.94,201381.99,14945.05,14945.05,0.08016,0.0802,20250401,2025-04
FA_202504_3M_VN_NORTH_CUS,2025-04-01,3,VN_NORTH,CUS,BASE,186436.94,205429.16,18992.22,18992.22,0.10187,0.1019,20250401,2025-04
FA_202504_1M_VN_NORTH_FCL,2025-04-01,1,VN_NORTH,FCL,BASE,751455.34,806894.1,55438.76,55438.76,0.07378,0.0738,20250401,2025-04
