OpexDriverKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,DepartmentKey,RentUSD,SoftwareUSD,MarketingUSD,TravelUSD,GAUSD,NonPayrollOpexUSD,DateKey,YearMonth
OPEX_202406_ACTUAL_CN_IT,2024-06-01,Actual,ACTUAL,CN,IT,4566.51,199.81,500.34,155.75,264.45,5686.86,20240601,2024-06
OPEX_202406_ACTUAL_CN_MGT,2024-06-01,Actual,ACTUAL,CN,MGT,4720.54,67.42,468.23,128.55,211.74,5596.47,20240601,2024-06
OPEX_202406_ACTUAL_TH_SALES,2024-06-01,Actual,ACTUAL,TH,SALES,3219.86,425.64,4474.17,1265.45,588.67,9973.79,20240601,2024-06
OPEX_202406_ACTUAL_TH_OPS,2024-06-01,Actual,ACTUAL,TH,OPS,3312.13,609.56,434.27,4154.54,1845.9,10356.4,20240601,2024-06
OPEX_202406_ACTUAL_TH_CS,2024-06-01,Actual,ACTUAL,TH,CS,3261.37,195.05,422.35,386.14,607.79,4872.69,20240601,2024-06
OPEX_202406_ACTUAL_TH_FIN,2024-06-01,Actual,ACTUAL,TH,FIN,3192.39,218.07,490.63,174.36,296.28,4371.73,20240601,2024-06
OPEX_202406_ACTUAL_TH_IT,2024-06-01,Actual,ACTUAL,TH,IT,3257.61,134.36,422.83,110.64,166.4,4091.84,20240601,2024-06
OPEX_202406_ACTUAL_TH_MGT,2024-06-01,Actual,ACTUAL,TH,MGT,3411.24,49.79,430.91,103.9,153.37,4149.21,20240601,2024-06
OPEX_202406_ACTUAL_VN_CENTRAL_SALES,2024-06-01,Actual,ACTUAL,VN_CENTRAL,SALES,3365.33,516.23,5931.71,1666.6,703.46,12183.33,20240601,2024-06
OPEX_202406_ACTUAL_VN_CENTRAL_OPS,2024-06-01,Actual,ACTUAL,VN_CENTRAL,OPS,3293.55,685.29,454.13,4426.96,2197.82,11057.74,20240601,2024-06
OPEX_202406_ACTUAL_VN_CENTRAL_CS,2024-06-01,Actual,ACTUAL,VN_CENTRAL,CS,3352.76,256.26,397.89,522.15,771.63,5300.69,20240601,2024-06
OPEX_202406_ACTUAL_VN_CENTRAL_FIN,2024-06-01,Actual,ACTUAL,VN_CENTRAL,FIN,3283.72,259.82,498.84,199.19,341.08,4582.65,20240601,2024-06
OPEX_202406_ACTUAL_VN_CENTRAL_IT,2024-06-01,Actual,ACTUAL,VN_CENTRAL,IT,3074.29,169.09,493.56,149.36,231.09,4117.39,20240601,2024-06
OPEX_202406_ACTUAL_VN_CENTRAL_MGT,2024-06-01,Actual,ACTUAL,VN_CENTRAL,MGT,3324.26,61.39,462.06,113.8,174.55,4136.05,20240601,2024-06
OPEX_202406_ACTUAL_VN_NORTH_SALES,2024-06-01,Actual,ACTUAL,VN_NORTH,SALES,3248.89,788.06,5448.77,1946.56,933.7,12365.98,20240601,2024-06
OPEX_202406_ACTUAL_VN_NORTH_OPS,2024-06-01,Actual,ACTUAL,VN_NORTH,OPS,3262.02,1010.23,501.09,5861.04,3166.69,13801.06,20240601,2024-06
OPEX_202406_ACTUAL_VN_NORTH_CS,2024-06-01,Actual,ACTUAL,VN_NORTH,CS,3386.81,348.41,475.45,623.16,1111.95,5945.79,20240601,2024-06
OPEX_202406_ACTUAL_VN_NORTH_FIN,2024-06-01,Actual,ACTUAL,VN_NORTH,FIN,3209.58,328.61,446.92,293.08,440.76,4718.96,20240601,2024-06
OPEX_202406_ACTUAL_VN_NORTH_IT,2024-06-01,Actual,ACTUAL,VN_NORTH,IT,3210.57,236.92,454.99,198.99,305.67,4407.14,20240601,2024-06
OPEX_202406_ACTUAL_VN_NORTH_MGT,2024-06-01,Actual,ACTUAL,VN_NORTH,MGT,3253.61,83.21,430.33,160.18,262.46,4189.79,20240601,2024-06
OPEX_202406_ACTUAL_VN_SOUTH_SALES,2024-06-01,Actual,ACTUAL,VN_SOUTH,SALES,4542.71,856.6,4681.52,2250.38,1084.17,13415.38,20240601,2024-06
OPEX_202406_ACTUAL_VN_SOUTH_OPS,2024-06-01,Actual,ACTUAL,VN_SOUTH,OPS,4556.4,1075.72,404.07,8205.89,3046.76,17288.84,20240601,2024-06
OPEX_202406_ACTUAL_VN_SOUTH_CS,2024-06-01,Actual,ACTUAL,VN_SOUTH,CS,4556.33,416.79,415.71,830.76,1347.88,7567.48,20240601,2024-06
OPEX_202406_ACTUAL_VN_SOUTH_FIN,2024-06-01,Actual,ACTUAL,VN_SOUTH,FIN,4606.16,398.63,423.31,326.69,529.33,6284.12,20240601,2024-06
OPEX_202406_ACTUAL_VN_SOUTH_IT,2024-06-01,Actual,ACTUAL,VN_SOUTH,IT,4671.34,268.04,494.76,250.96,340.32,6025.42,20240601,2024-06
OPEX_202406_ACTUAL_VN_SOUTH_MGT,2024-06-01,Actual,ACTUAL,VN_SOUTH,MGT,4651.51,94.82,484.62,168.48,290.06,5689.48,20240601,2024-06
OPEX_202407_ACTUAL_CN_SALES,2024-07-01,Actual,ACTUAL,CN,SALES,4652.85,580.88,5060.2,1574.87,763.3,12632.1,20240701,2024-07
OPEX_202407_ACTUAL_CN_OPS,2024-07-01,Actual,ACTUAL,CN,OPS,4750.46,758.99,465.12,4410.45,2320.16,12705.19,20240701,2024-07
OPEX_202407_ACTUAL_CN_CS,2024-07-01,Actual,ACTUAL,CN,CS,4566.88,274.6,470.98,514.12,774.26,6600.85,20240701,2024-07
OPEX_202407_ACTUAL_CN_FIN,2024-07-01,Actual,ACTUAL,CN,FIN,4719.36,275.41,454.43,228.49,340.56,6018.25,20240701,2024-07
OPEX_202407_ACTUAL_CN_IT,2024-07-01,Actual,ACTUAL,CN,IT,4624.79,175.29,497.89,150.06,248.17,5696.21,20240701,2024-07
OPEX_202407_ACTUAL_CN_MGT,2024-07-01,Actual,ACTUAL,CN,MGT,4708.46,75.68,493.18,144.72,205.62,5627.66,20240701,2024-07
OPEX_202407_ACTUAL_TH_SALES,2024-07-01,Actual,ACTUAL,TH,SALES,3167.88,422.73,5018.77,1209.62,568.02,10387.02,20240701,2024-07
OPEX_202407_ACTUAL_TH_OPS,2024-07-01,Actual,ACTUAL,TH,OPS,3269.98,562.61,439.32,3998.33,1711.45,9981.68,20240701,2024-07
OPEX_202407_ACTUAL_TH_CS,2024-07-01,Actual,ACTUAL,TH,CS,3214.04,208.4,417.23,412.22,621.44,4873.33,20240701,2024-07
OPEX_202407_ACTUAL_TH_FIN,2024-07-01,Actual,ACTUAL,TH,FIN,3357.55,226.4,470.05,176.19,280.09,4510.28,20240701,2024-07
OPEX_202407_ACTUAL_TH_IT,2024-07-01,Actual,ACTUAL,TH,IT,3318.01,127.86,461.95,112.35,176.38,4196.56,20240701,2024-07
OPEX_202407_ACTUAL_TH_MGT,2024-07-01,Actual,ACTUAL,TH,MGT,3285.97,50.01,426.45,99.4,142.08,4003.92,20240701,2024-07
OPEX_202407_ACTUAL_VN_CENTRAL_SALES,2024-07-01,Actual,ACTUAL,VN_CENTRAL,SALES,3360.84,570.78,5250.21,1435.25,753.73,11370.81,20240701,2024-07
OPEX_202407_ACTUAL_VN_CENTRAL_OPS,2024-07-01,Actual,ACTUAL,VN_CENTRAL,OPS,3413.05,750.15,464.01,4874.0,2314.78,11815.99,20240701,2024-07
OPEX_202407_ACTUAL_VN_CENTRAL_CS,2024-07-01,Actual,ACTUAL,VN_CENTRAL,CS,3273.45,252.93,412.94,475.34,804.5,5219.16,20240701,2024-07
OPEX_202407_ACTUAL_VN_CENTRAL_FIN,2024-07-01,Actual,ACTUAL,VN_CENTRAL,FIN,3293.93,240.2,403.81,193.54,334.15,4465.63,20240701,2024-07
OPEX_202407_ACTUAL_VN_CENTRAL_IT,2024-07-01,Actual,ACTUAL,VN_CENTRAL,IT,3267.08,159.97,450.34,135.03,209.68,4222.09,20240701,2024-07
OPEX_202407_ACTUAL_VN_CENTRAL_MGT,2024-07-01,Actual,ACTUAL,VN_CENTRAL,MGT,3330.78,60.26,477.71,112.5,176.57,4157.81,20240701,2024-07
OPEX_202407_ACTUAL_VN_NORTH_SALES,2024-07-01,Actual,ACTUAL,VN_NORTH,SALES,3234.27,845.36,5916.87,2042.12,1081.49,13120.11,20240701,2024-07
OPEX_202407_ACTUAL_VN_NORTH_OPS,2024-07-01,Actual,ACTUAL,VN_NORTH,OPS,3333.97,1003.3,421.77,6880.6,2987.75,14627.39,20240701,2024-07
OPEX_202407_ACTUAL_VN_NORTH_CS,2024-07-01,Actual,ACTUAL,VN_NORTH,CS,3110.27,333.95,443.29,682.19,910.43,5480.14,20240701,2024-07
OPEX_202407_ACTUAL_VN_NORTH_FIN,2024-07-01,Actual,ACTUAL,VN_NORTH,FIN,3331.56,358.04,428.71,275.94,448.0,4842.24,20240701,2024-07
OPEX_202407_ACTUAL_VN_NORTH_IT,2024-07-01,Actual,ACTUAL,VN_NORTH,IT,3299.98,230.6,442.76,179.88,324.22,4477.43,20240701,2024-07
OPEX_202407_ACTUAL_VN_NORTH_MGT,2024-07-01,Actual,ACTUAL,VN_NORTH,MGT,3283.5,87.94,545.38,155.66,251.41,4323.9,20240701,2024-07
OPEX_202407_ACTUAL_VN_SOUTH_SALES,2024-07-01,Actual,ACTUAL,VN_SOUTH,SALES,4480.2,929.82,5768.64,2807.97,1140.7,15127.34,20240701,2024-07
OPEX_202407_ACTUAL_VN_SOUTH_OPS,2024-07-01,Actual,ACTUAL,VN_SOUTH,OPS,4643.11,1112.78,476.58,7377.37,3375.74,16985.57,20240701,2024-07
OPEX_202407_ACTUAL_VN_SOUTH_CS,2024-07-01,Actual,ACTUAL,VN_SOUTH,CS,4786.98,401.74,489.19,722.96,1255.49,7656.36,20240701,2024-07
OPEX_202407_ACTUAL_VN_SOUTH_FIN,2024-07-01,Actual,ACTUAL,VN_SOUTH,FIN,4735.4,379.58,456.9,306.11,528.5,6406.48,20240701,2024-07
OPEX_202407_ACTUAL_VN_SOUTH_IT,2024-07-01,Actual,ACTUAL,VN_SOUTH,IT,4654.05,273.44,446.86,241.96,386.0,6002.31,20240701,2024-07
OPEX_202407_ACTUAL_VN_SOUTH_MGT,2024-07-01,Actual,ACTUAL,VN_SOUTH,MGT,4730.96,94.68,446.96,202.63,296.96,5772.19,20240701,2024-07
OPEX_202408_ACTUAL_CN_SALES,2024-08-01,Actual,ACTUAL,CN,SALES,4625.84,618.09,5044.84,1670.43,812.21,12771.41,20240801,2024-08
OPEX_202408_ACTUAL_CN_OPS,2024-08-01,Actual,ACTUAL,CN,OPS,4735.64,847.93,525.91,5181.47,2489.03,13779.98,20240801,2024-08
OPEX_202408_ACTUAL_CN_CS,2024-08-01,Actual,ACTUAL,CN,CS,4666.83,269.02,510.02,584.9,877.13,6907.89,20240801,2024-08
OPEX_202408_ACTUAL_CN_FIN,2024-08-01,Actual,ACTUAL,CN,FIN,4556.96,297.66,446.21,223.59,393.36,5917.77,20240801,2024-08
OPEX_202408_ACTUAL_CN_IT,2024-08-01,Actual,ACTUAL,CN,IT,4585.03,196.29,464.8,153.79,236.59,5636.49,20240801,2024-08
OPEX_202408_ACTUAL_CN_MGT,2024-08-01,Actual,ACTUAL,CN,MGT,4516.72,64.49,414.03,112.61,204.52,5312.37,20240801,2024-08
OPEX_202408_ACTUAL_TH_SALES,2024-08-01,Actual,ACTUAL,TH,SALES,3356.31,423.85,5045.38,1233.08,608.77,10667.39,20240801,2024-08
OPEX_202408_ACTUAL_TH_OPS,2024-08-01,Actual,ACTUAL,TH,OPS,3196.45,576.82,489.49,3959.35,1994.13,10216.23,20240801,2024-08
OPEX_202408_ACTUAL_TH_CS,2024-08-01,Actual,ACTUAL,TH,CS,3410.71,200.81,428.6,458.64,707.06,5205.81,20240801,2024-08
OPEX_202408_ACTUAL_TH_FIN,2024-08-01,Actual,ACTUAL,TH,FIN,3237.66,195.07,425.03,165.77,261.76,4285.29,20240801,2024-08
OPEX_202408_ACTUAL_TH_IT,2024-08-01,Actual,ACTUAL,TH,IT,3300.23,147.16,431.33,125.17,186.51,4190.41,20240801,2024-08
OPEX_202408_ACTUAL_TH_MGT,2024-08-01,Actual,ACTUAL,TH,MGT,3327.14,47.24,479.37,85.99,162.61,4102.34,20240801,2024-08
OPEX_202408_ACTUAL_VN_CENTRAL_SALES,2024-08-01,Actual,ACTUAL,VN_CENTRAL,SALES,3197.61,488.22,5984.07,1475.84,629.08,11774.82,20240801,2024-08
OPEX_202408_ACTUAL_VN_CENTRAL_OPS,2024-08-01,Actual,ACTUAL,VN_CENTRAL,OPS,3334.26,729.22,392.97,4698.4,2190.63,11345.47,20240801,2024-08
OPEX_202408_ACTUAL_VN_CENTRAL_CS,2024-08-01,Actual,ACTUAL,VN_CENTRAL,CS,3317.99,260.22,411.89,489.51,790.23,5269.84,20240801,2024-08
OPEX_202408_ACTUAL_VN_CENTRAL_FIN,2024-08-01,Actual,ACTUAL,VN_CENTRAL,FIN,3360.73,264.7,449.98,184.51,321.16,4581.09,20240801,2024-08
OPEX_202408_ACTUAL_VN_CENTRAL_IT,2024-08-01,Actual,ACTUAL,VN_CENTRAL,IT,3148.9,172.25,536.1,120.49,216.56,4194.3,20240801,2024-08
OPEX_202408_ACTUAL_VN_CENTRAL_MGT,2024-08-01,Actual,ACTUAL,VN_CENTRAL,MGT,3345.89,60.19,475.48,97.52,177.28,4156.36,20240801,2024-08
OPEX_202408_ACTUAL_VN_NORTH_SALES,2024-08-01,Actual,ACTUAL,VN_NORTH,SALES,3385.98,825.11,5700.98,2250.92,1071.06,13234.05,20240801,2024-08
OPEX_202408_ACTUAL_VN_NORTH_OPS,2024-08-01,Actual,ACTUAL,VN_NORTH,OPS,3214.84,1122.56,426.82,7526.59,3430.56,15721.38,20240801,2024-08
OPEX_202408_ACTUAL_VN_NORTH_CS,2024-08-01,Actual,ACTUAL,VN_NORTH,CS,3362.83,383.51,436.96,783.15,1115.0,6081.46,20240801,2024-08
OPEX_202408_ACTUAL_VN_NORTH_FIN,2024-08-01,Actual,ACTUAL,VN_NORTH,FIN,3230.66,324.36,460.71,272.79,461.44,4749.97,20240801,2024-08
OPEX_202408_ACTUAL_VN_NORTH_IT,2024-08-01,Actual,ACTUAL,VN_NORTH,IT,3332.14,245.68,424.87,226.39,323.4,4552.48,20240801,2024-08
OPEX_202408_ACTUAL_VN_NORTH_MGT,2024-08-01,Actual,ACTUAL,VN_NORTH,MGT,3509.22,83.84,421.66,144.7,250.13,4409.57,20240801,2024-08
OPEX_202408_ACTUAL_VN_SOUTH_SALES,2024-08-01,Actual,ACTUAL,VN_SOUTH,SALES,4365.86,791.9,6196.71,2224.31,1161.2,14739.98,20240801,2024-08
OPEX_202408_ACTUAL_VN_SOUTH_OPS,2024-08-01,Actual,ACTUAL,VN_SOUTH,OPS,4500.65,1224.79,418.54,7244.35,3545.22,16933.54,20240801,2024-08
OPEX_202408_ACTUAL_VN_SOUTH_CS,2024-08-01,Actual,ACTUAL,VN_SOUTH,CS,4522.47,372.55,459.42,823.68,1255.7,7433.82,20240801,2024-08
OPEX_202408_ACTUAL_VN_SOUTH_FIN,2024-08-01,Actual,ACTUAL,VN_SOUTH,FIN,4473.21,408.61,519.91,382.81,534.96,6319.5,20240801,2024-08
OPEX_202408_ACTUAL_VN_SOUTH_IT,2024-08-01,Actual,ACTUAL,VN_SOUTH,IT,4673.83,270.71,531.28,206.9,333.37,6016.1,20240801,2024-08
OPEX_202408_ACTUAL_VN_SOUTH_MGT,2024-08-01,Actual,ACTUAL,VN_SOUTH,MGT,4790.98,97.43,503.86,205.91,293.67,5891.86,20240801,2024-08
OPEX_202409_ACTUAL_CN_SALES,2024-09-01,Actual,ACTUAL,CN,SALES,4515.79,626.46,5983.78,1818.47,873.86,13818.35,20240901,2024-09
OPEX_202409_ACTUAL_CN_OPS,2024-09-01,Actual,ACTUAL,CN,OPS,4726.14,799.09,453.59,5194.87,2428.71,13602.42,20240901,2024-09
OPEX_202409_ACTUAL_CN_CS,2024-09-01,Actual,ACTUAL,CN,CS,4603.31,276.07,450.03,507.9,813.21,6650.52,20240901,2024-09
OPEX_202409_ACTUAL_CN_FIN,2024-09-01,Actual,ACTUAL,CN,FIN,4892.13,272.21,419.78,223.65,370.89,6178.66,20240901,2024-09
OPEX_202409_ACTUAL_CN_IT,2024-09-01,Actual,ACTUAL,CN,IT,4577.51,191.36,484.89,146.99,218.37,5619.11,20240901,2024-09
OPEX_202409_ACTUAL_CN_MGT,2024-09-01,Actual,ACTUAL,CN,MGT,4697.25,67.09,455.19,119.89,207.0,5546.41,20240901,2024-09
OPEX_202409_ACTUAL_TH_SALES,2024-09-01,Actual,ACTUAL,TH,SALES,3406.27,452.49,5938.98,1246.94,664.13,11708.81,20240901,2024-09
OPEX_202409_ACTUAL_TH_OPS,2024-09-01,Actual,ACTUAL,TH,OPS,3298.05,619.42,417.68,3899.81,1860.66,10095.62,20240901,2024-09
OPEX_202409_ACTUAL_TH_CS,2024-09-01,Actual,ACTUAL,TH,CS,3123.99,228.18,471.42,416.37,682.24,4922.2,20240901,2024-09
OPEX_202409_ACTUAL_TH_FIN,2024-09-01,Actual,ACTUAL,TH,FIN,3394.75,212.94,480.85,170.67,274.13,4533.34,20240901,2024-09
OPEX_202409_ACTUAL_TH_IT,2024-09-01,Actual,ACTUAL,TH,IT,3272.27,145.25,461.75,110.95,182.15,4172.38,20240901,2024-09
OPEX_202409_ACTUAL_TH_MGT,2024-09-01,Actual,ACTUAL,TH,MGT,3335.26,47.8,460.99,110.18,148.28,4102.51,20240901,2024-09
OPEX_202409_ACTUAL_VN_CENTRAL_SALES,2024-09-01,Actual,ACTUAL,VN_CENTRAL,SALES,3256.81,507.48,5640.81,1541.81,610.82,11557.73,20240901,2024-09
OPEX_202409_ACTUAL_VN_CENTRAL_OPS,2024-09-01,Actual,ACTUAL,VN_CENTRAL,OPS,3268.22,687.5,496.5,4890.29,2078.82,11421.34,20240901,2024-09
OPEX_202409_ACTUAL_VN_CENTRAL_CS,2024-09-01,Actual,ACTUAL,VN_CENTRAL,CS,3384.59,226.44,522.36,415.41,754.39,5303.19,20240901,2024-09
OPEX_202409_ACTUAL_VN_CENTRAL_FIN,2024-09-01,Actual,ACTUAL,VN_CENTRAL,FIN,3288.77,260.67,388.84,184.83,315.38,4438.48,20240901,2024-09
OPEX_202409_ACTUAL_VN_CENTRAL_IT,2024-09-01,Actual,ACTUAL,VN_CENTRAL,IT,3308.71,168.03,473.0,154.57,207.93,4312.25,20240901,2024-09
OPEX_202409_ACTUAL_VN_CENTRAL_MGT,2024-09-01,Actual,ACTUAL,VN_CENTRAL,MGT,3461.16,63.23,404.09,115.72,184.81,4229.01,20240901,2024-09
OPEX_202409_ACTUAL_VN_NORTH_SALES,2024-09-01,Actual,ACTUAL,VN_NORTH,SALES,3068.2,809.51,5711.77,1974.47,1030.73,12594.68,20240901,2024-09
OPEX_202409_ACTUAL_VN_NORTH_OPS,2024-09-01,Actual,ACTUAL,VN_NORTH,OPS,3260.51,883.39,399.18,4819.37,2985.97,12348.42,20240901,2024-09
OPEX_202409_ACTUAL_VN_NORTH_CS,2024-09-01,Actual,ACTUAL,VN_NORTH,CS,3316.3,379.63,446.24,634.47,1111.55,5888.19,20240901,2024-09
OPEX_202409_ACTUAL_VN_NORTH_FIN,2024-09-01,Actual,ACTUAL,VN_NORTH,FIN,3157.35,349.6,524.15,288.19,486.99,4806.28,20240901,2024-09
OPEX_202409_ACTUAL_VN_NORTH_IT,2024-09-01,Actual,ACTUAL,VN_NORTH,IT,3262.93,213.22,460.27,173.65,284.13,4394.21,20240901,2024-09
OPEX_202409_ACTUAL_VN_NORTH_MGT,2024-09-01,Actual,ACTUAL,VN_NORTH,MGT,3245.23,78.88,488.42,141.08,240.06,4193.65,20240901,2024-09
OPEX_202409_ACTUAL_VN_SOUTH_SALES,2024-09-01,Actual,ACTUAL,VN_SOUTH,SALES,4604.76,949.09,5268.12,2525.6,1159.88,14507.45,20240901,2024-09
OPEX_202409_ACTUAL_VN_SOUTH_OPS,2024-09-01,Actual,ACTUAL,VN_SOUTH,OPS,4565.95,1149.17,471.94,6928.75,3344.64,16460.46,20240901,2024-09
OPEX_202409_ACTUAL_VN_SOUTH_CS,2024-09-01,Actual,ACTUAL,VN_SOUTH,CS,4608.36,396.15,461.66,671.75,1142.43,7280.34,20240901,2024-09
OPEX_202409_ACTUAL_VN_SOUTH_FIN,2024-09-01,Actual,ACTUAL,VN_SOUTH,FIN,4493.45,421.59,484.37,330.66,581.97,6312.03,20240901,2024-09
OPEX_202409_ACTUAL_VN_SOUTH_IT,2024-09-01,Actual,ACTUAL,VN_SOUTH,IT,4597.92,258.55,441.92,223.6,351.2,5873.19,20240901,2024-09
OPEX_202409_ACTUAL_VN_SOUTH_MGT,2024-09-01,Actual,ACTUAL,VN_SOUTH,MGT,4645.8,87.78,431.79,176.79,274.16,5616.32,20240901,2024-09
OPEX_202410_ACTUAL_CN_SALES,2024-10-01,Actual,ACTUAL,CN,SALES,4885.56,632.89,5203.85,1762.58,797.45,13282.34,20241001,2024-10
OPEX_202410_ACTUAL_CN_OPS,2024-10-01,Actual,ACTUAL,CN,OPS,4807.37,783.96,523.25,5056.42,2404.77,13575.77,20241001,2024-10
OPEX_202410_ACTUAL_CN_CS,2024-10-01,Actual,ACTUAL,CN,CS,4607.5,271.75,441.75,609.68,890.97,6821.65,20241001,2024-10
OPEX_202410_ACTUAL_CN_FIN,2024-10-01,Actual,ACTUAL,CN,FIN,4784.85,289.97,463.56,231.25,405.79,6175.42,20241001,2024-10
OPEX_202410_ACTUAL_CN_IT,2024-10-01,Actual,ACTUAL,CN,IT,4541.51,190.98,428.89,148.07,249.61,5559.07,20241001,2024-10
OPEX_202410_ACTUAL_CN_MGT,2024-10-01,Actual,ACTUAL,CN,MGT,4652.54,61.33,495.66,114.66,199.29,5523.48,20241001,2024-10
OPEX_202410_ACTUAL_TH_SALES,2024-10-01,Actual,ACTUAL,TH,SALES,3393.77,521.04,5581.32,1565.63,614.39,11676.15,20241001,2024-10
OPEX_202410_ACTUAL_TH_OPS,2024-10-01,Actual,ACTUAL,TH,OPS,3277.92,636.11,420.61,3848.55,1910.89,10094.08,20241001,2024-10
OPEX_202410_ACTUAL_TH_CS,2024-10-01,Actual,ACTUAL,TH,CS,3406.22,229.15,450.3,399.0,732.81,5217.48,20241001,2024-10
OPEX_202410_ACTUAL_TH_FIN,2024-10-01,Actual,ACTUAL,TH,FIN,3403.86,189.43,542.38,166.17,256.48,4558.31,20241001,2024-10
OPEX_202410_ACTUAL_TH_IT,2024-10-01,Actual,ACTUAL,TH,IT,3407.15,137.23,437.45,103.77,186.18,4271.77,20241001,2024-10
OPEX_202410_ACTUAL_TH_MGT,2024-10-01,Actual,ACTUAL,TH,MGT,3377.34,47.94,447.14,92.04,144.3,4108.77,20241001,2024-10
OPEX_202410_ACTUAL_VN_CENTRAL_SALES,2024-10-01,Actual,ACTUAL,VN_CENTRAL,SALES,3370.04,515.0,5131.77,1542.87,759.16,11318.84,20241001,2024-10
OPEX_202410_ACTUAL_VN_CENTRAL_OPS,2024-10-01,Actual,ACTUAL,VN_CENTRAL,OPS,3294.53,753.27,523.37,4521.76,2220.96,11313.88,20241001,2024-10
OPEX_202410_ACTUAL_VN_CENTRAL_CS,2024-10-01,Actual,ACTUAL,VN_CENTRAL,CS,3256.73,252.65,469.81,460.72,708.47,5148.37,20241001,2024-10
OPEX_202410_ACTUAL_VN_CENTRAL_FIN,2024-10-01,Actual,ACTUAL,VN_CENTRAL,FIN,3248.01,253.48,377.64,193.44,357.05,4429.61,20241001,2024-10
OPEX_202410_ACTUAL_VN_CENTRAL_IT,2024-10-01,Actual,ACTUAL,VN_CENTRAL,IT,3340.97,177.21,439.78,151.95,244.12,4354.04,20241001,2024-10
OPEX_202410_ACTUAL_VN_CENTRAL_MGT,2024-10-01,Actual,ACTUAL,VN_CENTRAL,MGT,3292.08,61.64,477.24,99.9,164.47,4095.32,20241001,2024-10
OPEX_202410_ACTUAL_VN_NORTH_SALES,2024-10-01,Actual,ACTUAL,VN_NORTH,SALES,3161.38,777.83,4499.17,2173.26,995.9,11607.54,20241001,2024-10
OPEX_202410_ACTUAL_VN_NORTH_OPS,2024-10-01,Actual,ACTUAL,VN_NORTH,OPS,3278.48,956.31,428.15,6840.89,2993.92,14497.74,20241001,2024-10
OPEX_202410_ACTUAL_VN_NORTH_CS,2024-10-01,Actual,ACTUAL,VN_NORTH,CS,3305.29,361.49,463.75,628.65,1012.29,5771.47,20241001,2024-10
OPEX_202410_ACTUAL_VN_NORTH_FIN,2024-10-01,Actual,ACTUAL,VN_NORTH,FIN,3234.65,335.14,475.18,306.64,424.63,4776.25,20241001,2024-10
OPEX_202410_ACTUAL_VN_NORTH_IT,2024-10-01,Actual,ACTUAL,VN_NORTH,IT,3283.29,234.12,438.83,191.11,311.29,4458.65,20241001,2024-10
OPEX_202410_ACTUAL_VN_NORTH_MGT,2024-10-01,Actual,ACTUAL,VN_NORTH,MGT,3306.4,87.94,474.81,164.26,283.98,4317.39,20241001,2024-10
OPEX_202410_ACTUAL_VN_SOUTH_SALES,2024-10-01,Actual,ACTUAL,VN_SOUTH,SALES,4558.1,912.05,5008.04,2181.51,1267.57,13927.26,20241001,2024-10
OPEX_202410_ACTUAL_VN_SOUTH_OPS,2024-10-01,Actual,ACTUAL,VN_SOUTH,OPS,4540.81,1122.92,407.94,7029.27,3388.83,16489.75,20241001,2024-10
OPEX_202410_ACTUAL_VN_SOUTH_CS,2024-10-01,Actual,ACTUAL,VN_SOUTH,CS,4493.65,413.56,432.41,741.62,1260.08,7341.32,20241001,2024-10
OPEX_202410_ACTUAL_VN_SOUTH_FIN,2024-10-01,Actual,ACTUAL,VN_SOUTH,FIN,4571.04,411.35,423.8,320.01,575.16,6301.35,20241001,2024-10
OPEX_202410_ACTUAL_VN_SOUTH_IT,2024-10-01,Actual,ACTUAL,VN_SOUTH,IT,4855.11,257.82,530.71,216.8,339.03,6199.47,20241001,2024-10
OPEX_202410_ACTUAL_VN_SOUTH_MGT,2024-10-01,Actual,ACTUAL,VN_SOUTH,MGT,4483.81,84.75,485.21,174.54,274.48,5502.8,20241001,2024-10
OPEX_202411_ACTUAL_CN_SALES,2024-11-01,Actual,ACTUAL,CN,SALES,4650.18,669.62,4789.87,1749.31,929.23,12788.2,20241101,2024-11
OPEX_202411_ACTUAL_CN_OPS,2024-11-01,Actual,ACTUAL,CN,OPS,4610.59,812.04,462.39,5557.09,2301.76,13743.86,20241101,2024-11
OPEX_202411_ACTUAL_CN_CS,2024-11-01,Actual,ACTUAL,CN,CS,4684.88,260.33,467.03,544.49,861.94,6818.68,20241101,2024-11
OPEX_202411_ACTUAL_CN_FIN,2024-11-01,Actual,ACTUAL,CN,FIN,4859.34,297.82,446.98,231.02,372.78,6207.94,20241101,2024-11
OPEX_202411_ACTUAL_CN_IT,2024-11-01,Actual,ACTUAL,CN,IT,4366.34,186.38,418.48,166.09,243.99,5381.28,20241101,2024-11
OPEX_202411_ACTUAL_CN_MGT,2024-11-01,Actual,ACTUAL,CN,MGT,4525.94,68.68,508.49,133.46,212.57,5449.13,20241101,2024-11
OPEX_202411_ACTUAL_TH_SALES,2024-11-01,Actual,ACTUAL,TH,SALES,3404.22,466.54,4657.01,1338.4,565.6,10431.78,20241101,2024-11
OPEX_202411_ACTUAL_TH_OPS,2024-11-01,Actual,ACTUAL,TH,OPS,3314.12,620.42,487.08,3946.26,1677.39,10045.27,20241101,2024-11
OPEX_202411_ACTUAL_TH_CS,2024-11-01,Actual,ACTUAL,TH,CS,3286.04,228.43,428.16,438.88,695.04,5076.54,20241101,2024-11
