CohortMonth,CohortLabel,ActivityMonth,MonthsSinceCohort,ChannelKey,SegmentKey,CohortSize,RetainedUsers,RetentionRate,Revenue,CumulativeRevenue,CumulativeLTV
2024-01-01,Jan 2024,2024-03-01,2,paid_social,affluent,39,29,0.7436,381.08,1251.52,32.09
2024-01-01,Jan 2024,2024-04-01,3,paid_social,affluent,39,29,0.7436,334.03,1585.55,40.66
2024-01-01,Jan 2024,2024-05-01,4,paid_social,affluent,39,28,0.7179,432.39,2017.94,51.74
2024-01-01,Jan 2024,2024-06-01,5,paid_social,affluent,39,26,0.6667,303.6,2321.54,59.53
2024-01-01,Jan 2024,2024-07-01,6,paid_social,affluent,39,25,0.641,402.69,2724.23,69.85
2024-01-01,Jan 2024,2024-08-01,7,paid_social,affluent,39,24,0.6154,321.12,3045.35,78.09
2024-01-01,Jan 2024,2024-09-01,8,paid_social,affluent,39,22,0.5641,311.18,3356.53,86.06
2024-01-01,Jan 2024,2024-10-01,9,paid_social,affluent,39,21,0.5385,224.28,3580.81,91.82
2024-01-01,Jan 2024,2024-11-01,10,paid_social,affluent,39,20,0.5128,274.17,3854.99,98.85
2024-01-01,Jan 2024,2024-12-01,11,paid_social,affluent,39,18,0.4615,253.57,4108.55,105.35
2024-01-01,Jan 2024,2025-01-01,12,paid_social,affluent,39,17,0.4359,213.2,4321.75,110.81
2024-01-01,Jan 2024,2025-02-01,13,paid_social,affluent,39,17,0.4359,226.73,4548.49,116.63
2024-01-01,Jan 2024,2025-03-01,14,paid_social,affluent,39,15,0.3846,219.78,4768.26,122.26
2024-01-01,Jan 2024,2025-04-01,15,paid_social,affluent,39,14,0.359,167.91,4936.18,126.57
2024-01-01,Jan 2024,2025-05-01,16,paid_social,affluent,39,11,0.2821,147.5,5083.68,130.35
2024-01-01,Jan 2024,2025-06-01,17,paid_social,affluent,39,11,0.2821,169.19,5252.87,134.69
2024-01-01,Jan 2024,2025-07-01,18,paid_social,affluent,39,10,0.2564,130.64,5383.5,138.04
2024-01-01,Jan 2024,2025-08-01,19,paid_social,affluent,39,8,0.2051,125.09,5508.6,141.25
2024-01-01,Jan 2024,2025-09-01,20,paid_social,affluent,39,7,0.1795,112.21,5620.81,144.12
2024-01-01,Jan 2024,2025-10-01,21,paid_social,affluent,39,6,0.1538,87.51,5708.32,146.37
2024-01-01,Jan 2024,2025-11-01,22,paid_social,affluent,39,5,0.1282,74.41,5782.74,148.28
2024-01-01,Jan 2024,2025-12-01,23,paid_social,affluent,39,4,0.1026,58.19,5840.92,149.77
2024-01-01,Jan 2024,2026-01-01,24,paid_social,affluent,39,4,0.1026,68.44,5909.37,151.52
2024-01-01,Jan 2024,2026-02-01,25,paid_social,affluent,39,4,0.1026,52.33,5961.7,152.86
2024-01-01,Jan 2024,2026-03-01,26,paid_social,affluent,39,4,0.1026,61.99,6023.69,154.45
2024-01-01,Jan 2024,2026-04-01,27,paid_social,affluent,39,4,0.1026,70.36,6094.05,156.26
2024-01-01,Jan 2024,2026-05-01,28,paid_social,affluent,39,4,0.1026,52.48,6146.53,157.6
2024-01-01,Jan 2024,2024-01-01,0,paid_social,freelancer,35,28,0.8,346.22,346.22,9.89
2024-01-01,Jan 2024,2024-02-01,1,paid_social,freelancer,35,28,0.8,325.59,671.8,19.19
2024-01-01,Jan 2024,2024-03-01,2,paid_social,freelancer,35,27,0.7714,263.11,934.91,26.71
2024-01-01,Jan 2024,2024-04-01,3,paid_social,freelancer,35,25,0.7143,289.62,1224.53,34.99
2024-01-01,Jan 2024,2024-05-01,4,paid_social,freelancer,35,24,0.6857,326.98,1551.52,44.33
2024-01-01,Jan 2024,2024-06-01,5,paid_social,freelancer,35,23,0.6571,263.74,1815.25,51.86
2024-01-01,Jan 2024,2024-07-01,6,paid_social,freelancer,35,23,0.6571,295.69,2110.95,60.31
2024-01-01,Jan 2024,2024-08-01,7,paid_social,freelancer,35,22,0.6286,273.16,2384.11,68.12
2024-01-01,Jan 2024,2024-09-01,8,paid_social,freelancer,35,20,0.5714,248.39,2632.5,75.21
2024-01-01,Jan 2024,2024-10-01,9,paid_social,freelancer,35,19,0.5429,241.67,2874.17,82.12
2024-01-01,Jan 2024,2024-11-01,10,paid_social,freelancer,35,17,0.4857,226.46,3100.64,88.59
2024-01-01,Jan 2024,2024-12-01,11,paid_social,freelancer,35,16,0.4571,234.98,3335.62,95.3
2024-01-01,Jan 2024,2025-01-01,12,paid_social,freelancer,35,16,0.4571,172.89,3508.51,100.24
2024-01-01,Jan 2024,2025-02-01,13,paid_social,freelancer,35,14,0.4,194.01,3702.51,105.79
2024-01-01,Jan 2024,2025-03-01,14,paid_social,freelancer,35,13,0.3714,202.47,3904.98,111.57
2024-01-01,Jan 2024,2025-04-01,15,paid_social,freelancer,35,11,0.3143,170.02,4075.01,116.43
2024-01-01,Jan 2024,2025-05-01,16,paid_social,freelancer,35,10,0.2857,150.2,4225.21,120.72
2024-01-01,Jan 2024,2025-06-01,17,paid_social,freelancer,35,11,0.3143,165.25,4390.46,125.44
2024-01-01,Jan 2024,2025-07-01,18,paid_social,freelancer,35,9,0.2571,130.54,4521.0,129.17
2024-01-01,Jan 2024,2025-08-01,19,paid_social,freelancer,35,8,0.2286,112.3,4633.3,132.38
2024-01-01,Jan 2024,2025-09-01,20,paid_social,freelancer,35,6,0.1714,87.09,4720.39,134.87
2024-01-01,Jan 2024,2025-10-01,21,paid_social,freelancer,35,6,0.1714,83.66,4804.04,137.26
2024-01-01,Jan 2024,2025-11-01,22,paid_social,freelancer,35,4,0.1143,56.81,4860.85,138.88
2024-01-01,Jan 2024,2025-12-01,23,paid_social,freelancer,35,4,0.1143,62.55,4923.4,140.67
2024-01-01,Jan 2024,2026-01-01,24,paid_social,freelancer,35,4,0.1143,64.6,4988.0,142.51
2024-01-01,Jan 2024,2026-02-01,25,paid_social,freelancer,35,4,0.1143,58.02,5046.02,144.17
2024-01-01,Jan 2024,2026-03-01,26,paid_social,freelancer,35,4,0.1143,67.73,5113.75,146.11
2024-01-01,Jan 2024,2026-04-01,27,paid_social,freelancer,35,4,0.1143,68.87,5182.62,148.07
2024-01-01,Jan 2024,2026-05-01,28,paid_social,freelancer,35,4,0.1143,67.91,5250.53,150.02
2024-01-01,Jan 2024,2024-01-01,0,paid_social,smb,14,11,0.7857,129.48,129.48,9.25
2024-01-01,Jan 2024,2024-02-01,1,paid_social,smb,14,11,0.7857,123.42,252.91,18.06
2024-01-01,Jan 2024,2024-03-01,2,paid_social,smb,14,10,0.7143,111.91,364.82,26.06
2024-01-01,Jan 2024,2024-04-01,3,paid_social,smb,14,10,0.7143,136.46,501.28,35.81
2024-01-01,Jan 2024,2024-05-01,4,paid_social,smb,14,9,0.6429,102.06,603.34,43.1
2024-01-01,Jan 2024,2024-06-01,5,paid_social,smb,14,9,0.6429,118.79,722.13,51.58
2024-01-01,Jan 2024,2024-07-01,6,paid_social,smb,14,9,0.6429,96.0,818.13,58.44
2024-01-01,Jan 2024,2024-08-01,7,paid_social,smb,14,8,0.5714,86.15,904.27,64.59
2024-01-01,Jan 2024,2024-09-01,8,paid_social,smb,14,8,0.5714,118.77,1023.05,73.07
2024-01-01,Jan 2024,2024-10-01,9,paid_social,smb,14,7,0.5,103.77,1126.82,80.49
2024-01-01,Jan 2024,2024-11-01,10,paid_social,smb,14,7,0.5,82.5,1209.31,86.38
2024-01-01,Jan 2024,2024-12-01,11,paid_social,smb,14,6,0.4286,79.65,1288.97,92.07
2024-01-01,Jan 2024,2025-01-01,12,paid_social,smb,14,6,0.4286,81.62,1370.59,97.9
2024-01-01,Jan 2024,2025-02-01,13,paid_social,smb,14,5,0.3571,69.61,1440.19,102.87
2024-01-01,Jan 2024,2025-03-01,14,paid_social,smb,14,5,0.3571,64.99,1505.18,107.51
2024-01-01,Jan 2024,2025-04-01,15,paid_social,smb,14,4,0.2857,53.39,1558.58,111.33
2024-01-01,Jan 2024,2025-05-01,16,paid_social,smb,14,4,0.2857,56.5,1615.07,115.36
2024-01-01,Jan 2024,2025-06-01,17,paid_social,smb,14,4,0.2857,60.66,1675.73,119.7
2024-01-01,Jan 2024,2025-07-01,18,paid_social,smb,14,3,0.2143,44.28,1720.01,122.86
2024-01-01,Jan 2024,2025-08-01,19,paid_social,smb,14,3,0.2143,40.37,1760.38,125.74
2024-01-01,Jan 2024,2025-09-01,20,paid_social,smb,14,3,0.2143,40.44,1800.82,128.63
2024-01-01,Jan 2024,2025-10-01,21,paid_social,smb,14,2,0.1429,25.28,1826.1,130.44
2024-01-01,Jan 2024,2025-11-01,22,paid_social,smb,14,2,0.1429,30.04,1856.14,132.58
2024-01-01,Jan 2024,2025-12-01,23,paid_social,smb,14,1,0.0714,13.94,1870.08,133.58
2024-01-01,Jan 2024,2026-01-01,24,paid_social,smb,14,1,0.0714,16.69,1886.78,134.77
2024-01-01,Jan 2024,2026-02-01,25,paid_social,smb,14,1,0.0714,14.47,1901.24,135.8
2024-01-01,Jan 2024,2026-03-01,26,paid_social,smb,14,1,0.0714,15.48,1916.72,136.91
2024-01-01,Jan 2024,2026-04-01,27,paid_social,smb,14,1,0.0714,15.81,1932.54,138.04
2024-01-01,Jan 2024,2026-05-01,28,paid_social,smb,14,1,0.0714,15.15,1947.68,139.12
2024-01-01,Jan 2024,2024-01-01,0,referral,mass,74,67,0.9054,698.98,698.98,9.45
2024-01-01,Jan 2024,2024-02-01,1,referral,mass,74,63,0.8514,663.57,1362.55,18.41
2024-01-01,Jan 2024,2024-03-01,2,referral,mass,74,62,0.8378,761.9,2124.45,28.71
2024-01-01,Jan 2024,2024-04-01,3,referral,mass,74,58,0.7838,665.8,2790.25,37.71
2024-01-01,Jan 2024,2024-05-01,4,referral,mass,74,57,0.7703,765.44,3555.69,48.05
2024-01-01,Jan 2024,2024-06-01,5,referral,mass,74,55,0.7432,678.81,4234.51,57.22
2024-01-01,Jan 2024,2024-07-01,6,referral,mass,74,49,0.6622,741.06,4975.56,67.24
2024-01-01,Jan 2024,2024-08-01,7,referral,mass,74,48,0.6486,689.78,5665.34,76.56
2024-01-01,Jan 2024,2024-09-01,8,referral,mass,74,46,0.6216,627.24,6292.59,85.03
2024-01-01,Jan 2024,2024-10-01,9,referral,mass,74,45,0.6081,588.0,6880.59,92.98
2024-01-01,Jan 2024,2024-11-01,10,referral,mass,74,42,0.5676,587.89,7468.48,100.93
2024-01-01,Jan 2024,2024-12-01,11,referral,mass,74,38,0.5135,472.14,7940.61,107.31
2024-01-01,Jan 2024,2025-01-01,12,referral,mass,74,34,0.4595,453.69,8394.3,113.44
2024-01-01,Jan 2024,2025-02-01,13,referral,mass,74,33,0.4459,388.97,8783.27,118.69
2024-01-01,Jan 2024,2025-03-01,14,referral,mass,74,31,0.4189,434.53,9217.8,124.56
2024-01-01,Jan 2024,2025-04-01,15,referral,mass,74,28,0.3784,354.61,9572.41,129.36
2024-01-01,Jan 2024,2025-05-01,16,referral,mass,74,27,0.3649,403.01,9975.42,134.8
2024-01-01,Jan 2024,2025-06-01,17,referral,mass,74,24,0.3243,349.2,10324.62,139.52
2024-01-01,Jan 2024,2025-07-01,18,referral,mass,74,21,0.2838,315.05,10639.67,143.78
2024-01-01,Jan 2024,2025-08-01,19,referral,mass,74,16,0.2162,229.04,10868.71,146.87
2024-01-01,Jan 2024,2025-09-01,20,referral,mass,74,14,0.1892,187.65,11056.36,149.41
2024-01-01,Jan 2024,2025-10-01,21,referral,mass,74,13,0.1757,198.08,11254.44,152.09
2024-01-01,Jan 2024,2025-11-01,22,referral,mass,74,10,0.1351,150.6,11405.04,154.12
2024-01-01,Jan 2024,2025-12-01,23,referral,mass,74,9,0.1216,127.83,11532.87,155.85
2024-01-01,Jan 2024,2026-01-01,24,referral,mass,74,8,0.1081,123.91,11656.78,157.52
2024-01-01,Jan 2024,2026-02-01,25,referral,mass,74,8,0.1081,125.05,11781.83,159.21
2024-01-01,Jan 2024,2026-03-01,26,referral,mass,74,8,0.1081,127.95,11909.78,160.94
2024-01-01,Jan 2024,2026-04-01,27,referral,mass,74,8,0.1081,114.06,12023.85,162.48
2024-01-01,Jan 2024,2026-05-01,28,referral,mass,74,8,0.1081,117.82,12141.67,164.08
2024-01-01,Jan 2024,2024-01-01,0,referral,affluent,37,33,0.8919,434.77,434.77,11.75
2024-01-01,Jan 2024,2024-02-01,1,referral,affluent,37,32,0.8649,322.98,757.75,20.48
2024-01-01,Jan 2024,2024-03-01,2,referral,affluent,37,30,0.8108,374.82,1132.57,30.61
2024-01-01,Jan 2024,2024-04-01,3,referral,affluent,37,29,0.7838,353.24,1485.81,40.16
2024-01-01,Jan 2024,2024-05-01,4,referral,affluent,37,27,0.7297,343.98,1829.78,49.45
2024-01-01,Jan 2024,2024-06-01,5,referral,affluent,37,27,0.7297,319.3,2149.08,58.08
2024-01-01,Jan 2024,2024-07-01,6,referral,affluent,37,25,0.6757,316.82,2465.9,66.65
2024-01-01,Jan 2024,2024-08-01,7,referral,affluent,37,25,0.6757,318.19,2784.09,75.25
2024-01-01,Jan 2024,2024-09-01,8,referral,affluent,37,23,0.6216,308.95,3093.04,83.6
2024-01-01,Jan 2024,2024-10-01,9,referral,affluent,37,22,0.5946,300.23,3393.27,91.71
2024-01-01,Jan 2024,2024-11-01,10,referral,affluent,37,20,0.5405,273.84,3667.11,99.11
2024-01-01,Jan 2024,2024-12-01,11,referral,affluent,37,19,0.5135,222.9,3890.0,105.14
2024-01-01,Jan 2024,2025-01-01,12,referral,affluent,37,18,0.4865,276.4,4166.41,112.61
2024-01-01,Jan 2024,2025-02-01,13,referral,affluent,37,17,0.4595,256.2,4422.6,119.53
2024-01-01,Jan 2024,2025-03-01,14,referral,affluent,37,15,0.4054,231.03,4653.63,125.77
2024-01-01,Jan 2024,2025-04-01,15,referral,affluent,37,14,0.3784,178.87,4832.51,130.61
2024-01-01,Jan 2024,2025-05-01,16,referral,affluent,37,13,0.3514,175.92,5008.43,135.36
2024-01-01,Jan 2024,2025-06-01,17,referral,affluent,37,12,0.3243,146.54,5154.97,139.32
2024-01-01,Jan 2024,2025-07-01,18,referral,affluent,37,11,0.2973,145.74,5300.7,143.26
2024-01-01,Jan 2024,2025-08-01,19,referral,affluent,37,9,0.2432,145.94,5446.64,147.21
2024-01-01,Jan 2024,2025-09-01,20,referral,affluent,37,8,0.2162,111.38,5558.02,150.22
2024-01-01,Jan 2024,2025-10-01,21,referral,affluent,37,6,0.1622,92.98,5651.0,152.73
2024-01-01,Jan 2024,2025-11-01,22,referral,affluent,37,5,0.1351,78.17,5729.17,154.84
2024-01-01,Jan 2024,2025-12-01,23,referral,affluent,37,4,0.1081,54.74,5783.91,156.32
2024-01-01,Jan 2024,2026-01-01,24,referral,affluent,37,4,0.1081,57.46,5841.37,157.87
2024-01-01,Jan 2024,2026-02-01,25,referral,affluent,37,4,0.1081,55.63,5897.0,159.38
2024-01-01,Jan 2024,2026-03-01,26,referral,affluent,37,4,0.1081,60.81,5957.81,161.02
2024-01-01,Jan 2024,2026-04-01,27,referral,affluent,37,4,0.1081,67.97,6025.78,162.86
2024-01-01,Jan 2024,2026-05-01,28,referral,affluent,37,4,0.1081,67.31,6093.09,164.68
2024-01-01,Jan 2024,2024-01-01,0,referral,freelancer,20,18,0.9,240.8,240.8,12.04
2024-01-01,Jan 2024,2024-02-01,1,referral,freelancer,20,17,0.85,248.18,488.98,24.45
2024-01-01,Jan 2024,2024-03-01,2,referral,freelancer,20,17,0.85,178.03,667.01,33.35
2024-01-01,Jan 2024,2024-04-01,3,referral,freelancer,20,15,0.75,157.31,824.32,41.22
2024-01-01,Jan 2024,2024-05-01,4,referral,freelancer,20,15,0.75,191.67,1015.99,50.8
2024-01-01,Jan 2024,2024-06-01,5,referral,freelancer,20,14,0.7,170.59,1186.58,59.33
2024-01-01,Jan 2024,2024-07-01,6,referral,freelancer,20,13,0.65,153.8,1340.38,67.02
2024-01-01,Jan 2024,2024-08-01,7,referral,freelancer,20,13,0.65,140.3,1480.67,74.03
2024-01-01,Jan 2024,2024-09-01,8,referral,freelancer,20,12,0.6,157.3,1637.97,81.9
2024-01-01,Jan 2024,2024-10-01,9,referral,freelancer,20,11,0.55,139.07,1777.04,88.85
2024-01-01,Jan 2024,2024-11-01,10,referral,freelancer,20,11,0.55,147.25,1924.3,96.21
2024-01-01,Jan 2024,2024-12-01,11,referral,freelancer,20,10,0.5,124.54,2048.84,102.44
2024-01-01,Jan 2024,2025-01-01,12,referral,freelancer,20,9,0.45,101.06,2149.9,107.49
2024-01-01,Jan 2024,2025-02-01,13,referral,freelancer,20,8,0.4,94.8,2244.7,112.23
2024-01-01,Jan 2024,2025-03-01,14,referral,freelancer,20,8,0.4,109.9,2354.6,117.73
2024-01-01,Jan 2024,2025-04-01,15,referral,freelancer,20,7,0.35,90.58,2445.17,122.26
2024-01-01,Jan 2024,2025-05-01,16,referral,freelancer,20,7,0.35,112.84,2558.01,127.9
2024-01-01,Jan 2024,2025-06-01,17,referral,freelancer,20,6,0.3,89.72,2647.74,132.39
2024-01-01,Jan 2024,2025-07-01,18,referral,freelancer,20,5,0.25,68.48,2716.21,135.81
2024-01-01,Jan 2024,2025-08-01,19,referral,freelancer,20,5,0.25,70.03,2786.24,139.31
2024-01-01,Jan 2024,2025-09-01,20,referral,freelancer,20,4,0.2,63.63,2849.87,142.49
2024-01-01,Jan 2024,2025-10-01,21,referral,freelancer,20,3,0.15,36.05,2885.93,144.3
2024-01-01,Jan 2024,2025-11-01,22,referral,freelancer,20,2,0.1,29.98,2915.9,145.8
2024-01-01,Jan 2024,2025-12-01,23,referral,freelancer,20,2,0.1,31.54,2947.44,147.37
2024-01-01,Jan 2024,2026-01-01,24,referral,freelancer,20,2,0.1,29.82,2977.26,148.86
2024-01-01,Jan 2024,2026-02-01,25,referral,freelancer,20,2,0.1,31.05,3008.32,150.42
2024-01-01,Jan 2024,2026-03-01,26,referral,freelancer,20,2,0.1,29.72,3038.03,151.9
2024-01-01,Jan 2024,2026-04-01,27,referral,freelancer,20,2,0.1,32.06,3070.09,153.5
2024-01-01,Jan 2024,2026-05-01,28,referral,freelancer,20,2,0.1,27.45,3097.54,154.88
2024-01-01,Jan 2024,2024-01-01,0,referral,smb,17,15,0.8824,162.7,162.7,9.57
2024-01-01,Jan 2024,2024-02-01,1,referral,smb,17,14,0.8235,183.74,346.45,20.38
2024-01-01,Jan 2024,2024-03-01,2,referral,smb,17,14,0.8235,173.22,519.66,30.57
2024-01-01,Jan 2024,2024-04-01,3,referral,smb,17,13,0.7647,170.74,690.4,40.61
2024-01-01,Jan 2024,2024-05-01,4,referral,smb,17,13,0.7647,160.38,850.78,50.05
2024-01-01,Jan 2024,2024-06-01,5,referral,smb,17,12,0.7059,167.06,1017.84,59.87
2024-01-01,Jan 2024,2024-07-01,6,referral,smb,17,11,0.6471,135.47,1153.31,67.84
2024-01-01,Jan 2024,2024-08-01,7,referral,smb,17,11,0.6471,137.46,1290.77,75.93
2024-01-01,Jan 2024,2024-09-01,8,referral,smb,17,10,0.5882,131.94,1422.71,83.69
2024-01-01,Jan 2024,2024-10-01,9,referral,smb,17,10,0.5882,119.09,1541.8,90.69
2024-01-01,Jan 2024,2024-11-01,10,referral,smb,17,9,0.5294,122.1,1663.9,97.88
2024-01-01,Jan 2024,2024-12-01,11,referral,smb,17,8,0.4706,105.84,1769.74,104.1
2024-01-01,Jan 2024,2025-01-01,12,referral,smb,17,8,0.4706,96.09,1865.82,109.75
2024-01-01,Jan 2024,2025-02-01,13,referral,smb,17,7,0.4118,91.38,1957.2,115.13
2024-01-01,Jan 2024,2025-03-01,14,referral,smb,17,6,0.3529,76.94,2034.14,119.66
2024-01-01,Jan 2024,2025-04-01,15,referral,smb,17,6,0.3529,88.25,2122.4,124.85
2024-01-01,Jan 2024,2025-05-01,16,referral,smb,17,5,0.2941,79.2,2201.59,129.51
2024-01-01,Jan 2024,2025-06-01,17,referral,smb,17,5,0.2941,69.41,2271.01,133.59
2024-01-01,Jan 2024,2025-07-01,18,referral,smb,17,4,0.2353,55.85,2326.86,136.87
2024-01-01,Jan 2024,2025-08-01,19,referral,smb,17,4,0.2353,58.28,2385.14,140.3
2024-01-01,Jan 2024,2025-09-01,20,referral,smb,17,3,0.1765,44.85,2429.99,142.94
2024-01-01,Jan 2024,2025-10-01,21,referral,smb,17,3,0.1765,45.3,2475.29,145.61
2024-01-01,Jan 2024,2025-11-01,22,referral,smb,17,2,0.1176,29.1,2504.39,147.32
2024-01-01,Jan 2024,2025-12-01,23,referral,smb,17,2,0.1176,27.9,2532.3,148.96
2024-01-01,Jan 2024,2026-01-01,24,referral,smb,17,2,0.1176,30.34,2562.63,150.74
2024-01-01,Jan 2024,2026-02-01,25,referral,smb,17,2,0.1176,24.76,2587.39,152.2
2024-01-01,Jan 2024,2026-03-01,26,referral,smb,17,2,0.1176,29.2,2616.59,153.92
2024-01-01,Jan 2024,2026-04-01,27,referral,smb,17,2,0.1176,32.36,2648.95,155.82
2024-01-01,Jan 2024,2026-05-01,28,referral,smb,17,2,0.1176,28.26,2677.21,157.48
2024-01-01,Jan 2024,2024-01-01,0,partner,mass,77,69,0.8961,800.94,800.94,10.4
2024-01-01,Jan 2024,2024-02-01,1,partner,mass,77,66,0.8571,820.96,1621.9,21.06
2024-01-01,Jan 2024,2024-03-01,2,partner,mass,77,64,0.8312,722.54,2344.44,30.45
2024-01-01,Jan 2024,2024-04-01,3,partner,mass,77,60,0.7792,836.52,3180.97,41.31
2024-01-01,Jan 2024,2024-05-01,4,partner,mass,77,57,0.7403,797.92,3978.88,51.67
2024-01-01,Jan 2024,2024-06-01,5,partner,mass,77,57,0.7403,672.67,4651.55,60.41
2024-01-01,Jan 2024,2024-07-01,6,partner,mass,77,52,0.6753,614.23,5265.78,68.39
2024-01-01,Jan 2024,2024-08-01,7,partner,mass,77,49,0.6364,627.29,5893.06,76.53
2024-01-01,Jan 2024,2024-09-01,8,partner,mass,77,46,0.5974,631.01,6524.08,84.73
2024-01-01,Jan 2024,2024-10-01,9,partner,mass,77,43,0.5584,677.04,7201.12,93.52
2024-01-01,Jan 2024,2024-11-01,10,partner,mass,77,43,0.5584,611.39,7812.51,101.46
2024-01-01,Jan 2024,2024-12-01,11,partner,mass,77,41,0.5325,565.87,8378.38,108.81
2024-01-01,Jan 2024,2025-01-01,12,partner,mass,77,36,0.4675,454.16,8832.54,114.71
2024-01-01,Jan 2024,2025-02-01,13,partner,mass,77,35,0.4545,530.31,9362.85,121.6
2024-01-01,Jan 2024,2025-03-01,14,partner,mass,77,31,0.4026,403.47,9766.32,126.84
2024-01-01,Jan 2024,2025-04-01,15,partner,mass,77,29,0.3766,398.17,10164.5,132.01
2024-01-01,Jan 2024,2025-05-01,16,partner,mass,77,24,0.3117,357.13,10521.62,136.64
2024-01-01,Jan 2024,2025-06-01,17,partner,mass,77,23,0.2987,312.36,10833.99,140.7
2024-01-01,Jan 2024,2025-07-01,18,partner,mass,77,19,0.2468,249.93,11083.91,143.95
2024-01-01,Jan 2024,2025-08-01,19,partner,mass,77,17,0.2208,264.04,11347.95,147.38
2024-01-01,Jan 2024,2025-09-01,20,partner,mass,77,17,0.2208,225.58,11573.53,150.31
2024-01-01,Jan 2024,2025-10-01,21,partner,mass,77,13,0.1688,193.3,11766.83,152.82
2024-01-01,Jan 2024,2025-11-01,22,partner,mass,77,10,0.1299,129.9,11896.73,154.5
2024-01-01,Jan 2024,2025-12-01,23,partner,mass,77,9,0.1169,149.44,12046.17,156.44
2024-01-01,Jan 2024,2026-01-01,24,partner,mass,77,9,0.1169,144.48,12190.65,158.32
2024-01-01,Jan 2024,2026-02-01,25,partner,mass,77,9,0.1169,129.86,12320.51,160.01
2024-01-01,Jan 2024,2026-03-01,26,partner,mass,77,9,0.1169,144.73,12465.23,161.89
2024-01-01,Jan 2024,2026-04-01,27,partner,mass,77,9,0.1169,127.44,12592.67,163.54
2024-01-01,Jan 2024,2026-05-01,28,partner,mass,77,9,0.1169,131.98,12724.65,165.26
2024-01-01,Jan 2024,2024-01-01,0,partner,affluent,42,37,0.881,380.6,380.6,9.06
2024-01-01,Jan 2024,2024-02-01,1,partner,affluent,42,35,0.8333,510.01,890.61,21.2
2024-01-01,Jan 2024,2024-03-01,2,partner,affluent,42,34,0.8095,450.58,1341.18,31.93
2024-01-01,Jan 2024,2024-04-01,3,partner,affluent,42,33,0.7857,419.96,1761.15,41.93
2024-01-01,Jan 2024,2024-05-01,4,partner,affluent,42,31,0.7381,307.7,2068.85,49.26
2024-01-01,Jan 2024,2024-06-01,5,partner,affluent,42,31,0.7381,344.27,2413.12,57.46
2024-01-01,Jan 2024,2024-07-01,6,partner,affluent,42,28,0.6667,362.29,2775.41,66.08
2024-01-01,Jan 2024,2024-08-01,7,partner,affluent,42,27,0.6429,364.9,3140.31,74.77
2024-01-01,Jan 2024,2024-09-01,8,partner,affluent,42,25,0.5952,387.15,3527.45,83.99
2024-01-01,Jan 2024,2024-10-01,9,partner,affluent,42,24,0.5714,348.11,3875.56,92.28
2024-01-01,Jan 2024,2024-11-01,10,partner,affluent,42,22,0.5238,324.41,4199.97,100.0
2024-01-01,Jan 2024,2024-12-01,11,partner,affluent,42,22,0.5238,286.38,4486.35,106.82
2024-01-01,Jan 2024,2025-01-01,12,partner,affluent,42,21,0.5,297.22,4783.57,113.89
2024-01-01,Jan 2024,2025-02-01,13,partner,affluent,42,19,0.4524,265.64,5049.21,120.22
2024-01-01,Jan 2024,2025-03-01,14,partner,affluent,42,16,0.381,204.52,5253.73,125.09
2024-01-01,Jan 2024,2025-04-01,15,partner,affluent,42,15,0.3571,200.5,5454.23,129.86
2024-01-01,Jan 2024,2025-05-01,16,partner,affluent,42,14,0.3333,210.51,5664.74,134.87
2024-01-01,Jan 2024,2025-06-01,17,partner,affluent,42,13,0.3095,170.6,5835.34,138.94
2024-01-01,Jan 2024,2025-07-01,18,partner,affluent,42,11,0.2619,148.53,5983.87,142.47
2024-01-01,Jan 2024,2025-08-01,19,partner,affluent,42,10,0.2381,138.4,6122.27,145.77
2024-01-01,Jan 2024,2025-09-01,20,partner,affluent,42,8,0.1905,97.18,6219.45,148.08
2024-01-01,Jan 2024,2025-10-01,21,partner,affluent,42,7,0.1667,108.21,6327.65,150.66
2024-01-01,Jan 2024,2025-11-01,22,partner,affluent,42,5,0.119,61.92,6389.57,152.13
2024-01-01,Jan 2024,2025-12-01,23,partner,affluent,42,5,0.119,70.78,6460.35,153.82
2024-01-01,Jan 2024,2026-01-01,24,partner,affluent,42,5,0.119,72.57,6532.92,155.55
2024-01-01,Jan 2024,2026-02-01,25,partner,affluent,42,5,0.119,81.35,6614.27,157.48
2024-01-01,Jan 2024,2026-03-01,26,partner,affluent,42,5,0.119,77.74,6692.01,159.33
2024-01-01,Jan 2024,2026-04-01,27,partner,affluent,42,5,0.119,81.05,6773.06,161.26
2024-01-01,Jan 2024,2026-05-01,28,partner,affluent,42,5,0.119,73.42,6846.48,163.01
2024-01-01,Jan 2024,2024-01-01,0,partner,freelancer,27,23,0.8519,291.5,291.5,10.8
2024-01-01,Jan 2024,2024-02-01,1,partner,freelancer,27,23,0.8519,320.26,611.76,22.66
2024-01-01,Jan 2024,2024-03-01,2,partner,freelancer,27,22,0.8148,226.09,837.84,31.03
2024-01-01,Jan 2024,2024-04-01,3,partner,freelancer,27,21,0.7778,282.24,1120.08,41.48
2024-01-01,Jan 2024,2024-05-01,4,partner,freelancer,27,20,0.7407,288.07,1408.15,52.15
2024-01-01,Jan 2024,2024-06-01,5,partner,freelancer,27,19,0.7037,253.96,1662.11,61.56
2024-01-01,Jan 2024,2024-07-01,6,partner,freelancer,27,18,0.6667,264.46,1926.57,71.35
