customer_id,signup_date,customer_segment,region,country,marketing_opt_in
C000531,2022-11-15,Active,North America,United States,N
C000532,2025-07-03,New,North America,United States,N
C000533,2022-09-19,New,North America,United States,Y
C000534,2024-01-29,New,Europe,United Kingdom,Y
C000535,2023-05-07,At Risk,North America,United States,N
C000536,2022-08-14,Active,Middle East,United Arab Emirates,N
C000537,2024-05-14,VIP,Middle East,United Arab Emirates,Y
C000538,2023-10-29,Active,North America,United States,N
C000539,2023-01-24,New,North America,United States,Y
C000540,2023-06-05,Active,North America,United States,Y
C000541,2025-06-28,Active,Southeast Asia,Vietnam,Y
C000542,2024-03-06,Active,Europe,United Kingdom,N
C000543,2025-08-04,Active,Europe,United Kingdom,Y
C000544,2025-01-03,Active,Oceania,Australia,N
C000545,2025-09-10,Active,Europe,United Kingdom,Y
C000546,2023-12-07,VIP,Europe,United Kingdom,Y
C000547,2024-01-22,New,North America,United States,Y
C000548,2024-05-16,New,Europe,United Kingdom,Y
C000549,2024-07-19,Loyal,Southeast Asia,Vietnam,N
C000550,2026-05-02,New,East Asia,Japan,Y
C000551,2023-08-01,Active,Europe,United Kingdom,Y
C000552,2023-10-29,Active,Europe,United Kingdom,N
C000553,2023-10-29,Active,Oceania,Australia,N
C000554,2025-09-28,Loyal,North America,United States,Y
C000555,2024-07-11,Loyal,North America,United States,N
C000556,2024-07-30,Active,North America,United States,N
C000557,2025-12-18,Active,North America,United States,N
C000558,2024-06-17,Active,Europe,United Kingdom,Y
C000559,2024-06-18,Active,Europe,United Kingdom,N
C000560,2025-01-19,New,Europe,United Kingdom,N
C000561,2025-05-08,Active,Europe,United Kingdom,N
C000562,2024-04-01,New,Oceania,Australia,Y
C000563,2024-10-22,Active,Oceania,Australia,Y
C000564,2024-02-03,Loyal,North America,United States,Y
C000565,2025-10-15,Loyal,Southeast Asia,Vietnam,N
C000566,2023-03-09,New,Oceania,Australia,N
C000567,2025-08-22,Active,North America,United States,Y
C000568,2025-07-03,New,North America,United States,Y
C000569,2023-12-22,VIP,Southeast Asia,Vietnam,Y
C000570,2024-10-11,New,North America,United States,Y
C000571,2023-08-11,Active,Southeast Asia,Vietnam,N
C000572,2023-01-10,Active,North America,United States,Y
C000573,2024-11-01,Active,Southeast Asia,Vietnam,Y
C000574,2024-10-31,VIP,North America,United States,N
C000575,2024-05-05,Loyal,Southeast Asia,Vietnam,N
C000576,2023-01-25,New,North America,United States,Y
C000577,2025-03-15,Loyal,North America,United States,Y
C000578,2022-08-01,New,North America,United States,N
C000579,2024-04-22,Active,North America,United States,Y
C000580,2026-04-06,Active,Europe,United Kingdom,Y
C000581,2022-07-24,Active,Southeast Asia,Vietnam,Y
C000582,2026-04-28,New,North America,United States,Y
C000583,2023-08-05,Active,Southeast Asia,Vietnam,N
C000584,2025-06-15,New,North America,United States,N
C000585,2023-02-18,Active,Europe,United Kingdom,N
C000586,2022-10-23,Active,Europe,United Kingdom,Y
C000587,2024-09-22,New,North America,United States,Y
C000588,2022-12-01,Active,North America,United States,Y
C000589,2023-07-01,New,Southeast Asia,Vietnam,Y
C000590,2022-11-11,Loyal,Southeast Asia,Vietnam,Y
C000591,2024-09-18,New,East Asia,Japan,N
C000592,2026-04-06,Active,Europe,United Kingdom,Y
C000593,2023-10-20,Active,Europe,United Kingdom,Y
C000594,2025-12-27,New,North America,United States,Y
C000595,2023-01-04,New,North America,United States,Y
C000596,2026-04-24,New,East Asia,Japan,N
C000597,2024-10-08,New,East Asia,Japan,N
C000598,2026-05-17,VIP,Southeast Asia,Vietnam,N
C000599,2025-10-11,Active,North America,United States,N
C000600,2024-04-27,Active,Middle East,United Arab Emirates,N
C000601,2023-07-21,Active,North America,United States,N
C000602,2026-03-10,Active,Europe,United Kingdom,Y
C000603,2023-10-28,Active,North America,United States,Y
C000604,2022-12-14,Loyal,Europe,United Kingdom,Y
C000605,2024-05-09,New,North America,United States,Y
C000606,2023-02-27,New,East Asia,Japan,Y
C000607,2025-10-09,Active,North America,United States,Y
C000608,2022-10-26,Active,North America,United States,Y
C000609,2026-02-03,Loyal,East Asia,Japan,Y
C000610,2022-12-12,Active,North America,United States,Y
C000611,2025-02-27,Active,Southeast Asia,Vietnam,Y
C000612,2023-05-20,Active,Europe,United Kingdom,Y
C000613,2024-08-09,Loyal,Oceania,Australia,N
C000614,2025-11-29,Active,Europe,United Kingdom,N
C000615,2023-05-15,Loyal,Europe,United Kingdom,Y
C000616,2025-04-13,Loyal,North America,United States,Y
C000617,2025-12-12,At Risk,Southeast Asia,Vietnam,Y
C000618,2026-03-31,New,Oceania,Australia,Y
C000619,2024-06-02,New,East Asia,Japan,Y
C000620,2025-01-24,Active,Oceania,Australia,Y
C000621,2022-11-07,Active,North America,United States,Y
C000622,2026-01-14,Active,North America,United States,N
C000623,2024-10-01,Active,Europe,United Kingdom,N
C000624,2023-09-03,At Risk,North America,United States,Y
C000625,2024-02-16,New,North America,United States,Y
C000626,2024-01-07,Loyal,Europe,United Kingdom,Y
C000627,2025-05-07,Active,Europe,United Kingdom,N
C000628,2024-07-03,Active,Europe,United Kingdom,Y
C000629,2025-11-06,New,Europe,United Kingdom,N
C000630,2026-03-19,Active,Southeast Asia,Vietnam,Y
C000631,2024-07-28,Active,North America,United States,N
C000632,2024-03-15,Active,North America,United States,Y
C000633,2023-08-19,Active,Middle East,United Arab Emirates,Y
C000634,2026-02-27,Active,Europe,United Kingdom,Y
C000635,2022-11-14,At Risk,Europe,United Kingdom,N
C000636,2022-10-02,Loyal,Europe,United Kingdom,N
C000637,2026-02-16,Active,North America,United States,N
C000638,2025-03-21,Active,North America,United States,Y
C000639,2023-02-14,VIP,North America,United States,N
C000640,2024-07-10,At Risk,Southeast Asia,Vietnam,Y
C000641,2026-01-10,New,Oceania,Australia,Y
C000642,2024-03-19,Loyal,North America,United States,Y
C000643,2025-09-25,Active,Europe,United Kingdom,Y
C000644,2022-09-25,Active,North America,United States,Y
C000645,2026-01-27,Loyal,Southeast Asia,Vietnam,Y
C000646,2024-03-04,Active,Europe,United Kingdom,N
C000647,2023-01-21,At Risk,East Asia,Japan,N
C000648,2025-04-12,Active,East Asia,Japan,Y
C000649,2023-03-21,Active,North America,United States,N
C000650,2024-09-24,New,North America,United States,N
C000651,2023-03-27,Active,North America,United States,N
C000652,2025-02-16,New,Southeast Asia,Vietnam,N
C000653,2025-06-14,Active,North America,United States,Y
C000654,2024-05-10,Active,North America,United States,Y
C000655,2026-02-23,Loyal,Middle East,United Arab Emirates,Y
C000656,2023-01-09,Active,Southeast Asia,Vietnam,Y
C000657,2023-05-22,New,Middle East,United Arab Emirates,Y
C000658,2024-05-14,Active,East Asia,Japan,Y
C000659,2025-05-05,Active,North America,United States,Y
C000660,2024-09-27,New,Oceania,Australia,N
C000661,2024-03-16,Loyal,North America,United States,N
C000662,2026-01-25,Active,East Asia,Japan,N
C000663,2024-03-15,Active,Europe,United Kingdom,Y
C000664,2022-10-24,Loyal,North America,United States,Y
C000665,2023-03-22,Active,Southeast Asia,Vietnam,Y
C000666,2024-01-22,New,Europe,United Kingdom,N
C000667,2025-05-09,Active,Oceania,Australia,Y
C000668,2023-07-14,Active,Southeast Asia,Vietnam,Y
C000669,2024-01-18,Active,North America,United States,Y
C000670,2025-02-28,Active,Southeast Asia,Vietnam,Y
C000671,2025-08-23,New,North America,United States,Y
C000672,2023-09-02,Active,North America,United States,Y
C000673,2023-01-04,New,Southeast Asia,Vietnam,Y
C000674,2023-08-10,Active,North America,United States,Y
C000675,2024-08-10,Active,Middle East,United Arab Emirates,Y
C000676,2024-07-25,Active,North America,United States,N
C000677,2024-06-23,At Risk,North America,United States,N
C000678,2022-12-26,New,Southeast Asia,Vietnam,N
C000679,2023-06-30,Loyal,North America,United States,Y
C000680,2025-09-11,VIP,Middle East,United Arab Emirates,Y
C000681,2022-08-22,Active,North America,United States,Y
C000682,2025-04-08,Loyal,North America,United States,Y
C000683,2023-12-26,Active,Southeast Asia,Vietnam,Y
C000684,2024-06-29,New,North America,United States,Y
C000685,2025-11-13,Active,Southeast Asia,Vietnam,Y
C000686,2024-10-12,Loyal,North America,United States,Y
C000687,2025-03-05,Active,East Asia,Japan,Y
C000688,2024-03-13,New,North America,United States,Y
C000689,2023-01-10,New,Southeast Asia,Vietnam,Y
C000690,2023-02-19,Active,Oceania,Australia,Y
C000691,2022-09-23,Loyal,North America,United States,N
C000692,2026-02-21,VIP,Europe,United Kingdom,Y
C000693,2023-01-13,New,North America,United States,Y
C000694,2023-08-09,Active,Oceania,Australia,Y
C000695,2022-12-24,New,Southeast Asia,Vietnam,Y
C000696,2025-06-16,Active,Southeast Asia,Vietnam,N
C000697,2025-09-04,Active,North America,United States,Y
C000698,2025-05-29,Active,North America,United States,Y
C000699,2025-06-02,Active,North America,United States,Y
C000700,2024-04-26,Active,Southeast Asia,Vietnam,Y
C000701,2024-06-27,Active,North America,United States,N
C000702,2026-02-18,Active,East Asia,Japan,Y
C000703,2023-10-05,New,North America,United States,Y
C000704,2026-04-21,Active,East Asia,Japan,Y
C000705,2024-11-01,New,Middle East,United Arab Emirates,Y
C000706,2025-09-01,VIP,Europe,United Kingdom,Y
C000707,2026-03-22,Loyal,Europe,United Kingdom,N
C000708,2025-05-21,Active,Europe,United Kingdom,N
C000709,2024-09-04,New,North America,United States,Y
C000710,2025-10-29,New,North America,United States,Y
C000711,2024-09-19,Active,North America,United States,N
C000712,2023-10-12,Active,North America,United States,N
C000713,2022-10-16,Active,East Asia,Japan,N
C000714,2025-09-15,Active,Southeast Asia,Vietnam,Y
C000715,2025-07-13,At Risk,Southeast Asia,Vietnam,Y
C000716,2023-10-12,Active,East Asia,Japan,Y
C000717,2025-08-27,New,Oceania,Australia,Y
C000718,2023-01-28,Active,North America,United States,Y
C000719,2023-07-13,Active,Southeast Asia,Vietnam,Y
C000720,2024-10-24,Loyal,Southeast Asia,Vietnam,Y
C000721,2022-11-28,Active,Oceania,Australia,Y
C000722,2022-07-25,New,North America,United States,Y
C000723,2025-09-26,Active,East Asia,Japan,Y
C000724,2024-04-28,Active,Europe,United Kingdom,Y
C000725,2024-01-18,Loyal,East Asia,Japan,N
C000726,2023-04-27,Active,North America,United States,N
C000727,2023-03-18,Active,North America,United States,Y
C000728,2022-12-17,Loyal,Oceania,Australia,Y
C000729,2022-08-30,Active,Southeast Asia,Vietnam,Y
C000730,2025-11-03,Loyal,Southeast Asia,Vietnam,Y
C000731,2024-04-05,Active,North America,United States,N
C000732,2023-05-02,Active,North America,United States,N
C000733,2025-10-16,New,Oceania,Australia,Y
C000734,2024-01-21,At Risk,North America,United States,Y
C000735,2025-11-10,New,North America,United States,Y
C000736,2026-05-30,Loyal,North America,United States,Y
C000737,2024-03-15,Active,Europe,United Kingdom,Y
C000738,2023-07-10,New,Europe,United Kingdom,N
C000739,2024-12-08,New,Europe,United Kingdom,N
C000740,2025-04-08,Active,North America,United States,N
C000741,2023-07-02,Active,East Asia,Japan,Y
C000742,2025-09-14,Active,Middle East,United Arab Emirates,N
C000743,2024-01-29,Active,Southeast Asia,Vietnam,Y
C000744,2025-02-10,Loyal,Middle East,United Arab Emirates,Y
C000745,2024-07-29,New,East Asia,Japan,N
C000746,2022-12-20,Active,East Asia,Japan,Y
C000747,2022-12-16,Loyal,Southeast Asia,Vietnam,Y
C000748,2022-12-28,Loyal,North America,United States,N
C000749,2025-07-23,Active,Europe,United Kingdom,N
C000750,2023-03-07,New,North America,United States,N
C000751,2025-06-25,New,Southeast Asia,Vietnam,Y
C000752,2024-11-29,Active,Europe,United Kingdom,N
C000753,2024-05-07,Loyal,East Asia,Japan,Y
C000754,2023-12-24,Active,East Asia,Japan,Y
C000755,2025-02-02,Active,Europe,United Kingdom,N
C000756,2023-10-28,Active,Southeast Asia,Vietnam,Y
C000757,2024-04-11,Active,Southeast Asia,Vietnam,Y
C000758,2024-03-26,New,Europe,United Kingdom,N
C000759,2023-11-08,New,Europe,United Kingdom,Y
C000760,2026-04-07,Active,Southeast Asia,Vietnam,N
C000761,2024-09-29,Active,North America,United States,Y
C000762,2024-11-23,VIP,East Asia,Japan,Y
C000763,2024-06-11,At Risk,North America,United States,Y
C000764,2025-01-17,Loyal,Europe,United Kingdom,N
C000765,2023-10-04,New,Southeast Asia,Vietnam,Y
C000766,2022-12-23,New,North America,United States,N
C000767,2025-05-20,New,North America,United States,Y
C000768,2023-03-06,Active,Southeast Asia,Vietnam,Y
C000769,2024-11-17,Active,North America,United States,N
C000770,2025-08-23,Loyal,North America,United States,Y
C000771,2025-09-16,Loyal,North America,United States,Y
C000772,2023-11-19,Loyal,Europe,United Kingdom,Y
C000773,2024-04-13,New,North America,United States,N
C000774,2022-07-16,New,North America,United States,N
C000775,2022-11-18,Active,North America,United States,Y
C000776,2026-02-21,Active,Southeast Asia,Vietnam,Y
C000777,2025-08-10,New,North America,United States,Y
C000778,2025-04-06,New,East Asia,Japan,Y
C000779,2023-09-30,Active,East Asia,Japan,N
C000780,2024-09-28,Active,North America,United States,Y
C000781,2024-10-15,Active,Southeast Asia,Vietnam,N
C000782,2023-06-25,Active,North America,United States,N
C000783,2026-04-13,New,Southeast Asia,Vietnam,Y
C000784,2024-07-27,Loyal,Europe,United Kingdom,N
C000785,2022-07-25,Active,Europe,United Kingdom,Y
C000786,2023-09-23,New,Southeast Asia,Vietnam,Y
C000787,2023-09-10,New,Oceania,Australia,Y
C000788,2023-01-07,New,North America,United States,Y
C000789,2026-04-25,New,Southeast Asia,Vietnam,N
C000790,2024-08-11,New,East Asia,Japan,Y
C000791,2023-07-23,Loyal,Southeast Asia,Vietnam,Y
C000792,2023-10-30,New,Middle East,United Arab Emirates,N
C000793,2024-03-08,Active,Southeast Asia,Vietnam,Y
C000794,2023-10-20,Loyal,North America,United States,N
C000795,2025-03-07,New,Southeast Asia,Vietnam,Y
C000796,2023-11-13,Active,Southeast Asia,Vietnam,N
C000797,2023-11-05,Active,Southeast Asia,Vietnam,N
C000798,2026-01-20,Loyal,Southeast Asia,Vietnam,N
C000799,2022-08-07,Loyal,Middle East,United Arab Emirates,Y
C000800,2023-04-10,Loyal,East Asia,Japan,N
C000801,2024-03-13,Loyal,North America,United States,Y
C000802,2024-11-22,Active,East Asia,Japan,N
C000803,2024-04-03,VIP,Europe,United Kingdom,N
C000804,2023-06-26,New,Southeast Asia,Vietnam,N
C000805,2023-07-06,New,East Asia,Japan,Y
C000806,2022-09-03,New,Southeast Asia,Vietnam,Y
C000807,2025-06-21,New,Europe,United Kingdom,N
C000808,2025-06-05,New,Oceania,Australia,Y
C000809,2024-09-18,New,Oceania,Australia,Y
C000810,2022-08-03,VIP,Southeast Asia,Vietnam,N
C000811,2023-06-02,Active,North America,United States,N
C000812,2023-11-13,Active,North America,United States,N
C000813,2023-05-11,Active,Southeast Asia,Vietnam,Y
C000814,2023-09-22,Loyal,North America,United States,Y
C000815,2022-09-05,Active,Europe,United Kingdom,Y
C000816,2025-08-28,VIP,East Asia,Japan,Y
C000817,2023-03-02,New,North America,United States,Y
C000818,2022-09-21,New,Europe,United Kingdom,Y
C000819,2025-07-22,New,East Asia,Japan,Y
C000820,2025-08-05,Active,Southeast Asia,Vietnam,N
C000821,2022-11-24,Active,North America,United States,N
C000822,2024-05-11,Active,Southeast Asia,Vietnam,N
C000823,2023-12-05,Active,Europe,United Kingdom,Y
C000824,2023-05-14,Active,Europe,United Kingdom,N
C000825,2023-11-14,New,North America,United States,Y
C000826,2023-08-28,New,North America,United States,Y
C000827,2024-11-23,Loyal,North America,United States,N
C000828,2024-04-25,Active,North America,United States,Y
C000829,2024-04-03,Active,North America,United States,N
C000830,2024-04-17,New,East Asia,Japan,Y
C000831,2025-01-09,Active,North America,United States,Y
C000832,2023-12-19,New,North America,United States,Y
C000833,2024-01-25,Loyal,Europe,United Kingdom,Y
C000834,2025-02-05,Loyal,North America,United States,N
C000835,2023-12-29,Loyal,North America,United States,Y
C000836,2025-04-30,New,Europe,United Kingdom,Y
C000837,2024-05-03,New,Middle East,United Arab Emirates,N
C000838,2024-12-29,At Risk,North America,United States,N
C000839,2023-12-28,New,Southeast Asia,Vietnam,Y
C000840,2022-11-24,Active,Oceania,Australia,Y
C000841,2025-03-03,New,North America,United States,N
C000842,2023-06-15,New,North America,United States,Y
C000843,2024-06-09,Active,North America,United States,Y
C000844,2024-09-06,New,North America,United States,N
C000845,2025-03-30,VIP,North America,United States,Y
C000846,2024-03-03,Loyal,Southeast Asia,Vietnam,Y
C000847,2025-04-17,New,Southeast Asia,Vietnam,Y
C000848,2025-11-30,Active,Southeast Asia,Vietnam,Y
C000849,2024-11-16,Active,North America,United States,N
C000850,2023-11-21,New,North America,United States,N
C000851,2022-07-19,Active,Southeast Asia,Vietnam,Y
C000852,2026-05-06,Active,North America,United States,Y
C000853,2025-03-21,New,North America,United States,N
C000854,2022-07-28,Active,North America,United States,N
C000855,2024-12-24,New,Southeast Asia,Vietnam,Y
C000856,2024-10-27,New,Oceania,Australia,Y
C000857,2023-11-18,Active,Oceania,Australia,Y
C000858,2025-07-08,New,Southeast Asia,Vietnam,Y
C000859,2026-03-18,New,North America,United States,N
C000860,2024-10-10,Active,Europe,United Kingdom,Y
C000861,2023-03-12,Active,Southeast Asia,Vietnam,N
C000862,2023-06-27,New,Europe,United Kingdom,N
C000863,2025-08-26,New,North America,United States,Y
C000864,2024-05-12,Active,Europe,United Kingdom,Y
C000865,2024-08-26,At Risk,North America,United States,Y
C000866,2025-01-24,New,North America,United States,Y
C000867,2023-08-22,Active,East Asia,Japan,N
C000868,2025-07-07,Active,Europe,United Kingdom,Y
C000869,2023-06-14,Active,North America,United States,N
C000870,2022-12-25,Loyal,Europe,United Kingdom,N
C000871,2022-09-25,VIP,Europe,United Kingdom,Y
C000872,2023-03-20,Loyal,North America,United States,N
C000873,2022-10-20,New,Europe,United Kingdom,Y
C000874,2024-10-21,New,North America,United States,Y
C000875,2023-12-16,New,Europe,United Kingdom,N
C000876,2023-12-08,Loyal,Europe,United Kingdom,Y
C000877,2022-10-02,Active,Europe,United Kingdom,N
C000878,2025-09-16,Active,Europe,United Kingdom,Y
C000879,2024-06-21,At Risk,Southeast Asia,Vietnam,Y
C000880,2023-02-09,New,North America,United States,Y
C000881,2023-02-03,Loyal,Southeast Asia,Vietnam,N
C000882,2024-08-28,Loyal,North America,United States,N
