MonthStart,ScenarioID,BusinessUnitID,RegionID,Revenue,PlanRevenue,ForecastRevenue,COGS,GrossProfit,OperatingExpense,EBITDA,PlanEBITDA,ForecastEBITDA,NetIncome,IsSynthetic
2024-12-01,Base,data,emea,939343.68,1102642.43,937987.57,119917.52,819426.17,401354.61,418071.56,485162.67,443048.15,328394.71,TRUE
2024-12-01,Base,data,apac,623729.09,686394.91,621951.81,60714.38,563014.71,275233.75,287780.96,302013.76,312629.71,226402.8,TRUE
2024-12-01,Base,data,latam,426629.98,199394.51,429994.38,68066.21,358563.76,188259.57,170304.19,87733.58,189393.64,133098.38,TRUE
2024-12-01,Base,services,americas,1385072.26,1666996.72,1398963.82,823712.3,561359.96,607878.37,-46518.41,100019.8,7404.58,-72455.35,TRUE
2024-12-01,Base,services,emea,576252.56,701893.36,584495.25,355280.62,220971.94,258667.36,-37695.42,42113.6,-9665.39,-48486.36,TRUE
2024-12-01,Base,services,apac,426629.98,436928.62,432838.72,253552.22,173077.75,197477.82,-24400.07,26215.72,2461.06,-32389.17,TRUE
2024-12-01,Base,services,latam,426629.98,126925.72,421831.54,270944.62,155685.35,197477.82,-41792.47,7615.54,-14798.3,-49781.57,TRUE
2025-01-01,Base,enterprise,americas,5417225.64,6162188.83,5568283.52,888168.73,4529056.91,2243343.39,2285713.52,2464875.53,2428035.03,1791187.32,TRUE
2025-01-01,Base,enterprise,emea,2149939.56,2594605.82,2192578.51,373887.87,1776051.69,911817.25,864234.44,1037842.33,934244.06,675693.15,TRUE
2025-01-01,Base,enterprise,apac,1462728.76,1615142.13,1493383.15,224590.24,1238138.52,640840.44,597298.08,646056.85,666732.92,467346.84,TRUE
2025-01-01,Base,enterprise,latam,435584.41,469191.22,443592.58,89680.84,345903.57,190835.18,155068.39,187676.49,174825.93,120474.41,TRUE
2025-01-01,Base,smb,americas,4046425.49,4207196.45,4168092.52,986057.14,3060368.35,1727702.74,1332665.62,1472518.76,1485149.83,1030715.49,TRUE
2025-01-01,Base,smb,emea,1506397.31,1771451.14,1547116.97,409545.98,1096851.33,658250.6,438600.73,620007.9,507653.7,336545.15,TRUE
2025-01-01,Base,smb,apac,1116442.95,1102728.33,1170307.79,270804.56,845638.39,503482.4,342155.99,385954.92,418314.65,263442.19,TRUE
2025-01-01,Base,smb,latam,435584.41,320337.41,443274.81,126515.78,309068.64,196435.55,112633.09,112118.09,137215.43,85677.47,TRUE
2025-01-01,Base,data,americas,2489804.46,2679151.0,2551637.93,261986.2,2227818.26,1031060.32,1196757.94,1178826.44,1262490.21,943149.05,TRUE
2025-01-01,Base,data,emea,942848.03,1128063.58,961001.41,124314.37,818533.66,399874.08,418659.59,496347.97,449892.96,328838.0,TRUE
2025-01-01,Base,data,apac,712706.2,702219.58,733250.81,70170.9,642535.3,312245.83,330289.47,308976.61,367756.82,259904.78,TRUE
2025-01-01,Base,data,latam,435584.41,203991.5,443961.36,66801.3,368783.12,190835.18,177947.94,89756.26,198290.83,139235.64,TRUE
2025-01-01,Base,services,americas,1457446.8,1705428.93,1510763.07,867852.61,589594.19,637901.72,-48307.53,102325.74,6857.48,-75571.64,TRUE
2025-01-01,Base,services,emea,573560.23,718075.34,575652.7,347679.08,225881.15,256773.97,-30892.82,43084.52,-3555.87,-41622.27,TRUE
2025-01-01,Base,services,apac,435584.41,447001.9,446043.46,261414.32,174170.09,201102.53,-26932.44,26820.11,-65.2,-35080.81,TRUE
2025-01-01,Base,services,latam,435584.41,129851.96,452846.55,276119.13,159465.29,201102.53,-41637.24,7791.12,-15353.75,-49785.61,TRUE
2025-02-01,Base,enterprise,americas,5824264.83,6301055.06,5796581.78,874622.09,4949642.74,2387966.25,2561676.49,2520422.02,2607484.11,2011458.53,TRUE
2025-02-01,Base,enterprise,emea,2201403.66,2653075.81,2213177.68,398330.71,1803072.95,924596.22,878476.73,1061230.33,927445.45,686667.58,TRUE
2025-02-01,Base,enterprise,apac,1809885.23,1651539.69,1799436.95,323010.09,1486875.14,785495.68,701379.46,660615.88,758516.79,547438.38,TRUE
2025-02-01,Base,enterprise,latam,455116.91,479764.54,450527.53,92159.23,362957.68,197522.12,165435.56,191905.82,179086.62,128693.49,TRUE
2025-02-01,Base,smb,americas,4037035.23,4302006.51,3959870.91,985238.68,3051796.55,1711426.82,1340369.73,1505702.28,1409515.82,1037333.11,TRUE
2025-02-01,Base,smb,emea,1589118.14,1811371.16,1537166.08,412339.86,1176778.28,689568.59,487209.69,633979.91,523440.16,375197.09,TRUE
2025-02-01,Base,smb,apac,1182393.68,1127578.55,1142112.23,309556.08,872837.6,529631.5,343206.1,394652.49,386257.13,263337.38,TRUE
2025-02-01,Base,smb,latam,448932.09,327556.29,439702.53,132934.38,315997.7,201090.87,114906.83,114644.7,133620.12,87354.56,TRUE
2025-02-01,Base,data,americas,2728874.9,2739526.23,2649520.55,327480.1,2401394.81,1118846.99,1282547.82,1205391.54,1271755.19,1009935.11,TRUE
2025-02-01,Base,data,emea,1069030.44,1153484.73,1028094.69,122273.47,946756.96,448996.03,497760.94,507533.28,499265.49,391806.9,TRUE
2025-02-01,Base,data,apac,788426.28,718044.24,776082.86,82926.1,705500.19,342179.4,363320.79,315939.47,384021.89,285859.45,TRUE
2025-02-01,Base,data,latam,448932.09,208588.49,440500.11,62666.9,386265.19,194837.89,191427.3,91778.94,202810.2,150101.35,TRUE
2025-02-01,Base,services,americas,1624867.52,1743861.13,1587015.72,970659.29,654208.23,707692.77,-53484.53,104631.67,4161.96,-83803.86,TRUE
2025-02-01,Base,services,emea,668158.07,734257.32,648333.72,396756.41,271401.66,297690.31,-26288.65,44055.44,4015.64,-38756.2,TRUE
2025-02-01,Base,services,apac,448932.09,457075.18,438470.33,265250.61,183681.48,206301.69,-22620.21,27424.51,4012.9,-30997.09,TRUE
2025-02-01,Base,services,latam,448932.09,132778.2,453693.65,287316.54,161615.55,206301.69,-44686.14,7966.69,-18147.75,-53063.02,TRUE
2025-03-01,Base,enterprise,americas,6036146.96,6439921.29,6119090.57,1013551.65,5022595.31,2455630.92,2566964.4,2575968.51,2643975.33,2012651.59,TRUE
2025-03-01,Base,enterprise,emea,2436199.32,2711545.8,2469665.58,440724.65,1995474.67,1015458.87,980015.81,1084618.32,1035020.43,766376.98,TRUE
2025-03-01,Base,enterprise,apac,1868735.86,1687937.26,1904379.42,297218.24,1571517.62,805090.52,766427.1,675174.91,839740.39,599907.62,TRUE
2025-03-01,Base,enterprise,latam,460186.45,490337.87,470707.79,93521.04,366665.41,198257.95,168407.45,196135.15,186765.44,131060.41,TRUE
2025-03-01,Base,smb,americas,4018266.99,4396816.57,4075142.58,985309.08,3032957.91,1694989.11,1337968.79,1538885.8,1445830.15,1035717.39,TRUE
2025-03-01,Base,smb,emea,1717751.12,1851291.19,1726059.94,459488.65,1258262.48,741760.89,516501.59,647951.92,573924.76,397276.42,TRUE
2025-03-01,Base,smb,apac,1191599.73,1152428.76,1206974.26,300028.55,891571.18,531240.1,360331.08,403350.07,420284.91,277258.53,TRUE
2025-03-01,Base,smb,latam,460186.45,334775.16,469174.53,136918.25,323268.2,205160.75,118107.45,117171.3,141912.26,89814.41,TRUE
2025-03-01,Base,data,americas,2779775.65,2799901.47,2810750.44,274822.87,2504952.78,1130870.91,1374081.87,1231956.65,1408565.06,1084259.77,TRUE
2025-03-01,Base,data,emea,1180307.17,1178905.88,1186447.61,137327.54,1042979.64,491976.73,551002.9,518718.59,573826.59,433782.03,TRUE
2025-03-01,Base,data,apac,769048.59,733868.91,775803.27,75525.24,693523.36,331322.23,362201.13,322902.32,389293.38,285250.44,TRUE
2025-03-01,Base,data,latam,460186.45,213185.48,465378.72,62627.98,397558.46,198257.95,199300.51,93801.61,215892.62,156392.72,TRUE
2025-03-01,Base,services,americas,1549479.29,1782293.33,1598722.72,918574.94,630904.34,672971.28,-42066.94,106937.6,11465.8,-70948.58,TRUE
2025-03-01,Base,services,emea,715384.01,750439.3,720278.63,430296.52,285087.49,317860.09,-32772.59,45026.36,-1073.4,-46107.05,TRUE
2025-03-01,Base,services,apac,476545.93,467148.46,486742.17,278626.97,197918.96,218410.97,-20492.01,28028.91,7456.8,-29374.62,TRUE
2025-03-01,Base,services,latam,460186.45,135704.44,463087.31,294519.33,165667.12,210913.08,-45245.96,8142.27,-18523.49,-53823.64,TRUE
2025-04-01,Base,enterprise,americas,6501306.48,6578787.51,6502815.06,905884.2,5595422.29,2618682.08,2976740.21,2631515.01,2995594.63,2341796.76,TRUE
2025-04-01,Base,enterprise,emea,2577550.1,2770015.8,2602364.35,463692.04,2113858.06,1063995.17,1049862.89,1108006.32,1093262.57,821585.76,TRUE
2025-04-01,Base,enterprise,apac,1966676.95,1724334.83,1991953.23,316398.84,1650278.1,839364.36,810913.75,689733.93,874706.65,634961.9,TRUE
2025-04-01,Base,enterprise,latam,555211.35,500911.19,560312.21,121050.79,434160.56,236960.43,197200.13,200364.48,214024.41,153238.39,TRUE
2025-04-01,Base,smb,americas,4367394.27,4491626.63,4358316.38,1017177.39,3350216.87,1829347.0,1520869.88,1572069.32,1599926.7,1180520.42,TRUE
2025-04-01,Base,smb,emea,1702909.28,1891211.21,1716689.91,455836.47,1247072.81,730317.56,516755.24,661923.92,570488.66,397773.79,TRUE
2025-04-01,Base,smb,apac,1459000.07,1177278.98,1496122.37,371451.53,1087548.54,646139.53,441409.01,412047.64,516770.8,339708.94,TRUE
2025-04-01,Base,smb,latam,491281.81,341994.03,500370.38,141836.65,349445.15,217571.34,131873.81,119697.91,155761.64,100645.59,TRUE
2025-04-01,Base,data,americas,3111760.11,2860276.7,3148541.27,339415.0,2772345.11,1253395.83,1518949.28,1258521.75,1545697.86,1198091.11,TRUE
2025-04-01,Base,data,emea,1150651.09,1204327.03,1161698.47,140041.25,1010609.84,474980.95,535628.89,529903.89,555633.3,421670.86,TRUE
2025-04-01,Base,data,apac,937365.29,749693.58,943375.76,97635.18,839730.11,400061.14,439668.97,329865.17,467764.23,346235.86,TRUE
2025-04-01,Base,data,latam,491281.81,217782.47,492782.62,77535.73,413746.08,209675.74,204070.34,95824.29,217896.98,159846.74,TRUE
2025-04-01,Base,services,americas,1639716.65,1820725.53,1646309.03,959793.0,679923.66,708779.81,-28856.15,109243.53,24133.63,-59346.35,TRUE
2025-04-01,Base,services,emea,646326.48,766621.28,652604.68,394547.78,251778.7,285842.73,-34064.03,45997.28,-6817.48,-46082.34,TRUE
2025-04-01,Base,services,apac,491281.81,477221.74,490593.03,298615.93,192665.88,224151.0,-31485.13,28633.3,-3841.45,-40620.41,TRUE
2025-04-01,Base,services,latam,491281.81,138630.68,502102.73,312230.52,179051.29,224151.0,-45099.72,8317.84,-17846.04,-54235.0,TRUE
2025-05-01,Base,enterprise,americas,6512062.14,6717653.74,6536530.28,1094171.97,5417890.17,2605567.63,2812322.54,2687061.5,2823635.0,2206838.32,TRUE
2025-05-01,Base,enterprise,emea,2622230.34,2828485.79,2628534.32,467379.21,2154851.13,1075413.53,1079437.6,1131394.31,1108617.77,845167.04,TRUE
2025-05-01,Base,enterprise,apac,1963104.1,1760732.4,1937927.62,307759.95,1655344.16,832580.05,822764.1,704292.96,858943.59,644742.12,TRUE
2025-05-01,Base,enterprise,latam,510730.48,511484.51,514198.1,109308.59,401421.9,216607.98,184813.92,204593.81,198468.12,143762.13,TRUE
2025-05-01,Base,smb,americas,4554337.55,4586436.69,4543341.02,1051310.68,3503026.86,1900328.85,1602698.02,1605252.84,1677232.34,1244788.64,TRUE
2025-05-01,Base,smb,emea,1825780.07,1931131.24,1804851.19,497312.24,1328467.82,780077.16,548390.66,675895.93,591299.15,421849.19,TRUE
2025-05-01,Base,smb,apac,1517146.26,1202129.2,1523481.02,376044.04,1141102.23,669451.28,471650.94,420745.22,536474.43,363627.26,TRUE
2025-05-01,Base,smb,latam,486126.27,349212.9,480994.2,144589.13,341537.14,214506.58,127030.56,122224.51,145533.83,96754.83,TRUE
2025-05-01,Base,data,americas,2913435.86,2920651.94,2819666.05,287217.11,2626218.74,1165706.65,1460512.09,1285086.85,1413826.69,1153209.16,TRUE
2025-05-01,Base,data,emea,1192716.47,1229748.18,1200684.25,150763.11,1041953.36,489149.8,552803.57,541089.2,568640.29,435117.84,TRUE
2025-05-01,Base,data,apac,931117.92,765518.24,931151.52,104661.87,826456.06,394900.2,431555.85,336828.03,454025.26,339682.37,TRUE
2025-05-01,Base,data,latam,486126.27,222379.46,485085.85,73834.48,412291.79,206172.99,206118.8,97846.96,217375.05,161607.19,TRUE
2025-05-01,Base,services,americas,1621928.81,1859157.73,1612269.33,948522.48,673406.34,699931.43,-26525.09,111549.46,24488.1,-56676.02,TRUE
2025-05-01,Base,services,emea,636071.53,782803.25,633482.84,385715.78,250355.76,280852.7,-30496.94,46968.2,-4056.28,-42321.23,TRUE
2025-05-01,Base,services,apac,576509.5,487295.03,578043.2,341173.11,235336.39,262624.66,-27288.26,29237.7,4745.18,-38005.32,TRUE
2025-05-01,Base,services,latam,486126.27,141556.92,487305.91,309589.65,176536.62,221451.24,-44914.62,8493.42,-17957.36,-53951.49,TRUE
2025-06-01,Base,enterprise,americas,6395401.25,6856519.97,6474963.7,1054337.68,5341063.57,2539172.52,2801891.04,2742607.99,2817523.98,2200152.42,TRUE
2025-06-01,Base,enterprise,emea,2588139.7,2886955.78,2631210.13,440623.65,2147516.05,1053453.08,1094062.97,1154782.31,1130769.81,857715.78,TRUE
2025-06-01,Base,enterprise,apac,2127426.64,1797129.97,2156622.6,354540.16,1772886.48,895712.56,877173.92,718851.99,934567.83,686883.15,TRUE
2025-06-01,Base,enterprise,latam,550678.86,522057.84,560373.24,113850.04,436828.82,231852.87,204975.95,208823.13,220369.64,159693.76,TRUE
2025-06-01,Base,smb,americas,4741592.03,4681246.75,4777800.96,1141818.91,3599773.12,1968923.71,1630849.41,1638436.36,1716142.23,1265084.83,TRUE
2025-06-01,Base,smb,emea,1891072.13,1971051.26,1861070.22,472148.68,1418923.45,804169.5,614753.95,689867.94,651984.1,475298.31,TRUE
2025-06-01,Base,smb,apac,1527616.35,1226979.41,1547752.47,378349.66,1149266.69,670998.27,478268.42,429442.79,545314.65,368915.4,TRUE
2025-06-01,Base,smb,latam,491228.93,356431.77,493026.97,147435.73,343793.2,215769.99,128023.21,124751.12,147840.79,97497.9,TRUE
2025-06-01,Base,data,americas,3153367.32,2981027.17,3195170.37,320590.94,2832776.38,1251984.57,1580791.81,1311651.95,1592261.32,1248225.34,TRUE
2025-06-01,Base,data,emea,1332195.81,1255169.33,1297900.85,148040.74,1184155.07,542244.99,641910.09,552274.51,634510.81,506077.7,TRUE
2025-06-01,Base,data,apac,1035772.16,781342.91,1043598.06,94928.73,940843.42,436092.18,504751.24,343790.88,530512.86,398121.81,TRUE
2025-06-01,Base,data,latam,491228.93,226976.45,487914.8,80045.11,411183.82,206822.61,204361.21,99869.64,213243.8,160095.06,TRUE
2025-06-01,Base,services,americas,1616272.89,1897589.93,1635940.81,951357.67,664915.22,695682.41,-30767.19,113855.4,18630.04,-60785.35,TRUE
2025-06-01,Base,services,emea,714909.91,798985.23,716475.96,437434.97,277474.94,314863.38,-37388.44,47939.11,-8507.62,-50666.07,TRUE
2025-06-01,Base,services,apac,548255.04,497368.31,552374.48,321177.62,227077.42,249140.17,-22062.75,29842.1,7833.83,-32245.19,TRUE
2025-06-01,Base,services,latam,491228.93,144483.16,492727.64,313309.61,177919.33,223226.14,-45306.82,8668.99,-18628.91,-54430.15,TRUE
2025-07-01,Base,enterprise,americas,6697663.32,6995386.2,6607081.24,1059929.69,5637733.63,2641369.92,2996363.72,2798154.48,2918654.0,2355042.35,TRUE
2025-07-01,Base,enterprise,emea,2446313.25,2945425.77,2441646.5,445360.04,2000953.22,989220.23,1011732.99,1178170.31,1020477.46,792374.48,TRUE
2025-07-01,Base,enterprise,apac,2266170.95,1833527.54,2284579.15,335671.33,1930499.62,948102.15,982397.47,733411.02,1032349.49,771062.13,TRUE
2025-07-01,Base,enterprise,latam,560805.37,532631.16,552107.16,115128.08,445677.28,234625.18,211052.1,213052.46,217921.88,164524.13,TRUE
2025-07-01,Base,smb,americas,4767069.35,4776056.81,4697620.47,1199538.45,3567530.9,1971934.33,1595596.57,1671619.88,1636509.26,1235807.73,TRUE
2025-07-01,Base,smb,emea,1775482.27,2010971.29,1774671.31,439319.76,1336162.51,752196.5,583966.0,703839.95,625683.69,451819.35,TRUE
2025-07-01,Base,smb,apac,1463398.24,1251829.63,1435340.73,363697.08,1099701.16,640467.32,459233.84,438140.37,504480.46,354290.64,TRUE
2025-07-01,Base,smb,latam,485536.72,363650.64,479116.59,140998.18,344538.54,212498.82,132039.72,127277.72,148336.16,100879.98,TRUE
2025-07-01,Base,data,americas,3304719.53,3041402.4,3296629.82,355100.98,2949618.55,1303288.38,1646330.17,1338217.06,1623746.17,1299674.43,TRUE
2025-07-01,Base,data,emea,1198672.7,1280590.49,1184556.26,124985.11,1073687.59,484709.51,588978.09,563459.81,587220.56,464711.53,TRUE
2025-07-01,Base,data,apac,1219426.92,797167.58,1215667.4,111020.64,1108406.28,510173.9,598232.38,350753.73,618722.08,471984.05,TRUE
2025-07-01,Base,data,latam,485536.72,231573.45,493624.07,72013.94,413522.78,203134.9,210387.88,101892.32,222961.0,165125.48,TRUE
2025-07-01,Base,services,americas,1605527.11,1936022.13,1613603.48,920959.39,684567.72,689941.56,-5373.84,116161.33,42569.94,-35184.94,TRUE
2025-07-01,Base,services,emea,651161.95,815167.21,645691.15,394027.56,257134.39,286334.79,-29200.4,48910.03,-3302.41,-41291.04,TRUE
2025-07-01,Base,services,apac,527320.41,507441.59,518008.91,300439.42,226880.99,239260.56,-12379.57,30446.5,15671.13,-22170.75,TRUE
2025-07-01,Base,services,latam,485536.72,147409.4,478543.87,305979.75,179556.97,220302.09,-40745.12,8844.56,-14446.61,-49760.47,TRUE
2025-08-01,Base,enterprise,americas,6374786.99,7134252.42,6530119.73,954214.02,5420572.97,2501790.42,2918782.55,2853700.97,2940606.74,2296253.08,TRUE
2025-08-01,Base,enterprise,emea,2437277.32,3003895.76,2497324.7,430145.82,2007131.5,980884.27,1026247.23,1201558.3,1057651.47,804379.82,TRUE
2025-08-01,Base,enterprise,apac,1969911.4,1869925.11,2026609.2,341587.34,1628324.06,820371.23,807952.83,747970.04,864546.65,632500.84,TRUE
2025-08-01,Base,enterprise,latam,582607.46,543204.48,587590.1,120276.68,462330.79,242627.36,219703.43,217281.79,231248.74,171278.16,TRUE
2025-08-01,Base,smb,americas,4535511.27,4870866.87,4698370.97,1101945.79,3433565.49,1872295.19,1561270.29,1704803.41,1677508.48,1211122.68,TRUE
2025-08-01,Base,smb,emea,2027045.98,2050891.32,2072651.36,489449.76,1537596.22,857051.19,680545.02,717811.96,743129.2,527155.74,TRUE
2025-08-01,Base,smb,apac,1552485.03,1276679.84,1589608.94,401163.75,1151321.28,678137.83,473183.45,446837.95,543008.76,364351.32,TRUE
2025-08-01,Base,smb,latam,476568.07,370869.51,481819.14,145388.12,331179.95,208168.73,123011.22,129804.33,142101.4,93606.53,TRUE
2025-08-01,Base,data,americas,3146993.07,3101777.64,3230385.61,315569.89,2831423.18,1235040.03,1596383.15,1364782.16,1614299.15,1261075.56,TRUE
2025-08-01,Base,data,emea,1337930.04,1306011.64,1364463.21,155340.8,1182589.24,538451.05,644138.19,574645.12,660256.48,507803.92,TRUE
2025-08-01,Base,data,apac,1033827.73,812992.24,1077421.15,118251.76,915575.97,430538.41,485037.56,357716.59,523214.61,381975.77,TRUE
2025-08-01,Base,data,latam,476568.07,236170.44,482408.05,71878.77,404689.3,198467.17,206222.13,103914.99,216685.24,161839.48,TRUE
2025-08-01,Base,services,americas,1569005.66,1974454.33,1589538.23,931929.69,637075.97,674315.1,-37239.13,118467.26,9597.68,-66398.73,TRUE
2025-08-01,Base,services,emea,584240.55,831349.19,602618.84,348494.66,235745.89,256932.78,-21186.89,49880.95,2114.15,-32044.87,TRUE
2025-08-01,Base,services,apac,490151.78,517514.87,497968.03,297038.38,193113.41,222417.28,-29303.87,31050.89,-2994.31,-38413.23,TRUE
2025-08-01,Base,services,latam,476568.07,150335.65,482815.48,297833.09,178734.98,216253.37,-37518.39,9020.14,-12048.15,-46375.3,TRUE
2025-09-01,Base,enterprise,americas,6384286.37,7273118.65,6331335.33,1059847.83,5324438.55,2485775.89,2838662.66,2909247.46,2747743.71,2230500.89,TRUE
2025-09-01,Base,enterprise,emea,2570460.78,3062365.75,2482097.45,474548.87,2095911.91,1026535.25,1069376.66,1224946.3,1031022.91,837752.9,TRUE
2025-09-01,Base,enterprise,apac,2228383.85,1906322.68,2194057.96,363367.13,1865016.72,921121.31,943895.41,762529.07,958664.93,740066.49,TRUE
2025-09-01,Base,enterprise,latam,542814.98,553777.81,527481.9,103475.99,439338.99,224377.16,214961.83,221511.12,215936.08,168004.2,TRUE
2025-09-01,Base,smb,americas,4803407.41,4965676.93,4771566.23,1144784.65,3658622.76,1973177.45,1685445.31,1737986.93,1725743.72,1308931.97,TRUE
2025-09-01,Base,smb,emea,1918178.74,2090811.34,1902739.67,499652.36,1418526.38,807144.73,611381.65,731783.97,646013.05,472128.16,TRUE
2025-09-01,Base,smb,apac,1396788.71,1301530.06,1374411.71,351041.61,1045747.1,607305.61,438441.49,455535.52,479229.21,338255.53,TRUE
2025-09-01,Base,smb,latam,482410.78,378088.38,471626.85,140876.46,341534.32,209745.95,131788.37,132330.93,145248.84,100721.63,TRUE
2025-09-01,Base,data,americas,3495728.79,3162152.87,3390385.37,382315.09,3113413.7,1361091.57,1752322.14,1391347.26,1663437.16,1383680.74,TRUE
2025-09-01,Base,data,emea,1270046.16,1331432.79,1251677.53,157522.67,1112523.49,507203.67,605319.81,585830.43,595762.09,477025.45,TRUE
2025-09-01,Base,data,apac,1073765.15,828816.91,1087582.12,96638.86,977126.29,443849.91,533276.38,364679.44,554666.88,420938.27,TRUE
