DateKey,DatasetKey,RowsExpected,RowsLoaded,CompletenessPct,NullCriticalCount,DuplicateKeyCount,SchemaDriftCount,FreshnessMinutes,FreshnessWithinSLAFlag,DataQualityScore,ReconciliationVarianceAmount,OpenIssueCount
20251207,DS001,381715,378854,0.99251,43,30,1,238,1,88.14,-14440.4,3
20251208,DS001,372602,368620,0.98931,72,4,0,261,1,92.5,-12477.23,3
20251209,DS001,323641,319129,0.98606,91,5,0,288,1,92.41,-1121.65,2
20251210,DS001,361441,358686,0.99238,32,31,0,236,1,92.73,10359.39,1
20251211,DS001,392269,385420,0.98254,92,13,0,358,1,93.1,3163.13,3
20251212,DS001,356798,353784,0.99156,30,25,0,212,1,92.46,-34017.51,2
20251213,DS001,384147,384147,1.0,80,32,0,232,1,92.39,-33977.98,2
20251214,DS001,370288,365462,0.98697,51,16,0,302,1,92.06,28641.04,4
20251215,DS001,412228,407274,0.98798,53,19,0,340,1,91.86,9945.02,1
20251216,DS001,379418,371737,0.97976,41,24,0,215,1,92.16,7138.88,2
20251217,DS001,383303,378070,0.98635,31,0,0,312,1,93.57,-40619.43,3
20251218,DS001,356156,351327,0.98644,44,1,0,317,1,92.13,-43159.37,3
20251219,DS001,376783,376165,0.99836,33,49,0,158,1,92.57,-16403.77,1
20251220,DS001,389895,382710,0.98157,131,12,0,302,1,93.1,-8029.21,2
20251221,DS001,404911,403447,0.99638,137,26,0,220,1,93.01,-5793.01,1
20251222,DS001,425781,423878,0.99553,24,10,0,304,1,92.18,-7974.46,1
20251223,DS001,432322,429067,0.99247,72,40,0,245,1,91.26,-69292.07,3
20251224,DS001,364405,363375,0.99718,101,2,0,255,1,93.38,-7850.58,1
20251225,DS001,380291,378439,0.99513,84,28,0,203,1,92.01,56899.1,3
20251226,DS001,337070,336872,0.99941,25,7,0,240,1,93.74,300.72,2
20251227,DS001,411913,407172,0.98849,37,10,0,198,1,92.2,-13302.92,3
20251228,DS001,380689,378237,0.99356,95,13,0,129,1,91.71,-21462.22,2
20251229,DS001,368620,366712,0.99482,61,19,0,224,1,93.02,17752.48,2
20251230,DS001,374752,371228,0.9906,57,15,0,479,0,92.84,-4370.38,1
20251231,DS001,370380,362379,0.9784,65,23,0,235,1,92.73,-17916.39,2
20260101,DS001,443457,442090,0.99692,117,29,0,179,1,89.82,-30215.08,3
20260102,DS001,412000,406190,0.9859,156,26,0,193,1,90.47,-8423.29,3
20260103,DS001,375297,373146,0.99427,112,28,0,217,1,89.95,20376.41,3
20260104,DS001,339795,330528,0.97273,94,18,0,198,1,91.34,-11904.26,3
20260105,DS001,339436,335001,0.98694,109,11,0,160,1,91.21,-69877.8,4
20260106,DS001,429400,428199,0.9972,38,20,0,314,1,92.66,-36468.17,2
20260107,DS001,361163,358606,0.99292,21,28,0,298,1,92.98,-4297.25,2
20260108,DS001,357800,357649,0.99958,51,36,0,304,1,93.33,-66264.78,1
20260109,DS001,372157,370463,0.99545,37,0,1,150,1,89.02,24860.56,2
20260110,DS001,436766,436766,1.0,38,11,0,277,1,92.14,25777.49,3
20260111,DS001,340778,340778,1.0,70,26,0,389,0,93.05,-26060.96,2
20260112,DS001,411188,406493,0.98858,36,15,0,129,1,93.98,45297.5,3
20260113,DS001,401611,399660,0.99514,0,21,0,391,0,91.49,-14599.64,4
20260114,DS001,416441,414327,0.99493,0,0,0,177,1,94.29,-13849.8,2
20260115,DS001,375579,375489,0.99976,6,8,0,156,1,92.36,41763.57,2
20260116,DS001,331080,330833,0.99925,74,6,0,388,0,93.67,8152.07,2
20260117,DS001,408244,399865,0.97948,74,21,0,204,1,92.88,24018.76,3
20260118,DS001,381558,378975,0.99323,41,42,0,326,1,92.93,-69895.37,3
20260119,DS001,430638,428787,0.9957,49,4,0,193,1,92.86,60404.74,3
20260120,DS001,357055,355781,0.99643,33,4,0,386,0,93.95,-658.43,2
20260121,DS001,375458,374903,0.99852,61,0,0,145,1,93.23,1522.3,2
20260122,DS001,358834,358551,0.99921,50,18,0,269,1,93.2,-41167.42,1
20260123,DS001,390154,384141,0.98459,49,0,0,231,1,91.97,26377.09,2
20260124,DS001,383833,381171,0.99307,22,0,0,158,1,94.38,-59586.45,2
20260125,DS001,384751,384074,0.99824,88,23,0,224,1,93.96,39470.43,2
20260126,DS001,353722,349899,0.98919,33,11,0,342,1,92.58,-23469.43,2
20260127,DS001,399018,396047,0.99256,83,21,0,250,1,93.99,22670.43,2
20260128,DS001,348141,346824,0.99622,38,20,0,215,1,92.23,-32123.98,2
20260129,DS001,354611,352320,0.99354,70,0,0,164,1,94.26,-6672.38,2
20260130,DS001,417651,415504,0.99486,81,25,0,204,1,92.74,-14909.2,3
20260131,DS001,369059,366274,0.99245,44,34,0,286,1,93.69,52212.43,3
20260201,DS001,358364,356928,0.99599,85,15,0,184,1,91.01,14470.4,3
20260202,DS001,387086,383256,0.99011,121,14,0,215,1,89.59,-22512.94,3
20260203,DS001,402889,395447,0.98153,68,16,0,320,1,91.62,-10939.36,3
20260204,DS001,314285,309969,0.98627,79,8,0,281,1,90.2,-47357.84,1
20260205,DS001,330703,326029,0.98587,123,28,0,407,0,91.06,-17308.17,1
20260206,DS001,413250,411910,0.99676,85,4,0,261,1,94.3,-6151.98,2
20260207,DS001,405666,397916,0.9809,77,22,0,302,1,93.57,3047.83,2
20260208,DS001,384663,376238,0.9781,56,33,0,334,1,92.08,-10725.18,2
20260209,DS001,381573,381573,1.0,37,17,0,259,1,94.49,2335.88,1
20260210,DS001,404486,403028,0.9964,73,12,0,265,1,93.38,-39999.4,2
20260211,DS001,374612,374071,0.99856,21,19,0,349,1,93.4,16824.84,1
20260212,DS001,389271,382545,0.98272,2,27,0,262,1,94.24,12674.35,1
20260213,DS001,403066,399235,0.9905,55,40,0,260,1,92.05,42584.84,3
20260214,DS001,402286,397001,0.98686,30,15,0,258,1,92.38,10893.51,2
20260215,DS001,348380,346671,0.9951,89,0,0,253,1,93.95,26329.87,1
20260216,DS001,379978,376627,0.99118,43,14,0,282,1,92.18,57498.7,1
20260217,DS001,392794,385701,0.98194,70,0,0,270,1,93.2,30478.86,3
20260218,DS001,321298,317610,0.98852,25,26,0,126,1,93.84,17418.91,2
20260219,DS001,371811,367634,0.98877,139,2,0,186,1,92.99,73765.09,1
20260220,DS001,388515,382908,0.98557,49,5,0,182,1,92.55,-75404.67,3
20260221,DS001,379078,374561,0.98808,91,0,0,249,1,94.15,-38388.48,1
20260222,DS001,389010,385991,0.99224,76,14,0,294,1,94.34,2210.97,2
20260223,DS001,373088,365223,0.97892,50,46,0,267,1,92.85,24079.45,4
20260224,DS001,411714,409883,0.99555,77,28,0,265,1,93.67,45552.07,2
20260225,DS001,382700,378263,0.98841,27,17,0,351,1,94.0,15681.67,2
20260226,DS001,367649,365320,0.99367,42,16,0,195,1,94.01,23740.62,2
20260227,DS001,412502,412502,1.0,56,21,0,255,1,93.36,12823.74,2
20260228,DS001,392679,390815,0.99526,107,6,0,367,0,94.27,-22229.61,2
20260301,DS001,393000,384478,0.97832,70,2,0,283,1,92.23,16348.78,3
20260302,DS001,387753,383181,0.98821,135,2,0,240,1,91.08,-48902.76,2
20260303,DS001,410628,403676,0.98307,105,8,0,301,1,92.16,-32942.92,3
20260304,DS001,401928,397541,0.98909,137,3,0,278,1,91.08,-21802.68,2
20260305,DS001,397842,392344,0.98618,89,16,0,172,1,91.45,5636.15,2
20260306,DS001,361206,354691,0.98196,97,24,0,282,1,94.49,-72554.24,2
20260307,DS001,413207,407521,0.98624,7,18,0,281,1,94.32,18523.1,2
20260308,DS001,381009,374212,0.98216,70,0,0,398,0,93.58,-38150.34,1
20260309,DS001,364793,359762,0.98621,40,30,0,272,1,94.74,52343.1,1
20260310,DS001,360606,356497,0.98861,38,17,0,252,1,94.35,-23640.93,3
20260311,DS001,417003,416819,0.99956,61,18,0,194,1,93.99,-19217.18,2
20260312,DS001,401683,397139,0.98869,54,13,0,318,1,93.21,-3600.93,3
20260313,DS001,377373,372691,0.98759,102,9,0,138,1,94.35,-32311.2,0
20260314,DS001,349847,346881,0.99152,61,7,0,215,1,94.82,-53204.08,1
20260315,DS001,411715,406041,0.98622,105,40,0,275,1,93.65,-34569.32,3
20260316,DS001,438235,435096,0.99284,81,33,0,367,0,93.09,6155.97,3
20260317,DS001,399038,397619,0.99645,23,13,0,263,1,93.05,-31795.12,2
20260318,DS001,373970,369923,0.98918,53,0,0,242,1,94.0,-8143.69,1
20260319,DS001,423215,422243,0.99771,29,10,0,377,0,92.73,-102165.78,4
20260320,DS001,373881,368775,0.98635,49,1,0,164,1,94.35,43634.87,2
20260321,DS001,427314,422435,0.98858,59,34,0,343,1,94.7,56582.04,2
20260322,DS001,422207,420464,0.99587,8,23,0,277,1,93.76,-25339.17,3
20260323,DS001,363150,363150,1.0,131,0,0,215,1,94.2,45217.27,2
20260324,DS001,350077,344700,0.98464,99,37,0,211,1,94.51,-20146.09,1
20260325,DS001,406822,401621,0.98722,72,25,0,247,1,93.87,-25635.82,2
20260326,DS001,341779,335569,0.98183,54,27,0,377,0,94.78,17572.24,2
20260327,DS001,386952,382681,0.98896,83,12,0,300,1,94.7,45604.23,1
20260328,DS001,384992,384425,0.99853,85,4,0,143,1,94.76,-6219.04,3
20260329,DS001,381773,381773,1.0,63,21,0,290,1,94.47,31361.71,1
20260330,DS001,429420,418809,0.97529,95,19,0,333,1,93.76,22294.79,1
20260331,DS001,391039,389317,0.9956,59,0,0,373,0,93.87,53487.25,1
20260401,DS001,446765,440181,0.98527,98,22,0,315,1,91.92,-42259.63,2
20260402,DS001,413013,407021,0.98549,80,38,0,177,1,91.83,-6583.66,3
20260403,DS001,299736,297714,0.99326,86,11,0,354,1,92.27,643.51,1
20260404,DS001,356786,356786,1.0,96,10,0,177,1,90.83,21399.12,3
20260405,DS001,389252,384041,0.98661,84,24,0,306,1,91.2,-31129.54,3
20260406,DS001,352272,346870,0.98467,52,42,0,275,1,93.97,-20692.3,1
20260407,DS001,405666,401455,0.98962,25,6,0,358,1,93.45,-108865.67,2
20260408,DS001,362060,355792,0.98269,135,0,0,289,1,93.41,-19909.0,3
20260409,DS001,345148,345148,1.0,78,19,0,253,1,94.11,-13497.19,3
20260410,DS001,373669,370049,0.99031,97,7,0,377,0,94.64,-765.62,2
20260411,DS001,374616,371091,0.99059,56,16,0,290,1,94.83,-5308.34,1
20260412,DS001,407632,398126,0.97668,115,42,0,204,1,93.77,-6072.47,2
20260413,DS001,418984,413616,0.98719,110,9,0,176,1,93.97,77054.0,1
20260414,DS001,351435,346931,0.98718,63,31,0,189,1,93.75,-4179.21,3
20260415,DS001,414308,409673,0.98881,64,21,0,249,1,93.08,14122.0,2
20260416,DS001,378288,376677,0.99574,36,18,0,285,1,94.18,-18311.77,2
20260417,DS001,405892,399761,0.9849,90,21,0,215,1,93.49,-46655.98,2
20260418,DS001,373939,372374,0.99582,93,17,0,173,1,92.35,36983.81,3
20260419,DS001,368925,366801,0.99424,30,16,0,150,1,92.29,-112432.34,2
20260420,DS001,358872,357654,0.99661,65,15,0,92,1,94.39,-25989.29,2
20260421,DS001,369954,366896,0.99173,85,0,0,147,1,94.74,38368.47,2
20260422,DS001,339540,335890,0.98925,73,26,0,237,1,93.8,-31812.31,3
20260423,DS001,343255,340533,0.99207,78,19,0,318,1,94.33,17001.36,2
20260424,DS001,391738,390079,0.99577,100,22,0,160,1,94.52,-14547.8,2
20260425,DS001,337541,335827,0.99492,60,6,0,236,1,94.42,25493.13,3
20260426,DS001,379315,375628,0.99028,92,27,0,308,1,93.86,3047.09,2
20260427,DS001,356189,352013,0.98828,55,16,0,339,1,94.73,30218.26,1
20260428,DS001,390603,385402,0.98669,86,17,0,186,1,93.38,-21068.84,3
20260429,DS001,335722,329681,0.98201,67,11,0,281,1,93.51,-41142.75,2
20260430,DS001,373185,373185,1.0,34,15,0,337,1,94.81,-23648.47,3
20260501,DS001,382476,378008,0.98832,120,20,0,323,1,92.18,16828.88,3
20260502,DS001,388080,383144,0.98728,53,22,0,286,1,91.79,-8000.44,4
20260503,DS001,366836,363585,0.99114,115,39,0,226,1,91.49,44099.97,3
20260504,DS001,358040,354888,0.9912,107,1,0,230,1,90.32,27788.09,4
20260505,DS001,374525,365245,0.97522,134,16,0,372,0,91.47,3148.78,2
20260506,DS001,339473,337553,0.99435,59,14,0,315,1,92.41,42476.17,1
20260507,DS001,404487,401563,0.99277,52,18,0,215,1,93.35,-41359.87,1
20260508,DS001,397819,397819,1.0,96,15,0,257,1,92.54,35266.75,3
20260509,DS001,366318,365516,0.99781,57,1,0,271,1,93.17,83714.13,0
20260510,DS001,377306,375151,0.99429,45,37,0,241,1,94.51,10624.56,3
20260511,DS001,372899,366741,0.98349,86,17,0,175,1,93.59,88722.47,0
20260512,DS001,387373,383148,0.9891,66,9,0,315,1,94.56,-35757.8,2
20260513,DS001,391475,390065,0.9964,0,16,0,243,1,93.89,39581.8,2
20260514,DS001,390329,384424,0.98487,16,12,0,259,1,93.28,25457.3,2
20260515,DS001,382976,379240,0.99025,29,30,0,310,1,93.59,14690.14,2
20260516,DS001,426647,420668,0.98599,82,22,0,224,1,92.93,23167.35,2
20260517,DS001,406890,405361,0.99624,53,15,0,343,1,94.24,3172.23,1
20260518,DS001,386781,380555,0.9839,82,11,0,264,1,93.4,16662.98,2
20260519,DS001,391879,388863,0.99231,96,18,0,188,1,93.61,34495.89,2
20260520,DS001,370403,370046,0.99904,20,5,0,233,1,94.68,462.01,1
20260521,DS001,399191,394378,0.98795,39,37,1,231,1,89.38,51307.57,2
20260522,DS001,407696,404002,0.99094,64,24,0,280,1,93.59,-21375.57,2
20260523,DS001,458525,457445,0.99764,113,24,0,240,1,94.09,-39088.93,2
20260524,DS001,357155,353833,0.9907,80,33,0,267,1,93.64,42439.63,2
20260525,DS001,405309,403482,0.99549,84,28,0,209,1,94.17,11353.56,0
20260526,DS001,416481,411839,0.98886,57,7,0,181,1,94.4,13885.98,1
20260527,DS001,414854,412685,0.99477,16,16,0,291,1,92.55,1498.16,0
20260528,DS001,438151,435424,0.99378,87,20,0,221,1,93.52,-30753.69,1
20260529,DS001,402879,396109,0.9832,41,23,0,310,1,93.82,-10386.74,2
20260530,DS001,416681,412602,0.99021,56,20,1,235,1,87.12,-11093.17,3
20260531,DS001,393424,389818,0.99083,57,18,0,180,1,93.34,42186.81,3
20250101,DS002,417706,417706,1.0,86,0,0,439,1,91.43,-1760.83,2
20250102,DS002,385784,382915,0.99256,110,3,0,371,1,91.32,-23422.29,2
20250103,DS002,336575,331476,0.98485,140,0,0,435,1,89.59,36504.6,3
20250104,DS002,390206,386105,0.98949,46,30,0,159,1,90.33,44255.83,3
20250105,DS002,348698,346373,0.99333,73,16,0,224,1,91.47,-2444.97,3
20250106,DS002,389266,389266,1.0,6,31,0,434,1,93.36,-69121.0,2
20250107,DS002,377915,377730,0.99951,10,27,0,364,1,93.93,-14085.22,1
20250108,DS002,375249,370996,0.98867,46,6,0,148,1,91.73,-18149.09,2
20250109,DS002,391519,391519,1.0,14,4,0,571,0,93.41,41832.66,2
20250110,DS002,354511,350854,0.98969,82,12,0,372,1,92.34,31013.82,2
20250111,DS002,388294,385289,0.99226,87,18,0,380,1,92.84,-56197.5,3
20250112,DS002,379511,376890,0.9931,43,10,0,262,1,92.81,63602.28,2
20250113,DS002,374699,371747,0.99212,74,21,0,179,1,93.8,2683.2,2
20250114,DS002,405725,403918,0.99555,50,0,0,348,1,93.64,64954.0,3
20250115,DS002,381023,376199,0.98734,40,28,0,317,1,92.18,31970.27,2
20250116,DS002,382392,381820,0.99851,37,0,0,180,1,92.43,-17845.86,2
20250117,DS002,420387,416545,0.99086,34,22,0,374,1,91.76,46517.51,2
20250118,DS002,383237,383237,1.0,57,11,0,293,1,94.04,-28081.69,2
20250119,DS002,371857,368878,0.99199,55,3,0,207,1,92.05,15593.86,2
20250120,DS002,363109,358838,0.98824,52,27,0,601,0,94.0,40269.74,1
20250121,DS002,381982,380504,0.99613,67,16,0,459,1,92.23,-33558.3,3
20250122,DS002,376721,372937,0.98996,23,17,0,274,1,93.19,814.7,2
20250123,DS002,393299,390169,0.99204,53,41,0,486,0,92.95,2532.83,4
20250124,DS002,372464,370041,0.9935,79,15,0,509,0,93.4,-5175.09,0
20250125,DS002,395465,393009,0.99379,105,14,0,312,1,92.13,-6838.53,4
20250126,DS002,384043,374776,0.97587,44,46,0,354,1,93.58,31654.9,2
20250127,DS002,370552,369370,0.99681,34,22,0,223,1,94.25,-20520.42,1
20250128,DS002,311999,307900,0.98686,66,28,0,443,1,92.3,11688.25,1
20250129,DS002,389336,384882,0.98856,53,25,0,394,1,93.62,-25617.14,2
20250130,DS002,358748,355520,0.991,81,0,0,381,1,92.97,-34632.48,2
20250131,DS002,391554,390962,0.99849,79,17,0,441,1,94.1,-12280.94,2
20250201,DS002,378150,372311,0.98456,141,24,0,389,1,90.43,9649.04,3
20250202,DS002,376605,373775,0.99249,76,0,0,400,1,91.06,-42318.5,4
20250203,DS002,396003,391408,0.9884,137,4,0,302,1,91.5,22835.75,1
20250204,DS002,322639,322639,1.0,96,11,0,428,1,91.31,-17794.1,5
20250205,DS002,340464,336345,0.9879,129,15,0,313,1,90.82,-11705.92,3
20250206,DS002,345458,341581,0.98878,58,34,0,386,1,93.18,-425.93,1
20250207,DS002,382200,378861,0.99126,30,39,0,390,1,92.31,48762.11,2
20250208,DS002,435285,430262,0.98846,75,0,0,229,1,92.45,58244.82,2
20250209,DS002,365544,360804,0.98703,54,0,0,386,1,94.52,4110.82,0
20250210,DS002,356539,355266,0.99643,84,5,0,280,1,93.9,-14005.97,1
20250211,DS002,392991,388097,0.98755,66,24,0,455,1,92.69,-43485.97,2
20250212,DS002,387441,387441,1.0,120,16,0,206,1,93.07,-3714.06,1
20250213,DS002,354318,352423,0.99465,42,37,0,262,1,94.4,50596.8,2
20250214,DS002,340878,335722,0.98487,80,20,0,345,1,92.97,5552.97,3
20250215,DS002,378569,376764,0.99523,55,12,0,215,1,93.39,37726.07,2
20250216,DS002,408362,402086,0.98463,41,8,1,335,1,88.56,-22546.6,3
20250217,DS002,298110,296392,0.99424,52,10,0,213,1,94.45,-1662.84,1
20250218,DS002,424291,420420,0.99088,57,37,0,411,1,94.41,13336.66,1
20250219,DS002,392304,387383,0.98746,73,39,0,321,1,92.64,5627.02,2
20250220,DS002,386623,386467,0.9996,61,25,0,484,0,94.28,14690.37,1
20250221,DS002,335297,331585,0.98893,31,0,0,372,1,94.37,56381.07,4
20250222,DS002,411658,408062,0.99126,67,13,0,436,1,94.56,-12357.33,2
20250223,DS002,357169,354614,0.99285,0,22,0,171,1,93.03,-17378.91,3
20250224,DS002,385376,384479,0.99767,119,6,0,549,0,94.4,25069.67,2
20250225,DS002,360280,358651,0.99548,84,20,0,334,1,92.78,11409.79,2
20250226,DS002,394208,392142,0.99476,65,27,0,240,1,94.53,-33146.15,4
20250227,DS002,390298,385083,0.98664,67,38,0,102,1,93.53,-44052.81,2
20250228,DS002,380721,378496,0.99416,58,18,0,451,1,92.22,30396.13,2
20250301,DS002,427168,421661,0.98711,92,6,0,520,0,91.3,6864.9,2
20250302,DS002,384930,381941,0.99224,109,9,0,368,1,91.7,-21885.49,2
20250303,DS002,361170,354719,0.98214,60,17,0,415,1,91.47,72543.88,3
20250304,DS002,307203,305846,0.99558,119,23,0,243,1,89.83,28920.87,3
20250305,DS002,414385,409453,0.9881,99,10,0,380,1,90.67,-47671.51,3
20250306,DS002,384236,384236,1.0,67,31,0,334,1,94.58,-4982.44,3
20250307,DS002,370115,367938,0.99412,87,15,0,292,1,94.6,-36193.6,2
20250308,DS002,362600,360184,0.99334,64,11,0,190,1,93.34,52023.2,2
20250309,DS002,372368,366758,0.98493,62,42,0,417,1,93.68,-25309.05,2
20250310,DS002,352757,347977,0.98645,9,13,0,381,1,93.61,32502.56,3
20250311,DS002,341189,338853,0.99315,44,43,0,362,1,94.2,26262.64,1
20250312,DS002,360141,356748,0.99058,78,21,0,229,1,93.13,36506.36,1
20250313,DS002,354066,350179,0.98902,37,7,0,229,1,94.08,-31193.92,1
20250314,DS002,382611,377185,0.98582,113,12,0,385,1,93.49,55971.17,2
20250315,DS002,379440,375947,0.9908,61,25,0,351,1,93.68,-11517.43,2
20250316,DS002,386293,384080,0.99427,80,21,0,191,1,94.02,31371.0,2
20250317,DS002,344373,338155,0.98195,130,27,1,257,1,89.4,5588.9,5
20250318,DS002,382549,379056,0.99087,0,18,0,307,1,95.05,22573.1,2
20250319,DS002,372244,367236,0.98655,52,26,0,350,1,94.02,-8709.44,1
20250320,DS002,391574,391527,0.99988,70,18,0,158,1,94.74,-100564.64,1
20250321,DS002,360560,358377,0.99395,35,19,0,392,1,93.27,-54777.46,2
20250322,DS002,371988,370182,0.99515,63,40,0,208,1,94.59,-2217.07,2
20250323,DS002,388994,388994,1.0,85,13,0,353,1,94.59,63476.66,1
20250324,DS002,421909,418441,0.99178,104,29,0,416,1,94.12,-4388.8,2
20250325,DS002,406024,399868,0.98484,95,38,0,416,1,93.75,14514.58,1
20250326,DS002,390044,387703,0.994,110,28,0,252,1,93.16,-19578.26,0
20250327,DS002,362722,356791,0.98365,73,10,0,181,1,93.79,2447.65,0
20250328,DS002,414558,413873,0.99835,69,18,0,506,0,92.76,36674.37,2
20250329,DS002,383261,378623,0.9879,4,20,0,246,1,94.59,-18534.86,2
20250330,DS002,386885,385086,0.99535,73,18,0,291,1,94.19,22089.34,0
20250331,DS002,336887,332399,0.98668,77,28,0,409,1,93.9,75538.26,1
20250401,DS002,376626,372610,0.98934,93,0,1,318,1,87.06,71281.33,5
20250402,DS002,366668,364145,0.99312,105,12,0,362,1,91.83,-13540.31,0
20250403,DS002,437950,429547,0.98082,141,0,0,143,1,92.36,6618.39,2
20250404,DS002,355136,350282,0.98633,108,24,0,405,1,92.33,15308.91,1
20250405,DS002,428388,425801,0.99396,102,30,0,228,1,91.65,52873.73,2
20250406,DS002,345807,340848,0.98566,32,0,0,326,1,93.09,36267.81,2
20250407,DS002,363390,363390,1.0,68,5,0,179,1,93.22,-34609.54,2
20250408,DS002,390453,390453,1.0,78,40,0,164,1,94.33,-19769.84,1
20250409,DS002,393668,388822,0.98769,120,42,0,479,1,94.38,-11263.11,1
20250410,DS002,402499,395289,0.98209,116,31,0,308,1,94.41,-37775.41,2
20250411,DS002,368936,364326,0.98751,71,39,0,290,1,93.88,-6806.33,2
20250412,DS002,405242,398107,0.9824,62,34,0,45,1,93.18,-48908.72,2
20250413,DS002,416345,410303,0.98549,56,12,0,322,1,94.78,-1167.08,2
20250414,DS002,395873,393731,0.99459,48,28,0,444,1,92.21,-8699.01,2
20250415,DS002,362504,362504,1.0,35,21,0,481,0,94.66,-11780.53,2
20250416,DS002,369624,368079,0.99582,96,0,0,365,1,94.73,19700.8,2
20250417,DS002,418115,411253,0.98359,32,21,0,332,1,94.81,72380.48,1
20250418,DS002,402557,398558,0.99007,50,35,0,301,1,93.17,52126.72,2
20250419,DS002,336054,332791,0.99029,67,28,0,397,1,93.42,-58311.89,2
20250420,DS002,399003,397199,0.99548,52,7,0,164,1,94.57,6936.93,2
20250421,DS002,378556,374199,0.98849,81,30,0,250,1,94.24,-2551.48,1
20250422,DS002,370872,367531,0.99099,95,20,0,204,1,94.06,4487.04,1
20250423,DS002,388036,381233,0.98247,104,34,0,371,1,94.43,-38410.44,2
20250424,DS002,378172,375155,0.99202,109,0,0,273,1,94.16,-49004.28,1
20250425,DS002,347062,344894,0.99375,68,18,0,503,0,94.68,4131.27,3
20250426,DS002,367919,363037,0.98673,77,25,0,365,1,94.33,-864.43,3
20250427,DS002,370857,370269,0.99842,38,25,0,485,0,94.51,-43947.04,1
20250428,DS002,349327,348223,0.99684,40,5,0,354,1,94.55,-10700.23,1
20250429,DS002,383325,375162,0.97871,102,43,0,369,1,93.85,-34017.62,2
20250430,DS002,371246,368300,0.99207,51,16,0,168,1,94.72,17452.74,1
20250501,DS002,381054,371969,0.97616,167,40,0,492,0,91.16,-60549.7,2
20250502,DS002,422140,417279,0.98849,68,20,0,283,1,92.3,6625.97,2
20250503,DS002,396020,391495,0.98858,123,12,0,612,0,92.19,-9105.82,2
20250504,DS002,376498,371236,0.98603,140,14,0,402,1,91.1,34296.62,1
20250505,DS002,389807,389064,0.99809,76,20,0,299,1,91.13,-10149.25,3
20250506,DS002,438123,432462,0.98708,20,35,0,265,1,94.68,-52792.22,2
20250507,DS002,331600,330995,0.99818,88,25,0,315,1,94.42,3002.22,2
20250508,DS002,374143,370606,0.99055,63,33,0,404,1,93.9,27427.34,2
20250509,DS002,378529,377688,0.99778,57,17,0,241,1,93.23,-75606.45,1
20250510,DS002,384140,384140,1.0,62,4,0,475,1,93.9,5735.14,2
20250511,DS002,400494,393278,0.98198,67,27,0,267,1,93.81,50509.67,1
20250512,DS002,337192,336951,0.99929,92,11,0,436,1,93.36,-33273.77,2
20250513,DS002,385399,384341,0.99726,69,7,0,263,1,92.84,-14498.14,3
20250514,DS002,345227,341144,0.98817,67,40,0,426,1,93.09,13915.38,2
20250515,DS002,387256,384709,0.99342,89,18,0,547,0,92.22,8929.5,1
20250516,DS002,400134,398537,0.99601,95,29,0,288,1,94.25,-14926.67,2
20250517,DS002,332339,328177,0.98748,73,5,0,198,1,92.25,22819.77,2
20250518,DS002,410645,406771,0.99057,53,26,0,312,1,92.58,-5678.34,3
20250519,DS002,360767,356363,0.98779,5,38,0,450,1,93.99,26082.7,1
20250520,DS002,420781,414122,0.98418,82,19,0,278,1,92.97,15754.04,2
20250521,DS002,383292,381084,0.99424,106,20,0,213,1,94.18,-39971.71,2
20250522,DS002,406509,398365,0.97997,70,34,0,238,1,94.24,-11327.7,3
20250523,DS002,426960,423750,0.99248,60,11,0,332,1,92.33,24728.51,2
20250524,DS002,389846,385733,0.98945,73,14,0,264,1,93.19,44589.26,2
20250525,DS002,360767,356055,0.98694,55,16,0,193,1,93.22,-7459.55,1
20250526,DS002,355344,352813,0.99288,105,34,0,395,1,93.4,-47985.69,2
20250527,DS002,383104,383104,1.0,84,17,0,259,1,93.66,-1185.09,1
20250528,DS002,358582,356090,0.99305,33,12,0,385,1,94.0,-52335.33,2
