RefreshRunKey,DateKey,DatasetKey,Status,FailureCategory,DurationMinutes,SLACompliantFlag,RetryCount
RR000574,20250227,DS002,Success,None,29,1,0
RR000575,20250228,DS002,Success,None,42,1,0
RR000576,20250301,DS002,Success,None,42,1,0
RR000577,20250302,DS002,Failed,Source unavailable,47,0,1
RR000578,20250303,DS002,Success,None,17,1,0
RR000579,20250304,DS002,Success,None,30,1,0
RR000580,20250305,DS002,Success,None,48,1,0
RR000581,20250306,DS002,Success,None,34,1,0
RR000582,20250307,DS002,Success,None,38,1,0
RR000583,20250308,DS002,Success,None,35,1,0
RR000584,20250309,DS002,Success,None,34,1,0
RR000585,20250310,DS002,Success,None,32,1,1
RR000586,20250311,DS002,Success,None,38,1,0
RR000587,20250312,DS002,Success,None,33,1,0
RR000588,20250313,DS002,Success,None,25,1,0
RR000589,20250314,DS002,Success,None,25,1,0
RR000590,20250315,DS002,Success,None,45,1,0
RR000591,20250316,DS002,Success,None,28,1,0
RR000592,20250317,DS002,Success,None,22,1,0
RR000593,20250318,DS002,Success,None,41,1,0
RR000594,20250319,DS002,Success,None,29,1,0
RR000595,20250320,DS002,Success,None,45,1,0
RR000596,20250321,DS002,Success,None,25,1,0
RR000597,20250322,DS002,Success,None,32,1,0
RR000598,20250323,DS002,Success,None,40,1,1
RR000599,20250324,DS002,Success,None,35,1,0
RR000600,20250325,DS002,Success,None,41,1,0
RR000601,20250326,DS002,Success,None,46,1,0
RR000602,20250327,DS002,Success,None,46,1,0
RR000603,20250328,DS002,Success,None,32,1,0
RR000604,20250329,DS002,Success,None,41,1,0
RR000605,20250330,DS002,Success,None,42,1,0
RR000606,20250331,DS002,Success,None,34,1,0
RR000607,20250401,DS002,Success,None,41,1,0
RR000608,20250402,DS002,Success,None,38,1,0
RR000609,20250403,DS002,Success,None,36,1,0
RR000610,20250404,DS002,Success,None,32,1,0
RR000611,20250405,DS002,Success,None,21,1,0
RR000612,20250406,DS002,Success,None,55,1,0
RR000613,20250407,DS002,Success,None,41,1,0
RR000614,20250408,DS002,Success,None,22,1,0
RR000615,20250409,DS002,Success,None,31,1,0
RR000616,20250410,DS002,Success,None,14,1,0
RR000617,20250411,DS002,Success,None,8,1,0
RR000618,20250412,DS002,Success,None,35,1,0
RR000619,20250413,DS002,Success,None,39,1,0
RR000620,20250414,DS002,Success,None,41,1,1
RR000621,20250415,DS002,Success,None,31,1,0
RR000622,20250416,DS002,Success,None,21,1,0
RR000623,20250417,DS002,Success,None,38,1,0
RR000624,20250418,DS002,Success,None,26,1,0
RR000625,20250419,DS002,Success,None,31,1,1
RR000626,20250420,DS002,Failed,Source unavailable,41,0,2
RR000627,20250421,DS002,Success,None,29,1,0
RR000628,20250422,DS002,Success,None,32,1,0
RR000629,20250423,DS002,Success,None,43,1,0
RR000630,20250424,DS002,Success,None,28,1,0
RR000631,20250425,DS002,Failed,Schema drift,34,0,3
RR000632,20250426,DS002,Success,None,29,1,0
RR000633,20250427,DS002,Success,None,39,1,0
RR000634,20250428,DS002,Success,None,27,1,0
RR000635,20250429,DS002,Success,None,51,1,0
RR000636,20250430,DS002,Success,None,33,1,0
RR000637,20250501,DS002,Success,None,35,1,0
RR000638,20250502,DS002,Success,None,31,1,0
RR000639,20250503,DS002,Success,None,39,1,0
RR000640,20250504,DS002,Success,None,39,1,0
RR000641,20250505,DS002,Success,None,39,1,0
RR000642,20250506,DS002,Success,None,37,1,0
RR000643,20250507,DS002,Success,None,30,1,0
RR000644,20250508,DS002,Success,None,22,1,0
RR000645,20250509,DS002,Success,None,36,1,0
RR000646,20250510,DS002,Success,None,48,1,0
RR000647,20250511,DS002,Success,None,47,1,0
RR000648,20250512,DS002,Success,None,30,1,0
RR000649,20250513,DS002,Success,None,46,1,0
RR000650,20250514,DS002,Success,None,21,1,0
RR000651,20250515,DS002,Success,None,27,1,0
RR000652,20250516,DS002,Success,None,21,1,0
RR000653,20250517,DS002,Success,None,37,1,0
RR000654,20250518,DS002,Success,None,43,1,0
RR000655,20250519,DS002,Success,None,29,1,0
RR000656,20250520,DS002,Success,None,29,1,0
RR000657,20250521,DS002,Success,None,35,1,0
RR000658,20250522,DS002,Success,None,23,1,0
RR000659,20250523,DS002,Success,None,41,1,0
RR000660,20250524,DS002,Success,None,35,1,0
RR000661,20250525,DS002,Success,None,44,1,1
RR000662,20250526,DS002,Success,None,25,1,0
RR000663,20250527,DS002,Success,None,32,1,0
RR000664,20250528,DS002,Success,None,20,1,0
RR000665,20250529,DS002,Success,None,27,1,0
RR000666,20250530,DS002,Success,None,35,1,0
RR000667,20250531,DS002,Success,None,29,1,0
RR000668,20250601,DS002,Success,None,43,1,0
RR000669,20250602,DS002,Success,None,25,1,0
RR000670,20250603,DS002,Success,None,39,1,0
RR000671,20250604,DS002,Success,None,36,1,0
RR000672,20250605,DS002,Success,None,49,1,0
RR000673,20250606,DS002,Success,None,35,1,0
RR000674,20250607,DS002,Success,None,34,1,0
RR000675,20250608,DS002,Success,None,31,1,0
RR000676,20250609,DS002,Success,None,15,1,0
RR000677,20250610,DS002,Success,None,30,1,0
RR000678,20250611,DS002,Success,None,44,1,0
RR000679,20250612,DS002,Success,None,36,1,0
RR000680,20250613,DS002,Success,None,39,1,0
RR000681,20250614,DS002,Success,None,23,1,0
RR000682,20250615,DS002,Success,None,19,1,0
RR000683,20250616,DS002,Success,None,36,1,0
RR000684,20250617,DS002,Success,None,26,1,1
RR000685,20250618,DS002,Success,None,22,1,0
RR000686,20250619,DS002,Success,None,43,1,0
RR000687,20250620,DS002,Success,None,29,1,0
RR000688,20250621,DS002,Success,None,31,1,0
RR000689,20250622,DS002,Success,None,31,1,0
RR000690,20250623,DS002,Success,None,53,1,0
RR000691,20250624,DS002,Success,None,41,1,0
RR000692,20250625,DS002,Success,None,30,1,0
RR000693,20250626,DS002,Success,None,28,1,1
RR000694,20250627,DS002,Success,None,22,1,0
RR000695,20250628,DS002,Success,None,22,1,0
RR000696,20250629,DS002,Success,None,36,1,0
RR000697,20250630,DS002,Success,None,43,1,0
RR000698,20250701,DS002,Success,None,38,1,0
RR000699,20250702,DS002,Success,None,18,1,0
RR000700,20250703,DS002,Success,None,34,1,0
RR000701,20250704,DS002,Success,None,43,1,0
RR000702,20250705,DS002,Success,None,47,1,1
RR000703,20250706,DS002,Success,None,25,1,0
RR000704,20250707,DS002,Success,None,32,1,0
RR000705,20250708,DS002,Success,None,40,1,0
RR000706,20250709,DS002,Success,None,42,1,0
RR000707,20250710,DS002,Success,None,42,1,0
RR000708,20250711,DS002,Success,None,17,1,0
RR000709,20250712,DS002,Failed,Gateway timeout,24,0,0
RR000710,20250713,DS002,Success,None,52,1,0
RR000711,20250714,DS002,Success,None,20,1,0
RR000712,20250715,DS002,Success,None,51,1,0
RR000713,20250716,DS002,Success,None,21,1,0
RR000714,20250717,DS002,Success,None,40,1,0
RR000715,20250718,DS002,Success,None,34,1,0
RR000716,20250719,DS002,Success,None,52,1,0
RR000717,20250720,DS002,Success,None,36,1,0
RR000718,20250721,DS002,Failed,Gateway timeout,28,0,2
RR000719,20250722,DS002,Success,None,33,1,0
RR000720,20250723,DS002,Success,None,33,1,0
RR000721,20250724,DS002,Success,None,27,1,0
RR000722,20250725,DS002,Success,None,31,1,0
RR000723,20250726,DS002,Success,None,47,1,0
RR000724,20250727,DS002,Success,None,40,1,0
RR000725,20250728,DS002,Success,None,46,1,0
RR000726,20250729,DS002,Success,None,26,1,0
RR000727,20250730,DS002,Success,None,29,1,0
RR000728,20250731,DS002,Success,None,42,1,0
RR000729,20250801,DS002,Success,None,34,1,0
RR000730,20250802,DS002,Success,None,36,1,0
RR000731,20250803,DS002,Success,None,32,1,1
RR000732,20250804,DS002,Success,None,41,1,0
RR000733,20250805,DS002,Success,None,21,1,0
RR000734,20250806,DS002,Success,None,49,1,0
RR000735,20250807,DS002,Success,None,29,1,0
RR000736,20250808,DS002,Success,None,38,1,0
RR000737,20250809,DS002,Success,None,31,1,0
RR000738,20250810,DS002,Success,None,37,1,0
RR000739,20250811,DS002,Success,None,32,1,0
RR000740,20250812,DS002,Success,None,39,1,0
RR000741,20250813,DS002,Success,None,32,1,0
RR000742,20250814,DS002,Success,None,38,1,0
RR000743,20250815,DS002,Success,None,39,1,1
RR000744,20250816,DS002,Success,None,24,1,0
RR000745,20250817,DS002,Success,None,21,1,0
RR000746,20250818,DS002,Success,None,21,1,0
RR000747,20250819,DS002,Success,None,33,1,0
RR000748,20250820,DS002,Success,None,35,1,0
RR000749,20250821,DS002,Success,None,24,1,0
RR000750,20250822,DS002,Success,None,32,1,0
RR000751,20250823,DS002,Success,None,48,1,0
RR000752,20250824,DS002,Success,None,42,1,1
RR000753,20250825,DS002,Success,None,21,1,0
RR000754,20250826,DS002,Success,None,36,1,0
RR000755,20250827,DS002,Success,None,37,1,0
RR000756,20250828,DS002,Success,None,5,1,0
RR000757,20250829,DS002,Success,None,25,1,0
RR000758,20250830,DS002,Success,None,21,1,0
RR000759,20250831,DS002,Success,None,57,1,0
RR000760,20250901,DS002,Success,None,45,1,0
RR000761,20250902,DS002,Success,None,30,1,0
RR000762,20250903,DS002,Success,None,39,1,0
RR000763,20250904,DS002,Success,None,21,1,0
RR000764,20250905,DS002,Success,None,38,1,0
RR000765,20250906,DS002,Success,None,45,1,0
RR000766,20250907,DS002,Success,None,45,1,0
RR000767,20250908,DS002,Success,None,29,1,0
RR000768,20250909,DS002,Success,None,45,1,0
RR000769,20250910,DS002,Success,None,35,1,1
RR000770,20250911,DS002,Success,None,43,1,0
RR000771,20250912,DS002,Success,None,32,1,0
RR000772,20250913,DS002,Success,None,24,1,0
RR000773,20250914,DS002,Success,None,34,1,0
RR000774,20250915,DS002,Success,None,15,1,0
RR000775,20250916,DS002,Success,None,42,1,0
RR000776,20250917,DS002,Success,None,38,1,0
RR000777,20250918,DS002,Success,None,28,1,1
RR000778,20250919,DS002,Success,None,44,1,0
RR000779,20250920,DS002,Success,None,41,1,0
RR000780,20250921,DS002,Success,None,12,1,0
RR000781,20250922,DS002,Success,None,38,1,0
RR000782,20250923,DS002,Success,None,45,1,0
RR000783,20250924,DS002,Success,None,39,1,0
RR000784,20250925,DS002,Success,None,24,1,0
RR000785,20250926,DS002,Success,None,47,1,0
RR000786,20250927,DS002,Success,None,12,1,0
RR000787,20250928,DS002,Success,None,40,1,0
RR000788,20250929,DS002,Success,None,27,1,0
RR000789,20250930,DS002,Success,None,46,1,0
RR000790,20251001,DS002,Success,None,25,1,1
RR000791,20251002,DS002,Success,None,24,1,0
RR000792,20251003,DS002,Success,None,51,1,0
RR000793,20251004,DS002,Success,None,15,1,0
RR000794,20251005,DS002,Success,None,30,1,1
RR000795,20251006,DS002,Success,None,33,1,0
RR000796,20251007,DS002,Success,None,21,1,0
RR000797,20251008,DS002,Success,None,45,1,0
RR000798,20251009,DS002,Success,None,33,1,0
RR000799,20251010,DS002,Success,None,50,1,0
RR000800,20251011,DS002,Success,None,19,1,0
RR000801,20251012,DS002,Success,None,42,1,1
RR000802,20251013,DS002,Success,None,27,1,0
RR000803,20251014,DS002,Success,None,33,1,0
RR000804,20251015,DS002,Success,None,33,1,1
RR000805,20251016,DS002,Success,None,34,1,0
RR000806,20251017,DS002,Success,None,50,1,0
RR000807,20251018,DS002,Success,None,43,1,0
RR000808,20251019,DS002,Success,None,44,1,0
RR000809,20251020,DS002,Success,None,40,1,0
RR000810,20251021,DS002,Success,None,47,1,0
RR000811,20251022,DS002,Success,None,19,1,0
RR000812,20251023,DS002,Success,None,44,1,0
RR000813,20251024,DS002,Success,None,47,1,0
RR000814,20251025,DS002,Success,None,35,1,0
RR000815,20251026,DS002,Success,None,32,1,0
RR000816,20251027,DS002,Success,None,33,1,0
RR000817,20251028,DS002,Success,None,26,1,0
RR000818,20251029,DS002,Success,None,32,1,0
RR000819,20251030,DS002,Success,None,27,1,0
RR000820,20251031,DS002,Success,None,31,1,0
RR000821,20251101,DS002,Success,None,40,1,0
RR000822,20251102,DS002,Success,None,34,1,0
RR000823,20251103,DS002,Success,None,40,1,0
RR000824,20251104,DS002,Success,None,34,1,0
RR000825,20251105,DS002,Success,None,46,1,0
RR000826,20251106,DS002,Success,None,32,1,0
RR000827,20251107,DS002,Success,None,23,1,0
RR000828,20251108,DS002,Success,None,38,1,0
RR000829,20251109,DS002,Success,None,35,1,0
RR000830,20251110,DS002,Success,None,48,1,0
RR000831,20251111,DS002,Success,None,28,1,0
RR000832,20251112,DS002,Success,None,40,1,0
RR000833,20251113,DS002,Success,None,38,1,0
RR000834,20251114,DS002,Success,None,38,1,0
RR000835,20251115,DS002,Success,None,33,1,0
RR000836,20251116,DS002,Success,None,40,1,0
RR000837,20251117,DS002,Success,None,31,1,0
RR000838,20251118,DS002,Success,None,32,1,0
RR000839,20251119,DS002,Success,None,27,1,0
RR000840,20251120,DS002,Success,None,27,1,0
RR000841,20251121,DS002,Success,None,42,1,0
RR000842,20251122,DS002,Success,None,36,1,0
RR000843,20251123,DS002,Success,None,27,1,0
RR000844,20251124,DS002,Success,None,40,1,0
RR000845,20251125,DS002,Success,None,41,1,0
RR000846,20251126,DS002,Success,None,51,1,0
RR000847,20251127,DS002,Success,None,32,1,0
RR000848,20251128,DS002,Success,None,40,1,0
RR000849,20251129,DS002,Success,None,40,1,0
RR000850,20251130,DS002,Success,None,51,1,0
RR000851,20251201,DS002,Success,None,32,1,0
RR000852,20251202,DS002,Success,None,41,1,0
RR000853,20251203,DS002,Success,None,41,1,0
RR000854,20251204,DS002,Success,None,47,1,0
RR000855,20251205,DS002,Success,None,25,1,0
RR000856,20251206,DS002,Success,None,35,1,0
RR000857,20251207,DS002,Success,None,45,1,0
RR000858,20251208,DS002,Success,None,43,1,0
RR000859,20251209,DS002,Success,None,24,1,0
RR000860,20251210,DS002,Failed,Source unavailable,27,0,3
RR000861,20251211,DS002,Success,None,34,1,0
RR000862,20251212,DS002,Success,None,38,1,0
RR000863,20251213,DS002,Success,None,38,1,1
RR000864,20251214,DS002,Success,None,33,1,0
RR000865,20251215,DS002,Success,None,42,1,0
RR000866,20251216,DS002,Success,None,37,1,0
RR000867,20251217,DS002,Success,None,52,1,0
RR000868,20251218,DS002,Success,None,27,1,1
RR000869,20251219,DS002,Success,None,46,1,0
RR000870,20251220,DS002,Success,None,30,1,0
RR000871,20251221,DS002,Success,None,38,1,0
RR000872,20251222,DS002,Success,None,28,1,0
RR000873,20251223,DS002,Success,None,39,1,1
RR000874,20251224,DS002,Success,None,36,1,0
RR000875,20251225,DS002,Success,None,31,1,0
RR000876,20251226,DS002,Success,None,37,1,0
RR000877,20251227,DS002,Success,None,33,1,0
RR000878,20251228,DS002,Success,None,26,1,0
RR000879,20251229,DS002,Success,None,40,1,0
RR000880,20251230,DS002,Success,None,22,1,0
RR000881,20251231,DS002,Success,None,40,1,0
RR000882,20260101,DS002,Success,None,47,1,0
RR000883,20260102,DS002,Success,None,44,1,0
RR000884,20260103,DS002,Success,None,36,1,1
RR000885,20260104,DS002,Success,None,22,1,0
RR000886,20260105,DS002,Success,None,42,1,0
RR000887,20260106,DS002,Success,None,30,1,0
RR000888,20260107,DS002,Success,None,35,1,1
RR000889,20260108,DS002,Success,None,43,1,0
RR000890,20260109,DS002,Success,None,19,1,0
RR000891,20260110,DS002,Success,None,41,1,0
RR000892,20260111,DS002,Success,None,46,1,0
RR000893,20260112,DS002,Success,None,32,1,0
RR000894,20260113,DS002,Success,None,33,1,0
RR000895,20260114,DS002,Success,None,17,1,0
RR000896,20260115,DS002,Success,None,33,1,0
RR000897,20260116,DS002,Success,None,44,1,1
RR000898,20260117,DS002,Success,None,41,1,0
RR000899,20260118,DS002,Success,None,36,1,0
RR000900,20260119,DS002,Success,None,41,1,0
RR000901,20260120,DS002,Success,None,36,1,0
RR000902,20260121,DS002,Success,None,32,1,0
RR000903,20260122,DS002,Success,None,43,1,0
RR000904,20260123,DS002,Success,None,36,1,0
RR000905,20260124,DS002,Success,None,42,1,0
RR000906,20260125,DS002,Success,None,31,1,0
RR000907,20260126,DS002,Success,None,33,1,0
RR000908,20260127,DS002,Success,None,19,1,0
RR000909,20260128,DS002,Success,None,31,1,1
RR000910,20260129,DS002,Success,None,39,1,0
RR000911,20260130,DS002,Success,None,37,1,0
RR000912,20260131,DS002,Failed,Schema drift,23,0,1
RR000913,20260201,DS002,Success,None,37,1,0
RR000914,20260202,DS002,Success,None,37,1,1
RR000915,20260203,DS002,Success,None,31,1,0
RR000916,20260204,DS002,Success,None,17,1,0
RR000917,20260205,DS002,Success,None,17,1,1
RR000918,20260206,DS002,Success,None,51,1,0
RR000919,20260207,DS002,Success,None,28,1,0
RR000920,20260208,DS002,Success,None,43,1,0
RR000921,20260209,DS002,Success,None,29,1,0
RR000922,20260210,DS002,Success,None,34,1,0
RR000923,20260211,DS002,Success,None,23,1,1
RR000924,20260212,DS002,Success,None,47,1,0
RR000925,20260213,DS002,Success,None,30,1,0
RR000926,20260214,DS002,Success,None,41,1,0
RR000927,20260215,DS002,Success,None,35,1,0
RR000928,20260216,DS002,Success,None,52,1,0
RR000929,20260217,DS002,Success,None,24,1,0
RR000930,20260218,DS002,Success,None,26,1,0
RR000931,20260219,DS002,Success,None,32,1,0
RR000932,20260220,DS002,Success,None,34,1,0
RR000933,20260221,DS002,Success,None,30,1,0
RR000934,20260222,DS002,Success,None,30,1,0
RR000935,20260223,DS002,Success,None,29,1,0
RR000936,20260224,DS002,Success,None,35,1,0
RR000937,20260225,DS002,Success,None,23,1,0
RR000938,20260226,DS002,Success,None,45,1,0
RR000939,20260227,DS002,Success,None,46,1,0
RR000940,20260228,DS002,Success,None,28,1,0
RR000941,20260301,DS002,Success,None,31,1,1
RR000942,20260302,DS002,Success,None,40,1,0
RR000943,20260303,DS002,Failed,Gateway timeout,23,0,3
RR000944,20260304,DS002,Success,None,51,1,0
RR000945,20260305,DS002,Success,None,35,1,0
RR000946,20260306,DS002,Success,None,39,1,0
RR000947,20260307,DS002,Success,None,22,1,0
RR000948,20260308,DS002,Success,None,40,1,0
RR000949,20260309,DS002,Success,None,34,1,0
RR000950,20260310,DS002,Success,None,47,1,0
RR000951,20260311,DS002,Success,None,40,1,0
RR000952,20260312,DS002,Success,None,17,1,0
RR000953,20260313,DS002,Success,None,41,1,0
RR000954,20260314,DS002,Success,None,41,1,0
RR000955,20260315,DS002,Success,None,21,1,0
RR000956,20260316,DS002,Success,None,33,1,0
RR000957,20260317,DS002,Success,None,18,1,0
RR000958,20260318,DS002,Success,None,48,1,0
RR000959,20260319,DS002,Success,None,40,1,0
RR000960,20260320,DS002,Success,None,27,1,0
RR000961,20260321,DS002,Failed,Schema drift,52,0,3
RR000962,20260322,DS002,Success,None,36,1,0
RR000963,20260323,DS002,Success,None,31,1,0
RR000964,20260324,DS002,Success,None,27,1,0
RR000965,20260325,DS002,Success,None,11,1,0
RR000966,20260326,DS002,Success,None,27,1,0
RR000967,20260327,DS002,Success,None,37,1,0
RR000968,20260328,DS002,Success,None,33,1,0
RR000969,20260329,DS002,Success,None,37,1,0
RR000970,20260330,DS002,Success,None,57,1,0
RR000971,20260331,DS002,Success,None,47,1,0
RR000972,20260401,DS002,Success,None,39,1,0
RR000973,20260402,DS002,Success,None,45,1,0
RR000974,20260403,DS002,Success,None,39,1,0
RR000975,20260404,DS002,Success,None,33,1,1
RR000976,20260405,DS002,Success,None,23,1,0
RR000977,20260406,DS002,Success,None,25,1,0
RR000978,20260407,DS002,Success,None,40,1,0
RR000979,20260408,DS002,Success,None,36,1,0
RR000980,20260409,DS002,Success,None,35,1,0
RR000981,20260410,DS002,Success,None,29,1,0
RR000982,20260411,DS002,Success,None,41,1,0
RR000983,20260412,DS002,Success,None,23,1,0
RR000984,20260413,DS002,Success,None,50,1,0
RR000985,20260414,DS002,Success,None,40,1,0
RR000986,20260415,DS002,Success,None,21,1,0
RR000987,20260416,DS002,Success,None,33,1,0
RR000988,20260417,DS002,Success,None,48,1,0
RR000989,20260418,DS002,Success,None,32,1,0
RR000990,20260419,DS002,Success,None,35,1,0
RR000991,20260420,DS002,Success,None,41,1,0
RR000992,20260421,DS002,Success,None,54,1,0
RR000993,20260422,DS002,Success,None,24,1,0
RR000994,20260423,DS002,Success,None,29,1,1
RR000995,20260424,DS002,Success,None,21,1,1
RR000996,20260425,DS002,Success,None,22,1,1
RR000997,20260426,DS002,Success,None,33,1,0
RR000998,20260427,DS002,Success,None,42,1,0
RR000999,20260428,DS002,Success,None,41,1,0
RR001000,20260429,DS002,Success,None,43,1,0
RR001001,20260430,DS002,Success,None,51,1,0
RR001002,20260501,DS002,Success,None,22,1,0
RR001003,20260502,DS002,Success,None,45,1,0
RR001004,20260503,DS002,Success,None,30,1,0
RR001005,20260504,DS002,Success,None,16,1,0
RR001006,20260505,DS002,Success,None,44,1,0
RR001007,20260506,DS002,Success,None,28,1,0
RR001008,20260507,DS002,Success,None,35,1,0
RR001009,20260508,DS002,Success,None,36,1,0
RR001010,20260509,DS002,Success,None,42,1,0
RR001011,20260510,DS002,Success,None,29,1,0
RR001012,20260511,DS002,Success,None,37,1,0
RR001013,20260512,DS002,Success,None,55,1,0
RR001014,20260513,DS002,Success,None,32,1,0
